rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
11,Almeida,br BRA,DF,Estrela,23,2000,5.4,0,1,0,0.0,0.19,0.00,0.00,,26.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
12,Pedro Álvaro,pt POR,DF,Estoril,23,2000,19.9,0,9,2,22.2,0.45,0.10,0.00,0.00,12.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
13,Pedro Amador,pt POR,DF,Moreirense,24,1998,12.6,0,5,0,0.0,0.40,0.00,0.00,,27.7,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
14,Artur Jorge Marques Amorim,pt POR,DF,Farense,28,1994,5.5,0,3,1,33.3,0.55,0.18,0.00,0.00,9.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
15,André André,pt POR,MF,Vitória,33,1989,7.3,0,7,1,14.3,0.96,0.14,0.00,0.00,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
16,Andrew,br BRA,GK,Gil Vicente FC,22,2001,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
17,Jeremy Antonisse,cw CUW,FW,Moreirense,21,2002,6.1,0,15,4,26.7,2.46,0.66,0.00,0.00,19.5,0,0,0,1.6,1.6,0.11,-1.6,-1.6,Matches
18,Pedro Aparício,pt POR,"MF,FW",Moreirense,27,1995,3.7,1,5,2,40.0,1.37,0.55,0.20,0.50,10.0,0,0,0,0.9,0.9,0.18,+0.1,+0.1,Matches
19,Óscar Aranda,es ESP,"FW,MF",Famalicão,21,2002,8.0,1,30,8,26.7,3.77,1.00,0.03,0.13,25.9,8,0,0,0.9,0.9,0.03,+0.1,+0.1,Matches
20,Henrique Araújo,pt POR,FW,Famalicão,21,2002,7.6,0,12,2,16.7,1.59,0.26,0.00,0.00,10.9,0,0,0,1.4,1.4,0.11,-1.4,-1.4,Matches
21,Tiago Araújo,pt POR,"DF,MF",Estoril,22,2001,25.0,2,31,9,29.0,1.24,0.36,0.06,0.22,22.1,2,0,0,1.6,1.6,0.05,+0.4,+0.4,Matches
22,Tomás Araújo,pt POR,DF,Benfica,21,2002,5.4,1,5,3,60.0,0.93,0.56,0.20,0.33,8.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
23,Gustavo Assuncao,pt POR,MF,Famalicão,23,2000,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
24,Otavio Ataide,br BRA,DF,Famalicão,21,2002,15.4,2,13,4,30.8,0.85,0.26,0.15,0.50,21.4,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
25,Otavio Ataide,br BRA,DF,Porto,21,2002,12.0,0,10,3,30.0,0.83,0.25,0.00,0.00,17.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Fredrik Aursnes,no NOR,DF,Benfica,27,1995,31.0,2,18,5,27.8,0.58,0.16,0.11,0.40,15.5,0,0,0,2.6,2.6,0.14,-0.6,-0.6,Matches
27,Chidozie Awaziem,ng NGA,DF,Boavista,26,1997,21.7,0,13,3,23.1,0.60,0.14,0.00,0.00,10.0,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
28,Abdul Awudu,gh GHA,"FW,MF",Vizela,22,2001,2.1,0,3,0,0.0,1.46,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
29,Amadou Ba-Sy,fr FRA,"FW,MF",Vizela,22,2001,1.3,0,4,1,25.0,3.03,0.76,0.00,0.00,15.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
30,Alexander Bah,dk DEN,DF,Benfica,25,1997,16.9,2,9,4,44.4,0.53,0.24,0.22,0.50,18.5,0,0,0,1.0,1.0,0.11,+1.0,+1.0,Matches
31,Elves Baldé,gw GNB,"FW,MF",Farense,23,1999,10.8,1,23,3,13.0,2.12,0.28,0.04,0.33,22.3,2,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
32,Robson Bambu,br BRA,DF,Arouca,25,1997,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
33,Daniel Bandeira,pt POR,MF,Vitória,23,2000,7.8,1,8,4,50.0,1.02,0.51,0.13,0.25,22.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
34,Simon Banza,cd COD,FW,Braga,26,1996,22.2,21,85,39,45.9,3.83,1.76,0.21,0.46,13.0,0,3,3,16.7,14.4,0.17,+4.3,+3.6,Matches
35,Rafael Barbosa,pt POR,"MF,FW",Farense,27,1996,9.5,1,18,8,44.4,1.89,0.84,0.06,0.13,22.3,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
36,Romário Baró,pt POR,"MF,FW",Porto,23,2000,2.5,0,4,0,0.0,1.60,0.00,0.00,,20.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
37,Gilberto Batista,gw GNB,DF,Moreirense,19,2003,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
38,Ricardo Batista,pt POR,GK,Casa Pia,36,1986,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
39,Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,7.9,2,11,5,45.5,1.40,0.64,0.18,0.40,13.7,0,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
40,Bachir Belloumi,dz ALG,"FW,MF",Farense,21,2002,23.0,7,47,23,48.9,2.04,1.00,0.15,0.30,18.9,0,0,0,4.7,4.7,0.10,+2.3,+2.3,Matches
41,Fahem Benaissa Yahia,fr FRA,MF,Casa Pia,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
42,Beni,ao ANG,MF,Casa Pia,21,2002,16.3,0,3,1,33.3,0.18,0.06,0.00,0.00,28.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
43,Benny,pt POR,"MF,FW",Chaves,23,2000,14.1,1,13,3,23.1,0.92,0.21,0.08,0.33,22.1,2,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
44,Berna,ao ANG,"FW,DF",Boavista,19,2003,3.6,0,3,0,0.0,0.84,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
45,Juan Bernat,es ESP,DF,Benfica,30,1993,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
46,Emmanuel Boateng,gh GHA,FW,Rio Ave,27,1996,20.7,7,65,22,33.8,3.15,1.07,0.11,0.32,14.9,0,0,0,9.1,9.1,0.15,-2.1,-2.1,Matches
47,Kiko Bondoso,pt POR,"FW,MF",Vizela,27,1995,2.1,0,2,0,0.0,0.93,0.00,0.00,,7.6,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
48,Toni Borevkovic,hr CRO,DF,Vitória,26,1997,22.7,0,14,4,28.6,0.62,0.18,0.00,0.00,11.1,0,0,0,1.6,1.6,0.12,-1.6,-1.6,Matches
49,Gonçalo Borges,pt POR,"MF,FW",Porto,22,2001,3.2,0,9,2,22.2,2.78,0.62,0.00,0.00,16.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
50,Cristian Borja,co COL,DF,Braga,30,1993,27.2,1,13,4,30.8,0.48,0.15,0.08,0.25,23.5,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Róbert Boženík,sk SVK,FW,Boavista,23,1999,28.6,9,107,36,33.6,3.74,1.26,0.08,0.25,15.6,0,0,0,13.0,13.0,0.12,-4.0,-4.0,Matches
52,Daniel Bragança,pt POR,MF,Sporting CP,24,1999,11.4,3,17,6,35.3,1.49,0.53,0.18,0.50,19.7,0,0,0,1.7,1.7,0.10,+1.3,+1.3,Matches
53,Bruno Brigido,br BRA,GK,Estrela,32,1991,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Rafael Brito,pt POR,MF,Casa Pia,21,2002,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
55,Bruma,pt POR,"FW,MF",Braga,28,1994,19.1,6,60,22,36.7,3.14,1.15,0.10,0.27,17.3,0,0,0,6.9,6.9,0.11,-0.9,-0.9,Matches
56,Jonathan Buatu Mananga,ao ANG,DF,Gil Vicente FC,29,1993,5.0,1,2,1,50.0,0.40,0.20,0.50,1.00,6.6,0,0,0,0.4,0.4,0.21,+0.6,+0.6,Matches
57,Leonel Bucca,ar ARG,"MF,FW",Estrela,24,1999,9.1,1,14,5,35.7,1.54,0.55,0.07,0.20,19.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0,Matches
58,André Bukia,cd COD,"MF,FW",Arouca,28,1995,1.7,1,5,1,20.0,2.87,0.57,0.20,1.00,19.3,1,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
59,Fabijan Buntić,hr CRO,GK,Vizela,26,1997,27.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,Aleksandar Busnić,rs SRB,"MF,FW",Vizela,25,1997,8.5,0,5,2,40.0,0.59,0.23,0.00,0.00,22.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
61,Oriol Busquets,es ESP,MF,Arouca,24,1999,4.8,0,2,1,50.0,0.41,0.21,0.00,0.00,27.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
62,Rafael Bustamante,co COL,MF,Vizela,23,1999,7.9,0,10,1,10.0,1.26,0.13,0.00,0.00,27.3,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
63,Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,24.3,0,2,1,50.0,0.08,0.04,0.00,0.00,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
64,Adrián Butzke,es ESP,FW,Vitória,24,1999,4.1,0,4,1,25.0,0.98,0.24,0.00,0.00,27.3,0,0,1,1.3,0.5,0.12,-1.3,-0.5,Matches
65,Erick Cabaco,uy URU,DF,Estoril,28,1995,3.7,0,4,0,0.0,1.07,0.00,0.00,,10.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
66,Arthur Cabral,br BRA,FW,Benfica,25,1998,14.8,6,54,27,50.0,3.66,1.83,0.11,0.22,15.4,0,0,1,8.4,7.6,0.14,-2.4,-1.6,Matches
67,Jhonder Cádiz,ve VEN,FW,Famalicão,28,1995,25.6,15,88,29,33.0,3.44,1.13,0.14,0.41,15.1,0,3,4,12.5,9.5,0.11,+2.5,+2.5,Matches
68,João Pedro Gomes Camacho,pt POR,"FW,MF",Moreirense,29,1994,23.1,4,56,18,32.1,2.42,0.78,0.07,0.22,20.1,0,0,1,4.4,3.6,0.07,-0.4,+0.4,Matches
69,Ibrahima Camará,gn GUI,"MF,DF",Boavista,24,1999,5.3,0,1,0,0.0,0.19,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
70,Cambila,ao ANG,GK,Estrela,21,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,5.2,1,9,3,33.3,1.73,0.58,0.11,0.33,17.2,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
72,Fábio Cardoso,pt POR,DF,Porto,29,1994,13.4,1,11,4,36.4,0.82,0.30,0.09,0.25,12.2,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
73,Felippe Cardoso,br BRA,FW,Casa Pia,24,1998,17.4,6,46,15,32.6,2.65,0.86,0.13,0.40,14.9,0,0,1,5.7,4.9,0.11,+0.3,+1.1,Matches
74,Carlinhos,br BRA,MF,Portimonense,29,1994,31.6,10,78,26,33.3,2.47,0.82,0.08,0.23,27.4,19,4,4,7.2,4.0,0.05,+2.8,+2.0,Matches
75,João Carlos,br BRA,"FW,DF",Estoril,28,1995,3.5,2,21,7,33.3,6.02,2.01,0.10,0.29,17.6,2,0,0,1.7,1.7,0.08,+0.3,+0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Zé Carlos,pt POR,"MF,DF",Vitória,21,2001,4.7,0,2,0,0.0,0.43,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
77,Zé Carlos,pt POR,DF,Gil Vicente FC,25,1998,21.4,1,13,3,23.1,0.61,0.14,0.08,0.33,23.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
78,David Carmo,ao ANG,DF,Porto,24,1999,6.8,0,5,0,0.0,0.74,0.00,0.00,,9.6,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
79,Marcelo Carné,br BRA,GK,Estoril,33,1990,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Carraça,pt POR,"DF,MF",Chaves,30,1993,11.1,0,8,1,12.5,0.72,0.09,0.00,0.00,23.5,1,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
81,Álvaro Carreras,es ESP,DF,Benfica,20,2003,6.3,1,5,2,40.0,0.79,0.32,0.20,0.50,24.3,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
82,Ronie Carrillo,ec ECU,"FW,MF",Portimonense,26,1996,14.6,4,24,10,41.7,1.64,0.68,0.17,0.40,13.8,0,0,0,3.0,3.0,0.12,+1.0,+1.0,Matches
83,António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Miguel Carvalho,pt POR,GK,Farense,27,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Vitor Carvalho,br BRA,MF,Braga,26,1997,14.5,1,11,3,27.3,0.76,0.21,0.09,0.33,15.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
86,Facundo Cáseres,ar ARG,MF,Farense,22,2001,12.4,0,2,1,50.0,0.16,0.08,0.00,0.00,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
87,Midana Cassama,gw GNB,"FW,MF",Portimonense,20,2002,3.2,1,10,1,10.0,3.14,0.31,0.10,1.00,16.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
88,Cassiano,br BRA,FW,Estoril,34,1989,17.9,7,28,15,53.6,1.56,0.84,0.21,0.40,14.3,1,1,1,6.9,6.1,0.22,+0.1,-0.1,Matches
89,Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,2.7,0,3,3,100.0,1.09,1.09,0.00,0.00,26.9,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
90,André Castro,pt POR,MF,Braga,35,1988,0.5,0,1,0,0.0,2.20,0.00,0.00,,17.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
91,André Castro,pt POR,MF,Moreirense,35,1988,6.0,1,9,3,33.3,1.50,0.50,0.11,0.33,22.3,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches
92,Cristian Castro,co COL,DF,Rio Ave,22,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Geny Catamo,mz MOZ,"MF,DF",Sporting CP,22,2001,18.7,5,31,8,25.8,1.66,0.43,0.16,0.63,18.0,1,0,0,2.1,2.1,0.07,+2.9,+2.9,Matches
94,Kaio César,br BRA,FW,Vitória,19,2004,4.7,0,7,3,42.9,1.49,0.64,0.00,0.00,20.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
95,Tidjany Chabrol,fr FRA,"FW,MF",Gil Vicente FC,21,2002,12.0,3,31,14,45.2,2.58,1.17,0.10,0.21,19.0,0,0,0,2.1,2.1,0.07,+0.9,+0.9,Matches
96,Charles,br BRA,GK,Vitória,29,1994,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97,Chiquinho,pt POR,"FW,MF",Famalicão,23,2000,19.3,5,45,10,22.2,2.33,0.52,0.11,0.50,16.5,2,0,0,3.5,3.5,0.08,+1.5,+1.5,Matches
98,Chiquinho,pt POR,MF,Benfica,28,1995,2.1,0,3,0,0.0,1.42,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
99,Clayton,br BRA,FW,Casa Pia,24,1999,18.8,8,56,18,32.1,2.99,0.96,0.13,0.39,16.8,0,1,1,6.8,6.0,0.11,+1.2,+1.0,Matches
100,Sebastián Coates,uy URU,DF,Sporting CP,32,1990,25.3,4,26,11,42.3,1.03,0.43,0.15,0.36,10.2,0,0,0,3.4,3.4,0.13,+0.6,+0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,28.2,1,29,7,24.1,1.03,0.25,0.03,0.14,16.7,0,0,0,2.4,2.4,0.08,-1.4,-1.4,Matches
102,Francisco Conceição,pt POR,"FW,MF",Porto,20,2002,21.0,5,76,23,30.3,3.62,1.10,0.07,0.22,18.0,4,0,0,5.7,5.7,0.08,-0.7,-0.7,Matches
103,Leo Cordeiro,br BRA,MF,Estrela,27,1995,29.0,3,35,9,25.7,1.21,0.31,0.09,0.33,21.5,2,0,0,2.4,2.4,0.07,+0.6,+0.6,Matches
104,Jeriel Córdova,ve VEN,FW,Boavista,21,2002,1.7,0,3,0,0.0,1.73,0.00,0.00,,9.4,0,0,0,0.8,0.8,0.25,-0.8,-0.8,Matches
105,Félix Correia,pt POR,FW,Gil Vicente FC,22,2001,24.1,5,37,15,40.5,1.54,0.62,0.14,0.33,18.8,1,0,0,5.8,5.8,0.16,-0.8,-0.8,Matches
106,João Pedro Araújo Correia,cv CPV,"DF,MF",Chaves,26,1996,23.3,3,35,10,28.6,1.50,0.43,0.09,0.30,19.7,0,0,0,3.1,3.1,0.09,-0.1,-0.1,Matches
107,Alberto costa,pt POR,DF,Vitória,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Bruno Xavier Almeida Costa,pt POR,MF,Vizela,26,1997,6.8,0,3,0,0.0,0.44,0.00,0.00,,25.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
109,Diogo Costa,pt POR,GK,Porto,23,1999,32.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
110,Gonçalo Costa,pt POR,"DF,MF",Portimonense,23,2000,19.0,0,18,6,33.3,0.95,0.32,0.00,0.00,21.2,2,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
111,Michel Costa,br BRA,MF,Estoril,21,2001,3.3,0,2,0,0.0,0.60,0.00,0.00,,29.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
112,Murilo Costa,br BRA,FW,Gil Vicente FC,28,1994,22.1,4,40,12,30.0,1.81,0.54,0.05,0.17,18.4,3,2,3,6.2,3.8,0.10,-2.2,-1.8,Matches
113,Rui Costa,pt POR,"FW,MF",Farense,27,1996,7.8,3,20,7,35.0,2.56,0.89,0.15,0.43,22.6,1,0,1,2.5,1.7,0.08,+0.5,+1.3,Matches
114,Tomás Costa Silva,pt POR,DF,Vizela,23,1999,29.1,0,18,7,38.9,0.62,0.24,0.00,0.00,20.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
115,Costinha,pt POR,"MF,DF",Rio Ave,23,2000,33.9,3,26,6,23.1,0.77,0.18,0.00,0.00,16.4,0,3,3,4.7,2.3,0.09,-1.7,-2.3,Matches
116,Sandro Cruz,ao ANG,"DF,MF",Chaves,22,2001,18.1,1,5,1,20.0,0.28,0.06,0.20,1.00,22.6,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
117,Florian Danho Seke,fr FRA,FW,Famalicão,23,2000,2.7,1,8,3,37.5,3.01,1.13,0.13,0.33,12.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
118,Ignacio De Arruabarrena,uy URU,GK,Arouca,26,1997,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Fran Delgado,es ESP,DF,Farense,22,2001,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Dener,br BRA,MF,Portimonense,31,1992,19.6,1,14,6,42.9,0.72,0.31,0.07,0.17,13.6,0,0,0,1.2,1.1,0.08,-0.2,-0.1,Matches
121,Depú,ao ANG,FW,Gil Vicente FC,23,2000,8.6,3,20,10,50.0,2.32,1.16,0.15,0.30,9.7,0,0,0,4.1,4.1,0.21,-1.1,-1.1,Matches
122,Ángel Di María,ar ARG,FW,Benfica,35,1988,24.6,9,90,35,38.9,3.65,1.42,0.08,0.20,22.5,9,2,3,9.0,6.7,0.07,0.0,+0.3,Matches
123,Tiago Dias,pt POR,"MF,FW",Casa Pia,25,1998,8.8,1,10,4,40.0,1.13,0.45,0.10,0.25,24.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
124,Vinicius Dias,br BRA,GK,Gil Vicente FC,26,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Dida,br BRA,GK,Estrela,25,1998,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Ousmane Diomande,ci CIV,DF,Sporting CP,19,2003,23.5,2,17,5,29.4,0.72,0.21,0.12,0.40,7.9,0,0,0,1.8,1.8,0.11,+0.2,+0.2,Matches
127,Álvaro djaló,gw GNB,"FW,MF",Braga,23,1999,19.9,8,75,29,38.7,3.76,1.45,0.11,0.28,15.9,6,0,0,9.5,9.5,0.13,-1.5,-1.5,Matches
128,Mihai Dobre,ro ROU,FW,Famalicão,24,1998,3.9,0,10,5,50.0,2.58,1.29,0.00,0.00,17.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
129,Maxime Dominguez,ch SUI,"MF,FW",Gil Vicente FC,27,1996,25.9,6,36,14,38.9,1.39,0.54,0.14,0.36,19.2,1,1,1,3.8,3.0,0.08,+2.2,+2.0,Matches
130,Bruno Duarte,br BRA,FW,Farense,27,1996,25.1,13,49,20,40.8,1.96,0.80,0.18,0.45,15.7,0,4,4,9.8,6.7,0.14,+3.2,+2.3,Matches
131,Jorge Eduardo Sánchez,mx MEX,DF,Porto,25,1997,6.3,0,8,1,12.5,1.28,0.16,0.00,0.00,16.6,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
132,Marcus Edwards,eng ENG,"FW,MF",Sporting CP,24,1998,14.9,4,34,14,41.2,2.28,0.94,0.12,0.29,16.4,0,0,0,4.2,4.2,0.12,-0.2,-0.2,Matches
133,Úmaro Embaló,pt POR,"MF,FW",Rio Ave,22,2001,8.8,1,8,1,12.5,0.91,0.11,0.13,1.00,22.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
134,João Escoval,pt POR,DF,Vizela,26,1997,15.2,0,10,1,10.0,0.66,0.07,0.00,0.00,12.2,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
135,Ricardo Esgaio,pt POR,"MF,DF",Sporting CP,30,1993,16.6,0,6,2,33.3,0.36,0.12,0.00,0.00,18.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
136,Tiago Esgaio,pt POR,DF,Arouca,27,1995,25.3,2,12,3,25.0,0.47,0.12,0.17,0.67,13.1,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
137,Samuel Essende,cd COD,FW,Vizela,25,1998,29.6,15,82,38,46.3,2.77,1.28,0.18,0.39,12.7,0,0,1,13.7,12.9,0.16,+1.3,+2.1,Matches
138,Dario Essugo,pt POR,MF,Sporting CP,18,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,Dario Essugo,pt POR,MF,Chaves,18,2005,12.9,0,2,0,0.0,0.15,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
140,Paulo Estrela Moreira,pt POR,"MF,FW",Portimonense,24,1999,5.9,0,5,2,40.0,0.84,0.34,0.00,0.00,26.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
141,Stephen Eustáquio,ca CAN,MF,Porto,26,1996,17.0,2,19,5,26.3,1.12,0.29,0.11,0.40,19.4,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
