rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
35,Rafael Barbosa,pt POR,"MF,FW",Farense,27,1996,27,8,857,9.5,1,1,2,1,0,0,1,0,1.4,1.4,1.3,2.7,14,41,51,0.11,0.11,0.21,0.11,0.21,0.15,0.14,0.29,0.15,0.29,Matches
36,Romário Baró,pt POR,"MF,FW",Porto,23,2000,10,2,225,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,4,13,21,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,Matches
37,Gilberto Batista,gw GNB,DF,Moreirense,19,2003,4,2,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
38,Ricardo Batista,pt POR,GK,Casa Pia,36,1986,31,31,2785,30.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
39,Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,15,9,707,7.9,2,0,2,2,0,0,0,0,1.2,1.2,0.3,1.6,5,6,29,0.25,0.00,0.25,0.25,0.25,0.16,0.04,0.20,0.16,0.20,Matches
40,Bachir Belloumi,dz ALG,"FW,MF",Farense,21,2002,33,26,2069,23.0,7,4,11,7,0,0,3,0,4.7,4.7,3.7,8.3,61,76,153,0.30,0.17,0.48,0.30,0.48,0.20,0.16,0.36,0.20,0.36,Matches
41,Fahem Benaissa Yahia,fr FRA,MF,Casa Pia,21,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
42,Beni,ao ANG,MF,Casa Pia,21,2002,25,14,1470,16.3,0,3,3,0,0,0,9,1,0.1,0.1,0.2,0.3,16,57,15,0.00,0.18,0.18,0.00,0.18,0.00,0.02,0.02,0.00,0.02,Matches
43,Benny,pt POR,"MF,FW",Chaves,23,2000,29,11,1265,14.1,1,1,2,1,0,0,1,0,0.9,0.9,2.7,3.6,25,38,85,0.07,0.07,0.14,0.07,0.14,0.06,0.19,0.25,0.06,0.25,Matches
44,Berna,ao ANG,"FW,DF",Boavista,19,2003,18,1,322,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.8,5,15,22,0.00,0.00,0.00,0.00,0.00,0.02,0.19,0.22,0.02,0.22,Matches
45,Juan Bernat,es ESP,DF,Benfica,30,1993,3,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
46,Emmanuel Boateng,gh GHA,FW,Rio Ave,27,1996,27,19,1859,20.7,7,2,9,7,0,0,10,2,9.1,9.1,1.7,10.8,26,22,93,0.34,0.10,0.44,0.34,0.44,0.44,0.08,0.52,0.44,0.52,Matches
47,Kiko Bondoso,pt POR,"FW,MF",Vizela,27,1995,3,2,193,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,8,22,0.00,0.00,0.00,0.00,0.00,0.11,0.14,0.25,0.11,0.25,Matches
48,Toni Borevkovic,hr CRO,DF,Vitória,26,1997,23,23,2043,22.7,0,0,0,0,0,0,2,1,1.6,1.6,0.4,2.0,1,49,1,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
49,Gonçalo Borges,pt POR,"MF,FW",Porto,22,2001,17,1,291,3.2,0,2,2,0,0,0,2,0,0.3,0.3,2.2,2.5,34,11,62,0.00,0.62,0.62,0.00,0.62,0.10,0.68,0.78,0.10,0.78,Matches
50,Cristian Borja,co COL,DF,Braga,30,1993,30,28,2452,27.2,1,5,6,1,0,0,4,0,0.3,0.3,5.1,5.4,60,119,163,0.04,0.18,0.22,0.04,0.22,0.01,0.19,0.20,0.01,0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Róbert Boženík,sk SVK,FW,Boavista,23,1999,31,30,2577,28.6,9,2,11,9,0,0,4,0,13.0,13.0,2.7,15.7,20,30,111,0.31,0.07,0.38,0.31,0.38,0.46,0.09,0.55,0.46,0.55,Matches
52,Daniel Bragança,pt POR,MF,Sporting CP,24,1999,28,10,1028,11.4,3,2,5,3,0,0,2,0,1.7,1.7,2.3,4.0,14,52,32,0.26,0.18,0.44,0.26,0.44,0.15,0.20,0.35,0.15,0.35,Matches
53,Bruno Brigido,br BRA,GK,Estrela,32,1991,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
54,Rafael Brito,pt POR,MF,Casa Pia,21,2002,9,5,342,3.8,0,2,2,0,0,0,0,0,0.0,0.0,0.2,0.2,4,19,6,0.00,0.53,0.53,0.00,0.53,0.00,0.04,0.04,0.00,0.04,Matches
55,Bruma,pt POR,"FW,MF",Braga,28,1994,26,19,1720,19.1,6,2,8,6,0,0,3,0,6.9,6.9,1.8,8.7,87,95,203,0.31,0.10,0.42,0.31,0.42,0.36,0.10,0.45,0.36,0.45,Matches
56,Jonathan Buatu Mananga,ao ANG,DF,Gil Vicente FC,29,1993,5,5,450,5.0,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,0,4,1,0.20,0.00,0.20,0.20,0.20,0.08,0.03,0.11,0.08,0.11,Matches
57,Leonel Bucca,ar ARG,"MF,FW",Estrela,24,1999,15,8,818,9.1,1,0,1,1,0,0,4,0,2.0,2.0,0.6,2.6,9,32,25,0.11,0.00,0.11,0.11,0.11,0.22,0.07,0.29,0.22,0.29,Matches
58,André Bukia,cd COD,"MF,FW",Arouca,28,1995,10,0,157,1.7,1,1,2,1,0,0,0,0,0.6,0.6,0.4,0.9,16,13,28,0.57,0.57,1.15,0.57,1.15,0.33,0.21,0.54,0.33,0.54,Matches
59,Fabijan Buntić,hr CRO,GK,Vizela,26,1997,28,27,2496,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
60,Aleksandar Busnić,rs SRB,"MF,FW",Vizela,25,1997,19,8,767,8.5,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,0,35,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
61,Oriol Busquets,es ESP,MF,Arouca,24,1999,18,3,436,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.4,2,23,6,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
62,Rafael Bustamante,co COL,MF,Vizela,23,1999,12,8,715,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.5,2,34,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
63,Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,29,24,2187,24.3,0,2,2,0,0,0,3,0,0.1,0.1,1.0,1.1,66,100,79,0.00,0.08,0.08,0.00,0.08,0.00,0.04,0.05,0.00,0.05,Matches
64,Adrián Butzke,es ESP,FW,Vitória,24,1999,17,3,369,4.1,0,0,0,0,0,1,0,0,1.3,0.5,0.1,0.6,3,3,29,0.00,0.00,0.00,0.00,0.00,0.31,0.03,0.35,0.12,0.16,Matches
65,Erick Cabaco,uy URU,DF,Estoril,28,1995,6,3,335,3.7,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,10,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
66,Arthur Cabral,br BRA,FW,Benfica,25,1998,28,13,1329,14.8,6,0,6,6,0,1,2,0,8.4,7.6,0.9,8.5,24,22,82,0.41,0.00,0.41,0.41,0.41,0.57,0.06,0.63,0.51,0.58,Matches
67,Jhonder Cádiz,ve VEN,FW,Famalicão,28,1995,30,27,2300,25.6,15,0,15,12,3,4,9,1,12.5,9.5,0.9,10.4,24,33,101,0.59,0.00,0.59,0.47,0.47,0.49,0.04,0.52,0.37,0.41,Matches
68,João Pedro Gomes Camacho,pt POR,"FW,MF",Moreirense,29,1994,29,27,2080,23.1,4,4,8,4,0,1,5,0,4.4,3.6,2.8,6.5,75,59,143,0.17,0.17,0.35,0.17,0.35,0.19,0.12,0.31,0.16,0.28,Matches
69,Ibrahima Camará,gn GUI,"MF,DF",Boavista,24,1999,15,4,476,5.3,0,0,0,0,0,0,1,1,0.0,0.0,0.2,0.3,7,21,8,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
70,Cambila,ao ANG,GK,Estrela,21,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
71,Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,16,5,467,5.2,1,0,1,1,0,0,2,0,1.1,1.1,0.4,1.5,8,10,23,0.19,0.00,0.19,0.19,0.19,0.21,0.09,0.29,0.21,0.29,Matches
72,Fábio Cardoso,pt POR,DF,Porto,29,1994,18,14,1205,13.4,1,1,2,1,0,0,5,2,1.2,1.2,0.6,1.8,23,98,4,0.07,0.07,0.15,0.07,0.15,0.09,0.04,0.13,0.09,0.13,Matches
73,Felippe Cardoso,br BRA,FW,Casa Pia,24,1998,29,16,1564,17.4,6,0,6,6,0,1,7,0,5.7,4.9,0.9,5.8,11,24,77,0.35,0.00,0.35,0.35,0.35,0.33,0.05,0.38,0.28,0.33,Matches
74,Carlinhos,br BRA,MF,Portimonense,29,1994,32,32,2843,31.6,10,6,16,6,4,4,11,0,7.2,4.0,3.8,7.8,66,177,66,0.32,0.19,0.51,0.19,0.38,0.23,0.12,0.35,0.13,0.25,Matches
75,João Carlos,br BRA,"FW,DF",Estoril,28,1995,20,1,314,3.5,2,0,2,2,0,0,4,0,1.7,1.7,0.6,2.3,8,4,24,0.57,0.00,0.57,0.57,0.57,0.49,0.17,0.67,0.49,0.67,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Zé Carlos,pt POR,"MF,DF",Vitória,21,2001,23,2,420,4.7,0,0,0,0,0,0,4,0,0.2,0.2,0.7,0.9,9,28,19,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches
77,Zé Carlos,pt POR,DF,Gil Vicente FC,25,1998,26,21,1927,21.4,1,2,3,1,0,0,7,0,0.8,0.8,0.9,1.8,26,57,71,0.05,0.09,0.14,0.05,0.14,0.04,0.04,0.08,0.04,0.08,Matches
78,David Carmo,ao ANG,DF,Porto,24,1999,7,7,608,6.8,0,0,0,0,0,0,6,1,0.7,0.7,0.1,0.8,4,31,4,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
79,Marcelo Carné,br BRA,GK,Estoril,33,1990,22,22,1979,22.0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
80,Carraça,pt POR,"DF,MF",Chaves,30,1993,20,12,995,11.1,0,0,0,0,0,0,3,1,0.2,0.2,1.1,1.3,11,32,51,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.11,0.02,0.11,Matches
81,Álvaro Carreras,es ESP,DF,Benfica,20,2003,11,5,567,6.3,1,1,2,1,0,0,1,0,0.2,0.2,1.0,1.2,17,33,46,0.16,0.16,0.32,0.16,0.32,0.04,0.16,0.20,0.04,0.20,Matches
82,Ronie Carrillo,ec ECU,"FW,MF",Portimonense,26,1996,25,13,1314,14.6,4,0,4,4,0,0,1,1,3.0,3.0,1.4,4.4,11,27,54,0.27,0.00,0.27,0.27,0.27,0.20,0.09,0.30,0.20,0.30,Matches
83,António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
84,Miguel Carvalho,pt POR,GK,Farense,27,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
85,Vitor Carvalho,br BRA,MF,Braga,26,1997,27,16,1302,14.5,1,1,2,1,0,0,8,0,0.6,0.6,0.2,0.9,15,82,17,0.07,0.07,0.14,0.07,0.14,0.04,0.02,0.06,0.04,0.06,Matches
86,Facundo Cáseres,ar ARG,MF,Farense,22,2001,21,12,1112,12.4,0,0,0,0,0,0,6,1,0.1,0.1,0.1,0.2,5,27,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
87,Midana Cassama,gw GNB,"FW,MF",Portimonense,20,2002,12,2,287,3.2,1,0,1,1,0,0,2,1,0.6,0.6,0.1,0.7,5,1,23,0.31,0.00,0.31,0.31,0.31,0.19,0.03,0.22,0.19,0.22,Matches
88,Cassiano,br BRA,FW,Estoril,34,1989,29,20,1612,17.9,7,3,10,6,1,1,2,0,6.9,6.1,1.7,7.8,11,15,47,0.39,0.17,0.56,0.33,0.50,0.38,0.09,0.48,0.34,0.43,Matches
89,Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,11,2,247,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,17,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
90,André Castro,pt POR,MF,Braga,35,1988,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
91,André Castro,pt POR,MF,Moreirense,35,1988,14,6,541,6.0,1,1,2,1,0,0,1,0,0.2,0.2,0.2,0.4,10,22,14,0.17,0.17,0.33,0.17,0.33,0.03,0.04,0.07,0.03,0.07,Matches
92,Cristian Castro,co COL,DF,Rio Ave,22,2001,1,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,Geny Catamo,mz MOZ,"MF,DF",Sporting CP,22,2001,27,17,1684,18.7,5,3,8,5,0,0,2,0,2.1,2.1,3.4,5.4,91,66,139,0.27,0.16,0.43,0.27,0.43,0.11,0.18,0.29,0.11,0.29,Matches
94,Kaio César,br BRA,FW,Vitória,19,2004,12,5,423,4.7,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,6,14,27,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
95,Tidjany Chabrol,fr FRA,"FW,MF",Gil Vicente FC,21,2002,28,8,1080,12.0,3,0,3,3,0,0,6,1,2.1,2.1,1.8,3.9,72,31,124,0.25,0.00,0.25,0.25,0.25,0.17,0.15,0.32,0.17,0.32,Matches
96,Charles,br BRA,GK,Vitória,29,1994,8,7,675,7.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
97,Chiquinho,pt POR,"FW,MF",Famalicão,23,2000,27,22,1740,19.3,5,2,7,5,0,0,10,1,3.5,3.5,1.8,5.3,53,34,115,0.26,0.10,0.36,0.26,0.36,0.18,0.09,0.27,0.18,0.27,Matches
98,Chiquinho,pt POR,MF,Benfica,28,1995,9,1,190,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,7,24,10,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.30,0.06,0.30,Matches
99,Clayton,br BRA,FW,Casa Pia,24,1999,24,21,1688,18.8,8,1,9,7,1,1,4,0,6.8,6.0,1.0,7.0,29,32,91,0.43,0.05,0.48,0.37,0.43,0.36,0.05,0.42,0.32,0.38,Matches
100,Sebastián Coates,uy URU,DF,Sporting CP,32,1990,29,26,2278,25.3,4,0,4,4,0,0,7,0,3.4,3.4,0.5,3.9,7,84,3,0.16,0.00,0.16,0.16,0.16,0.14,0.02,0.15,0.14,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,34,30,2536,28.2,1,3,4,1,0,0,3,0,2.4,2.4,4.2,6.6,63,93,196,0.04,0.11,0.14,0.04,0.14,0.08,0.15,0.23,0.08,0.23,Matches
102,Francisco Conceição,pt POR,"FW,MF",Porto,20,2002,27,21,1888,21.0,5,4,9,5,0,0,11,1,5.7,5.7,6.4,12.1,128,87,263,0.24,0.19,0.43,0.24,0.43,0.27,0.30,0.58,0.27,0.58,Matches
103,Leo Cordeiro,br BRA,MF,Estrela,27,1995,32,29,2607,29.0,3,0,3,3,0,0,5,0,2.4,2.4,1.1,3.4,26,139,41,0.10,0.00,0.10,0.10,0.10,0.08,0.04,0.12,0.08,0.12,Matches
104,Jeriel Córdova,ve VEN,FW,Boavista,21,2002,12,0,156,1.7,0,0,0,0,0,0,2,0,0.8,0.8,0.7,1.4,0,2,9,0.00,0.00,0.00,0.00,0.00,0.44,0.39,0.82,0.44,0.82,Matches
105,Félix Correia,pt POR,FW,Gil Vicente FC,22,2001,30,26,2167,24.1,5,3,8,5,0,0,4,0,5.8,5.8,4.1,9.9,67,89,161,0.21,0.12,0.33,0.21,0.33,0.24,0.17,0.41,0.24,0.41,Matches
