rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Max Aarons,eng ENG,"DF,MF",Valencia,24,2000,1.3,47,66,71.2,705,190,24,30,21,30,1,4,0,0.0,0.0,0.0,1,2,0,0,6,Matches
2,Rodrigo Abajas,es ESP,DF,Valencia,21,2003,0.7,17,29,58.6,268,110,11,14,4,7,2,7,0,0.0,0.0,0.0,0,0,0,0,2,Matches
3,Nabil Aberdin,fr FRA,MF,Getafe,21,2002,2.9,36,61,59.0,680,267,12,20,12,19,8,13,0,0.0,0.1,0.0,1,7,2,0,6,Matches
4,Abdel Abqar,ma MAR,DF,Alavés,25,1999,27.4,719,939,76.6,16039,5771,180,194,421,460,114,258,1,0.3,0.4,+0.7,8,67,10,2,79,Matches
5,Akor Adams,ng NGA,FW,Sevilla,24,2000,1.5,20,27,74.1,334,48,9,12,7,9,3,5,0,0.0,0.0,0.0,0,3,1,0,5,Matches
6,Adrián,es ESP,GK,Betis,37,1987,19.0,474,619,76.6,12206,8309,74,76,265,268,134,269,0,0.0,0.0,0.0,0,4,0,0,0,Matches
7,Julen Agirrezabala,es ESP,GK,Athletic Club,23,2000,13.4,281,411,68.4,7681,5777,46,46,165,165,70,196,0,0.0,0.0,0.0,0,1,0,0,0,Matches
8,Lucien Agoume,fr FRA,MF,Sevilla,22,2002,23.5,1007,1236,81.5,15958,5460,545,601,357,425,79,142,3,2.5,1.6,+0.5,27,126,19,3,135,Matches
9,Álvaro Aguado,es ESP,MF,Espanyol,28,1996,4.9,193,248,77.8,3748,1187,63,81,99,116,28,40,1,0.6,0.4,+0.4,4,31,8,3,37,Matches
10,Lorenzo Aguado,es ESP,DF,Real Madrid,21,2002,0.1,1,1,100.0,34,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
11,Nayef Aguerd,ma MAR,DF,Real Sociedad,28,1996,19.6,1213,1389,87.3,23636,8366,438,462,618,662,144,229,0,0.1,0.3,-0.1,5,87,3,1,75,Matches
12,Joseph Aidoo,gh GHA,DF,Valladolid,28,1995,6.5,337,378,89.2,7044,2518,80,87,215,226,41,63,0,0.0,0.1,0.0,0,9,2,0,14,Matches
13,Joseph Aidoo,gh GHA,DF,Celta Vigo,28,1995,0.0,6,7,85.7,126,81,1,1,5,5,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
14,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,20,2004,6.5,136,185,73.5,2161,534,76,88,46,63,8,14,0,1.0,1.7,-1.0,9,5,8,2,12,Matches
15,David Alaba,at AUT,DF,Real Madrid,32,1992,3.5,206,228,90.4,3522,1456,90,90,96,98,15,32,0,0.1,0.1,-0.1,1,11,1,0,7,Matches
16,Ibrahim Alani,ng NGA,MF,Valladolid,18,2006,1.8,71,85,83.5,1385,298,23,25,37,39,8,15,0,0.0,0.0,0.0,0,7,0,0,5,Matches
17,Raúl Albiol,es ESP,DF,Villarreal,38,1985,13.2,727,813,89.4,14582,6006,213,225,433,463,76,115,0,0.0,0.1,0.0,0,26,1,0,34,Matches
18,Omar Alderete,py PAR,DF,Getafe,27,1996,33.0,724,1106,65.5,16992,7859,191,235,367,464,163,366,0,0.9,0.9,-0.9,11,132,15,2,112,Matches
19,Carles Aleñá,es ESP,"MF,FW",Getafe,26,1998,5.0,93,117,79.5,1504,299,45,55,38,44,6,11,0,0.1,0.1,-0.1,3,9,3,1,12,Matches
20,Carles Aleñá,es ESP,"MF,FW",Alavés,26,1998,12.1,359,472,76.1,5385,1500,196,221,122,155,25,48,2,1.3,1.3,+0.7,19,35,14,2,58,Matches
21,Alfon,es ESP,"FW,MF",Celta Vigo,25,1999,15.2,263,377,69.8,3844,521,146,165,94,132,11,27,2,2.6,2.1,-0.6,24,8,7,1,22,Matches
22,Tadeo Allende,ar ARG,FW,Celta Vigo,25,1999,0.0,1,3,33.3,7,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
23,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,24,2000,22.0,798,947,84.3,13067,3738,415,444,277,318,77,123,4,3.2,4.9,+0.8,43,96,24,5,142,Matches
24,Iker Almena,es ESP,"FW,DF",Girona,20,2004,0.5,23,32,71.9,328,34,13,14,10,14,0,1,1,0.7,0.4,+0.3,2,0,0,0,2,Matches
25,Marcos Alonso,es ESP,DF,Celta Vigo,33,1990,29.4,2139,2397,89.2,38937,14018,852,902,1078,1140,180,288,0,1.3,2.0,-1.3,21,226,21,6,215,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Adrià Altimira,es ESP,"DF,FW",Leganés,23,2001,18.1,483,615,78.5,7731,2148,255,292,186,237,34,61,0,0.5,0.7,-0.5,11,34,10,2,42,Matches
27,Sergi Altimira,es ESP,MF,Betis,22,2001,21.9,1123,1258,89.3,18063,4176,560,608,443,480,82,101,1,1.7,1.2,-0.7,22,91,13,0,99,Matches
28,Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,21,2003,17.5,799,1013,78.9,12210,3255,429,492,319,385,32,57,3,1.1,2.1,+1.9,17,35,15,3,60,Matches
29,Julián Álvarez,ar ARG,FW,Atlético Madrid,24,2000,27.9,717,966,74.2,10651,2652,404,486,214,267,53,114,4,5.3,5.3,-1.3,41,45,38,5,92,Matches
30,Yeray Álvarez,es ESP,DF,Athletic Club,29,1995,19.8,994,1182,84.1,20211,7016,283,316,608,651,100,193,0,0.2,0.4,-0.2,4,80,3,2,105,Matches
31,Selim Amallah,ma MAR,MF,Valladolid,27,1996,15.3,318,406,78.3,5560,1659,161,177,99,118,45,76,1,1.1,1.1,-0.1,13,42,11,0,57,Matches
32,Amath,sn SEN,"FW,DF",Valladolid,28,1996,4.2,86,112,76.8,1337,301,49,53,26,32,8,15,1,0.5,0.5,+0.5,6,4,4,2,12,Matches
33,Marcos André,br BRA,FW,Valladolid,27,1996,13.2,138,210,65.7,2358,395,79,103,42,65,14,18,2,0.8,0.3,+1.2,9,13,3,0,16,Matches
34,Leandro Antonetti,pr PUR,FW,Sevilla,21,2003,0.3,2,4,50.0,19,6,2,2,0,1,0,0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
35,Antoniu,es ESP,"FW,MF",Espanyol,21,2002,11.4,148,221,67.0,2071,636,89,109,47,67,4,14,1,1.1,1.1,-0.1,7,10,7,3,28,Matches
36,Antony,br BRA,FW,Betis,24,2000,15.1,622,768,81.0,8403,2211,400,452,155,201,29,53,2,3.5,2.9,-1.5,36,34,43,7,67,Matches
37,Anuar,ma MAR,"MF,FW",Valladolid,29,1995,19.1,411,505,81.4,6137,1132,217,249,158,191,17,31,0,1.2,0.7,-1.2,7,19,3,2,30,Matches
38,Aritz Arambarri,es ESP,DF,Leganés,26,1998,2.0,49,67,73.1,1025,258,11,13,34,41,4,12,0,0.0,0.0,0.0,0,1,0,0,2,Matches
39,Mauro Arambarri,uy URU,MF,Getafe,28,1995,29.6,586,800,73.3,10098,2457,268,336,244,302,58,117,0,0.6,0.6,-0.6,17,74,4,1,75,Matches
40,Jon Aramburu,ve VEN,DF,Real Sociedad,22,2002,27.3,1190,1518,78.4,17685,7225,639,711,460,593,49,122,1,1.1,1.4,-0.1,15,82,11,6,97,Matches
41,Ronald Araújo,uy URU,DF,Barcelona,25,1999,8.4,666,725,91.9,12408,3957,218,234,388,406,50,70,1,0.4,0.2,+0.6,4,51,3,0,49,Matches
42,Adu Ares,es ESP,FW,Athletic Club,22,2001,0.2,5,9,55.6,64,15,3,5,2,3,0,0,0,0.0,0.0,0.0,0,0,1,0,3,Matches
43,Jesús Areso,es ESP,DF,Osasuna,25,1999,34.2,1139,1573,72.4,19266,8143,551,624,460,631,102,219,3,3.5,3.1,-0.5,30,96,50,30,106,Matches
44,David Argüelles,es ESP,MF,Getafe,22,2002,0.1,3,5,60.0,25,2,3,4,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
45,José Arnaiz,es ESP,"FW,MF",Osasuna,29,1995,1.5,52,77,67.5,720,249,32,36,8,15,6,15,0,0.1,0.4,-0.1,3,2,4,3,4,Matches
46,Sergio Arribas,es ESP,DF,Betis,21,2003,1.0,37,54,68.5,533,210,22,23,12,20,2,5,0,0.0,0.0,0.0,0,1,0,0,1,Matches
47,Takuma Asano,jp JPN,"FW,MF",Mallorca,29,1994,11.7,148,219,67.6,2071,485,93,110,48,67,4,17,1,0.7,0.6,+0.3,6,8,3,2,20,Matches
48,Raúl Asencio,es ESP,DF,Real Madrid,21,2003,18.6,927,988,93.8,15881,5389,414,429,443,460,57,82,1,0.6,0.4,+0.4,6,47,3,0,27,Matches
49,Iago Aspas,es ESP,"FW,MF",Celta Vigo,36,1987,19.4,661,877,75.4,10703,3064,349,429,201,253,73,105,5,4.6,3.9,+0.4,38,74,35,4,132,Matches
50,Yaser Asprilla,co COL,"FW,MF",Girona,20,2003,15.6,471,653,72.1,8613,2194,219,257,184,239,62,115,1,2.8,3.4,-1.8,24,35,38,9,77,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Ezequiel Ávila,ar ARG,FW,Betis,30,1994,7.5,166,238,69.7,2762,614,89,110,56,78,16,30,0,1.0,1.0,-1.0,15,1,11,6,18,Matches
52,Adam Aznou,ma MAR,DF,Valladolid,18,2006,9.7,245,343,71.4,3660,1261,138,161,84,118,16,37,0,0.3,0.4,-0.3,6,17,4,2,25,Matches
53,César Azpilicueta,es ESP,DF,Atlético Madrid,34,1989,9.7,581,671,86.6,9034,3451,300,320,240,269,28,63,0,0.1,0.4,-0.1,3,46,4,1,66,Matches
54,Papa Ba,es ESP,MF,Girona,19,2004,0.5,5,13,38.5,79,7,3,8,1,2,1,2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
55,Loïc Bade,fr FRA,DF,Sevilla,24,2000,29.8,1562,1822,85.7,31207,11821,536,572,856,911,164,307,1,0.7,0.2,+0.3,4,94,3,0,62,Matches
56,Alex Baena,es ESP,"MF,FW",Villarreal,23,2001,28.8,857,1287,66.6,17433,6579,314,394,393,535,138,278,9,11.7,12.6,-2.7,95,95,72,19,189,Matches
57,Eric Bailly,ci CIV,DF,Villarreal,30,1994,6.9,280,320,87.5,5019,1914,103,109,150,165,23,41,0,0.0,0.0,0.0,0,18,0,0,18,Matches
58,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,19,2004,10.8,300,418,71.8,5892,1599,119,150,129,158,48,88,0,0.2,0.3,-0.2,7,28,8,0,39,Matches
59,Cédric Bakambu,cd COD,FW,Betis,33,1991,7.9,84,126,66.7,967,218,60,78,15,28,2,4,2,0.6,0.8,+1.4,8,9,5,0,14,Matches
60,Alejandro Balde,es ESP,DF,Barcelona,20,2003,25.4,1306,1484,88.0,19158,3986,734,785,495,547,43,71,4,3.4,2.8,+0.6,26,51,39,11,93,Matches
61,Iván Balliu,al ALB,DF,Rayo Vallecano,32,1992,13.3,492,649,75.8,8082,3338,247,272,202,256,34,85,0,0.5,0.4,-0.5,7,38,6,4,46,Matches
62,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo,28,1996,9.0,287,364,78.8,4015,1041,170,197,85,102,14,24,1,1.8,1.6,-0.8,12,20,13,6,30,Matches
63,Adrian Baquerin,es ESP,FW,Valladolid,17,2007,0.5,9,10,90.0,122,11,5,5,2,2,1,2,0,0.0,0.0,0.0,0,0,1,0,1,Matches
64,Valentín Barco,ar ARG,"DF,FW",Sevilla,20,2004,3.2,139,191,72.8,2139,895,77,88,38,53,13,30,0,0.6,0.3,-0.6,6,12,3,0,13,Matches
65,Borna Barišić,hr CRO,DF,Leganés,31,1992,0.1,3,4,75.0,48,2,1,1,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
66,Kike Barja,es ESP,"FW,MF",Osasuna,27,1997,3.5,74,114,64.9,1428,431,33,40,26,37,12,21,1,1.2,1.3,-0.2,10,3,8,7,4,Matches
67,Enzo Barrenechea,ar ARG,MF,Valencia,23,2001,24.3,1170,1352,86.5,20141,5421,554,607,490,541,105,153,2,0.9,1.1,+1.1,15,143,7,0,126,Matches
68,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,22,2001,14.0,375,529,70.9,6235,1409,202,241,118,163,42,71,3,1.9,2.5,+1.1,16,23,22,4,48,Matches
69,Pablo Barrios,es ESP,MF,Atlético Madrid,21,2003,25.9,1299,1511,86.0,20821,5648,685,749,496,547,88,139,4,2.4,2.0,+1.6,26,148,24,5,142,Matches
70,Thierno Barry,fr FRA,FW,Villarreal,21,2002,25.8,209,337,62.0,2946,546,118,172,70,116,9,19,4,2.9,2.0,+1.1,23,14,12,1,27,Matches
71,Marc Bartra,es ESP,DF,Betis,33,1991,23.3,945,1163,81.3,19271,6573,314,337,493,546,126,249,1,0.2,0.3,+0.8,4,64,5,1,68,Matches
72,Aboubacar Bassinga,ci CIV,MF,Las Palmas,19,2005,0.0,2,4,50.0,53,0,1,1,0,0,1,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
73,Augusto Batalla,ar ARG,GK,Rayo Vallecano,28,1996,32.0,784,1177,66.6,23121,17259,121,122,397,403,265,645,0,0.0,0.1,0.0,1,25,1,0,2,Matches
74,Rafael Bauza,es ESP,MF,Espanyol,19,2005,2.0,46,54,85.2,779,192,24,25,17,20,4,7,0,0.0,0.0,0.0,0,3,1,0,7,Matches
75,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,29,1995,11.1,200,313,63.9,3391,742,105,132,77,121,15,33,1,2.0,1.7,-1.0,8,6,17,5,23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Donny van de Beek,nl NED,MF,Girona,27,1997,15.8,365,447,81.7,5265,1056,216,242,120,147,16,24,2,3.2,3.6,-1.2,18,21,11,0,45,Matches
77,Luken Beitia,es ESP,DF,Real Sociedad,20,2004,0.1,5,5,100.0,108,22,1,1,2,2,2,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
78,Ismael Bekhoucha,ma MAR,"MF,DF",Getafe,19,2004,0.8,17,24,70.8,224,74,13,14,4,5,0,3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
79,Héctor Bellerín,es ESP,DF,Betis,29,1995,6.4,270,328,82.3,4167,1594,140,153,117,144,10,21,2,2.0,2.1,0.0,8,16,4,2,24,Matches
80,Jude Bellingham,eng ENG,MF,Real Madrid,21,2003,27.6,1333,1548,86.1,21413,4654,715,785,476,541,112,142,8,3.9,4.5,+4.1,42,130,31,0,199,Matches
81,Fran Beltrán,es ESP,MF,Celta Vigo,25,1999,26.9,1313,1482,88.6,23296,6476,543,589,635,684,111,149,1,1.8,1.8,-0.8,15,132,14,1,152,Matches
