rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
12,Max Alegria,br BRA,"FW,DF",Vasco da Gama,20,2004,0.9,19,24,79.2,322,30,11,16,6,6,2,2,0,0.1,0.0,-0.1,3,1,0,0,2,Matches
13,Alerrandro,br BRA,FW,Vitória,24,2000,26.5,362,519,69.7,5049,1165,197,263,122,165,16,28,4,2.8,1.7,+1.2,33,28,13,0,55,Matches
14,Caio Alexandre,br BRA,MF,Bahia,24,1999,30.8,2157,2364,91.2,36651,9448,1005,1051,947,1013,159,220,0,2.3,2.4,-2.3,33,255,22,8,236,Matches
15,Matheus Alexandre,br BRA,DF,Cuiabá,24,1999,27.4,974,1256,77.5,15278,6143,525,585,375,481,54,115,0,0.7,0.8,-0.7,14,75,12,9,86,Matches
16,Alexsander,br BRA,MF,Fluminense,20,2003,8.8,392,457,85.8,5464,1587,230,249,120,135,17,26,1,0.9,0.4,+0.1,7,37,8,2,36,Matches
17,Alisson,br BRA,GK,Criciúma,28,1995,4.7,95,154,61.7,2857,2072,13,13,39,40,42,98,0,0.0,0.0,0.0,0,1,0,0,0,Matches
18,Alisson,br BRA,"DF,FW",Atlético Mineiro,18,2005,9.9,280,386,72.5,5512,1309,123,144,112,146,40,79,0,1.1,1.4,-1.1,14,17,13,5,34,Matches
19,Alisson,br BRA,MF,São Paulo,30,1993,17.9,1181,1306,90.4,22075,5738,469,499,542,583,142,172,2,0.6,0.9,+1.4,14,119,7,3,114,Matches
20,Allan,br BRA,MF,Flamengo,26,1997,15.7,764,869,87.9,13262,3383,361,387,322,358,67,92,0,0.5,0.6,-0.5,11,99,7,0,75,Matches
21,Allan,br BRA,"MF,DF",Botafogo (RJ),33,1991,3.5,175,204,85.8,3284,1213,73,80,85,90,17,26,1,0.2,0.1,+0.8,1,16,2,0,15,Matches
22,Allano,br BRA,"FW,MF",Criciúma,28,1995,14.4,391,489,80.0,6263,1536,202,242,147,173,27,41,2,1.9,2.9,+0.1,19,30,18,4,59,Matches
23,Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,13.9,751,892,84.2,12694,3613,370,408,292,331,69,104,2,2.6,3.7,-0.6,43,80,50,4,112,Matches
24,Júnior Alonso,py PAR,DF,Atlético Mineiro,30,1993,11.6,695,796,87.3,13685,4491,229,244,374,409,88,128,0,0.0,0.3,0.0,4,52,3,0,50,Matches
25,Anderson,br BRA,GK,Cruzeiro,25,1998,17.0,396,470,84.3,9251,5549,74,75,230,232,83,154,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Felipe Anderson,br BRA,FW,Palmeiras,30,1993,14.6,505,684,73.8,7434,1999,288,340,167,217,26,65,2,4.3,3.1,-2.3,32,37,23,3,57,Matches
27,Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,5.4,105,156,67.3,1809,593,54,66,32,52,16,27,1,1.1,0.4,-0.1,15,15,4,1,17,Matches
28,Rodrigo Andrade,br BRA,"MF,FW",Vitória,26,1997,4.3,148,181,81.8,2486,870,70,79,54,64,19,24,0,0.2,0.3,-0.2,3,13,0,0,15,Matches
29,André,br BRA,MF,Fluminense,22,2001,11.9,690,732,94.3,10882,3151,367,377,256,269,50,60,1,0.1,0.2,+0.9,6,57,0,0,64,Matches
30,José Andrés Martínez,ve VEN,MF,Corinthians,29,1994,7.0,268,333,80.5,4597,1768,124,144,109,129,25,43,0,0.1,0.7,-0.1,4,26,3,0,25,Matches
31,Wilker Ángel,ve VEN,DF,Criciúma,30,1993,10.9,276,349,79.1,5498,2079,90,104,147,167,38,75,0,0.0,0.0,0.0,2,15,0,0,15,Matches
32,Anthoni,br BRA,GK,Internacional,22,2002,2.0,37,72,51.4,1254,988,4,4,18,18,15,50,0,0.0,0.0,0.0,0,0,0,0,0,Matches
33,Marcos Antônio,br BRA,MF,São Paulo,23,2000,9.4,542,577,93.9,9083,1953,253,261,242,254,39,45,0,0.3,0.6,-0.3,9,55,3,0,50,Matches
34,Guilherme Arana,br BRA,DF,Atlético Mineiro,26,1997,14.5,931,1114,83.6,15684,4625,473,522,384,439,66,110,1,1.0,1.3,0.0,20,73,23,8,94,Matches
35,Charles Aránguiz,cl CHI,MF,Internacional,34,1989,3.2,131,166,78.9,1995,500,73,90,39,51,10,13,0,0.1,0.2,-0.1,3,9,1,0,9,Matches
36,Luiz Araújo,br BRA,"FW,MF",Flamengo,27,1996,17.4,477,657,72.6,8528,2180,227,263,164,214,64,106,5,4.6,4.2,+0.4,34,37,19,5,74,Matches
37,Matheus Araújo,br BRA,MF,Corinthians,21,2002,0.5,9,11,81.8,139,83,5,5,3,3,1,3,0,0.0,0.0,0.0,0,2,0,0,4,Matches
38,Michel Araujo,uy URU,"DF,FW",São Paulo,27,1996,9.5,447,525,85.1,7232,1967,238,262,164,186,37,57,1,1.7,1.0,-0.7,14,17,12,3,45,Matches
39,Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,8.6,134,174,77.0,1833,401,84,96,43,53,3,6,2,1.1,1.2,+0.9,9,7,8,4,15,Matches
40,Robert Arboleda,ec ECU,DF,São Paulo,32,1991,25.1,1457,1599,91.1,28584,10161,437,471,849,888,157,212,0,0.5,0.2,-0.5,5,50,2,0,45,Matches
41,Lucas Arcanjo,br BRA,GK,Vitória,25,1998,37.0,788,1111,70.9,20941,13367,132,133,455,457,200,515,0,0.0,0.0,0.0,1,13,0,0,0,Matches
42,Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,1.2,34,48,70.8,511,125,20,23,7,14,3,5,0,0.2,0.0,-0.2,2,5,1,0,3,Matches
43,Jhon Arias,co COL,FW,Fluminense,26,1997,26.4,1049,1247,84.1,13865,3186,676,716,270,309,41,106,3,3.4,3.1,-0.4,47,80,19,6,92,Matches
44,Santiago Arias,co COL,DF,Bahia,32,1992,20.9,1072,1304,82.2,16647,6530,560,611,441,531,47,83,1,3.1,3.3,-2.1,29,77,41,20,115,Matches
45,Arthur,br BRA,FW,Cruzeiro,25,1998,14.1,352,449,78.4,5162,900,218,246,110,130,17,30,1,0.8,1.5,+0.2,10,13,16,5,35,Matches
46,Arthur,br BRA,FW,Criciúma,31,1992,18.6,217,311,69.8,2950,514,132,188,66,85,8,9,1,1.7,0.6,-0.7,21,11,7,0,26,Matches
47,Arthur,br BRA,FW,Corinthians,20,2003,0.2,2,2,100.0,33,5,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
48,Arthur,br BRA,"FW,MF",RB Bragantino,20,2003,1.7,24,31,77.4,285,40,17,23,7,8,0,0,0,1.0,0.1,-1.0,5,0,0,0,1,Matches
49,Filipe Augusto,br BRA,MF,Cuiabá,30,1993,9.4,385,446,86.3,6935,1597,167,187,165,182,42,52,0,0.1,0.2,-0.1,2,30,2,0,32,Matches
50,Renato Augusto,br BRA,"MF,FW",Fluminense,35,1988,4.9,233,275,84.7,3442,721,133,148,76,86,15,25,1,0.8,0.6,+0.2,5,17,4,0,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,0.9,5,12,41.7,58,4,4,6,1,1,0,2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
52,Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,0.4,8,16,50.0,102,51,6,7,2,4,0,3,0,0.0,0.0,0.0,1,0,0,0,0,Matches
53,Gabriel Baralhas,br BRA,MF,Atl Goianiense,25,1998,27.2,884,1073,82.4,16546,4915,351,411,394,439,109,148,3,2.4,1.8,+0.6,29,97,19,4,121,Matches
54,Danilo Barbosa,br BRA,MF,Botafogo (RJ),27,1996,12.8,491,588,83.5,8903,2952,212,249,224,250,50,70,1,0.4,0.4,+0.6,7,60,4,0,53,Matches
55,Diogo Barbosa,br BRA,DF,Fluminense,31,1992,20.5,1037,1239,83.7,15646,5341,579,635,386,452,49,97,0,1.3,1.5,-1.3,17,110,18,11,114,Matches
56,Gabriel Barbosa,br BRA,"FW,MF",Flamengo,27,1996,8.4,166,195,85.1,2428,494,96,102,55,67,8,13,1,0.9,0.8,+0.1,9,14,11,2,24,Matches
57,Lucas Barbosa,br BRA,FW,Juventude,22,2001,27.1,579,843,68.7,10369,2614,282,361,210,289,74,128,2,3.4,3.8,-1.4,28,59,29,6,103,Matches
58,Alexander Barboza,ar ARG,DF,Botafogo (RJ),28,1995,22.6,992,1217,81.5,18973,7281,348,389,530,604,102,195,1,1.0,0.7,0.0,9,78,3,0,90,Matches
59,Baltasar Barcia,uy URU,"MF,FW",Criciúma,22,2001,0.3,3,4,75.0,31,4,3,3,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,1,Matches
60,Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,16.5,647,843,76.7,10600,3163,346,382,213,265,61,123,4,1.6,2.3,+2.4,26,60,24,13,69,Matches
61,Barreto,br BRA,MF,Criciúma,28,1995,25.3,731,867,84.3,11758,3743,373,411,271,315,57,72,2,0.9,1.2,+1.1,17,74,12,0,92,Matches
62,Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,0.9,18,24,75.0,374,104,10,10,5,7,3,5,0,0.0,0.0,0.0,1,4,1,1,3,Matches
63,Bastos,ao ANG,DF,Botafogo (RJ),32,1991,29.2,1530,1685,90.8,28416,10255,533,566,850,899,123,185,0,0.1,0.4,-0.1,6,100,3,0,111,Matches
64,Rodrigo Battaglia,ar ARG,"DF,MF",Atlético Mineiro,32,1991,25.4,1384,1562,88.6,25217,7912,508,548,755,808,106,173,0,0.1,0.4,-0.1,6,79,4,1,78,Matches
65,José Luis Rodríguez Bebanz,uy URU,"DF,FW",Vasco da Gama,26,1997,12.5,422,597,70.7,7213,2264,202,246,169,226,37,78,2,2.1,1.9,-0.1,16,47,16,11,51,Matches
66,Muriel Becker,br BRA,GK,Vitória,36,1987,1.0,20,30,66.7,879,747,2,2,5,5,13,23,0,0.0,0.0,0.0,0,2,1,0,0,Matches
67,Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,8.8,195,258,75.6,3967,1617,60,64,105,122,29,67,0,0.1,0.0,-0.1,1,11,1,0,15,Matches
68,Ramiro Benetti,br BRA,MF,Cruzeiro,30,1993,16.0,618,762,81.1,8995,2427,338,395,228,260,28,51,0,0.7,0.8,-0.7,5,59,8,1,57,Matches
69,Bento,br BRA,GK,Ath Paranaense,24,1999,7.0,121,171,70.8,4251,3329,20,20,44,48,57,101,0,0.0,0.0,0.0,0,4,0,0,0,Matches
70,Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,22.9,1040,1356,76.7,18031,7644,471,546,435,544,105,180,5,4.9,4.8,+0.1,40,105,30,13,114,Matches
71,Facundo Bernal,uy URU,MF,Fluminense,20,2003,10.5,456,527,86.5,8222,2119,192,204,211,229,45,78,0,0.1,0.3,-0.1,3,45,1,0,51,Matches
72,Bernard,br BRA,"MF,FW",Atlético Mineiro,31,1992,10.0,404,498,81.1,6386,1659,206,235,160,192,25,42,0,1.8,1.5,-1.8,21,48,14,2,61,Matches
73,Matheus Bidu,br BRA,DF,Corinthians,24,1999,16.7,814,953,85.4,13922,5121,405,432,336,373,66,111,1,0.9,1.7,+0.1,16,65,17,9,63,Matches
74,Biel,br BRA,"FW,MF",Bahia,22,2001,10.0,251,330,76.1,3599,1035,149,171,82,102,12,26,4,3.4,2.4,+0.6,21,13,17,0,41,Matches
75,Biro,br BRA,"MF,DF",Corinthians,19,2004,0.2,12,14,85.7,186,55,9,9,1,3,2,2,0,0.0,0.0,0.0,0,0,1,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Damián Bobadilla,py PAR,MF,São Paulo,22,2001,11.5,563,621,90.7,9914,2933,221,246,276,291,47,55,0,0.8,0.7,-0.8,13,69,11,4,60,Matches
77,Yannick Bolasie,cd COD,FW,Criciúma,34,1989,26.4,352,518,68.0,5443,1453,193,245,102,152,31,51,4,1.8,2.2,+2.2,20,31,16,7,55,Matches
78,Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,10.6,98,156,62.8,1164,253,68,91,19,32,2,3,0,0.3,0.3,-0.3,7,5,5,1,12,Matches
79,Marllon Borges,br BRA,DF,Cuiabá,31,1992,32.0,1069,1247,85.7,20832,8198,348,381,561,612,134,204,0,0.4,0.5,-0.4,3,52,1,0,56,Matches
80,Pedro Borges,br BRA,MF,Fortaleza,26,1997,13.0,389,482,80.7,6454,2018,191,228,163,185,25,45,1,0.2,0.3,+0.8,4,39,1,1,51,Matches
81,Rafael Borré,co COL,FW,Internacional,28,1995,20.8,335,442,75.8,4539,860,202,247,95,121,16,28,3,1.0,0.9,+2.0,18,20,19,1,42,Matches
82,Danilo Boza,br BRA,DF,Juventude,25,1998,31.4,1528,1697,90.0,28883,9936,546,577,821,876,148,205,1,0.3,0.6,+0.7,4,72,4,0,88,Matches
83,Martin Braithwaite,dk DEN,FW,Grêmio,32,1991,16.2,231,313,73.8,2939,525,147,183,64,89,5,11,2,1.4,1.6,+0.6,13,12,11,0,31,Matches
84,Breno,br BRA,"FW,MF",Fortaleza,28,1996,21.1,557,708,78.7,9850,1261,268,301,211,242,69,123,3,1.3,1.8,+1.7,18,31,10,5,43,Matches
85,Breno,br BRA,MF,Corinthians,18,2005,19.8,758,885,85.6,13213,4269,358,396,285,316,89,121,0,1.0,1.4,-1.0,16,107,12,1,118,Matches
86,José Breno,br BRA,MF,Vitória,19,2004,0.1,3,4,75.0,45,16,1,1,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
87,Emanuel Brítez,ar ARG,DF,Fortaleza,31,1992,27.8,770,1027,75.0,14933,6371,297,349,356,447,106,201,2,1.9,1.0,+0.1,9,58,5,1,64,Matches
88,Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,0.9,24,30,80.0,416,94,12,15,6,8,3,4,1,0.1,0.0,+0.9,2,5,1,0,4,Matches
89,Fabrício Bruno,br BRA,DF,Flamengo,27,1996,25.7,1437,1582,90.8,28937,11161,468,499,776,819,180,233,0,0.2,0.7,-0.2,6,110,3,1,115,Matches
90,Fabricio Bustos,ar ARG,DF,Internacional,27,1996,9.6,496,602,82.4,8039,2874,247,276,206,249,29,49,1,0.8,0.9,+0.2,16,37,13,5,63,Matches
91,Rafael Cabral,br BRA,GK,Grêmio,33,1990,5.1,102,153,66.7,2992,2257,10,10,49,49,40,91,0,0.0,0.0,0.0,0,0,0,0,0,Matches
92,Cacá,br BRA,DF,Corinthians,24,1999,25.5,1031,1167,88.3,21103,6567,295,318,568,611,150,202,1,0.2,0.2,+0.8,6,39,2,1,45,Matches
93,Raúl Cáceres,py PAR,DF,Vitória,32,1991,18.8,532,760,70.0,8539,3131,282,322,196,284,39,103,3,2.4,2.2,+0.6,23,38,22,17,49,Matches
94,Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,11.2,204,258,79.1,2638,418,136,158,55,70,3,7,0,0.1,0.2,-0.1,4,14,1,0,16,Matches
95,Caetano,br BRA,DF,Corinthians,24,1999,3.1,114,123,92.7,2472,1045,29,30,68,70,16,22,0,0.1,0.0,-0.1,1,10,0,0,8,Matches
96,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,32,1991,15.5,318,435,73.1,4636,1139,183,224,107,139,15,35,2,1.2,1.5,+0.8,14,26,17,7,43,Matches
97,Rodrigo Caio,br BRA,DF,Grêmio,30,1993,4.2,215,230,93.5,3736,1271,99,102,99,103,17,22,0,0.0,0.0,0.0,0,6,1,0,6,Matches
98,Caíque,br BRA,GK,Grêmio,26,1997,5.4,74,131,56.5,2262,1768,15,15,28,29,30,86,0,0.0,0.0,0.0,0,1,0,0,0,Matches
99,Calebe,br BRA,"MF,FW",Fortaleza,23,2000,1.4,52,64,81.3,731,228,31,34,20,25,0,4,0,0.2,0.1,-0.2,3,5,1,0,8,Matches
100,Lucas Calegari,br BRA,DF,Fluminense,21,2002,0.9,45,54,83.3,692,153,27,30,14,18,3,5,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Jonathan Calleri,ar ARG,FW,São Paulo,30,1993,22.7,279,424,65.8,3825,721,169,226,77,111,13,23,4,1.3,1.3,+2.7,19,20,10,4,28,Matches
102,Patric Calmon PK,br BRA,DF,Vitória,29,1994,6.0,213,280,76.1,3550,1222,104,117,87,117,18,32,1,0.7,0.7,+0.3,4,14,5,5,24,Matches
103,Gustavo Campanharo,br BRA,MF,Atl Goianiense,31,1992,0.3,31,33,93.9,535,91,14,15,15,15,1,1,0,0.0,0.0,0.0,0,3,0,0,3,Matches
104,Joel Campbell,cr CRC,"MF,FW",Atl Goianiense,31,1992,6.2,233,291,80.1,4011,1148,110,128,82,97,28,39,0,0.5,0.8,-0.5,9,36,15,2,54,Matches
105,Camutanga,br BRA,DF,Vitória,30,1993,5.0,163,194,84.0,3233,1284,51,57,100,107,12,26,0,0.0,0.0,0.0,0,6,0,0,10,Matches
106,Yerson Candelo,co COL,DF,Criciúma,31,1992,0.3,19,23,82.6,349,146,8,8,8,10,3,5,0,0.1,0.1,-0.1,2,1,1,1,0,Matches
107,Luan Cândido,br BRA,DF,RB Bragantino,22,2001,21.7,707,884,80.0,12953,4564,259,296,369,432,59,113,0,0.1,0.3,-0.1,4,55,3,0,50,Matches
108,Germán Cano,ar ARG,FW,Fluminense,35,1988,17.9,232,302,76.8,3647,535,123,148,75,96,21,28,0,1.6,1.1,-1.6,12,11,4,1,20,Matches
109,Agustín Canobbio,uy URU,"FW,MF",Ath Paranaense,25,1998,13.5,329,430,76.5,4801,1316,193,221,108,140,15,33,1,2.5,1.7,-1.5,23,30,24,5,57,Matches
110,Juninho Capixaba,br BRA,"DF,MF",RB Bragantino,26,1997,20.8,853,1136,75.1,16112,6537,339,398,384,498,112,179,0,0.7,1.2,-0.7,14,87,9,5,90,Matches
111,Felipe Carballo,uy URU,MF,Grêmio,27,1996,5.3,220,268,82.1,3512,1021,120,137,78,93,18,25,0,0.0,0.1,0.0,2,32,0,0,28,Matches
112,Tomás Cardona,ar ARG,DF,Fortaleza,28,1995,15.9,582,750,77.6,12113,5058,161,175,341,389,76,171,0,0.0,0.1,0.0,0,47,1,0,50,Matches
113,Edson Carioca,br BRA,FW,Juventude,26,1997,8.2,81,134,60.4,1310,486,38,58,37,49,4,8,2,0.3,0.3,+1.7,4,13,3,0,23,Matches
114,Carlinhos,br BRA,FW,Flamengo,26,1997,4.7,44,73,60.3,549,56,26,36,14,20,0,1,0,0.1,0.1,-0.1,3,1,0,0,1,Matches
115,Antonio Carlos,br BRA,DF,Fluminense,30,1993,12.0,661,759,87.1,12381,4509,264,277,320,350,70,114,0,0.2,0.3,-0.2,6,39,3,2,40,Matches
116,Jan Carlos Hurtado,ve VEN,FW,Atl Goianiense,23,2000,9.6,126,160,78.8,1793,320,73,86,42,51,4,5,0,0.6,0.2,-0.6,6,7,2,0,15,Matches
117,João Carlos,br BRA,"MF,FW",Criciúma,22,2001,0.3,6,10,60.0,113,14,2,3,3,5,1,2,0,0.0,0.1,0.0,0,0,0,0,0,Matches
118,Jean Carlos Vicente,br BRA,"MF,FW",Juventude,31,1992,11.5,262,418,62.7,5016,1947,113,149,96,137,46,105,2,2.7,2.5,-0.7,25,37,17,8,52,Matches
119,André Carrillo,pe PER,MF,Corinthians,32,1991,8.1,454,511,88.8,7680,2608,213,231,200,216,33,48,2,2.2,1.1,-0.2,10,57,10,4,66,Matches
120,Ronie Carrillo,ec ECU,FW,Juventude,27,1996,7.5,88,142,62.0,1189,263,56,79,23,35,3,6,0,0.3,0.4,-0.3,5,6,6,2,10,Matches
121,Gabriel Carvalho,br BRA,"FW,MF",Internacional,16,2007,14.5,534,676,79.0,7960,2177,331,380,162,200,28,51,3,4.0,2.9,-1.0,27,43,21,4,61,Matches
122,Cássio,br BRA,GK,Cruzeiro,36,1987,21.0,488,576,84.7,11741,7028,84,84,229,232,142,226,0,0.0,0.0,0.0,1,4,0,0,2,Matches
123,Cássio,br BRA,GK,Corinthians,36,1987,3.0,71,88,80.7,2099,1349,8,8,34,36,28,42,0,0.0,0.0,0.0,0,0,0,0,0,Matches
124,Iury de Castilho,br BRA,"FW,MF",Vitória,28,1995,1.4,25,29,86.2,329,115,13,14,8,9,1,1,0,0.0,0.0,0.0,1,0,2,0,8,Matches
125,Erick Castillo,ec ECU,"FW,MF",Vitória,28,1995,3.0,37,50,74.0,512,118,17,22,16,19,1,2,0,0.0,0.1,0.0,1,2,0,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Ivan Cavaleiro,pt POR,"FW,MF",RB Bragantino,30,1993,2.1,47,73,64.4,615,179,34,41,10,19,2,6,0,0.2,0.1,-0.2,5,3,2,1,7,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,26,1997,24.2,966,1170,82.6,19981,7638,272,310,571,648,116,188,0,0.4,0.8,-0.4,6,99,6,0,127,Matches
128,Reynaldo Cesar Moraes,br BRA,DF,Vitória,27,1997,4.0,94,122,77.0,1730,642,29,32,57,67,6,16,0,0.0,0.0,0.0,0,4,0,0,5,Matches
129,Christian,br BRA,"MF,FW",Ath Paranaense,23,2000,16.7,403,507,79.5,6301,1694,210,239,154,182,29,50,0,1.8,0.9,-1.8,14,37,11,2,58,Matches
130,Eliel Chrystian,br BRA,"FW,MF",Cuiabá,21,2003,5.7,47,70,67.1,614,147,28,33,15,21,1,5,0,0.1,0.0,-0.1,2,2,1,0,4,Matches
131,Chumbinho,br BRA,"MF,FW",RB Bragantino,20,2003,0.1,3,6,50.0,41,5,1,1,1,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
132,Cicinho,bg BUL,"DF,FW",Bahia,35,1988,0.9,95,107,88.8,1458,538,59,63,32,35,4,5,0,0.1,0.1,-0.1,2,7,1,1,8,Matches
133,José Cifuentes,ec ECU,MF,Cruzeiro,24,1999,0.8,28,39,71.8,380,88,19,23,9,14,0,1,0,0.0,0.0,0.0,0,4,0,0,3,Matches
134,Claudinho,br BRA,DF,Criciúma,23,2000,22.7,884,1118,79.1,14917,5943,434,491,359,434,72,145,3,3.6,2.5,-0.6,39,77,23,8,113,Matches
135,Mateus Claus,br BRA,GK,Juventude,29,1994,4.5,103,153,67.3,2545,1735,18,18,61,62,21,70,0,0.0,0.0,0.0,0,0,0,0,0,Matches
136,Clayson,br BRA,"FW,MF",Cuiabá,28,1995,22.7,508,735,69.1,7751,2124,291,346,159,214,42,122,1,1.2,3.0,-0.2,19,50,20,4,75,Matches
137,Clayton,br BRA,DF,Internacional,23,2000,5.9,272,317,85.8,5473,1711,66,74,175,187,28,50,0,0.3,0.0,-0.3,2,12,0,0,15,Matches
138,Clayton,br BRA,FW,Vasco da Gama,25,1999,1.6,21,29,72.4,335,19,11,14,5,6,3,4,0,0.0,0.1,0.0,0,0,1,0,2,Matches
139,Cleiton,br BRA,DF,Flamengo,20,2003,1.1,52,61,85.2,914,347,24,24,26,30,2,7,0,0.0,0.0,0.0,0,3,0,0,2,Matches
140,Mateus Cocão,br BRA,MF,Vasco da Gama,21,2002,24.0,1059,1222,86.7,17480,5147,498,542,445,499,84,103,2,1.0,0.8,+1.0,11,127,11,4,114,Matches
141,Robert Conceição,br BRA,"MF,DF",Atlético Mineiro,20,2003,0.2,15,22,68.2,302,120,5,6,8,8,2,8,0,0.2,0.2,-0.2,2,2,2,0,4,Matches
142,Igor Coronado,br BRA,"MF,FW",Corinthians,31,1992,15.3,638,867,73.6,11501,3854,291,335,239,303,86,156,2,4.0,4.2,-2.0,42,89,34,12,114,Matches
143,Diego Costa,es ESP,FW,Grêmio,35,1988,5.3,101,131,77.1,1430,243,56,69,37,42,2,4,2,0.5,0.8,+1.5,7,4,3,0,11,Matches
144,Douglas Costa,br BRA,FW,Fluminense,33,1990,3.2,156,206,75.7,2294,666,85,95,53,70,9,24,0,0.4,1.0,-0.4,7,12,4,3,19,Matches
145,Philippe Coutinho,br BRA,MF,Vasco da Gama,31,1992,7.4,350,444,78.8,5562,1595,173,199,133,156,28,65,1,1.0,1.5,0.0,11,57,14,1,60,Matches
146,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,27,1996,23.7,921,1208,76.2,15382,5152,470,530,319,396,99,207,2,5.5,6.1,-3.5,69,113,34,6,157,Matches
