rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
1,Gonzalo Abrego,ar ARG,MF,Godoy Cruz,21,2000,21,18,1497,16.6,1,3,4,1,0,0,2,0,2.7,2.7,1.6,4.3,21,54,73,0.06,0.18,0.24,0.06,0.24,0.16,0.10,0.26,0.16,0.26,Matches
2,Jonás Acevedo,ar ARG,"MF,FW",Huracán,23,1997,18,10,898,10.0,1,3,4,1,0,0,3,0,1.8,1.8,1.3,3.2,27,35,70,0.10,0.30,0.40,0.10,0.40,0.19,0.13,0.32,0.19,0.32,Matches
3,Lucas Acevedo,ar ARG,DF,Platense,29,1991,11,10,911,10.1,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,1,10,0,0.10,0.00,0.10,0.10,0.10,0.06,0.01,0.07,0.06,0.07,Matches
4,Nelson Acevedo,ar ARG,MF,Godoy Cruz,32,1988,23,22,1827,20.3,0,2,2,0,0,0,4,0,0.8,0.8,2.2,3.0,23,181,13,0.00,0.10,0.10,0.00,0.10,0.04,0.11,0.15,0.04,0.15,Matches
5,Patricio Acevedo,ar ARG,DF,Newell's OB,18,2002,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
6,Guillermo Acosta,ar ARG,MF,Atlé Tucumán,32,1988,20,16,1401,15.6,1,1,2,1,0,0,5,0,1.6,1.6,0.8,2.4,27,85,48,0.06,0.06,0.13,0.06,0.13,0.10,0.05,0.15,0.10,0.15,Matches
7,Lautaro Acosta,ar ARG,MF,Lanús,32,1988,19,18,1347,15.0,2,1,3,2,0,0,3,0,3.1,3.1,1.2,4.2,32,36,90,0.13,0.07,0.20,0.13,0.20,0.20,0.08,0.28,0.20,0.28,Matches
8,Lucas Acosta,ar ARG,GK,Lanús,25,1995,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
9,Luis Advíncula,pe PER,DF,Boca Juniors,30,1990,13,12,1042,11.6,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,23,47,55,0.00,0.09,0.09,0.00,0.09,0.01,0.08,0.09,0.01,0.09,Matches
10,Alan Aguerre,ar ARG,GK,Newell's OB,30,1990,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
11,Braian Aguirre,ar ARG,DF,Lanús,20,2000,22,20,1787,19.9,0,1,1,0,0,0,5,0,0.4,0.4,1.0,1.4,41,78,60,0.00,0.05,0.05,0.00,0.05,0.02,0.05,0.07,0.02,0.07,Matches
12,Matías Aguirregaray,uy URU,"DF,MF",Estudiantes–LP,31,1989,16,11,998,11.1,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,29,35,39,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
13,Jorge Agustín Rodríguez,ar ARG,MF,Estudiantes–LP,25,1995,16,15,1350,15.0,0,1,1,0,0,0,4,0,0.6,0.6,1.0,1.6,6,76,3,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.11,0.04,0.11,Matches
14,Gabriel Alanís,ar ARG,"DF,MF",Sarmiento,26,1994,25,25,1963,21.8,3,2,5,2,1,1,2,0,2.5,1.8,1.9,3.7,54,47,102,0.14,0.09,0.23,0.09,0.18,0.12,0.09,0.21,0.08,0.17,Matches
15,Nicolás Albarracín,uy URU,"MF,FW",Patronato,27,1993,5,0,81,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,2,5,6,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.17,0.14,0.17,Matches
16,Lucas Albertengo,ar ARG,FW,Arsenal,30,1991,20,16,1395,15.5,0,1,1,0,0,0,4,0,2.3,2.3,2.1,4.4,21,18,106,0.00,0.06,0.06,0.00,0.06,0.15,0.13,0.28,0.15,0.28,Matches
17,Camilo Albornoz,ar ARG,DF,Atlé Tucumán,20,2000,5,3,365,4.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,6,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08,Matches
18,Carlos Alcaraz,ar ARG,"MF,FW",Racing Club,18,2002,18,9,881,9.8,1,2,3,1,0,0,8,0,0.8,0.8,1.5,2.2,27,46,25,0.10,0.20,0.31,0.10,0.31,0.08,0.15,0.23,0.08,0.23,Matches
19,Brahian Alemán,uy URU,"MF,FW",Gimnasia–LP,31,1989,24,18,1618,18.0,3,3,6,2,1,1,7,1,3.2,2.4,1.8,4.1,35,91,56,0.17,0.17,0.33,0.11,0.28,0.18,0.10,0.27,0.13,0.23,Matches
20,Rodrigo Aliendro,ar ARG,MF,Colón,29,1991,23,23,1958,21.8,4,0,4,4,0,0,5,2,4.3,4.3,1.5,5.8,28,167,75,0.18,0.00,0.18,0.18,0.18,0.20,0.07,0.27,0.20,0.27,Matches
21,Facundo Almada,ar ARG,DF,Rosario Central,22,1998,21,21,1886,21.0,1,0,1,1,0,0,4,0,0.8,0.8,0.3,1.1,15,67,3,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.05,Matches
22,Thiago Almada,ar ARG,MF,Vélez Sarsfield,19,2001,20,19,1635,18.2,4,4,8,4,0,1,1,0,5.4,4.6,3.1,7.6,62,116,124,0.22,0.22,0.44,0.22,0.44,0.30,0.17,0.46,0.25,0.42,Matches
23,Agustín Almendra,ar ARG,MF,Boca Juniors,20,2000,15,13,958,10.6,3,1,4,3,0,0,5,0,1.6,1.6,2.9,4.4,15,95,22,0.28,0.09,0.38,0.28,0.38,0.15,0.27,0.41,0.15,0.41,Matches
24,Ezequiel Almirón,ar ARG,FW,Boca Juniors,18,2002,1,1,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
25,Facundo Altamira,,FW,Godoy Cruz,,,3,3,149,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,3,13,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,Facundo Altamirano,ar ARG,GK,Banfield,24,1996,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
27,Juan Álvarez,ar ARG,"FW,MF",Banfield,24,1996,25,24,1912,21.2,0,1,1,0,0,0,3,0,4.4,4.4,3.2,7.7,77,54,198,0.00,0.05,0.05,0.00,0.05,0.21,0.15,0.36,0.21,0.36,Matches
28,Julián Álvarez,ar ARG,FW,River Plate,21,2000,21,17,1590,17.7,18,6,24,18,0,1,1,0,10.8,10.0,5.5,15.5,65,55,183,1.02,0.34,1.36,1.02,1.36,0.61,0.31,0.92,0.57,0.88,Matches
29,Ricky Álvarez,ar ARG,MF,Vélez Sarsfield,32,1988,5,2,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,11,4,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07,Matches
30,Iván Alvariño,ar ARG,FW,Boca Juniors,19,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
31,Lucas Ambrogio,ar ARG,DF,Arg Juniors,21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
32,Federico Andrada,ar ARG,FW,Aldosivi,26,1994,12,12,994,11.0,0,2,2,0,0,1,1,0,2.5,1.7,0.7,2.4,23,18,80,0.00,0.18,0.18,0.00,0.18,0.22,0.07,0.29,0.15,0.22,Matches
33,Juan Andrada,ar ARG,MF,Arsenal,26,1995,7,5,323,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,17,7,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
34,Fernando Andrés Márquez,ar ARG,FW,Unión,33,1987,17,11,890,9.9,2,1,3,2,0,0,0,0,1.8,1.8,1.4,3.2,14,44,56,0.20,0.10,0.30,0.20,0.30,0.18,0.14,0.32,0.18,0.32,Matches
35,Federico Andueza,uy URU,DF,Cen. Córdoba–SdE,23,1997,11,10,922,10.2,0,0,0,0,0,0,4,0,0.4,0.4,0.0,0.5,5,29,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
36,Mariano Andújar,ar ARG,GK,Estudiantes–LP,37,1983,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
37,Miguel Ángel Torrén,ar ARG,DF,Arg Juniors,32,1988,16,16,1329,14.8,0,0,0,0,0,0,4,1,0.1,0.1,0.4,0.5,9,61,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
38,Fabrizio Angileri,ar ARG,DF,River Plate,26,1994,12,9,850,9.4,0,3,3,0,0,0,2,0,0.8,0.8,1.6,2.5,33,41,87,0.00,0.32,0.32,0.00,0.32,0.09,0.17,0.26,0.09,0.26,Matches
39,Alejo Antilef,ar ARG,MF,Arsenal,22,1998,17,7,623,6.9,2,2,4,2,0,0,0,0,1.3,1.3,0.6,1.9,5,23,38,0.29,0.29,0.58,0.29,0.58,0.19,0.08,0.28,0.19,0.28,Matches
40,Fermín Antonini,ar ARG,DF,Sarmiento,23,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
41,Alejandro Aranda,ar ARG,"DF,FW",Aldosivi,25,1995,2,0,40,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
42,Gabriel Aranda,ar ARG,DF,Boca Juniors,19,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Matches
