rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
31,Lucas Ambrogio,ar ARG,DF,Arg Juniors,21,1999,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
32,Federico Andrada,ar ARG,FW,Aldosivi,26,1994,11.0,410,4,41,194,180,24,409,30,14,46.7,16,53.3,285,1567,537,23,15,4,38,22,308,80,Matches
33,Juan Andrada,ar ARG,MF,Arsenal,26,1995,3.6,221,12,58,149,17,3,221,6,6,100.0,0,0.0,124,546,348,4,0,0,5,10,120,7,Matches
34,Fernando Andrés Márquez,ar ARG,FW,Unión,33,1987,9.9,485,12,48,243,201,50,485,11,6,54.5,5,45.5,215,1002,354,14,10,3,36,9,340,56,Matches
35,Federico Andueza,uy URU,DF,Cen. Córdoba–SdE,23,1997,10.2,487,57,262,216,13,8,487,1,1,100.0,0,0.0,234,1106,623,5,1,0,6,1,245,1,Matches
36,Mariano Andújar,ar ARG,GK,Estudiantes–LP,37,1983,25.0,955,671,951,5,0,0,955,3,3,100.0,0,0.0,467,2605,1832,0,0,0,1,0,368,0,Matches
37,Miguel Ángel Torrén,ar ARG,DF,Arg Juniors,32,1988,14.8,1199,95,622,570,20,3,1199,3,3,100.0,0,0.0,703,4197,2828,9,4,0,10,0,727,1,Matches
38,Fabrizio Angileri,ar ARG,DF,River Plate,26,1994,9.4,771,32,166,374,242,14,771,14,12,85.7,2,14.3,398,2089,1160,33,19,2,11,5,465,87,Matches
39,Alejo Antilef,ar ARG,MF,Arsenal,22,1998,6.9,332,5,53,157,124,11,332,16,6,37.5,10,62.5,181,727,263,5,7,1,19,12,199,38,Matches
40,Fermín Antonini,ar ARG,DF,Sarmiento,23,1997,0.2,14,1,4,7,3,0,14,0,0,,0,,4,13,3,0,0,0,0,0,4,1,Matches
41,Alejandro Aranda,ar ARG,"DF,FW",Aldosivi,25,1995,0.4,22,0,0,10,12,2,22,3,1,33.3,2,66.7,16,38,25,1,0,1,5,0,19,3,Matches
42,Gabriel Aranda,ar ARG,DF,Boca Juniors,19,2001,2.0,98,8,46,49,3,3,98,1,1,100.0,0,0.0,37,138,70,0,0,0,0,0,60,0,Matches
43,Pablo Argañaraz,ar ARG,"MF,FW",Cen. Córdoba–SdE,22,1998,6.6,287,2,13,140,137,35,287,21,10,47.6,11,52.4,185,938,379,16,7,7,28,6,205,66,Matches
44,Gabriel Arias,cl CHI,GK,Racing Club,33,1987,20.0,699,600,699,0,0,0,699,0,0,,0,,356,1834,1244,0,0,0,0,0,284,0,Matches
45,Junior Arias,uy URU,"FW,MF",Patronato,27,1993,16.3,649,15,41,303,310,60,646,22,8,36.4,14,63.6,319,1564,606,20,9,10,42,11,446,91,Matches
46,Joaquín Ariel Novillo,ar ARG,DF,Racing Club,22,1998,2.4,135,25,90,41,4,1,135,1,1,100.0,0,0.0,69,349,182,0,0,0,1,1,76,0,Matches
47,Franco Armani,ar ARG,GK,River Plate,34,1986,21.0,594,540,593,1,0,0,594,0,0,,0,,320,1294,829,0,0,0,0,0,210,0,Matches
48,Gonzalo Asis,ar ARG,"MF,DF",Independiente,24,1996,0.2,12,2,6,3,3,1,12,1,1,100.0,0,0.0,6,44,15,1,1,0,0,3,4,1,Matches
49,Julián Aude,ar ARG,"MF,DF",Lanús,17,2003,4.7,273,16,82,167,27,2,273,7,6,85.7,1,14.3,111,673,283,6,5,0,10,5,134,6,Matches
50,Carlos Auzqui,ar ARG,"MF,FW",Talleres,29,1991,18.8,978,21,92,487,418,45,977,51,25,49.0,26,51.0,558,2581,1286,41,32,12,45,20,640,124,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Gabriel Ávalos,py PAR,FW,Arg Juniors,30,1990,12.6,509,13,25,243,244,59,508,26,15,57.7,11,42.3,259,1126,342,11,11,7,51,19,396,102,Matches
52,Gastón Ávila,ar ARG,DF,Rosario Central,19,2001,17.0,1133,113,600,498,52,26,1133,11,8,72.7,3,27.3,693,3121,2060,12,15,1,2,5,724,3,Matches
53,David Ayala,ar ARG,MF,Estudiantes–LP,18,2002,4.0,231,9,64,147,24,0,231,9,5,55.6,4,44.4,107,585,229,4,1,0,8,4,105,5,Matches
54,Jaime Ayoví,ec ECU,FW,Estudiantes–LP,32,1988,6.8,210,10,15,101,95,22,210,14,7,50.0,7,50.0,103,457,115,5,2,4,25,16,145,31,Matches
55,Tomás Badaloni,ar ARG,FW,Godoy Cruz,20,2000,17.1,481,12,25,235,223,70,481,10,3,30.0,7,70.0,239,805,209,6,9,2,49,19,347,88,Matches
56,Bruno Báez,ar ARG,FW,Arsenal,20,2000,0.2,2,0,0,0,2,1,2,0,0,,0,,4,4,2,0,0,0,0,1,4,1,Matches
57,Franco Baldassarra,ar ARG,"MF,FW",Platense,22,1998,12.3,591,14,86,319,200,18,591,43,21,48.8,22,51.2,331,1582,702,21,17,5,29,17,341,31,Matches
58,Guillermo Balzi,ar ARG,MF,Newell's OB,19,2001,1.6,111,3,19,47,47,4,111,9,7,77.8,2,22.2,59,392,217,6,4,0,8,3,58,7,Matches
59,Neri Bandiera,ar ARG,"MF,DF",Patronato,31,1989,0.4,15,0,1,2,12,3,15,3,1,33.3,2,66.7,11,66,32,2,1,1,2,3,12,0,Matches
60,Tiago Banega,ar ARG,MF,Patronato,21,1999,2.6,161,9,37,96,31,2,161,7,6,85.7,1,14.3,47,272,94,3,1,1,7,1,73,5,Matches
61,Nahuel Banegas,ar ARG,DF,Cen. Córdoba–SdE,24,1996,3.5,153,12,51,74,30,2,153,5,4,80.0,1,20.0,71,382,228,8,4,1,4,4,62,11,Matches
62,Valentin Barbero,ar ARG,"MF,FW",Banfield,20,2000,1.5,88,0,10,59,20,4,88,8,2,25.0,6,75.0,55,331,165,5,3,0,6,2,53,5,Matches
63,Valentín Barco,ar ARG,DF,Boca Juniors,16,2004,2.3,169,5,34,80,58,1,169,15,6,40.0,9,60.0,72,390,136,5,2,0,8,5,83,10,Matches
64,Sergio Barreto,ar ARG,DF,Independiente,21,1999,22.6,1356,179,773,553,36,27,1356,3,2,66.7,1,33.3,702,2963,1663,3,3,2,8,1,841,2,Matches
65,Lucas Barrios,py PAR,"FW,MF",Defensa y Just,36,1984,3.4,168,4,9,86,73,10,168,7,3,42.9,4,57.1,86,307,69,2,2,1,12,5,121,23,Matches
66,Nahuel Barrios,ar ARG,"MF,FW",San Lorenzo,22,1998,5.0,262,1,36,130,101,8,262,22,15,68.2,7,31.8,168,1227,622,20,14,1,15,8,178,31,Matches
67,Jonathan Bay,ar ARG,DF,Cen. Córdoba–SdE,27,1993,21.0,1220,59,374,593,262,17,1220,37,21,56.8,16,43.2,463,2171,1034,24,16,4,34,17,448,76,Matches
68,Nicolás Bazzana,ar ARG,DF,Sarmiento,24,1996,21.5,875,103,484,377,19,11,875,3,2,66.7,1,33.3,396,1929,1262,10,2,0,7,1,418,2,Matches
69,Pablo Becker,ar ARG,MF,Aldosivi,28,1992,1.9,126,4,19,67,42,1,126,8,8,100.0,0,0.0,81,406,219,5,6,0,4,1,96,11,Matches
70,Matías Belloso,ar ARG,"FW,MF",Arsenal,20,2000,2.6,90,2,8,26,56,6,90,3,3,100.0,0,0.0,52,184,59,3,0,1,13,6,68,23,Matches
71,Fernando Belluschi,ar ARG,MF,Newell's OB,37,1983,2.0,131,2,21,81,30,4,130,2,1,50.0,1,50.0,60,259,120,2,2,0,2,4,87,10,Matches
72,Tomás Belmonte,ar ARG,MF,Lanús,22,1998,8.9,505,32,147,304,58,13,505,3,2,66.7,1,33.3,217,758,260,2,4,0,13,2,241,7,Matches
73,Lucas Beltrán,ar ARG,FW,Colón,19,2001,8.8,324,7,26,142,157,28,324,16,8,50.0,8,50.0,183,800,276,7,4,6,38,20,222,63,Matches
74,Carlos Benavídez,uy URU,MF,Independiente,22,1998,3.2,157,12,41,90,27,2,157,3,3,100.0,0,0.0,77,307,125,2,0,1,3,5,86,2,Matches
75,Gastón Benavídez,ar ARG,DF,Arsenal,25,1995,14.8,789,48,213,361,226,21,789,23,12,52.2,11,47.8,343,1776,845,26,21,8,14,6,348,60,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Marcelo Benitez,ar ARG,DF,Defensa y Just,30,1991,6.3,484,11,178,219,93,3,484,14,8,57.1,6,42.9,221,923,469,6,5,0,6,4,253,11,Matches
77,Oscar Benítez,ar ARG,"FW,MF",Atlé Tucumán,28,1993,6.6,460,9,35,270,158,14,460,35,20,57.1,15,42.9,285,1302,591,13,13,1,26,16,347,34,Matches
78,Valentín Benítez,ar ARG,FW,Newell's OB,18,2002,0.7,46,1,10,27,9,0,46,1,0,0.0,1,100.0,32,189,116,2,4,0,3,2,31,5,Matches
79,Alexandro Bernabei,ar ARG,DF,Lanús,20,2000,22.2,1465,52,418,712,376,32,1465,117,69,59.0,47,40.2,736,5218,3034,75,53,14,67,24,703,84,Matches
80,Balthazar Bernardi,ar ARG,DF,Boca Juniors,19,2001,2.0,104,6,56,48,0,0,104,0,0,,0,,49,279,158,0,0,0,0,1,73,0,Matches
81,Christian Bernardi,ar ARG,"MF,FW",Colón,30,1990,20.0,829,20,99,374,369,45,829,63,34,54.0,29,46.0,444,2775,1404,42,36,7,50,34,509,130,Matches
82,Nicolás Bertolo,ar ARG,"MF,FW",Platense,35,1986,11.3,374,8,61,197,125,19,374,38,18,47.4,20,52.6,231,1597,730,28,17,4,27,16,226,51,Matches
83,Gonzalo Bettini,ar ARG,DF,Cen. Córdoba–SdE,28,1992,20.2,1233,70,373,589,282,4,1233,25,14,56.0,11,44.0,495,2541,1550,40,24,0,16,6,495,47,Matches
84,Bruno Bianchi,ar ARG,DF,Colón,31,1989,10.0,554,67,327,222,8,6,554,5,5,100.0,0,0.0,268,1299,692,1,1,1,0,1,261,0,Matches
85,Mariano Bíttolo,ar ARG,DF,Newell's OB,30,1990,11.4,724,44,256,329,149,8,724,7,2,28.6,5,71.4,242,1196,682,14,5,2,17,5,281,20,Matches
86,Domingo Blanco,ar ARG,MF,Independiente,25,1995,17.5,1099,37,249,727,138,11,1099,46,32,69.6,14,30.4,631,3346,1349,20,16,5,43,16,707,24,Matches
87,Lautaro Blanco,ar ARG,DF,Rosario Central,21,1999,22.0,1249,41,356,529,378,6,1249,58,28,48.3,30,51.7,602,3499,1844,56,48,3,30,13,602,124,Matches
88,Nicolás Blandi,ar ARG,"FW,MF",Unión,31,1990,0.5,18,0,0,5,13,4,18,0,0,,0,,10,22,7,0,1,0,1,2,14,5,Matches
89,Brian Blasi,ar ARG,DF,Unión,24,1996,4.0,227,13,66,94,72,7,227,5,2,40.0,3,60.0,83,547,255,7,6,0,3,6,87,16,Matches
90,Roberto Bochi,ar ARG,MF,Platense,31,1989,0.9,25,3,5,14,8,2,25,2,2,100.0,0,0.0,19,62,35,2,2,1,1,1,14,1,Matches
91,Érik Bodencer,ar ARG,FW,Boca Juniors,20,2000,1.2,29,1,2,13,15,3,29,3,2,66.7,1,33.3,18,85,52,3,2,0,3,3,22,7,Matches
92,Mauro Bogado,ar ARG,MF,Platense,35,1985,7.4,486,9,70,298,127,3,485,10,6,60.0,4,40.0,241,1053,380,9,5,1,12,7,257,23,Matches
93,Enrique Bologna,ar ARG,GK,River Plate,38,1982,4.0,113,104,112,1,0,0,113,0,0,,0,,48,248,189,0,0,0,0,0,33,0,Matches
94,Benjamín Borasi,ar ARG,"FW,MF",Sarmiento,23,1997,0.6,31,2,4,13,14,4,31,6,3,50.0,3,50.0,11,71,21,2,1,1,1,0,21,5,Matches
95,Marco Borgnino,ar ARG,"FW,MF",Unión,23,1997,4.0,186,2,23,78,86,6,186,12,4,33.3,8,66.7,82,498,178,4,4,1,9,5,108,18,Matches
96,Jonathan Bottinelli,ar ARG,DF,Arsenal,36,1984,3.0,191,26,83,103,5,1,191,0,0,,0,,82,449,340,4,1,0,1,0,102,0,Matches
97,Walter Bou,ar ARG,"FW,MF",Defensa y Just,27,1993,22.6,1093,28,125,609,384,70,1091,85,49,57.6,36,42.4,666,3258,1354,35,31,11,86,56,760,123,Matches
98,Agustín Bouzat,ar ARG,"FW,MF",Vélez Sarsfield,26,1994,10.1,488,16,80,233,180,14,488,27,8,29.6,19,70.4,306,1439,598,14,11,1,25,10,325,83,Matches
99,Diego Braghieri,ar ARG,DF,Lanús,33,1987,10.3,536,83,302,222,16,9,536,2,2,100.0,0,0.0,255,1257,850,5,0,0,6,1,294,1,Matches
100,Malcom Braida,ar ARG,"FW,MF",Aldosivi,23,1997,20.3,865,22,121,347,414,67,865,78,42,53.8,36,46.2,535,2766,1320,46,33,13,75,44,603,181,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Federico Bravo,ar ARG,"MF,DF",Sarmiento,27,1993,13.8,664,40,199,414,55,7,664,5,3,60.0,2,40.0,249,1057,538,6,5,0,8,1,282,11,Matches
102,Román Bravo,ar ARG,"FW,MF",Newell's OB,19,2001,1.1,35,0,6,15,14,6,35,2,0,0.0,2,100.0,20,60,20,1,0,1,6,0,21,6,Matches
103,Julián Brea,ar ARG,"FW,MF",Sarmiento,21,1999,2.0,58,0,2,29,28,7,58,7,4,57.1,3,42.9,45,284,181,6,6,3,2,2,42,19,Matches
104,Néstor Breitenbruch,ar ARG,DF,Godoy Cruz,25,1995,15.1,942,84,515,392,39,13,942,9,4,44.4,5,55.6,466,1985,992,7,8,2,7,6,473,9,Matches
105,Norberto Briasco,am ARM,FW,Boca Juniors,24,1996,9.1,403,6,17,151,241,29,403,36,23,63.9,13,36.1,275,1809,750,30,18,9,39,11,321,120,Matches
106,Emanuel Brítez,ar ARG,DF,Unión,28,1992,18.7,1064,113,540,490,43,14,1064,15,9,60.0,6,40.0,529,2817,1611,15,8,2,10,3,573,6,Matches
107,Miguel Brizuela,ar ARG,DF,Vélez Sarsfield,24,1997,6.5,476,52,220,233,24,2,476,5,3,60.0,2,40.0,243,1264,740,3,4,1,1,3,294,5,Matches
108,Lucas Brochero,ar ARG,MF,Cen. Córdoba–SdE,22,1999,6.1,221,7,38,106,81,12,221,18,8,44.4,10,55.6,127,839,490,23,11,4,16,15,127,36,Matches
109,Jorge Broun,ar ARG,GK,Rosario Central,34,1986,17.4,851,600,840,12,0,0,851,2,2,100.0,0,0.0,519,3198,2392,1,0,0,1,0,394,0,Matches
110,Ezequiel Bullaude,ar ARG,"MF,FW",Godoy Cruz,20,2000,18.9,877,9,73,464,365,62,877,78,45,57.7,33,42.3,531,3121,1619,55,35,9,70,36,607,131,Matches
111,Guillermo Burdisso,ar ARG,DF,Lanús,32,1988,20.9,1049,187,658,356,41,33,1049,4,3,75.0,1,25.0,457,1741,790,1,0,1,5,3,547,5,Matches
112,Valentín Burgoa,ar ARG,"FW,MF",Godoy Cruz,21,2000,10.0,459,4,55,212,204,6,459,48,31,64.6,17,35.4,280,1812,915,31,23,3,28,18,291,64,Matches
113,Leonardo Burián,uy URU,GK,Colón,37,1984,23.0,691,605,689,2,0,0,691,0,0,,0,,305,1882,1338,0,1,1,0,0,195,0,Matches
114,Abel Bustos,ar ARG,MF,Atlé Tucumán,21,1999,7.0,397,20,119,246,36,2,397,6,4,66.7,2,33.3,191,671,235,1,4,0,15,5,209,3,Matches
115,Fabricio Bustos,ar ARG,DF,Independiente,24,1996,23.0,1904,68,524,898,506,35,1904,49,31,63.3,18,36.7,987,4883,2556,53,54,9,30,17,1160,165,Matches
116,Juan Cabaña,ar ARG,MF,Boca Juniors,19,2001,0.2,11,0,1,7,3,0,11,1,0,0.0,1,100.0,8,29,15,0,0,0,2,0,9,2,Matches
117,Rodrigo Cabral,ar ARG,"FW,MF",Huracán,20,2000,15.0,589,6,68,211,317,38,589,45,27,60.0,18,40.0,382,3160,1369,58,34,11,50,31,361,128,Matches
118,Yonathan Cabral,ar ARG,DF,Atlé Tucumán,28,1992,15.4,685,96,415,253,22,15,685,6,4,66.7,2,33.3,291,1304,722,3,4,0,10,0,306,1,Matches
119,Alejandro Cabrera,ar ARG,MF,Banfield,28,1992,0.2,13,1,11,2,0,0,13,1,0,0.0,1,100.0,9,44,17,1,0,0,1,0,7,0,Matches
120,Javier Cabrera,uy URU,"DF,MF",Arg Juniors,28,1992,14.5,806,14,114,303,400,43,806,31,16,51.6,15,48.4,450,2328,1104,35,23,8,30,12,518,167,Matches
121,Jerónimo Cacciabue,ar ARG,MF,Newell's OB,23,1998,16.2,862,33,198,585,88,5,862,15,8,53.3,7,46.7,432,2232,1106,13,9,0,17,10,513,19,Matches
122,Juan Cáceres,py PAR,DF,Racing Club,20,2000,13.9,1014,50,335,489,201,15,1014,25,14,56.0,11,44.0,431,1847,1083,20,12,3,20,20,549,61,Matches
123,Diego Calcaterra,ar ARG,"DF,MF",Newell's OB,19,2001,8.4,387,61,216,153,18,11,387,1,1,100.0,0,0.0,185,801,499,3,2,0,5,0,205,2,Matches
124,Franco Calderón,ar ARG,DF,Unión,22,1998,21.9,1043,116,546,445,62,35,1043,9,4,44.4,5,55.6,473,2231,1271,14,5,0,12,5,555,8,Matches
125,Stefano Callegari,ar ARG,DF,Platense,24,1997,0.5,15,1,9,6,0,0,15,0,0,,0,,11,45,21,0,0,0,0,0,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Facundo Cambeses,ar ARG,GK,Banfield,23,1997,8.0,236,203,235,1,0,0,236,0,0,,0,,134,667,328,0,0,0,0,0,100,0,Matches
127,Marco Campagnaro,ar ARG,DF,Newell's OB,17,2003,2.0,98,8,43,39,16,0,98,2,1,50.0,1,50.0,35,129,84,3,1,0,2,0,26,2,Matches
128,Felipe Campos,cl CHI,DF,Atlé Tucumán,27,1993,15.5,911,48,294,417,206,3,911,18,10,55.6,8,44.4,372,1399,660,16,10,1,14,13,407,50,Matches
129,Jorman Campuzano,co COL,MF,Boca Juniors,24,1996,12.6,830,38,247,558,41,0,830,17,11,64.7,6,35.3,445,2351,1077,11,13,0,12,10,464,1,Matches
130,Jhonatan Candia,uy URU,"FW,MF",Huracán,25,1995,18.7,549,15,48,230,280,74,547,29,19,65.5,10,34.5,280,1158,472,15,12,8,62,14,357,90,Matches
131,Ezequiel Cañete,ar ARG,MF,Unión,21,1999,11.1,704,27,146,403,165,4,704,29,18,62.1,11,37.9,365,1989,970,20,15,0,23,14,396,20,Matches
132,Alan Cantero,ar ARG,"FW,MF",Godoy Cruz,22,1998,3.0,105,1,8,53,48,13,105,20,9,45.0,11,55.0,65,540,243,10,10,5,15,7,79,20,Matches
133,Héctor Canteros,ar ARG,"MF,FW",Patronato,31,1989,14.8,1157,11,140,723,306,9,1157,41,24,58.5,17,41.5,615,2448,1146,24,15,1,44,24,763,35,Matches
134,Gustavo Canto,ar ARG,DF,Banfield,26,1994,11.7,746,38,230,357,168,16,746,22,9,40.9,13,59.1,306,1684,889,29,17,1,15,8,285,38,Matches
135,Manuel Capasso,ar ARG,DF,Newell's OB,24,1996,5.3,305,23,159,136,13,9,305,0,0,,0,,124,676,437,3,1,0,3,2,164,0,Matches
136,Gabriel Carabajal,ar ARG,"MF,FW",Arg Juniors,29,1991,14.4,830,9,69,434,340,19,829,49,29,59.2,20,40.8,472,2381,962,17,26,1,36,19,550,89,Matches
137,Mateo Carabajal,ar ARG,DF,Arsenal,23,1997,2.0,89,13,46,41,3,2,89,0,0,,0,,33,119,73,0,0,0,3,2,35,0,Matches
138,Milton Caraglio,ar ARG,FW,Rosario Central,32,1988,4.5,150,4,9,68,74,16,150,1,0,0.0,1,100.0,61,180,49,0,2,0,8,4,111,28,Matches
139,Johan Carbonero,co COL,"MF,FW",Gimnasia–LP,21,1999,15.2,561,5,72,218,295,63,561,62,34,54.8,28,45.2,386,3034,1565,61,32,31,70,20,405,108,Matches
140,Edwin Cardona,co COL,"MF,FW",Boca Juniors,28,1992,7.4,580,2,31,350,210,8,580,23,15,65.2,8,34.8,311,1928,930,20,21,2,9,12,400,34,Matches
141,Tomás Cardona,ar ARG,DF,Defensa y Just,25,1995,4.0,286,38,153,132,2,0,286,1,1,100.0,0,0.0,177,1011,687,0,0,0,1,0,179,0,Matches
142,Facundo Cardozo,ar ARG,DF,Platense,25,1995,12.7,667,63,290,295,92,9,667,18,13,72.2,5,27.8,254,1193,560,9,11,0,11,10,217,3,Matches
143,Jorge Carrascal,co COL,"MF,FW",River Plate,22,1998,11.7,764,2,43,384,358,47,764,76,45,59.2,31,40.8,531,2964,1632,60,58,21,53,28,606,115,Matches
144,Ramiro Carrera,ar ARG,"MF,FW",Atlé Tucumán,27,1993,17.0,820,18,76,371,380,51,820,48,23,47.9,25,52.1,423,2058,1034,25,27,5,70,32,538,99,Matches
145,Axel Carrión,ar ARG,DF,Arsenal,16,2004,0.1,9,3,8,0,1,0,9,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
