rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
128,Felipe Campos,cl CHI,DF,Atlé Tucumán,27,1993,15.5,562,742,75.7,9944,4601,272,304,209,275,67,120,0,1.2,1.3,-1.2,13,36,19,17,41,Matches
129,Jorman Campuzano,co COL,MF,Boca Juniors,24,1996,12.6,588,679,86.6,10809,2688,241,265,258,289,73,93,2,0.3,0.2,+1.7,4,33,3,0,46,Matches
130,Jhonatan Candia,uy URU,"FW,MF",Huracán,25,1995,18.7,201,340,59.1,2898,684,116,171,65,107,9,16,1,2.0,1.5,-1.0,15,10,8,1,27,Matches
131,Ezequiel Cañete,ar ARG,MF,Unión,21,1999,11.1,451,558,80.8,8154,2473,192,216,201,234,44,80,1,0.8,1.1,+0.2,12,48,12,4,60,Matches
132,Alan Cantero,ar ARG,"FW,MF",Godoy Cruz,22,1998,3.0,37,57,64.9,529,192,23,31,9,13,4,6,1,1.4,0.7,-0.4,4,2,2,0,7,Matches
133,Héctor Canteros,ar ARG,"MF,FW",Patronato,31,1989,14.8,757,994,76.2,13691,5108,330,381,297,364,101,191,4,2.3,3.1,+1.7,36,110,22,2,161,Matches
134,Gustavo Canto,ar ARG,DF,Banfield,26,1994,11.7,355,577,61.5,6146,3233,164,207,158,247,29,78,0,0.7,0.2,-0.7,8,35,4,2,55,Matches
135,Manuel Capasso,ar ARG,DF,Newell's OB,24,1996,5.3,174,249,69.9,4057,1669,52,65,74,100,46,77,0,0.1,0.1,-0.1,1,12,1,1,12,Matches
136,Gabriel Carabajal,ar ARG,"MF,FW",Arg Juniors,29,1991,14.4,487,659,73.9,9500,2734,214,251,173,224,87,150,4,2.1,2.3,+1.9,28,63,17,4,82,Matches
137,Mateo Carabajal,ar ARG,DF,Arsenal,23,1997,2.0,47,62,75.8,1002,478,14,16,22,27,9,13,0,0.0,0.0,0.0,0,3,0,0,5,Matches
138,Milton Caraglio,ar ARG,FW,Rosario Central,32,1988,4.5,67,102,65.7,699,182,49,60,13,23,0,0,0,0.1,0.2,-0.1,3,6,2,0,5,Matches
139,Johan Carbonero,co COL,"MF,FW",Gimnasia–LP,21,1999,15.2,249,341,73.0,3291,696,139,175,77,99,10,20,1,1.9,1.3,-0.9,20,8,9,1,16,Matches
