rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
13,Dele Alli,eng ENG,"MF,FW",Tottenham,23,1996,20.5,632,841,75.1,8846,2173,345,414,212,252,28,56,4,3.5,2.9,+0.5,23,43,22,0,69,Matches
14,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,25,1994,33.6,681,884,77.0,9262,2156,396,457,192,248,37,65,2,3.0,1.9,-1.0,31,40,21,5,77,Matches
15,Marcos Alonso,es ESP,DF,Chelsea,28,1990,15.9,916,1136,80.6,13962,4089,496,565,347,413,47,96,2,2.6,2.4,-0.6,25,39,29,14,69,Matches
16,Steven Alzate,co COL,"MF,DF",Brighton,20,1998,13.2,556,661,84.1,8283,2031,316,354,210,241,20,28,0,0.7,0.9,-0.7,14,28,17,3,66,Matches
17,Ibrahim Amadou,fr FRA,"DF,MF",Norwich City,26,1993,8.4,324,374,86.6,5896,1826,127,143,156,174,36,47,0,0.0,0.0,0.0,1,10,1,0,13,Matches
18,Felipe Anderson,br BRA,"MF,FW",West Ham,26,1993,16.6,727,945,76.9,11062,3031,440,527,207,257,58,89,4,3.1,2.8,+0.9,25,56,34,4,100,Matches
19,Florin Andone,ro ROU,FW,Brighton,26,1993,0.8,7,12,58.3,71,22,7,8,0,2,0,0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
20,Angeliño,es ESP,DF,Manchester City,22,1997,4.7,333,429,77.6,5053,1272,178,201,131,169,16,36,0,1.5,1.1,-1.5,9,30,16,9,41,Matches
21,Faustino Anjorin,eng ENG,FW,Chelsea,17,2001,0.2,7,7,100.0,87,8,4,4,2,2,0,0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
22,Michail Antonio,jm JAM,FW,West Ham,29,1990,19.6,329,524,62.8,4662,1128,189,250,85,137,26,52,3,3.7,3.5,-0.7,25,18,17,7,39,Matches
23,Stuart Armstrong,sct SCO,MF,Southampton,27,1992,19.1,464,616,75.3,6611,2171,265,323,154,191,22,35,3,2.0,1.4,+1.0,18,36,22,4,71,Matches
24,Kepa Arrizabalaga,es ESP,GK,Chelsea,24,1994,33.0,896,1095,81.8,21518,13302,159,159,538,546,199,383,0,0.0,0.0,0.0,0,2,0,0,0,Matches
25,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,27,1992,8.3,167,218,76.6,2225,540,95,109,40,51,10,21,3,1.3,0.9,+1.7,13,5,10,5,16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,30,1989,34.8,614,912,67.3,8262,2061,373,461,169,277,25,54,3,3.3,4.1,-0.3,26,25,47,16,81,Matches
27,Serge Aurier,ci CIV,DF,Tottenham,26,1992,30.0,1263,1676,75.4,17830,6134,768,874,382,533,54,124,5,3.4,2.8,+1.6,33,62,37,16,93,Matches
28,Jordan Ayew,gh GHA,FW,Crystal Palace,27,1991,35.0,673,853,78.9,8490,1767,425,488,150,190,36,52,2,2.5,2.0,-0.5,30,38,21,0,60,Matches
29,César Azpilicueta,es ESP,DF,Chelsea,29,1989,35.9,2317,2943,78.7,34946,12825,1262,1406,857,1098,124,247,6,6.0,5.0,0.0,45,148,58,26,193,Matches
30,Eric Bailly,ci CIV,DF,Manchester Utd,25,1994,1.7,70,78,89.7,1196,470,27,29,38,40,5,7,0,0.0,0.0,0.0,0,2,0,0,4,Matches
31,Leighton Baines,eng ENG,DF,Everton,34,1984,4.5,176,218,80.7,2671,991,106,113,54,65,13,26,0,0.8,0.7,-0.8,7,7,5,4,10,Matches
32,Fabián Balbuena,py PAR,DF,West Ham,27,1991,13.1,365,512,71.3,7542,3221,121,155,186,221,55,119,0,0.5,0.2,-0.5,1,25,2,0,35,Matches
33,George Baldock,gr GRE,DF,Sheffield Utd,26,1993,38.0,1143,1522,75.1,15916,5444,719,795,323,417,55,162,3,1.7,2.3,+1.3,23,66,46,30,103,Matches
34,Phil Bardsley,sct SCO,DF,Burnley,34,1985,21.0,604,921,65.6,10172,4819,303,354,224,330,60,180,1,1.4,1.2,-0.4,10,71,18,5,70,Matches
35,Ross Barkley,eng ENG,MF,Chelsea,25,1993,12.3,555,635,87.4,9250,1867,280,310,182,194,68,79,4,2.3,2.6,+1.7,24,53,18,2,64,Matches
36,Ashley Barnes,eng ENG,FW,Burnley,29,1989,15.0,138,259,53.3,1684,364,83,120,37,74,4,18,0,0.3,0.4,-0.3,5,5,8,0,18,Matches
37,Harvey Barnes,eng ENG,"MF,FW",Leicester City,21,1997,23.1,562,745,75.4,7466,1731,352,418,150,194,21,39,8,4.1,3.0,+3.9,35,30,34,2,90,Matches
38,Chris Basham,eng ENG,DF,Sheffield Utd,31,1988,36.0,1091,1546,70.6,18241,6389,531,614,434,638,91,198,1,1.3,1.3,-0.3,12,83,8,4,82,Matches
39,Borja Bastón,es ESP,"MF,FW",Aston Villa,26,1992,0.2,4,6,66.7,75,25,2,3,2,2,0,0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
40,Michy Batshuayi,be BEL,FW,Chelsea,25,1993,2.7,64,78,82.1,641,80,41,48,11,14,0,1,1,0.2,0.2,+0.8,3,0,0,0,1,Matches
41,Jan Bednarek,pl POL,DF,Southampton,23,1996,34.0,1183,1595,74.2,21460,8491,480,568,589,758,103,222,1,1.1,0.7,-0.1,3,57,2,0,90,Matches
42,Héctor Bellerín,es ESP,"DF,MF",Arsenal,24,1995,12.9,575,711,80.9,8755,2624,294,327,251,299,14,28,0,0.4,0.8,-0.4,3,39,7,2,58,Matches
43,Ryan Bennett,eng ENG,DF,Wolves,29,1990,6.7,182,245,74.3,3384,1337,71,78,83,104,20,51,0,0.1,0.3,-0.1,2,17,2,1,17,Matches
44,Ryan Bennett,eng ENG,DF,Leicester City,29,1990,3.7,179,227,78.9,3223,1383,74,80,85,106,16,32,0,0.0,0.0,0.0,0,24,0,0,13,Matches
45,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,24,1994,8.3,348,409,85.1,6053,1163,145,161,149,170,38,48,0,0.2,0.2,-0.2,8,29,2,0,19,Matches
46,Christian Benteke,be BEL,FW,Crystal Palace,28,1990,14.0,184,342,53.8,2448,634,113,191,50,97,7,11,1,2.6,1.1,-1.6,19,15,12,0,28,Matches
47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,28,1990,6.9,134,196,68.4,2433,653,72,87,34,48,22,51,1,1.0,1.3,0.0,13,5,12,10,6,Matches
48,Sander Berge,no NOR,MF,Sheffield Utd,21,1998,10.5,298,392,76.0,4903,1051,124,158,135,158,24,38,1,0.6,0.9,+0.4,2,33,8,2,52,Matches
49,Steven Bergwijn,nl NED,"FW,MF",Tottenham,21,1997,7.8,216,256,84.4,2488,425,146,161,39,50,4,8,1,0.9,0.8,+0.1,13,6,11,4,12,Matches
50,Bernard,br BRA,"MF,FW",Everton,26,1992,14.2,423,578,73.2,6033,1772,230,279,138,181,22,44,2,2.4,2.3,-0.4,24,42,26,6,76,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Bernardo,br BRA,"DF,MF",Brighton,24,1995,7.5,286,395,72.4,4415,1827,147,181,118,158,12,34,0,1.1,0.3,-1.1,4,22,8,1,56,Matches
52,Ryan Bertrand,eng ENG,DF,Southampton,29,1989,30.5,1250,1702,73.4,19485,8031,726,840,411,545,81,197,1,3.3,3.8,-2.3,30,104,32,16,130,Matches
53,Muhamed Bešić,ba BIH,MF,Sheffield Utd,26,1992,2.8,84,107,78.5,1285,280,50,58,23,28,7,12,0,0.1,0.0,-0.1,1,6,1,0,11,Matches
54,Philip Billing,dk DEN,MF,Bournemouth,23,1996,28.1,879,1216,72.3,14318,3856,452,594,317,397,79,139,1,1.7,1.9,-0.7,15,70,18,1,100,Matches
55,Yves Bissouma,ml MLI,MF,Brighton,22,1996,14.0,529,629,84.1,8913,2059,254,283,203,230,51,76,0,0.2,0.4,-0.2,4,47,7,0,63,Matches
56,Willy Boly,ci CIV,DF,Wolves,28,1991,22.0,798,991,80.5,13716,5642,358,394,370,425,54,126,1,1.1,0.5,-0.1,7,39,3,0,48,Matches
57,Gaëtan Bong,cm CMR,"DF,MF",Brighton,31,1988,0.7,25,35,71.4,450,191,12,14,10,14,3,5,0,0.2,0.1,-0.2,2,2,1,1,5,Matches
58,Sofiane Boufal,ma MAR,"MF,FW",Southampton,25,1993,8.5,232,321,72.3,3322,947,145,180,66,92,12,27,2,2.9,1.4,-0.9,15,24,8,2,41,Matches
59,Jarrod Bowen,eng ENG,"FW,MF",West Ham,22,1996,10.2,179,273,65.6,3304,1080,79,96,70,94,26,57,4,2.7,2.7,+1.3,15,15,9,6,19,Matches
60,Robbie Brady,ie IRL,MF,Burnley,27,1992,5.0,100,169,59.2,1378,527,60,77,31,54,3,15,2,0.4,0.5,+1.6,8,8,6,0,20,Matches
61,Jarrad Branthwaite,eng ENG,DF,Everton,17,2002,3.3,196,223,87.9,3805,1248,60,66,118,125,18,31,0,0.0,0.0,0.0,0,6,1,0,4,Matches
62,Claudio Bravo,cl CHI,GK,Manchester City,36,1983,3.9,107,136,78.7,2579,1755,32,33,48,49,27,54,0,0.0,0.0,0.0,0,0,0,0,0,Matches
63,Armando Broja,al ALB,FW,Chelsea,17,2001,0.1,1,1,100.0,10,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
64,David Brooks,wls WAL,"MF,FW",Bournemouth,22,1997,5.6,121,180,67.2,1700,574,68,86,34,45,9,26,0,0.3,0.7,-0.3,6,10,10,5,17,Matches
65,Josh Brownhill,eng ENG,MF,Burnley,23,1995,8.9,275,338,81.4,3703,874,161,178,81,99,12,28,0,0.1,0.2,-0.1,3,16,1,0,20,Matches
66,Emi Buendía,ar ARG,"FW,MF",Norwich City,22,1996,27.4,1188,1604,74.1,18941,6656,662,772,307,401,154,284,7,6.8,6.2,+0.2,83,155,56,4,194,Matches
67,Dan Burn,eng ENG,DF,Brighton,27,1992,32.0,1392,1884,73.9,22347,7699,736,873,562,709,78,214,0,1.3,1.7,-1.3,19,114,18,7,135,Matches
68,Sam Byram,eng ENG,DF,Norwich City,25,1993,14.4,609,771,79.0,8069,2654,398,446,167,218,20,54,0,0.4,0.6,-0.4,6,24,3,1,41,Matches
69,Willy Caballero,ar ARG,GK,Chelsea,37,1981,5.0,124,164,75.6,3134,2323,26,26,60,60,38,78,0,0.0,0.0,0.0,0,0,0,0,0,Matches
70,Gary Cahill,eng ENG,DF,Crystal Palace,33,1985,24.1,857,1009,84.9,17067,6010,288,323,461,506,104,161,1,0.2,0.3,+0.8,3,40,2,0,48,Matches
71,Dominic Calvert-Lewin,eng ENG,FW,Everton,22,1997,29.2,359,577,62.2,4534,1103,225,338,78,123,21,30,1,1.5,0.8,-0.5,15,31,14,3,50,Matches
72,Víctor Camarasa,es ESP,FW,Crystal Palace,25,1994,0.1,3,3,100.0,39,14,2,2,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
73,João Cancelo,pt POR,DF,Manchester City,25,1994,13.4,1015,1157,87.7,15522,4054,569,614,352,401,67,92,0,2.8,1.9,-2.8,17,87,22,5,105,Matches
74,Todd Cantwell,eng ENG,"FW,MF",Norwich City,21,1998,27.7,886,1110,79.8,11726,2625,560,627,206,263,45,84,2,1.9,1.1,+0.1,35,76,21,0,99,Matches
75,Étienne Capoue,fr FRA,MF,Watford,31,1988,29.2,1180,1465,80.5,21643,6104,536,612,453,520,154,249,3,3.3,2.7,-0.3,20,117,10,1,132,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Andy Carroll,eng ENG,FW,Newcastle Utd,30,1989,7.0,129,214,60.3,1824,420,75,104,34,61,10,17,4,1.4,0.4,+2.6,12,9,8,2,17,Matches
77,Jonny Castro,es ESP,"MF,DF",Wolves,25,1994,32.1,1177,1451,81.1,15340,5071,731,810,333,426,38,68,2,1.3,1.3,+0.7,23,47,16,6,97,Matches
78,Craig Cathcart,nir NIR,DF,Watford,30,1989,27.6,742,922,80.5,13808,4884,277,314,364,421,79,146,0,0.1,0.1,-0.1,2,33,3,1,61,Matches
79,Dani Ceballos,es ESP,MF,Arsenal,22,1996,18.8,1114,1329,83.8,19951,5446,482,523,479,531,121,202,2,1.8,2.0,+0.2,28,120,29,2,174,Matches
80,Nathaniel Chalobah,eng ENG,MF,Watford,24,1994,10.3,261,370,70.5,3909,1172,142,181,87,106,18,44,1,1.3,0.8,-0.3,9,23,4,0,35,Matches
81,Calum Chambers,eng ENG,DF,Arsenal,24,1995,12.2,732,915,80.0,13541,4397,286,322,354,413,79,132,1,1.6,0.9,-0.6,7,46,6,2,45,Matches
82,Ben Chilwell,eng ENG,DF,Leicester City,22,1996,26.4,1544,2021,76.4,23939,7050,852,953,573,724,86,227,3,3.9,3.2,-0.9,34,109,22,10,126,Matches
83,Tahith Chong,cw CUW,"FW,DF",Manchester Utd,19,1999,0.4,9,14,64.3,125,23,6,9,3,4,0,0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
84,Hamza Choudhury,bd BAN,MF,Leicester City,21,1997,9.9,428,501,85.4,7050,1474,204,230,174,193,35,48,1,0.1,0.2,+0.9,4,29,3,0,32,Matches
85,Andreas Christensen,dk DEN,DF,Chelsea,23,1996,19.5,1199,1314,91.2,23631,7215,351,380,741,771,96,137,0,0.9,0.7,-0.9,4,78,1,0,75,Matches
86,Ciaran Clark,ie IRL,DF,Newcastle Utd,29,1989,13.2,260,337,77.2,4560,1877,100,116,116,146,29,55,0,0.0,0.0,0.0,1,14,2,0,16,Matches
87,Leon Clarke,eng ENG,"FW,MF",Sheffield Utd,34,1985,0.4,4,6,66.7,51,7,3,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
88,Tom Cleverley,eng ENG,MF,Watford,29,1989,10.8,369,467,79.0,5183,1761,227,241,93,126,24,59,0,0.7,1.0,-0.7,15,32,14,3,49,Matches
89,Conor Coady,eng ENG,DF,Wolves,26,1993,38.0,1573,1853,84.9,38135,17274,329,357,848,912,383,552,0,0.5,0.6,-0.5,5,112,7,0,64,Matches
90,Séamus Coleman,ie IRL,DF,Everton,30,1988,20.4,827,1087,76.1,12093,5112,450,511,282,370,45,107,1,1.7,0.8,-0.7,9,53,12,3,77,Matches
91,Aaron Connolly,ie IRL,FW,Brighton,19,2000,14.0,113,155,72.9,1387,183,66,83,30,40,2,2,1,0.5,0.4,+0.5,6,9,2,0,10,Matches
92,Lewis Cook,eng ENG,"MF,FW",Bournemouth,22,1997,15.0,572,739,77.4,10075,3152,274,321,219,261,70,109,0,0.5,0.9,-0.5,11,66,10,1,80,Matches
93,Steve Cook,eng ENG,DF,Bournemouth,28,1991,27.0,1016,1296,78.4,20536,7661,279,334,613,705,118,222,0,0.5,0.4,-0.5,4,46,2,0,73,Matches
94,Jack Cork,eng ENG,MF,Burnley,30,1989,29.0,725,941,77.0,10877,2633,410,486,216,279,61,95,0,1.1,1.1,-1.1,12,55,8,1,67,Matches
95,Aaron Cresswell,eng ENG,DF,West Ham,29,1989,30.3,1232,1705,72.3,20084,9913,676,753,425,597,110,256,0,3.2,2.2,-3.2,26,135,21,17,166,Matches
96,Patrick Cutrone,it ITA,FW,Wolves,21,1998,3.3,42,65,64.6,474,79,24,33,11,17,0,5,0,0.3,0.4,-0.3,2,2,1,1,1,Matches
97,Diogo Dalot,pt POR,"DF,MF",Manchester Utd,20,1999,0.7,51,67,76.1,735,170,29,33,17,23,2,7,0,0.0,0.0,0.0,0,2,0,0,3,Matches
98,Charlie Daniels,eng ENG,DF,Bournemouth,32,1986,1.4,36,50,72.0,638,293,20,20,8,11,6,15,0,0.1,0.0,-0.1,2,3,1,1,2,Matches
99,Arnaut Danjuma,nl NED,MF,Bournemouth,22,1997,7.0,183,233,78.5,2768,574,99,118,66,79,12,19,0,0.2,0.3,-0.2,5,11,4,1,21,Matches
100,Scott Dann,eng ENG,DF,Crystal Palace,32,1987,14.1,475,586,81.1,8598,3924,184,211,224,251,50,90,1,0.4,0.7,+0.6,5,19,0,0,28,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Kevin Danso,at AUT,DF,Southampton,20,1998,3.1,116,167,69.5,1850,752,66,80,39,60,10,21,1,0.2,0.1,+0.8,2,12,1,0,12,Matches
102,Ben Davies,wls WAL,DF,Tottenham,26,1993,15.9,733,978,74.9,11305,4563,392,445,278,380,42,91,0,0.9,0.6,-0.9,9,52,10,7,53,Matches
103,Tom Davies,eng ENG,MF,Everton,21,1998,22.5,687,893,76.9,11896,4015,309,388,292,341,68,110,0,0.5,0.9,-0.5,6,85,16,2,113,Matches
104,Keinan Davis,eng ENG,FW,Aston Villa,21,1998,6.1,101,139,72.7,1190,176,79,99,15,25,3,3,0,0.2,0.1,-0.2,5,7,2,0,9,Matches
105,Craig Dawson,eng ENG,DF,Watford,29,1990,26.2,741,962,77.0,15418,5835,235,276,376,433,118,216,0,0.5,0.4,-0.5,5,51,2,0,63,Matches
106,Kevin De Bruyne,be BEL,MF,Manchester City,28,1991,31.0,1665,2261,73.6,29420,8949,799,932,592,781,210,372,20,20.0,14.6,0.0,136,159,111,16,280,Matches
107,Troy Deeney,eng ENG,FW,Watford,31,1988,24.7,386,727,53.1,5100,1807,231,381,104,208,15,36,2,3.5,1.8,-1.5,29,51,20,1,81,Matches
108,Fabian Delph,eng ENG,MF,Everton,29,1989,13.2,682,793,86.0,12274,3378,300,322,274,301,83,126,0,0.4,0.7,-0.4,7,61,14,5,94,Matches
109,Leander Dendoncker,be BEL,"MF,DF",Wolves,24,1995,31.1,1108,1339,82.7,19473,4802,461,552,501,568,104,124,0,0.7,0.5,-0.7,9,46,3,1,68,Matches
110,Gerard Deulofeu,es ESP,FW,Watford,25,1994,23.3,598,829,72.1,8395,2071,348,401,166,228,40,86,5,4.1,4.1,+0.9,44,26,28,1,63,Matches
111,Eric Dier,eng ENG,"DF,MF",Tottenham,25,1994,14.9,738,922,80.0,13834,4583,272,319,376,429,74,132,2,0.4,0.4,+1.6,7,51,2,0,37,Matches
112,Lucas Digne,fr FRA,DF,Everton,26,1993,33.7,1371,2020,67.9,22556,9553,728,885,453,659,148,328,7,6.3,5.7,+0.7,72,94,43,28,134,Matches
113,Issa Diop,fr FRA,DF,West Ham,22,1997,30.7,762,979,77.8,14303,6015,281,329,393,450,75,165,1,1.2,0.9,-0.2,5,44,2,0,44,Matches
114,Moussa Djenepo,ml MLI,"MF,DF",Southampton,21,1998,10.3,188,270,69.6,2553,814,114,134,52,79,9,24,2,1.9,1.4,+0.1,11,13,11,1,27,Matches
115,Matt Doherty,ie IRL,"MF,DF",Wolves,27,1992,31.5,1392,1854,75.1,20176,8073,817,961,428,597,83,148,3,2.2,2.1,+0.8,21,83,24,7,158,Matches
116,Abdoulaye Doucouré,ml MLI,MF,Watford,26,1993,35.1,1320,1712,77.1,19007,4672,714,862,456,548,61,101,2,3.9,2.8,-1.9,38,120,27,2,161,Matches
117,Tommy Doyle,eng ENG,MF,Manchester City,17,2001,0.2,20,20,100.0,305,29,11,11,6,6,2,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
118,Danny Drinkwater,eng ENG,MF,Aston Villa,29,1990,2.9,138,169,81.7,2447,567,67,79,54,59,16,22,0,0.0,0.1,0.0,1,18,1,0,20,Matches
119,Danny Drinkwater,eng ENG,MF,Burnley,29,1990,0.6,14,24,58.3,201,25,5,7,8,9,0,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
120,Josip Drmić,ch SUI,FW,Norwich City,26,1992,7.2,125,165,75.8,1474,163,81,98,26,33,3,10,0,1.1,0.2,-1.1,4,2,1,0,4,Matches
121,Martin Dúbravka,sk SVK,GK,Newcastle Utd,30,1989,38.0,609,1097,55.5,23225,19598,62,62,206,210,340,814,0,0.0,0.1,0.0,0,12,1,0,0,Matches
122,Ondrej Duda,sk SVK,MF,Norwich City,24,1994,8.0,295,382,77.2,4158,1077,177,204,62,80,27,54,0,1.5,1.3,-1.5,16,15,9,2,25,Matches
123,Shane Duffy,ie IRL,DF,Brighton,27,1992,13.8,521,647,80.5,10654,3802,158,186,297,337,63,110,0,0.2,0.1,-0.2,2,23,3,1,29,Matches
124,Paul Dummett,wls WAL,DF,Newcastle Utd,27,1991,13.6,359,506,70.9,5789,2765,181,204,135,170,31,95,0,0.2,0.2,-0.2,4,31,4,2,31,Matches
125,Lewis Dunk,eng ENG,DF,Brighton,27,1991,35.9,1991,2298,86.6,41568,14759,569,624,1157,1214,255,427,3,1.5,0.6,+1.5,14,127,4,0,110,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Ederson,br BRA,GK,Manchester City,25,1993,34.1,949,1082,87.7,21002,13346,276,277,481,487,190,312,0,0.1,0.2,-0.1,1,10,0,0,0,Matches
127,John Egan,ie IRL,DF,Sheffield Utd,26,1992,35.4,1040,1302,79.9,22170,7127,298,349,556,644,177,279,0,0.4,0.5,-0.4,1,56,1,0,66,Matches
128,Harvey Elliott,eng ENG,DF,Liverpool,16,2003,0.1,11,15,73.3,159,29,9,10,1,4,1,1,0,0.0,0.0,0.0,0,3,1,0,2,Matches
129,Ahmed Elmohamady,eg EGY,DF,Aston Villa,31,1987,11.5,496,657,75.5,8552,3169,246,268,182,251,57,104,1,2.8,2.1,-1.8,22,44,25,18,47,Matches
130,Björn Engels,be BEL,DF,Aston Villa,24,1994,16.1,548,653,83.9,11293,4152,170,191,301,334,74,118,0,0.3,0.2,-0.3,2,46,1,1,43,Matches
131,Christian Eriksen,dk DEN,"MF,FW",Tottenham,27,1992,12.2,563,761,74.0,8861,2703,316,362,162,226,57,117,2,1.9,1.8,+0.1,24,51,23,1,74,Matches
132,Jonny Evans,nir NIR,DF,Leicester City,31,1988,37.6,2178,2518,86.5,43936,15190,618,680,1333,1454,219,354,1,0.7,0.7,+0.3,8,131,3,1,157,Matches
133,Łukasz Fabiański,pl POL,GK,West Ham,34,1985,23.5,386,678,56.9,15775,13749,28,28,109,116,248,525,0,0.0,0.0,0.0,0,12,0,0,0,Matches
134,Fabinho,br BRA,MF,Liverpool,25,1993,23.1,1381,1593,86.7,23882,5652,588,641,647,731,107,153,3,1.6,1.4,+1.4,19,129,19,3,129,Matches
135,Ralf Fährmann,de GER,GK,Norwich City,30,1988,0.2,7,10,70.0,94,38,6,6,1,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
136,Akin Famewo,eng ENG,MF,Norwich City,20,1998,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
137,Kiko Femenía,es ESP,DF,Watford,28,1991,24.9,988,1290,76.6,14191,5743,605,686,290,407,58,127,0,1.4,1.8,-1.4,18,52,27,15,85,Matches
138,Bruno Fernandes,pt POR,MF,Manchester Utd,24,1994,13.2,607,861,70.5,10342,2939,319,369,199,276,71,152,7,2.5,2.3,+4.5,30,66,25,2,110,Matches
139,Gedson Fernandes,pt POR,"MF,DF",Tottenham,20,1999,0.8,39,53,73.6,461,114,28,32,7,14,1,1,0,0.1,0.1,-0.1,2,2,3,2,4,Matches
140,Federico Fernández,ar ARG,DF,Newcastle Utd,30,1989,29.1,929,1246,74.6,17988,7703,354,415,428,529,127,246,2,1.2,0.5,+0.8,4,40,6,4,43,Matches
141,Fernandinho,br BRA,DF,Manchester City,34,1985,26.6,2008,2244,89.5,38469,14037,719,773,1075,1146,195,272,1,0.4,1.0,+0.6,8,214,12,0,213,Matches
142,Roberto Firmino,br BRA,FW,Liverpool,27,1991,33.2,941,1189,79.1,12229,3146,568,680,245,293,39,47,8,6.5,4.0,+1.5,52,74,31,1,111,Matches
143,John Fleck,sct SCO,MF,Sheffield Utd,27,1991,28.0,842,1164,72.3,13437,4460,427,494,268,342,89,198,2,3.4,3.4,-1.4,39,105,35,7,139,Matches
144,Phil Foden,eng ENG,"FW,MF",Manchester City,19,2000,10.0,446,528,84.5,6109,1111,273,298,108,133,27,40,2,1.2,1.5,+0.8,18,24,11,2,49,Matches
145,Pablo Fornals,es ESP,"MF,FW",West Ham,23,1996,24.1,678,909,74.6,9935,2578,400,455,189,255,53,101,5,2.5,1.8,+2.5,19,61,23,3,91,Matches
146,Ben Foster,eng ENG,GK,Watford,36,1983,38.0,552,1221,45.2,22850,20464,44,46,147,152,361,1009,0,0.0,0.1,0.0,1,30,1,0,0,Matches
