rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
33,Jean-Kévin Augustin,fr FRA,FW,Monaco,22,1997,3.0,33,40,82.5,422,32,22,28,8,8,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
34,Mathias Autret,fr FRA,"MF,FW",Brest,28,1991,13.6,373,565,66.0,6576,2106,178,216,142,196,43,109,3,2.8,3.0,+0.2,30,39,23,7,63,Matches
35,Ludovic Baal,gf GUF,DF,Brest,33,1986,9.2,491,621,79.1,8175,3660,262,295,182,225,44,80,0,0.8,0.8,-0.8,14,43,15,10,48,Matches
36,Benoît Badiashile,fr FRA,DF,Monaco,18,2001,15.7,802,943,85.0,15784,5870,281,322,421,459,93,139,0,0.1,0.2,-0.1,2,67,2,0,87,Matches
37,Bastian Badu,fr FRA,FW,Montpellier,19,2000,0.1,6,6,100.0,74,11,4,4,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
38,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,10.1,143,194,73.7,1852,265,84,100,35,51,5,14,0,0.6,0.6,-0.6,11,5,4,2,8,Matches
39,Dénys Bain,fr FRA,DF,Brest,26,1993,14.1,631,693,91.1,12497,4199,178,195,389,414,59,70,0,0.0,0.0,0.0,0,7,0,0,23,Matches
40,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,18,19,94.7,364,271,5,5,12,12,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
41,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,19.1,811,961,84.4,12943,3731,425,490,299,340,64,82,2,1.2,0.9,+0.8,10,74,12,0,112,Matches
42,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1.0,92,95,96.8,1317,416,63,65,23,23,4,4,0,0.0,0.0,0.0,0,8,0,0,5,Matches
43,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,9.5,191,285,67.0,2462,495,121,158,55,79,5,19,1,0.7,0.5,+0.3,6,9,6,1,23,Matches
44,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,18.7,681,874,77.9,10869,3552,375,424,240,307,53,97,0,1.5,1.9,-1.5,17,59,15,8,76,Matches
45,Florent Balmont,fr FRA,MF,Dijon,39,1980,4.5,213,263,81.0,3573,1035,108,123,87,105,15,29,0,0.1,0.1,-0.1,2,23,2,1,31,Matches
46,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,6.2,204,277,73.6,3252,1620,107,119,75,95,16,47,0,0.2,0.3,-0.2,3,12,2,2,15,Matches
47,Jonathan Bamba,ci CIV,"FW,MF",Lille,23,1996,21.5,662,835,79.3,9459,2727,365,413,172,212,57,95,4,2.7,2.1,+1.3,36,68,17,0,80,Matches
48,Danilo Barbosa,br BRA,"DF,MF",Nice,23,1996,12.5,725,793,91.4,12751,3961,277,294,398,420,36,56,0,0.4,0.3,-0.4,10,62,3,0,66,Matches
49,Melvin Bard,fr FRA,DF,Lyon,18,2000,0.5,40,47,85.1,545,112,25,26,14,16,1,2,0,0.0,0.0,0.0,2,1,0,0,1,Matches
50,Toma Bašić,hr CRO,MF,Bordeaux,22,1996,11.0,457,590,77.5,8541,2357,172,207,224,265,53,97,3,2.7,2.0,+0.3,23,52,7,0,77,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Thomas Basila,fr FRA,DF,Nantes,20,1999,4.6,205,255,80.4,3747,1336,84,96,98,116,21,37,0,0.2,0.2,-0.2,1,11,1,1,13,Matches
52,Gil Bastião Dias,pt POR,"DF,MF",Monaco,22,1996,11.7,512,645,79.4,7606,2674,289,334,185,230,24,46,0,1.6,1.9,-1.6,13,41,16,3,67,Matches
53,Cristian Battocchio,it ITA,MF,Brest,27,1992,15.5,678,864,78.5,13037,4005,266,307,294,357,102,168,1,1.7,1.6,-0.7,19,68,10,0,99,Matches
54,Gaëtan Belaud,fr FRA,DF,Brest,32,1986,6.4,290,372,78.0,5588,1750,122,136,128,154,39,74,0,0.2,0.4,-0.2,2,19,2,1,36,Matches
55,Haris Belkebla,dz ALG,MF,Brest,25,1994,20.2,730,851,85.8,12997,3333,313,343,339,377,67,90,0,0.5,0.4,-0.5,9,70,4,0,77,Matches
56,Raoul Bellanova,it ITA,DF,Bordeaux,19,2000,0.7,22,28,78.6,299,57,15,17,4,5,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
57,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,21,1998,16.6,589,705,83.5,10945,2097,233,266,244,274,81,111,0,1.2,0.9,-1.2,21,54,11,3,64,Matches
58,Sami Ben Amar,ma MAR,FW,Nîmes,21,1998,0.2,6,8,75.0,104,69,4,5,1,1,1,1,0,0.0,0.0,0.0,0,2,0,0,2,Matches
59,Wissam Ben Yedder,fr FRA,FW,Monaco,28,1990,24.0,591,819,72.2,7673,2319,390,469,147,203,22,51,4,6.2,4.1,-2.2,45,58,31,5,102,Matches
60,Cristian Benavente,pe PER,"MF,FW",Nantes,25,1994,3.9,126,160,78.8,1672,328,77,88,42,56,2,7,1,0.9,0.7,+0.1,7,13,1,0,22,Matches
61,Darío Benedetto,ar ARG,FW,Marseille,29,1990,23.3,328,503,65.2,5616,731,150,209,98,152,46,61,0,1.7,1.0,-1.7,20,24,9,1,39,Matches
62,Walter Benítez,ar ARG,GK,Nice,26,1993,26.0,673,788,85.4,14403,9905,217,219,352,357,103,209,0,0.0,0.0,0.0,0,1,0,0,0,Matches
63,Loris Benito,ch SUI,DF,Bordeaux,27,1992,21.1,1098,1333,82.4,17587,6515,552,608,456,534,62,116,0,0.9,0.8,-0.9,17,74,14,5,119,Matches
64,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,18,2001,1.5,49,66,74.2,747,182,23,30,20,22,2,6,0,0.4,0.2,-0.4,5,2,3,1,7,Matches
65,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,20,1999,1.9,82,107,76.6,1092,303,43,49,24,33,5,9,2,0.9,0.5,+1.1,6,2,3,1,8,Matches
66,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,20,1999,8.5,212,323,65.6,3654,1146,102,126,64,90,31,82,3,3.1,2.4,-0.1,19,21,6,1,30,Matches
67,Yassine Benzia,dz ALG,MF,Dijon,24,1994,1.9,63,85,74.1,998,268,31,35,26,31,3,9,0,0.3,0.1,-0.3,4,4,1,0,4,Matches
68,Robert Berić,si SVN,FW,Saint-Étienne,28,1991,4.6,44,65,67.7,433,60,26,38,10,13,0,0,0,0.3,0.2,-0.3,4,4,2,1,2,Matches
69,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,24.5,441,709,62.2,13844,10868,71,71,189,193,179,438,0,0.0,0.0,0.0,0,16,1,0,0,Matches
70,Juan Bernat,es ESP,"DF,MF",Paris S-G,26,1993,15.4,1007,1130,89.1,13155,2730,663,702,295,328,14,27,4,3.1,2.7,+0.9,14,44,14,2,63,Matches
71,Dimitry Bertaud,cd COD,GK,Montpellier,21,1998,2.2,59,67,88.1,1785,1293,3,3,28,28,27,35,0,0.0,0.0,0.0,0,0,0,0,0,Matches
72,El Bilal Touré,ml MLI,FW,Reims,17,2001,5.0,51,77,66.2,703,113,33,47,12,21,3,3,0,0.2,0.2,-0.2,4,2,1,0,4,Matches
73,Ludovic Blas,fr FRA,"FW,MF",Nantes,21,1997,20.5,527,676,78.0,8810,2127,272,328,193,223,49,74,1,1.6,1.7,-0.6,24,55,22,3,92,Matches
74,Alexis Blin,fr FRA,MF,Amiens,22,1996,20.5,880,1051,83.7,14580,4294,442,502,344,400,73,105,1,0.7,1.1,+0.3,7,65,4,1,100,Matches
75,Antonin Bobichon,fr FRA,MF,Nîmes,23,1995,2.0,81,103,78.6,1795,519,29,31,30,34,20,32,0,0.1,0.2,-0.1,2,15,1,1,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Antonin Bobichon,fr FRA,MF,Angers,23,1995,7.2,224,288,77.8,3257,989,123,137,66,84,16,35,1,0.6,0.7,+0.4,7,30,5,2,42,Matches
77,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,36,1982,1.0,77,94,81.9,1191,371,47,52,24,33,6,8,0,0.2,0.9,-0.2,1,9,2,0,9,Matches
78,Sacha Boey,fr FRA,DF,Rennes,18,2000,1.9,66,82,80.5,970,257,41,47,18,22,5,9,0,0.1,0.1,-0.1,2,3,1,1,6,Matches
79,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,22,1997,12.7,391,497,78.7,4899,1532,277,317,77,101,15,35,1,1.4,1.5,-0.4,17,22,7,2,41,Matches
80,Gabriel Boschilia,br BRA,"MF,FW",Monaco,23,1996,1.4,60,76,78.9,762,243,47,50,7,12,4,10,0,0.0,0.2,0.0,0,5,1,0,5,Matches
81,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,24,1994,22.7,410,606,67.7,6110,1599,244,306,116,163,29,72,3,2.1,1.5,+0.9,18,24,12,5,33,Matches
82,Hicham Boudaoui,dz ALG,"MF,FW",Nice,19,1999,5.4,150,196,76.5,2113,486,84,98,52,66,6,13,2,1.1,1.0,+0.9,6,7,6,2,13,Matches
83,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,29,1990,17.7,693,965,71.8,12012,2907,328,389,220,301,105,200,4,4.5,3.7,-0.5,43,54,24,5,96,Matches
84,Farid Boulaya,dz ALG,FW,Metz,26,1993,9.1,279,418,66.7,4297,1409,149,176,88,129,24,65,1,2.1,1.4,-1.1,22,25,13,2,44,Matches
85,Benjamin Bourigeaud,fr FRA,MF,Rennes,25,1994,21.1,902,1211,74.5,18020,5424,370,431,357,442,160,273,2,2.3,2.7,-0.3,26,105,19,10,120,Matches
86,Bilal Boutobba,fr FRA,MF,Montpellier,20,1998,0.1,2,5,40.0,51,22,0,1,2,3,0,0,0,0.0,0.0,0.0,0,0,1,1,0,Matches
87,John Boye,gh GHA,DF,Metz,32,1987,23.5,783,918,85.3,15249,5529,251,280,437,477,88,143,0,0.1,0.2,-0.1,1,15,1,0,28,Matches
88,Domagoj Bradarić,hr CRO,DF,Lille,19,1999,15.8,625,841,74.3,10132,3185,310,354,240,314,52,121,1,1.3,1.5,-0.3,17,40,17,11,44,Matches
89,Anthony Briançon,fr FRA,DF,Nîmes,24,1994,19.3,720,881,81.7,15791,5698,204,229,380,431,135,202,0,0.4,0.2,-0.4,3,41,1,0,48,Matches
90,Jimmy Briand,fr FRA,FW,Bordeaux,33,1985,16.9,258,332,77.7,2917,364,163,196,46,59,7,12,1,0.8,0.4,+0.2,18,8,3,0,15,Matches
91,Dylan Bronn,tn TUN,DF,Metz,24,1995,9.0,248,315,78.7,5736,2000,53,56,143,160,50,94,0,0.0,0.0,0.0,0,9,0,0,11,Matches
92,Lucas Buadés,fr FRA,"MF,FW",Nîmes,21,1997,1.3,10,16,62.5,130,31,7,11,3,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
93,Patrick Burner,mq MTQ,DF,Nice,23,1996,15.9,941,1099,85.6,14933,5545,484,515,413,449,37,96,1,0.8,0.5,+0.2,7,68,9,5,101,Matches
94,Ludovic Butelle,fr FRA,GK,Angers,36,1983,26.0,451,698,64.6,14332,10985,66,66,189,192,194,436,0,0.1,0.1,-0.1,1,8,1,0,0,Matches
95,Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1.0,18,18,100.0,320,250,8,8,10,10,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
96,Yohan Cabaye,fr FRA,MF,Saint-Étienne,33,1986,9.5,410,521,78.7,7412,2692,171,192,167,206,54,90,1,0.3,0.4,+0.7,8,61,6,2,59,Matches
97,Manuel Cabit,mq MTQ,DF,Metz,26,1993,3.0,99,148,66.9,1396,540,58,63,30,53,5,21,1,0.7,0.2,+0.3,2,4,3,1,9,Matches
98,Anthony Caci,fr FRA,DF,Strasbourg,22,1997,7.7,414,522,79.3,7925,3546,174,192,176,214,58,97,4,1.9,1.5,+2.1,12,47,15,11,52,Matches
99,Jhonder Cádiz,ve VEN,"FW,MF",Dijon,24,1995,8.9,112,191,58.6,1640,364,73,102,28,46,8,19,2,0.9,0.5,+1.1,10,8,5,0,20,Matches
100,Mathieu Cafaro,fr FRA,"FW,MF",Reims,22,1997,10.3,200,359,55.7,3995,1375,93,115,63,112,44,117,2,2.1,1.0,-0.1,15,23,9,5,36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Jonathan Cafu,br BRA,DF,Bordeaux,28,1991,2.2,74,90,82.2,1023,174,36,43,35,40,0,1,0,0.1,0.1,-0.1,2,0,1,0,2,Matches
102,Arturo Calabresi,it ITA,DF,Amiens,23,1996,20.9,723,1012,71.4,11507,5639,388,455,270,381,51,130,1,1.1,1.2,-0.1,6,50,6,4,68,Matches
103,Duje Ćaleta-Car,hr CRO,DF,Marseille,22,1996,21.0,937,1081,86.7,18821,6604,317,338,465,520,140,204,1,0.5,0.5,+0.5,6,50,3,0,75,Matches
104,Mahdi Camara,fr FRA,MF,Saint-Étienne,21,1998,10.0,383,456,84.0,6060,1162,188,217,157,178,25,37,0,0.2,0.1,-0.2,3,20,3,1,30,Matches
105,Souleymane Camara,sn SEN,FW,Montpellier,36,1982,1.8,33,49,67.3,458,150,20,24,13,22,0,0,0,0.4,0.3,-0.4,5,4,2,0,8,Matches
106,Eduardo Camavinga,fr FRA,MF,Rennes,16,2002,23.4,856,980,87.3,15757,3149,350,401,392,425,95,109,2,0.7,0.8,+1.3,7,59,5,0,96,Matches
107,Pierrick Capelle,fr FRA,"MF,DF",Angers,32,1987,19.4,635,796,79.8,9556,2749,339,381,220,272,36,70,2,2.6,2.1,-0.6,26,51,11,4,68,Matches
108,Maxence Caqueret,fr FRA,MF,Lyon,19,2000,6.3,330,383,86.2,5285,1702,167,187,134,151,21,29,0,0.3,0.8,-0.3,6,29,10,1,45,Matches
109,Irvin Cardona,mt MLT,"FW,MF",Brest,21,1997,16.1,274,443,61.9,4346,1131,147,204,90,146,22,48,3,2.3,2.1,+0.7,19,14,20,1,53,Matches
110,Lionel Carole,fr FRA,DF,Strasbourg,28,1991,14.1,625,808,77.4,11136,4717,283,318,245,303,79,138,0,0.9,0.6,-0.9,14,52,16,4,81,Matches
111,Matis Carvalho,pt POR,GK,Montpellier,20,1999,0.8,14,27,51.9,427,338,5,5,4,4,5,18,0,0.0,0.0,0.0,0,1,0,0,0,Matches
112,Moreto Cassamã,gw GNB,MF,Reims,21,1998,6.6,444,502,88.4,9439,2550,140,151,227,244,75,95,1,0.6,0.6,+0.4,8,39,3,0,51,Matches
113,Jean-Charles Castelletto,cm CMR,DF,Brest,24,1995,20.4,856,1013,84.5,16782,6575,276,319,473,523,102,159,0,0.2,0.5,-0.2,4,43,5,0,66,Matches
114,Edinson Cavani,uy URU,FW,Paris S-G,32,1987,6.7,114,136,83.8,1575,254,70,80,27,32,6,11,1,1.1,1.0,-0.1,10,4,7,1,13,Matches
115,Zeki Çelik,tr TUR,DF,Lille,22,1997,23.0,1074,1375,78.1,17267,6540,539,613,376,458,105,180,2,1.9,2.3,+0.1,15,86,23,8,105,Matches
116,Fabien Centonze,fr FRA,DF,Metz,23,1996,28.0,972,1326,73.3,15079,6437,532,612,350,477,60,155,3,1.9,2.0,+1.1,22,52,24,15,80,Matches
117,Florian Chabrolle,fr FRA,MF,Marseille,21,1998,0.2,13,16,81.3,137,51,10,11,1,1,1,1,0,0.0,0.0,0.0,0,1,1,0,2,Matches
118,Fouad Chafik,ma MAR,DF,Dijon,32,1986,17.0,712,941,75.7,12956,5524,328,371,290,373,86,167,2,1.9,1.6,+0.1,22,80,28,16,85,Matches
119,Gaëtan Charbonnier,fr FRA,"FW,MF",Brest,30,1988,22.9,637,838,76.0,10150,2552,359,423,208,264,47,83,5,2.9,2.4,+2.1,31,62,21,3,100,Matches
120,Brendan Chardonnet,fr FRA,DF,Brest,24,1994,9.1,483,553,87.3,10682,3627,136,144,252,273,94,126,0,0.1,0.1,-0.1,2,38,2,0,42,Matches
121,Xavier Chavalerin,fr FRA,MF,Reims,28,1991,23.9,841,1108,75.9,15859,5411,402,451,302,375,126,238,3,3.1,2.5,-0.1,42,87,25,8,112,Matches
122,Aurélien Chedjou,cm CMR,DF,Amiens,34,1985,21.9,826,1051,78.6,17031,7802,263,294,430,498,126,230,0,0.5,0.5,-0.5,3,73,2,0,82,Matches
123,Rayan Cherki,fr FRA,"MF,FW",Lyon,15,2003,1.6,42,65,64.6,518,133,22,28,12,14,1,6,0,0.1,0.0,-0.1,1,2,0,0,3,Matches
124,Joris Chotard,fr FRA,MF,Montpellier,17,2001,13.9,417,545,76.5,8411,2554,155,186,177,215,75,116,0,0.4,0.5,-0.4,11,53,9,2,59,Matches
125,Mounir Chouiar,fr FRA,"MF,FW",Dijon,20,1999,16.7,448,635,70.6,7491,2355,232,285,144,192,54,113,0,3.7,3.4,-3.7,44,32,16,2,54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Ibrahim Cissé,ci CIV,DF,Nice,20,1999,0.6,36,45,80.0,646,270,10,12,24,27,2,6,0,0.0,0.0,0.0,0,2,0,0,1,Matches
127,Ibrahim Cissé,sn SEN,DF,Angers,23,1996,0.7,57,64,89.1,845,280,31,33,16,17,5,7,0,0.1,0.1,-0.1,1,2,1,1,1,Matches
128,Alexis Claude-Maurice,fr FRA,"FW,MF",Nice,21,1998,18.1,501,595,84.2,7525,1582,300,334,159,186,29,47,1,1.6,1.6,-0.6,20,30,18,2,64,Matches
129,Yannis Clementia,mq MTQ,GK,Nice,22,1997,2.0,42,61,68.9,973,691,12,12,18,18,11,30,0,0.0,0.0,0.0,0,0,0,0,0,Matches
130,Marcus Coco,fr FRA,FW,Nantes,23,1996,0.2,2,2,100.0,15,5,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
131,Renaud Cohade,fr FRA,MF,Metz,34,1984,8.5,477,585,81.5,8042,2172,240,267,176,209,51,79,0,0.6,0.6,-0.6,8,65,3,0,71,Matches
132,Racine Coly,sn SEN,"DF,FW",Nice,23,1995,7.2,450,534,84.3,7107,2452,240,266,182,212,22,36,0,0.1,0.1,-0.1,1,23,2,1,43,Matches
133,Daniel Congré,fr FRA,DF,Montpellier,34,1985,21.6,747,911,82.0,13938,6375,305,339,347,398,87,141,1,0.2,0.4,+0.8,3,71,5,2,87,Matches
134,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,32,1987,2.9,43,78,55.1,530,168,26,37,8,21,2,6,0,0.1,0.1,-0.1,1,3,1,0,6,Matches
135,Maxwel Cornet,ci CIV,"FW,DF",Lyon,22,1996,14.8,500,710,70.4,7287,2335,297,352,143,204,33,76,3,3.4,2.4,-0.4,29,22,23,12,49,Matches
136,Quentin Cornette,fr FRA,"FW,MF",Amiens,25,1994,3.9,75,140,53.6,1287,439,40,46,25,41,9,37,2,1.2,0.7,+0.8,3,10,6,2,14,Matches
137,Edmilson Correia,gw GNB,"FW,DF",Saint-Étienne,19,2000,0.5,10,12,83.3,135,15,6,6,4,5,0,0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
138,Nuno da Costa,cv CPV,FW,Strasbourg,28,1991,5.9,89,144,61.8,1136,281,50,72,29,39,2,10,0,0.2,0.3,-0.2,5,8,3,0,13,Matches
139,Benoît Costil,fr FRA,GK,Bordeaux,32,1987,28.0,622,883,70.4,18055,13748,119,119,265,266,235,495,0,0.0,0.0,0.0,0,5,1,0,0,Matches
140,Kalifa Coulibaly,ml MLI,FW,Nantes,27,1991,18.0,185,337,54.9,2140,472,123,212,38,75,6,13,0,0.6,1.0,-0.6,13,16,7,1,21,Matches
141,Senou Coulibaly,ml MLI,DF,Dijon,24,1994,7.4,326,401,81.3,7118,2954,89,101,173,198,62,97,0,0.0,0.0,0.0,1,16,1,0,16,Matches
142,Yoann Court,fr FRA,"FW,MF",Brest,29,1990,16.3,371,554,67.0,6240,1901,200,258,110,156,48,94,7,2.7,1.5,+4.3,17,43,15,4,65,Matches
143,Nicolas Cozza,fr FRA,DF,Montpellier,20,1999,6.2,202,248,81.5,3854,1422,76,89,99,107,22,41,0,0.0,0.1,0.0,0,12,1,0,13,Matches
144,Wylan Cyprien,fr FRA,MF,Nice,24,1995,19.7,1126,1351,83.3,20668,5937,498,552,466,513,143,242,3,3.4,3.1,-0.4,37,110,8,3,156,Matches
