rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
11,Ludovic Ajorque,fr FRA,FW,Strasbourg,25,1994,26,24,2058,22.9,8,4,12,7,1,1,3,0,7.2,6.4,2.8,9.2,21,30,137,0.35,0.17,0.52,0.31,0.48,0.31,0.12,0.43,0.28,0.40,Matches
12,Marley Aké,fr FRA,"FW,MF",Marseille,18,2001,9,0,99,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,6,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
13,Chadrac Akolo,cd COD,"FW,MF",Amiens,24,1995,15,5,544,6.0,2,1,3,2,0,0,1,0,1.1,1.1,1.3,2.5,11,26,53,0.33,0.17,0.50,0.33,0.50,0.19,0.22,0.41,0.19,0.41,Matches
14,Sofiane Alakouch,ma MAR,DF,Nîmes,21,1998,17,17,1400,15.6,0,0,0,0,0,0,3,0,0.9,0.9,0.4,1.4,32,78,39,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
15,Haitam Aleesami,no NOR,DF,Amiens,28,1991,22,21,1916,21.3,1,1,2,1,0,0,4,0,0.4,0.4,1.2,1.6,21,120,72,0.05,0.05,0.09,0.05,0.09,0.02,0.06,0.07,0.02,0.07,Matches
16,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,11,9,901,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
17,Rachid Alioui,ma MAR,FW,Angers,27,1992,28,17,1563,17.4,6,1,7,6,0,0,1,0,5.2,5.2,1.3,6.5,24,35,108,0.35,0.06,0.40,0.35,0.40,0.30,0.07,0.37,0.30,0.37,Matches
18,Mickaël Alphonse,gp GLP,DF,Dijon,30,1989,17,15,1378,15.3,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,37,44,45,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06,Matches
19,Romain Amalfitano,fr FRA,MF,Dijon,29,1989,26,18,1695,18.8,1,1,2,1,0,0,5,0,0.4,0.4,1.2,1.7,24,94,28,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09,Matches
20,Jordan Amavi,fr FRA,DF,Marseille,25,1994,26,24,2164,24.0,1,1,2,1,0,0,9,0,0.7,0.7,1.0,1.7,62,72,92,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.07,0.03,0.07,Matches
21,Thierry Ambrose,gp GLP,FW,Metz,22,1997,18,4,548,6.1,0,0,0,0,0,0,1,0,1.2,1.2,0.5,1.7,31,23,49,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.27,0.19,0.27,Matches
22,Kelvin Amian,fr FRA,DF,Toulouse,21,1998,20,17,1633,18.1,0,2,2,0,0,0,3,0,0.4,0.4,0.6,1.0,38,68,27,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.05,0.02,0.05,Matches
23,Joachim Andersen,dk DEN,DF,Lyon,23,1996,18,17,1531,17.0,1,0,1,1,0,0,3,0,0.9,0.9,0.2,1.1,6,79,1,0.06,0.00,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,Matches
24,Benjamin André,fr FRA,MF,Lille,28,1990,26,23,2054,22.8,2,1,3,2,0,0,6,0,0.9,0.9,0.9,1.8,25,130,47,0.09,0.04,0.13,0.09,0.13,0.04,0.04,0.08,0.04,0.08,Matches
25,Victorien Angban,ci CIV,MF,Metz,22,1996,20,11,1029,11.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,25,70,17,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,Janis Antiste,fr FRA,MF,Toulouse,16,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches
27,Houssem Aouar,dz ALG,"MF,FW",Lyon,21,1998,25,23,1956,21.7,3,4,7,3,0,0,3,0,3.7,3.7,2.3,6.0,105,134,127,0.14,0.18,0.32,0.14,0.32,0.17,0.11,0.27,0.17,0.27,Matches
28,Adil Aouchiche,fr FRA,MF,Paris S-G,17,2002,1,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
29,Dennis Appiah,fr FRA,DF,Nantes,27,1992,19,18,1605,17.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,23,67,32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
30,Luiz Araújo,br BRA,"FW,MF",Lille,23,1996,21,7,828,9.2,2,1,3,2,0,0,1,0,1.0,1.0,1.8,2.8,30,29,60,0.22,0.11,0.33,0.22,0.33,0.11,0.20,0.31,0.11,0.31,Matches
31,Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
32,Youcef Atal,dz ALG,"FW,DF",Nice,23,1996,13,12,1003,11.1,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,54,40,119,0.09,0.09,0.18,0.09,0.18,0.13,0.09,0.22,0.13,0.22,Matches
33,Jean-Kévin Augustin,fr FRA,FW,Monaco,22,1997,10,2,266,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,6,0,17,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
34,Mathias Autret,fr FRA,"MF,FW",Brest,28,1991,23,14,1222,13.6,2,3,5,2,0,0,3,0,1.8,1.8,2.8,4.7,32,63,83,0.15,0.22,0.37,0.15,0.37,0.14,0.21,0.34,0.14,0.34,Matches
35,Ludovic Baal,gf GUF,DF,Brest,33,1986,11,9,827,9.2,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,29,48,42,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
36,Benoît Badiashile,fr FRA,DF,Monaco,18,2001,16,16,1411,15.7,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,19,87,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
37,Bastian Badu,fr FRA,FW,Montpellier,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,Matches
38,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,20,10,907,10.1,4,0,4,3,1,1,3,0,3.4,2.6,0.6,3.2,16,8,74,0.40,0.00,0.40,0.30,0.30,0.33,0.06,0.39,0.26,0.31,Matches
39,Dénys Bain,fr FRA,DF,Brest,26,1993,15,13,1268,14.1,1,0,1,1,0,0,3,1,0.7,0.7,0.0,0.7,1,23,0,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.05,0.05,0.05,Matches
40,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
41,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,20,20,1719,19.1,1,2,3,1,0,0,4,1,2.1,2.1,1.2,3.3,30,112,56,0.05,0.10,0.16,0.05,0.16,0.11,0.06,0.17,0.11,0.17,Matches
42,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
43,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,21,9,858,9.5,4,1,5,4,0,0,4,0,4.0,4.0,0.7,4.7,27,23,78,0.42,0.10,0.52,0.42,0.52,0.42,0.07,0.49,0.42,0.49,Matches
44,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,21,18,1679,18.7,0,0,0,0,0,0,4,0,0.9,0.9,1.5,2.5,67,76,109,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
45,Florent Balmont,fr FRA,MF,Dijon,39,1980,11,4,401,4.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,31,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
46,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,7,6,554,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9,15,23,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
47,Jonathan Bamba,ci CIV,"FW,MF",Lille,23,1996,26,22,1937,21.5,1,4,5,0,1,3,1,0,5.6,3.3,2.7,5.9,86,80,132,0.05,0.19,0.23,0.00,0.19,0.26,0.12,0.39,0.15,0.28,Matches
48,Danilo Barbosa,br BRA,"DF,MF",Nice,23,1996,16,12,1122,12.5,0,0,0,0,0,0,4,0,0.5,0.5,0.4,0.8,21,66,10,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
49,Melvin Bard,fr FRA,DF,Lyon,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
50,Toma Bašić,hr CRO,MF,Bordeaux,22,1996,15,11,991,11.0,1,3,4,1,0,0,4,0,0.8,0.8,2.7,3.5,19,77,24,0.09,0.27,0.36,0.09,0.36,0.07,0.24,0.31,0.07,0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Thomas Basila,fr FRA,DF,Nantes,20,1999,7,3,415,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,13,8,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
52,Gil Bastião Dias,pt POR,"DF,MF",Monaco,22,1996,14,12,1057,11.7,0,0,0,0,0,0,3,0,1.0,1.0,1.6,2.6,43,67,71,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.22,0.08,0.22,Matches
53,Cristian Battocchio,it ITA,MF,Brest,27,1992,24,16,1392,15.5,3,1,4,3,0,1,1,0,1.7,1.0,1.7,2.6,10,99,40,0.19,0.06,0.26,0.19,0.26,0.11,0.11,0.22,0.06,0.17,Matches
54,Gaëtan Belaud,fr FRA,DF,Brest,32,1986,7,6,580,6.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,36,17,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
55,Haris Belkebla,dz ALG,MF,Brest,25,1994,23,20,1816,20.2,0,0,0,0,0,0,4,0,0.7,0.7,0.5,1.2,18,77,22,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Matches
56,Raoul Bellanova,it ITA,DF,Bordeaux,19,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
57,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,21,1998,24,16,1497,16.6,0,0,0,0,0,0,2,0,1.0,1.0,1.2,2.1,40,64,65,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
58,Sami Ben Amar,ma MAR,FW,Nîmes,21,1998,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
59,Wissam Ben Yedder,fr FRA,FW,Monaco,28,1990,26,25,2164,24.0,18,4,22,15,3,3,1,0,14.4,12.0,6.2,18.2,71,102,209,0.75,0.17,0.91,0.62,0.79,0.60,0.26,0.85,0.50,0.76,Matches
60,Cristian Benavente,pe PER,"MF,FW",Nantes,25,1994,12,4,349,3.9,0,1,1,0,0,0,0,0,0.4,0.4,0.9,1.3,4,22,35,0.00,0.26,0.26,0.00,0.26,0.11,0.22,0.33,0.11,0.33,Matches
61,Darío Benedetto,ar ARG,FW,Marseille,29,1990,26,25,2101,23.3,11,0,11,11,0,1,4,0,9.6,8.8,1.7,10.5,14,39,120,0.47,0.00,0.47,0.47,0.47,0.41,0.07,0.49,0.38,0.45,Matches
62,Walter Benítez,ar ARG,GK,Nice,26,1993,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
63,Loris Benito,ch SUI,DF,Bordeaux,27,1992,23,21,1896,21.1,1,0,1,1,0,0,5,0,0.8,0.8,0.9,1.7,50,119,73,0.05,0.00,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches
64,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,18,2001,3,1,132,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,4,7,3,0.00,0.00,0.00,0.00,0.00,0.27,0.28,0.55,0.27,0.55,Matches
65,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,20,1999,6,1,168,1.9,0,2,2,0,0,0,0,0,0.2,0.2,0.9,1.1,4,8,20,0.00,1.07,1.07,0.00,1.07,0.13,0.47,0.60,0.13,0.60,Matches
66,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,20,1999,9,9,762,8.5,2,3,5,2,0,0,1,0,2.0,2.0,3.1,5.2,17,30,46,0.24,0.35,0.59,0.24,0.59,0.24,0.37,0.61,0.24,0.61,Matches
67,Yassine Benzia,dz ALG,MF,Dijon,24,1994,3,2,173,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,6,4,5,0.00,0.00,0.00,0.00,0.00,0.07,0.18,0.25,0.07,0.25,Matches
68,Robert Berić,si SVN,FW,Saint-Étienne,28,1991,11,4,413,4.6,1,0,1,1,0,0,0,0,1.4,1.4,0.3,1.7,3,2,23,0.22,0.00,0.22,0.22,0.22,0.31,0.06,0.37,0.31,0.37,Matches
69,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,25,25,2203,24.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
70,Juan Bernat,es ESP,"DF,MF",Paris S-G,26,1993,18,16,1388,15.4,0,4,4,0,0,0,5,0,0.4,0.4,3.1,3.5,44,63,129,0.00,0.26,0.26,0.00,0.26,0.03,0.20,0.23,0.03,0.23,Matches
71,Dimitry Bertaud,cd COD,GK,Montpellier,21,1998,3,3,196,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
72,El Bilal Touré,ml MLI,FW,Reims,17,2001,7,6,453,5.0,3,0,3,1,2,2,2,0,3.3,1.8,0.2,2.0,7,4,34,0.60,0.00,0.60,0.20,0.20,0.65,0.04,0.70,0.36,0.40,Matches
73,Ludovic Blas,fr FRA,"FW,MF",Nantes,21,1997,24,22,1845,20.5,5,1,6,5,0,0,0,0,4.0,4.0,1.6,5.6,53,92,112,0.24,0.05,0.29,0.24,0.29,0.20,0.08,0.28,0.20,0.28,Matches
74,Alexis Blin,fr FRA,MF,Amiens,22,1996,24,21,1841,20.5,0,1,1,0,0,0,4,0,0.1,0.1,0.7,0.8,10,100,9,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04,Matches
75,Antonin Bobichon,fr FRA,MF,Nîmes,23,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,17,5,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Antonin Bobichon,fr FRA,MF,Angers,23,1995,11,8,649,7.2,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,20,42,24,0.28,0.14,0.42,0.28,0.42,0.14,0.09,0.23,0.14,0.23,Matches
77,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,36,1982,9,0,88,1.0,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,2,9,3,1.02,0.00,1.02,1.02,1.02,0.28,0.20,0.48,0.28,0.48,Matches
78,Sacha Boey,fr FRA,DF,Rennes,18,2000,5,1,172,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,6,11,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12,Matches
79,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,22,1997,20,13,1146,12.7,1,1,2,1,0,0,1,0,0.8,0.8,1.4,2.3,27,41,61,0.08,0.08,0.16,0.08,0.16,0.07,0.11,0.18,0.07,0.18,Matches
80,Gabriel Boschilia,br BRA,"MF,FW",Monaco,23,1996,5,1,130,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,5,4,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
81,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,24,1994,26,23,2042,22.7,10,3,13,7,3,3,4,0,10.3,7.9,2.1,10.0,75,33,201,0.44,0.13,0.57,0.31,0.44,0.45,0.09,0.55,0.35,0.44,Matches
82,Hicham Boudaoui,dz ALG,"MF,FW",Nice,19,1999,9,6,490,5.4,1,2,3,1,0,0,2,1,1.0,1.0,1.1,2.1,17,13,54,0.18,0.37,0.55,0.18,0.55,0.19,0.20,0.38,0.19,0.38,Matches
83,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,29,1990,24,20,1597,17.7,1,4,5,0,1,1,0,0,2.2,1.4,4.5,5.9,46,96,97,0.06,0.23,0.28,0.00,0.23,0.13,0.25,0.38,0.08,0.33,Matches
84,Farid Boulaya,dz ALG,FW,Metz,26,1993,19,8,821,9.1,2,1,3,2,0,0,1,1,1.8,1.8,2.1,3.9,33,44,54,0.22,0.11,0.33,0.22,0.33,0.20,0.23,0.43,0.20,0.43,Matches
85,Benjamin Bourigeaud,fr FRA,MF,Rennes,25,1994,25,21,1903,21.1,2,2,4,2,0,0,5,0,2.5,2.5,2.3,4.9,30,120,58,0.09,0.09,0.19,0.09,0.19,0.12,0.11,0.23,0.12,0.23,Matches
86,Bilal Boutobba,fr FRA,MF,Montpellier,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
87,John Boye,gh GHA,DF,Metz,32,1987,24,24,2115,23.5,2,0,2,2,0,0,6,0,2.3,2.3,0.1,2.4,1,28,0,0.09,0.00,0.09,0.09,0.09,0.10,0.00,0.10,0.10,0.10,Matches
88,Domagoj Bradarić,hr CRO,DF,Lille,19,1999,18,16,1419,15.8,0,1,1,0,0,0,1,0,0.4,0.4,1.3,1.7,35,44,95,0.00,0.06,0.06,0.00,0.06,0.03,0.08,0.11,0.03,0.11,Matches
89,Anthony Briançon,fr FRA,DF,Nîmes,24,1994,22,20,1737,19.3,1,0,1,1,0,0,0,2,2.0,2.0,0.4,2.3,15,48,2,0.05,0.00,0.05,0.05,0.05,0.10,0.02,0.12,0.10,0.12,Matches
90,Jimmy Briand,fr FRA,FW,Bordeaux,33,1985,22,18,1525,16.9,7,1,8,6,1,1,1,0,5.2,4.5,0.8,5.3,9,15,73,0.41,0.06,0.47,0.35,0.41,0.31,0.05,0.36,0.26,0.31,Matches
91,Dylan Bronn,tn TUN,DF,Metz,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
92,Lucas Buadés,fr FRA,"MF,FW",Nîmes,21,1997,6,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,Patrick Burner,mq MTQ,DF,Nice,23,1996,20,15,1434,15.9,1,1,2,1,0,0,6,1,0.3,0.3,0.8,1.1,20,101,32,0.06,0.06,0.13,0.06,0.13,0.02,0.05,0.07,0.02,0.07,Matches
94,Ludovic Butelle,fr FRA,GK,Angers,36,1983,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
95,Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
96,Yohan Cabaye,fr FRA,MF,Saint-Étienne,33,1986,15,12,858,9.5,0,1,1,0,0,0,3,0,0.5,0.5,0.3,0.9,11,59,11,0.00,0.10,0.10,0.00,0.10,0.05,0.04,0.09,0.05,0.09,Matches
97,Manuel Cabit,mq MTQ,DF,Metz,26,1993,3,3,270,3.0,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,8,9,14,0.00,0.33,0.33,0.00,0.33,0.00,0.23,0.23,0.00,0.23,Matches
98,Anthony Caci,fr FRA,DF,Strasbourg,22,1997,8,8,691,7.7,1,4,5,1,0,0,0,0,0.4,0.4,1.9,2.3,12,52,20,0.13,0.52,0.65,0.13,0.65,0.05,0.25,0.30,0.05,0.30,Matches
99,Jhonder Cádiz,ve VEN,"FW,MF",Dijon,24,1995,17,7,799,8.9,2,2,4,2,0,0,3,0,3.2,3.2,0.9,4.1,25,20,64,0.23,0.23,0.45,0.23,0.45,0.36,0.10,0.46,0.36,0.46,Matches
100,Mathieu Cafaro,fr FRA,"FW,MF",Reims,22,1997,13,12,924,10.3,1,2,3,0,1,1,3,1,2.7,1.9,2.1,4.0,34,36,75,0.10,0.19,0.29,0.00,0.19,0.26,0.21,0.47,0.18,0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Jonathan Cafu,br BRA,DF,Bordeaux,28,1991,3,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,2,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
102,Arturo Calabresi,it ITA,DF,Amiens,23,1996,21,21,1878,20.9,1,1,2,1,0,0,5,0,0.8,0.8,1.1,1.9,20,68,23,0.05,0.05,0.10,0.05,0.10,0.04,0.05,0.09,0.04,0.09,Matches
103,Duje Ćaleta-Car,hr CRO,DF,Marseille,22,1996,23,20,1886,21.0,1,1,2,1,0,0,6,0,1.4,1.4,0.5,1.9,20,75,3,0.05,0.05,0.10,0.05,0.10,0.07,0.02,0.09,0.07,0.09,Matches
104,Mahdi Camara,fr FRA,MF,Saint-Étienne,21,1998,12,10,901,10.0,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,19,30,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
