rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
41,Sven van Beek,nl NED,DF,Willem II,26,1994,12.7,0,11,3,27.3,0.87,0.24,0.00,0.00,16.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
42,Mike van Beijnen,nl NED,"MF,FW",Fortuna Sittard,21,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
43,Hilal Ben Moussa,nl NED,MF,Emmen,28,1992,14.0,0,2,0,0.0,0.14,0.00,0.00,,23.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
44,Mitchell van Bergen,nl NED,"FW,MF",Heerenveen,20,1999,30.2,4,55,26,47.3,1.82,0.86,0.07,0.15,17.6,0,0,0,6.4,6.4,0.12,-2.4,-2.4,Matches
45,Steven Berghuis,nl NED,FW,Feyenoord,28,1991,29.4,18,100,37,37.0,3.40,1.26,0.10,0.27,23.0,6,8,9,15.0,8.5,0.09,+3.0,+1.5,Matches
46,Emil Bergström,se SWE,DF,Utrecht,27,1993,4.6,0,1,1,100.0,0.22,0.22,0.00,0.00,8.6,0,0,0,0.3,0.3,0.25,-0.3,-0.3,Matches
47,Jorn Berkhout,nl NED,DF,AZ Alkmaar,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
48,Lucas Bernadou,fr FRA,MF,Emmen,19,2000,13.0,1,7,1,14.3,0.54,0.08,0.14,1.00,24.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
49,Matúš Bero,sk SVK,MF,Vitesse,24,1995,25.4,2,45,12,26.7,1.77,0.47,0.04,0.17,15.0,0,0,0,4.3,4.3,0.10,-2.3,-2.3,Matches
50,Vicente Besuijen,nl NED,"FW,MF",ADO Den Haag,19,2001,22.6,1,26,7,26.9,1.15,0.31,0.04,0.14,20.3,0,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Tom Beugelsdijk,nl NED,DF,Sparta R'dam,29,1990,22.4,2,14,6,42.9,0.62,0.27,0.14,0.33,9.3,0,0,0,2.0,2.0,0.14,0.0,0.0,Matches
52,Peet Bijen,nl NED,DF,ADO Den Haag,25,1995,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,13.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
53,Glenn Bijl,nl NED,DF,Emmen,25,1995,28.2,2,42,6,14.3,1.49,0.21,0.02,0.17,22.8,6,1,1,3.0,2.2,0.05,-1.0,-1.2,Matches
54,Teun Bijleveld,nl NED,MF,Heracles Almelo,22,1998,11.9,0,12,3,25.0,1.01,0.25,0.00,0.00,26.0,1,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
55,Justin Bijlow,nl NED,GK,Feyenoord,22,1998,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
56,Marco Bizot,nl NED,GK,AZ Alkmaar,29,1991,32.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
57,Janis Blaswich,de GER,GK,Heracles Almelo,29,1991,25.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
58,Daley Blind,nl NED,DF,Ajax,30,1990,21.8,1,17,4,23.5,0.78,0.18,0.06,0.25,23.1,1,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
59,Myron Boadu,nl NED,FW,AZ Alkmaar,19,2001,28.0,15,48,24,50.0,1.71,0.86,0.31,0.63,10.9,0,0,0,14.1,14.1,0.29,+0.9,+0.9,Matches
60,Paweł Bochniewicz,pl POL,DF,Heerenveen,24,1996,29.3,2,13,5,38.5,0.44,0.17,0.15,0.40,12.3,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
61,Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,22,1997,28.4,2,19,7,36.8,0.67,0.25,0.11,0.29,14.4,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
62,Jesse Bosch,nl NED,MF,Twente,20,2000,24.9,2,36,11,30.6,1.45,0.44,0.06,0.18,16.1,0,0,0,5.5,5.5,0.15,-3.5,-3.5,Matches
63,Eric Botteghin,br BRA,DF,Feyenoord,32,1987,18.4,1,12,3,25.0,0.65,0.16,0.08,0.33,10.7,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
64,Achraf El Bouchataoui,nl NED,MF,Feyenoord,20,2000,1.2,0,1,0,0.0,0.87,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
65,Samy Bourard,be BEL,"MF,FW",ADO Den Haag,24,1996,10.3,3,19,5,26.3,1.85,0.49,0.16,0.60,22.4,0,0,0,1.2,1.2,0.07,+1.8,+1.8,Matches
66,Othman Boussaid,be BEL,"FW,MF",Utrecht,20,2000,14.6,2,19,7,36.8,1.30,0.48,0.11,0.29,17.6,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
67,Róbert Boženík,sk SVK,FW,Feyenoord,20,1999,5.0,1,16,4,25.0,3.18,0.79,0.06,0.25,15.3,0,0,0,2.5,2.5,0.18,-1.5,-1.5,Matches
68,Wout Brama,nl NED,MF,Twente,33,1986,17.2,1,9,2,22.2,0.52,0.12,0.11,0.50,25.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
69,Tim Breukers,nl NED,DF,Heracles Almelo,32,1987,20.9,0,9,1,11.1,0.43,0.05,0.00,0.00,17.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
70,Brian Brobbey,nl NED,FW,Ajax,18,2002,2.2,3,12,6,50.0,5.40,2.70,0.25,0.50,11.1,0,0,0,3.1,3.1,0.25,-0.1,-0.1,Matches
71,Armando Broja,al ALB,FW,Vitesse,18,2001,20.7,10,40,17,42.5,1.93,0.82,0.25,0.59,12.1,0,0,0,7.0,7.0,0.18,+3.0,+3.0,Matches
72,Jorn Brondeel,be BEL,GK,Willem II,26,1993,10.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Michael Brouwer,nl NED,GK,Heracles Almelo,27,1993,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Bruma,pt POR,"FW,MF",PSV Eindhoven,25,1994,1.3,0,4,1,25.0,3.00,0.75,0.00,0.00,24.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
75,Max Bruns,nl NED,DF,Twente,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Thomas Bruns,nl NED,MF,Vitesse,28,1992,12.9,0,9,0,0.0,0.70,0.00,0.00,,27.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
77,Koen Bucker,nl NED,GK,Heracles Almelo,24,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Thomas Buitink,nl NED,"FW,MF",Vitesse,20,2000,3.4,1,6,2,33.3,1.77,0.59,0.17,0.50,15.7,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
79,Thomas Buitink,nl NED,FW,Zwolle,20,2000,6.5,2,9,4,44.4,1.39,0.62,0.22,0.50,13.1,0,0,0,1.1,1.1,0.12,+0.9,+0.9,Matches
80,Wouter Burger,nl NED,"MF,FW",Sparta R'dam,19,2001,8.4,2,13,4,30.8,1.54,0.47,0.15,0.50,19.1,0,0,0,1.7,1.7,0.13,+0.3,+0.3,Matches
81,Wouter Burger,nl NED,FW,Feyenoord,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82,Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,21,1998,22.7,5,44,15,34.1,1.94,0.66,0.11,0.33,16.5,0,0,0,6.1,6.1,0.14,-1.1,-1.1,Matches
83,Lentini Caciano,nl NED,MF,Emmen,18,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Juan Carlos Familia,do DOM,FW,AZ Alkmaar,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Juan Carlos Familia,do DOM,"DF,MF",ADO Den Haag,20,2000,9.2,0,4,0,0.0,0.44,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
86,João Carlos Teixeira,pt POR,"MF,FW",Feyenoord,27,1993,9.9,0,17,1,5.9,1.72,0.10,0.00,0.00,17.3,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
87,Luciano Carty,nl NED,FW,Emmen,18,2001,0.6,0,4,1,25.0,6.43,1.61,0.00,0.00,19.6,0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches
88,Amar Ćatić,ba BIH,"FW,MF",ADO Den Haag,21,1999,5.0,0,4,2,50.0,0.80,0.40,0.00,0.00,16.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
89,Caner Cavlan,nl NED,DF,Emmen,28,1992,31.6,0,29,11,37.9,0.92,0.35,0.00,0.00,21.8,4,0,0,1.6,1.6,0.05,-1.6,-1.6,Matches
90,Václav Černý,cz CZE,FW,Twente,22,1997,13.2,6,33,17,51.5,2.50,1.29,0.18,0.35,21.6,2,0,0,2.7,2.7,0.08,+3.3,+3.3,Matches
91,Michael Chacon,nl NED,MF,Emmen,26,1994,8.3,0,4,0,0.0,0.48,0.00,0.00,,22.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
92,Jeremy Cijntje,cw CUW,"FW,MF",Heracles Almelo,22,1998,1.7,0,3,1,33.3,1.78,0.59,0.00,0.00,9.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
93,Jordy Clasie,nl NED,"MF,DF",AZ Alkmaar,29,1991,4.4,1,5,3,60.0,1.15,0.69,0.20,0.33,16.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
94,Pelle Clement,nl NED,"MF,FW",Zwolle,24,1996,14.4,2,12,3,25.0,0.84,0.21,0.17,0.67,17.2,0,0,0,1.7,1.7,0.14,+0.3,+0.3,Matches
95,Christian Conteh,de GER,"MF,FW",Feyenoord,20,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
96,Ante Ćorić,hr CRO,MF,VVV-Venlo,23,1997,0.3,0,1,0,0.0,3.21,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
97,Enzo Cornelisse,nl NED,DF,Vitesse,17,2003,3.7,0,1,0,0.0,0.27,0.00,0.00,,34.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
98,George Cox,eng ENG,DF,Fortuna Sittard,22,1998,31.3,5,14,7,50.0,0.45,0.22,0.36,0.71,18.6,2,0,0,1.4,1.4,0.10,+3.6,+3.6,Matches
99,Vito van Crooij,nl NED,"MF,FW",VVV-Venlo,24,1996,30.2,3,34,15,44.1,1.13,0.50,0.09,0.20,20.0,5,0,0,3.2,3.2,0.10,-0.2,-0.2,Matches
100,Delano van Crooy,nl NED,GK,VVV-Venlo,29,1991,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Alessio da Cruz,cv CPV,"FW,MF",Groningen,23,1997,16.3,4,22,12,54.5,1.35,0.73,0.18,0.33,14.4,0,0,0,3.3,3.3,0.15,+0.7,+0.7,Matches
102,Kristopher Da Graca,cv CPV,DF,VVV-Venlo,22,1998,18.7,0,3,1,33.3,0.16,0.05,0.00,0.00,9.6,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
103,Jasper Dahlhaus,nl NED,"DF,MF",Willem II,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Thijs Dallinga,nl NED,"FW,DF",Groningen,19,2000,0.7,0,6,3,50.0,8.18,4.09,0.00,0.00,15.3,0,0,0,1.3,1.3,0.21,-1.3,-1.3,Matches
105,Adrián Dalmau,es ESP,"FW,MF",Utrecht,26,1994,7.4,4,29,10,34.5,3.94,1.36,0.14,0.40,11.8,0,0,0,5.2,5.2,0.18,-1.2,-1.2,Matches
106,Vitalie Damașcan,md MDA,FW,RKC Waalwijk,21,1999,6.1,2,17,9,52.9,2.77,1.46,0.12,0.22,13.8,0,0,0,1.6,1.6,0.10,+0.4,+0.4,Matches
107,Wessel Dammers,nl NED,DF,Groningen,25,1995,17.6,1,6,3,50.0,0.34,0.17,0.17,0.33,10.2,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
108,Lennerd Daneels,be BEL,FW,RKC Waalwijk,22,1998,21.8,2,31,11,35.5,1.42,0.50,0.06,0.18,17.7,2,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches
109,Danilo,br BRA,FW,Twente,21,1999,29.4,17,90,33,36.7,3.06,1.12,0.13,0.36,16.3,4,5,6,15.9,11.1,0.12,+1.1,+0.9,Matches
110,Damil Dankerlui,sr SUR,DF,Groningen,23,1996,22.1,0,17,1,5.9,0.77,0.05,0.00,0.00,21.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
111,Oussama Darfalou,dz ALG,FW,Vitesse,26,1993,16.3,8,52,25,48.1,3.19,1.54,0.13,0.28,13.4,0,1,1,8.4,7.7,0.15,-0.4,-0.7,Matches
112,Eli Dasa,il ISR,DF,Vitesse,27,1992,29.6,0,12,2,16.7,0.41,0.07,0.00,0.00,26.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
113,Kees De Boer,nl NED,MF,ADO Den Haag,20,2000,14.3,0,7,2,28.6,0.49,0.14,0.00,0.00,21.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
114,Tristan Dekker,nl NED,DF,VVV-Venlo,22,1998,12.3,0,4,0,0.0,0.33,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
115,Dario Del Fabro,it ITA,DF,ADO Den Haag,25,1995,15.8,0,8,3,37.5,0.51,0.19,0.00,0.00,12.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
116,Filip Delaveris,no NOR,MF,Vitesse,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Jop van den Avert,nl NED,DF,Willem II,20,2000,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
118,Thomas van den Belt,nl NED,"MF,DF",Zwolle,19,2001,4.8,0,7,0,0.0,1.45,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
119,Rav van den Berg,nl NED,DF,Zwolle,16,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Victor van den Bogert,nl NED,"DF,FW",Willem II,20,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
121,Arjen van der Heide,nl NED,"FW,MF",Heerenveen,18,2001,7.1,0,11,5,45.5,1.55,0.71,0.00,0.00,14.8,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
122,Jan-Arie van der Heijden,nl NED,"DF,MF",Willem II,32,1988,11.5,2,4,3,75.0,0.35,0.26,0.50,0.67,16.0,0,0,0,0.4,0.4,0.10,+1.6,+1.6,Matches
123,Mark van der Maarel,nl NED,DF,Utrecht,30,1989,19.0,2,13,3,23.1,0.68,0.16,0.15,0.67,15.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6,Matches
124,Richard van der Venne,nl NED,MF,RKC Waalwijk,28,1992,22.7,4,59,26,44.1,2.60,1.14,0.07,0.15,16.7,0,0,0,6.3,6.3,0.11,-2.3,-2.3,Matches
125,Silvester van der Water,nl NED,"FW,MF",Heracles Almelo,23,1996,13.4,3,31,11,35.5,2.31,0.82,0.10,0.27,19.2,0,0,0,2.9,2.9,0.09,+0.1,+0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Halil Dervişoğlu,tr TUR,"FW,MF",Twente,20,1999,2.6,0,5,1,20.0,1.95,0.39,0.00,0.00,13.6,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
127,Sergiño Dest,us USA,DF,Ajax,19,2000,0.9,0,2,0,0.0,2.34,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
128,Sieben Dewaele,be BEL,"MF,FW",Heerenveen,21,1999,1.9,0,3,1,33.3,1.55,0.52,0.00,0.00,21.6,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
129,Djibril Dianessy,fr FRA,"FW,DF",Fortuna Sittard,24,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Mark Diemers,nl NED,"MF,FW",Feyenoord,26,1993,21.9,3,39,9,23.1,1.78,0.41,0.05,0.22,22.2,3,1,1,3.6,2.9,0.07,-0.6,-0.9,Matches
131,Stan van Dijck,nl NED,"DF,MF",VVV-Venlo,19,2000,1.6,0,3,0,0.0,1.86,0.00,0.00,,9.1,0,0,0,0.5,0.5,0.15,-0.5,-0.5,Matches
132,Danilho Doekhi,nl NED,DF,Vitesse,22,1998,32.0,1,17,2,11.8,0.53,0.06,0.06,0.50,12.3,0,0,0,1.6,1.6,0.09,-0.6,-0.6,Matches
133,Anastasios Donis,gr GRE,"MF,FW",VVV-Venlo,23,1996,2.0,0,7,2,28.6,3.42,0.98,0.00,0.00,22.1,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
134,Christos Donis,gr GRE,MF,VVV-Venlo,25,1994,6.0,1,5,2,40.0,0.83,0.33,0.20,0.50,14.6,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches
135,Marc-Olivier Doué,fr FRA,DF,Zwolle,19,2000,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Ibrahim Drešević,xk KVX,"DF,MF",Heerenveen,23,1997,21.2,0,11,2,18.2,0.52,0.09,0.00,0.00,28.9,3,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
137,Couhaib Driouech,ma MAR,FW,Heerenveen,18,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,Joel Drommel,nl NED,GK,Twente,23,1996,34.0,0,1,0,0.0,0.03,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
139,Jesper Drost,nl NED,"MF,FW",Zwolle,27,1993,13.7,2,13,3,23.1,0.95,0.22,0.15,0.67,13.1,0,0,0,3.3,3.3,0.25,-1.3,-1.3,Matches
