rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
27,Ayman Azhil,ma MAR,MF,RKC Waalwijk,19,2001,11.7,615,35,169,351,99,3,615,11,7,63.6,4,36.4,310,1488,697,9,8,0,19,12,359,10,Matches
28,Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,22,1998,11.9,544,13,97,247,213,46,544,54,28,51.9,26,48.1,331,2159,836,33,24,16,47,31,365,68,Matches
29,Aliou Badara Baldé,gn GUI,FW,Feyenoord,17,2002,0.5,29,0,5,12,12,6,29,3,1,33.3,2,66.7,17,119,60,4,1,1,4,1,16,6,Matches
30,Destan Bajselmani,xk KVX,"DF,MF",Zwolle,21,1999,3.9,231,8,72,112,49,3,231,5,1,20.0,4,80.0,126,858,537,19,8,1,3,1,134,21,Matches
31,Saïd Bakari,km COM,DF,RKC Waalwijk,25,1994,29.1,2118,102,752,863,531,36,2118,70,40,57.1,30,42.9,1062,6137,3302,98,53,7,28,33,1111,129,Matches
32,Sinan Bakış,tr TUR,FW,Heracles Almelo,26,1994,18.1,584,9,38,320,231,63,582,33,13,39.4,20,60.6,287,1421,435,11,4,3,39,27,413,92,Matches
33,Nick Bakker,nl NED,DF,Emmen,28,1992,24.3,1577,202,920,644,18,7,1577,3,2,66.7,1,33.3,955,5683,3609,12,2,0,5,0,1088,0,Matches
34,Remco Balk,nl NED,"FW,MF",Utrecht,19,2001,0.2,11,0,0,3,8,3,11,0,0,,0,,7,23,11,1,0,0,3,0,9,5,Matches
35,Remco Balk,nl NED,"FW,MF",Groningen,19,2001,3.2,81,0,3,25,53,17,81,5,3,60.0,2,40.0,45,265,74,4,2,2,14,4,50,26,Matches
36,Naoufal Bannis,nl NED,FW,Feyenoord,18,2002,0.9,40,0,0,13,27,13,40,4,1,25.0,3,75.0,22,80,11,1,0,1,7,4,31,14,Matches
37,Aaron Bastiaans,nl NED,FW,VVV-Venlo,18,2002,0.3,10,0,3,5,3,0,10,1,1,100.0,0,0.0,5,31,10,0,1,0,0,2,6,3,Matches
38,Oliver Batista-Meier,de GER,"MF,FW",Heerenveen,19,2001,7.7,276,2,42,135,101,20,276,19,8,42.1,11,57.9,176,930,309,10,7,5,22,22,205,40,Matches
39,Timo Baumgartl,de GER,DF,PSV Eindhoven,24,1996,6.1,443,31,186,242,17,10,443,1,1,100.0,0,0.0,260,1343,830,7,4,0,4,4,290,0,Matches
40,Riechedly Bazoer,cw CUW,DF,Vitesse,23,1996,27.2,2035,116,748,1072,242,18,2035,47,31,66.0,16,34.0,1452,9581,5252,70,55,11,35,27,1434,36,Matches
41,Sven van Beek,nl NED,DF,Willem II,26,1994,12.7,765,72,429,310,27,13,765,3,1,33.3,2,66.7,404,2554,1704,14,8,1,12,3,408,1,Matches
42,Mike van Beijnen,nl NED,"MF,FW",Fortuna Sittard,21,1999,0.3,13,1,6,4,3,0,13,0,0,,0,,9,22,6,0,0,0,0,1,8,1,Matches
43,Hilal Ben Moussa,nl NED,MF,Emmen,28,1992,14.0,894,48,268,536,97,4,894,8,7,87.5,1,12.5,416,1880,844,11,16,0,12,6,580,11,Matches
44,Mitchell van Bergen,nl NED,"FW,MF",Heerenveen,20,1999,30.2,1288,19,159,489,656,112,1288,103,45,43.7,58,56.3,832,6959,3475,148,82,59,84,23,895,293,Matches
45,Steven Berghuis,nl NED,FW,Feyenoord,28,1991,29.4,2176,25,182,943,1065,135,2167,86,44,51.2,41,47.7,1451,7659,3539,118,77,46,71,46,1676,331,Matches
46,Emil Bergström,se SWE,DF,Utrecht,27,1993,4.6,314,35,148,161,7,3,314,0,0,,0,,172,934,531,2,1,0,3,1,192,0,Matches
47,Jorn Berkhout,nl NED,DF,AZ Alkmaar,18,2002,0.1,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
48,Lucas Bernadou,fr FRA,MF,Emmen,19,2000,13.0,857,23,220,555,93,6,857,13,10,76.9,3,23.1,438,2082,971,13,7,0,12,11,537,11,Matches
49,Matúš Bero,sk SVK,MF,Vitesse,24,1995,25.4,1371,27,204,780,403,87,1371,24,9,37.5,15,62.5,682,2558,1093,19,15,8,58,18,855,125,Matches
50,Vicente Besuijen,nl NED,"FW,MF",ADO Den Haag,19,2001,22.6,694,18,144,272,298,35,694,67,35,52.2,32,47.8,433,3534,1382,51,32,9,57,44,464,102,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Tom Beugelsdijk,nl NED,DF,Sparta R'dam,29,1990,22.4,1048,163,555,459,43,29,1048,4,4,100.0,0,0.0,469,2260,1116,1,7,3,9,1,516,1,Matches
52,Peet Bijen,nl NED,DF,ADO Den Haag,25,1995,6.0,363,41,164,195,6,3,363,0,0,,0,,196,897,602,2,2,0,4,0,218,0,Matches
53,Glenn Bijl,nl NED,DF,Emmen,25,1995,28.2,2418,132,773,1047,617,45,2417,33,17,51.5,17,51.5,1121,5344,2859,75,51,8,26,16,1430,148,Matches
54,Teun Bijleveld,nl NED,MF,Heracles Almelo,22,1998,11.9,641,15,124,350,174,15,641,19,11,57.9,8,42.1,347,1875,891,15,15,5,24,14,384,24,Matches
55,Justin Bijlow,nl NED,GK,Feyenoord,22,1998,14.0,550,496,549,1,0,0,550,1,1,100.0,0,0.0,335,1695,1162,0,0,0,1,0,247,0,Matches
56,Marco Bizot,nl NED,GK,AZ Alkmaar,29,1991,32.9,1323,1209,1318,5,0,0,1323,0,0,,0,,806,3288,1463,0,1,0,1,0,694,0,Matches
57,Janis Blaswich,de GER,GK,Heracles Almelo,29,1991,25.8,964,763,958,5,1,1,964,1,1,100.0,0,0.0,544,2838,1923,0,1,1,0,0,431,0,Matches
58,Daley Blind,nl NED,DF,Ajax,30,1990,21.8,2144,104,658,1236,266,19,2144,29,20,69.0,9,31.0,1399,7272,4561,41,24,5,13,13,1534,30,Matches
59,Myron Boadu,nl NED,FW,AZ Alkmaar,19,2001,28.0,867,9,56,360,464,143,867,58,30,51.7,28,48.3,548,2777,864,34,23,27,103,64,697,196,Matches
60,Paweł Bochniewicz,pl POL,DF,Heerenveen,24,1996,29.3,2179,307,1145,986,59,24,2179,13,11,84.6,2,15.4,1295,6812,4342,31,16,0,19,4,1360,5,Matches
61,Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,22,1997,28.4,2769,196,1054,1598,143,21,2769,13,10,76.9,3,23.1,1744,9078,5737,54,29,0,16,5,1916,14,Matches
62,Jesse Bosch,nl NED,MF,Twente,20,2000,24.9,964,28,154,539,279,50,964,27,11,40.7,16,59.3,452,1806,630,16,12,7,62,29,543,94,Matches
63,Eric Botteghin,br BRA,DF,Feyenoord,32,1987,18.4,1558,157,686,810,71,32,1558,3,2,66.7,1,33.3,955,4719,3065,19,8,1,9,7,1044,3,Matches
64,Achraf El Bouchataoui,nl NED,MF,Feyenoord,20,2000,1.2,154,3,15,130,9,1,154,1,1,100.0,0,0.0,103,529,268,0,0,0,1,1,135,1,Matches
65,Samy Bourard,be BEL,"MF,FW",ADO Den Haag,24,1996,10.3,396,13,65,209,128,15,396,30,20,66.7,10,33.3,218,1302,688,20,17,3,36,20,252,39,Matches
66,Othman Boussaid,be BEL,"FW,MF",Utrecht,20,2000,14.6,847,16,139,392,325,29,847,34,13,38.2,21,61.8,531,3091,1364,42,24,9,35,15,561,96,Matches
67,Róbert Boženík,sk SVK,FW,Feyenoord,20,1999,5.0,136,3,6,53,78,21,136,10,4,40.0,6,60.0,83,422,176,5,3,2,19,5,100,35,Matches
68,Wout Brama,nl NED,MF,Twente,33,1986,17.2,1075,39,230,705,152,3,1075,3,2,66.7,1,33.3,514,2428,1342,18,12,0,12,4,645,17,Matches
69,Tim Breukers,nl NED,DF,Heracles Almelo,32,1987,20.9,1181,50,402,505,290,17,1181,13,6,46.2,7,53.8,526,2762,1417,35,21,4,17,11,537,73,Matches
70,Brian Brobbey,nl NED,FW,Ajax,18,2002,2.2,109,1,2,36,71,26,109,3,3,100.0,0,0.0,54,274,99,3,1,2,9,1,88,27,Matches
71,Armando Broja,al ALB,FW,Vitesse,18,2001,20.7,569,8,25,219,335,99,569,66,31,47.0,35,53.0,361,2552,1048,50,30,25,82,42,417,135,Matches
72,Jorn Brondeel,be BEL,GK,Willem II,26,1993,10.3,405,350,403,2,0,0,405,0,0,,0,,193,1034,683,0,0,0,2,1,144,0,Matches
73,Michael Brouwer,nl NED,GK,Heracles Almelo,27,1993,6.2,177,156,173,4,0,0,177,0,0,,0,,90,355,185,0,0,0,0,0,79,0,Matches
74,Bruma,pt POR,"FW,MF",PSV Eindhoven,25,1994,1.3,67,0,3,27,38,3,67,5,2,40.0,3,60.0,46,328,165,7,4,1,4,0,54,12,Matches
75,Max Bruns,nl NED,DF,Twente,17,2002,0.1,2,0,2,0,0,0,2,0,0,,0,,1,8,3,0,0,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Thomas Bruns,nl NED,MF,Vitesse,28,1992,12.9,825,12,144,573,120,6,825,11,8,72.7,3,27.3,431,1942,913,19,14,2,12,10,509,24,Matches
77,Koen Bucker,nl NED,GK,Heracles Almelo,24,1996,2.0,55,51,55,0,0,0,55,0,0,,0,,30,174,138,0,0,0,0,0,17,0,Matches
78,Thomas Buitink,nl NED,"FW,MF",Vitesse,20,2000,3.4,127,2,16,47,66,9,127,5,4,80.0,1,20.0,54,324,160,7,3,0,7,6,77,21,Matches
79,Thomas Buitink,nl NED,FW,Zwolle,20,2000,6.5,159,3,12,83,66,24,159,10,5,50.0,5,50.0,81,373,112,4,4,4,26,4,92,21,Matches
80,Wouter Burger,nl NED,"MF,FW",Sparta R'dam,19,2001,8.4,511,25,125,246,147,19,511,8,5,62.5,3,37.5,227,1055,460,4,10,2,17,7,264,24,Matches
81,Wouter Burger,nl NED,FW,Feyenoord,19,2001,0.1,17,0,2,14,1,0,17,0,0,,0,,8,42,4,0,0,0,1,1,11,0,Matches
82,Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,21,1998,22.7,818,16,116,307,413,92,818,67,36,53.7,31,46.3,567,4032,1833,67,36,30,83,38,581,169,Matches
83,Lentini Caciano,nl NED,MF,Emmen,18,2001,0.7,28,3,5,16,8,0,28,2,1,50.0,1,50.0,20,123,37,1,1,0,6,1,22,0,Matches
84,Juan Carlos Familia,do DOM,FW,AZ Alkmaar,20,2000,0.0,3,0,0,2,1,0,3,0,0,,0,,2,5,0,0,0,0,1,0,2,2,Matches
85,Juan Carlos Familia,do DOM,"DF,MF",ADO Den Haag,20,2000,9.2,623,36,224,280,126,3,623,16,11,68.8,5,31.3,298,1615,837,20,17,0,10,4,336,23,Matches
86,João Carlos Teixeira,pt POR,"MF,FW",Feyenoord,27,1993,9.9,578,8,44,266,275,42,578,38,19,50.0,19,50.0,381,1981,814,22,19,9,28,26,442,90,Matches
87,Luciano Carty,nl NED,FW,Emmen,18,2001,0.6,33,0,3,15,15,3,33,6,3,50.0,3,50.0,24,234,163,3,2,1,2,1,27,4,Matches
88,Amar Ćatić,ba BIH,"FW,MF",ADO Den Haag,21,1999,5.0,177,4,17,75,88,14,177,17,8,47.1,9,52.9,105,829,404,14,7,6,11,10,119,32,Matches
89,Caner Cavlan,nl NED,DF,Emmen,28,1992,31.6,2283,147,832,972,494,46,2283,48,33,68.8,15,31.3,1082,5113,2638,53,34,12,28,13,1375,152,Matches
90,Václav Černý,cz CZE,FW,Twente,22,1997,13.2,697,10,59,272,369,53,697,41,27,65.9,14,34.1,379,2569,1180,42,22,24,40,22,433,108,Matches
91,Michael Chacon,nl NED,MF,Emmen,26,1994,8.3,477,25,134,310,38,3,477,5,3,60.0,2,40.0,274,1345,468,4,5,1,10,7,328,7,Matches
92,Jeremy Cijntje,cw CUW,"FW,MF",Heracles Almelo,22,1998,1.7,61,1,12,23,27,7,61,2,1,50.0,1,50.0,29,280,159,6,3,2,4,3,33,8,Matches
93,Jordy Clasie,nl NED,"MF,DF",AZ Alkmaar,29,1991,4.4,419,22,101,282,38,3,419,4,4,100.0,0,0.0,282,1456,830,4,3,0,3,0,314,2,Matches
94,Pelle Clement,nl NED,"MF,FW",Zwolle,24,1996,14.4,816,28,156,437,234,20,816,43,22,51.2,21,48.8,457,2559,1038,28,19,7,28,19,530,58,Matches
95,Christian Conteh,de GER,"MF,FW",Feyenoord,20,1999,0.4,23,0,2,5,16,7,23,2,0,0.0,2,100.0,15,59,43,2,2,1,2,0,19,9,Matches
96,Ante Ćorić,hr CRO,MF,VVV-Venlo,23,1997,0.3,24,1,2,10,12,1,24,0,0,,0,,12,39,21,0,1,0,2,0,16,1,Matches
97,Enzo Cornelisse,nl NED,DF,Vitesse,17,2003,3.7,245,22,113,126,6,0,245,3,3,100.0,0,0.0,168,922,591,1,0,0,2,0,164,2,Matches
98,George Cox,eng ENG,DF,Fortuna Sittard,22,1998,31.3,1892,149,756,769,390,20,1892,32,16,50.0,16,50.0,792,4307,1986,48,25,5,34,16,820,75,Matches
99,Vito van Crooij,nl NED,"MF,FW",VVV-Venlo,24,1996,30.2,1447,26,222,685,555,47,1447,48,15,31.3,33,68.8,667,3637,1353,44,27,13,62,37,799,116,Matches
100,Delano van Crooy,nl NED,GK,VVV-Venlo,29,1991,5.5,262,246,262,0,0,0,262,0,0,,0,,134,734,461,0,0,0,0,0,89,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Alessio da Cruz,cv CPV,"FW,MF",Groningen,23,1997,16.3,552,16,55,231,277,47,552,58,35,60.3,23,39.7,325,2778,1174,47,36,17,63,30,371,98,Matches
102,Kristopher Da Graca,cv CPV,DF,VVV-Venlo,22,1998,18.7,968,148,582,378,13,6,968,9,5,55.6,4,44.4,565,2765,1527,4,2,1,10,1,565,0,Matches
103,Jasper Dahlhaus,nl NED,"DF,MF",Willem II,18,2001,0.1,7,1,2,0,5,0,7,0,0,,0,,2,21,15,0,0,0,1,0,1,0,Matches
104,Thijs Dallinga,nl NED,"FW,DF",Groningen,19,2000,0.7,41,0,1,11,30,13,41,2,2,100.0,0,0.0,13,98,39,2,0,2,3,2,33,6,Matches
105,Adrián Dalmau,es ESP,"FW,MF",Utrecht,26,1994,7.4,200,6,9,78,114,45,200,11,1,9.1,10,90.9,101,523,160,5,3,4,26,13,143,38,Matches
106,Vitalie Damașcan,md MDA,FW,RKC Waalwijk,21,1999,6.1,167,5,12,75,80,24,167,10,4,40.0,6,60.0,113,522,155,6,4,3,17,14,135,31,Matches
107,Wessel Dammers,nl NED,DF,Groningen,25,1995,17.6,1254,140,704,517,41,12,1254,6,3,50.0,3,50.0,719,3933,2325,10,5,2,14,2,783,9,Matches
108,Lennerd Daneels,be BEL,FW,RKC Waalwijk,22,1998,21.8,924,10,118,371,450,76,924,67,36,53.7,31,46.3,549,3689,1765,77,38,33,74,38,615,157,Matches
109,Danilo,br BRA,FW,Twente,21,1999,29.4,1100,24,61,478,572,153,1094,54,30,55.6,24,44.4,612,2369,878,26,19,11,111,59,779,171,Matches
110,Damil Dankerlui,sr SUR,DF,Groningen,23,1996,22.1,1365,48,402,677,299,22,1365,28,16,57.1,12,42.9,703,3921,2279,60,34,8,29,14,739,80,Matches
111,Oussama Darfalou,dz ALG,FW,Vitesse,26,1993,16.3,554,12,40,212,309,96,553,36,18,50.0,18,50.0,285,1625,642,28,18,13,40,28,384,109,Matches
112,Eli Dasa,il ISR,DF,Vitesse,27,1992,29.6,1866,82,530,822,534,38,1866,46,26,56.5,20,43.5,984,5153,2708,81,44,13,47,18,1073,159,Matches
113,Kees De Boer,nl NED,MF,ADO Den Haag,20,2000,14.3,672,31,191,364,119,9,672,6,2,33.3,4,66.7,328,1400,555,9,8,1,15,8,389,31,Matches
114,Tristan Dekker,nl NED,DF,VVV-Venlo,22,1998,12.3,684,54,293,280,115,0,684,16,7,43.8,9,56.3,358,2025,1155,12,14,0,19,6,364,38,Matches
115,Dario Del Fabro,it ITA,DF,ADO Den Haag,25,1995,15.8,744,149,489,237,23,18,744,1,1,100.0,0,0.0,358,1924,1030,2,3,0,3,1,397,2,Matches
116,Filip Delaveris,no NOR,MF,Vitesse,19,2000,0.0,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
117,Jop van den Avert,nl NED,DF,Willem II,20,2000,1.4,95,9,62,33,0,0,95,0,0,,0,,50,290,141,0,0,0,0,0,66,0,Matches
118,Thomas van den Belt,nl NED,"MF,DF",Zwolle,19,2001,4.8,354,27,137,174,48,2,354,8,6,75.0,2,25.0,229,1043,525,4,6,1,5,2,225,3,Matches
119,Rav van den Berg,nl NED,DF,Zwolle,16,2004,1.0,54,11,33,20,1,0,54,1,0,0.0,1,100.0,30,142,60,1,0,0,1,1,25,1,Matches
120,Victor van den Bogert,nl NED,"DF,FW",Willem II,20,1999,2.0,132,4,36,73,26,0,132,1,0,0.0,1,100.0,52,315,154,3,1,0,4,1,62,7,Matches
121,Arjen van der Heide,nl NED,"FW,MF",Heerenveen,18,2001,7.1,369,14,63,148,163,32,369,18,12,66.7,6,33.3,222,1336,694,33,15,9,24,13,237,74,Matches
122,Jan-Arie van der Heijden,nl NED,"DF,MF",Willem II,32,1988,11.5,576,61,281,273,28,5,576,4,2,50.0,2,50.0,331,1744,990,1,2,0,6,2,340,3,Matches
123,Mark van der Maarel,nl NED,DF,Utrecht,30,1989,19.0,1320,73,465,671,197,24,1320,4,3,75.0,1,25.0,638,2973,1504,16,15,1,12,7,761,45,Matches
124,Richard van der Venne,nl NED,MF,RKC Waalwijk,28,1992,22.7,838,24,134,383,330,85,838,20,7,35.0,13,65.0,420,2052,1011,30,27,9,41,15,507,96,Matches
125,Silvester van der Water,nl NED,"FW,MF",Heracles Almelo,23,1996,13.4,711,6,87,255,390,58,711,87,39,44.8,48,55.2,470,3188,1397,47,37,19,51,27,464,110,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Halil Dervişoğlu,tr TUR,"FW,MF",Twente,20,1999,2.6,127,0,12,59,62,16,127,15,9,60.0,6,40.0,85,493,273,7,8,4,14,7,96,24,Matches
127,Sergiño Dest,us USA,DF,Ajax,19,2000,0.9,56,3,17,18,21,2,56,2,2,100.0,0,0.0,33,203,119,4,2,1,3,4,36,7,Matches
128,Sieben Dewaele,be BEL,"MF,FW",Heerenveen,21,1999,1.9,69,5,19,33,17,5,69,0,0,,0,,31,99,28,0,0,0,1,4,44,8,Matches
129,Djibril Dianessy,fr FRA,"FW,DF",Fortuna Sittard,24,1996,0.5,28,2,5,10,13,4,28,0,0,,0,,19,120,51,1,1,0,3,2,18,6,Matches
130,Mark Diemers,nl NED,"MF,FW",Feyenoord,26,1993,21.9,1395,17,169,801,438,37,1394,22,15,68.2,7,31.8,859,4072,1705,36,34,6,36,32,1013,89,Matches
131,Stan van Dijck,nl NED,"DF,MF",VVV-Venlo,19,2000,1.6,82,18,40,26,16,6,82,1,1,100.0,0,0.0,30,108,66,0,2,0,2,0,44,4,Matches
132,Danilho Doekhi,nl NED,DF,Vitesse,22,1998,32.0,2099,149,934,1074,106,37,2099,9,5,55.6,4,44.4,1265,6799,4248,42,9,1,18,4,1389,11,Matches
133,Anastasios Donis,gr GRE,"MF,FW",VVV-Venlo,23,1996,2.0,82,2,10,41,34,7,82,12,5,41.7,7,58.3,51,470,268,7,4,3,5,5,55,16,Matches
134,Christos Donis,gr GRE,MF,VVV-Venlo,25,1994,6.0,306,14,71,184,56,6,306,11,7,63.6,4,36.4,188,930,441,12,6,1,7,2,206,13,Matches
135,Marc-Olivier Doué,fr FRA,DF,Zwolle,19,2000,2.2,138,6,61,60,18,2,138,4,2,50.0,2,50.0,89,536,303,6,4,1,4,1,84,3,Matches
136,Ibrahim Drešević,xk KVX,"DF,MF",Heerenveen,23,1997,21.2,1596,227,882,650,76,11,1596,24,16,66.7,8,33.3,985,5300,2982,17,20,1,15,10,1035,8,Matches
137,Couhaib Driouech,ma MAR,FW,Heerenveen,18,2002,1.3,76,3,16,31,32,4,76,2,1,50.0,1,50.0,40,380,193,8,5,1,4,2,46,11,Matches
138,Joel Drommel,nl NED,GK,Twente,23,1996,34.0,1652,1302,1640,14,1,1,1652,0,0,,0,,1044,5939,3532,0,1,1,3,0,865,0,Matches
139,Jesper Drost,nl NED,"MF,FW",Zwolle,27,1993,13.7,521,26,110,256,158,35,521,29,19,65.5,10,34.5,297,1656,611,22,13,7,49,30,319,66,Matches
140,Ferdy Druijf,nl NED,"FW,DF",AZ Alkmaar,22,1998,1.3,61,3,3,27,32,6,61,1,0,0.0,1,100.0,34,135,47,1,0,0,5,1,45,5,Matches
141,Deroy Duarte,cv CPV,"FW,MF",Sparta R'dam,21,1999,18.4,701,22,137,303,266,49,701,17,10,58.8,7,41.2,297,1298,589,15,8,10,27,18,388,58,Matches
142,Laros Duarte,cv CPV,MF,Sparta R'dam,23,1997,11.0,676,23,130,406,147,4,676,25,16,64.0,9,36.0,340,2002,1012,15,16,1,9,5,422,9,Matches
143,Enrico Dueñas,sv SLV,"MF,FW",Vitesse,19,2001,0.9,45,2,6,25,14,2,45,0,0,,0,,18,91,34,1,1,0,1,1,26,2,Matches
144,Jelle Duin,nl NED,FW,AZ Alkmaar,21,1999,0.2,12,0,0,4,8,3,12,0,0,,0,,11,71,44,1,1,1,2,1,11,2,Matches
145,Mike van Duinen,nl NED,FW,Zwolle,28,1991,13.3,433,16,57,153,227,48,432,32,14,43.8,18,56.3,233,1603,633,31,19,15,43,20,299,96,Matches
