rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
119,Sergiño Dest,us USA,DF,Ajax,18,2000,16.1,1102,30,215,486,413,44,1102,36,24,66.7,12,33.3,719,3955,2347,63,42,13,33,23,735,123,Matches
120,Nouha Dicko,ml MLI,FW,Vitesse,27,1992,13.4,458,9,49,164,256,51,458,29,16,55.2,13,44.8,260,1622,725,31,20,11,34,24,317,106,Matches
121,Mark Diemers,nl NED,"MF,FW",Fortuna Sittard,25,1993,25.8,1682,20,137,902,661,34,1678,63,44,69.8,19,30.2,1000,5954,2321,67,67,11,75,55,1116,121,Matches
122,Stan van Dijck,nl NED,"MF,DF",VVV-Venlo,18,2000,0.1,7,0,1,1,5,2,7,0,0,,0,,3,3,2,0,0,0,0,0,5,1,Matches
123,Ritsu Doan,jp JPN,"MF,FW",Groningen,21,1998,2.0,74,2,10,26,39,6,74,4,2,50.0,2,50.0,45,227,102,4,2,1,10,4,48,14,Matches
124,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,21,1998,11.4,565,10,69,236,268,41,565,40,32,80.0,8,20.0,356,1989,892,29,23,11,25,24,391,50,Matches
125,Danilho Doekhi,nl NED,DF,Vitesse,21,1998,26.0,1654,197,789,821,52,23,1654,4,2,50.0,2,50.0,929,5923,4081,26,16,0,5,4,1112,6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Kasper Dolberg,dk DEN,FW,Ajax,21,1997,0.9,23,0,1,14,8,1,23,4,1,25.0,3,75.0,17,77,29,1,0,0,1,2,17,5,Matches
127,Jacky Donkor,be BEL,FW,Fortuna Sittard,20,1998,0.2,9,0,1,0,8,0,9,3,1,33.3,2,66.7,9,67,11,1,0,0,1,1,8,4,Matches
128,Dabney dos Santos,nl NED,FW,Heracles Almelo,23,1996,8.5,364,7,70,169,131,22,364,20,12,60.0,8,40.0,196,1162,491,14,7,3,18,9,224,49,Matches
129,Marc-Olivier Doué,fr FRA,DF,Zwolle,18,2000,0.0,12,0,8,4,1,0,12,0,0,,0,,6,47,35,1,1,0,0,0,6,0,Matches
130,Ibrahim Drešević,xk KVX,DF,Heerenveen,22,1997,26.0,1825,185,851,912,82,18,1825,19,12,63.2,7,36.8,1160,7890,5049,32,26,0,25,6,1150,1,Matches
131,Anders Dreyer,dk DEN,"FW,MF",Heerenveen,21,1998,2.6,109,3,12,38,60,17,109,9,3,33.3,6,66.7,70,423,235,9,7,3,7,0,78,21,Matches
132,Joel Drommel,nl NED,GK,Twente,22,1996,24.2,1028,888,1022,7,0,0,1028,0,0,,0,,566,3719,2265,0,1,0,0,0,479,0,Matches
133,Henrico Drost,nl NED,DF,RKC Waalwijk,32,1987,2.5,157,13,101,54,3,1,157,1,1,100.0,0,0.0,90,316,126,0,0,0,1,0,112,0,Matches
134,Ferdy Druijf,nl NED,"FW,MF",AZ Alkmaar,21,1998,2.6,87,0,6,34,47,15,87,3,2,66.7,1,33.3,46,166,56,3,1,1,11,6,68,22,Matches
135,Deroy Duarte,cv CPV,MF,Sparta R'dam,20,1999,5.0,205,13,53,106,52,7,205,3,3,100.0,0,0.0,87,466,279,9,3,1,12,8,93,13,Matches
136,Laros Duarte,cv CPV,MF,Sparta R'dam,22,1997,8.0,377,15,93,225,64,1,377,7,4,57.1,3,42.9,198,941,409,8,7,0,9,5,213,6,Matches
137,Mark Duffy,eng ENG,"MF,FW",ADO Den Haag,33,1985,2.0,111,1,10,68,34,1,111,4,3,75.0,1,25.0,62,451,155,4,1,0,5,3,77,9,Matches
138,Mike van Duinen,nl NED,FW,Zwolle,27,1991,8.8,244,9,47,89,112,36,244,27,9,33.3,18,66.7,144,1157,478,22,13,14,26,15,148,39,Matches
139,Denzel Dumfries,nl NED,DF,PSV Eindhoven,23,1996,24.9,1663,87,390,726,568,125,1663,53,28,52.8,25,47.2,821,4172,2014,57,39,22,41,34,933,149,Matches
140,Carel Eiting,nl NED,MF,Ajax,21,1998,4.0,401,7,35,248,119,7,401,6,4,66.7,2,33.3,225,1193,592,13,10,3,5,3,271,16,Matches
