rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Dirk Abels,nl NED,DF,Sparta R'dam,22,1997,20.5,660,945,69.8,11728,5430,266,326,322,451,55,127,2,1.7,2.0,+0.3,19,69,18,7,70,Matches
2,Abdallah Aberkane,nl NED,DF,Sparta R'dam,19,2000,0.0,3,3,100.0,39,20,2,2,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
3,Nassim El Ablak,nl NED,MF,Fortuna Sittard,19,2000,0.7,12,18,66.7,257,143,2,3,7,7,2,5,0,0.1,0.1,-0.1,1,1,1,0,4,Matches
4,Zakaria Aboukhlal,ma MAR,"FW,MF",AZ Alkmaar,19,2000,2.2,52,73,71.2,679,84,33,37,16,23,1,6,0,0.0,0.1,0.0,0,1,0,0,2,Matches
5,Zakaria Aboukhlal,ma MAR,FW,PSV Eindhoven,19,2000,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
6,Amir Absalem,nl NED,DF,Groningen,22,1997,3.9,174,238,73.1,3448,1162,57,67,97,118,19,44,0,0.2,0.4,-0.2,3,19,3,0,24,Matches
7,Giorgi Aburjania,ge GEO,MF,Twente,24,1995,7.3,311,373,83.4,4852,1576,160,181,116,128,20,41,0,0.7,0.3,-0.7,5,32,4,1,40,Matches
8,Ragnar Ache,de GER,FW,Sparta R'dam,21,1998,16.3,200,316,63.3,2683,663,128,181,54,87,8,14,3,1.8,1.2,+1.2,15,20,17,2,40,Matches
9,Luka Adžić,rs SRB,FW,Emmen,20,1998,1.8,38,56,67.9,537,83,25,29,11,19,2,5,0,0.5,0.2,-0.5,2,1,1,0,4,Matches
10,Ibrahim Afellay,nl NED,MF,PSV Eindhoven,33,1986,1.2,70,75,93.3,1243,177,30,31,30,32,7,7,0,0.0,0.0,0.0,1,5,0,0,6,Matches
11,Hamdi Akujobi,nl NED,"FW,MF",Heerenveen,19,2000,0.4,10,14,71.4,149,24,6,7,4,4,0,1,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
12,Edson Álvarez,mx MEX,"MF,DF",Ajax,21,1997,6.2,377,423,89.1,5840,1565,184,206,157,166,19,21,0,0.2,0.6,-0.2,5,26,5,0,39,Matches
13,Gregoire Amiot,fr FRA,DF,Fortuna Sittard,24,1995,6.5,173,215,80.5,3502,1613,56,60,91,99,23,48,0,0.0,0.1,0.0,1,16,1,0,11,Matches
14,Martin Angha,ch SUI,DF,Fortuna Sittard,25,1994,13.7,461,581,79.3,8807,3225,173,203,229,269,54,93,3,0.5,0.5,+2.5,4,37,6,2,33,Matches
15,Miguel Araujo,pe PER,DF,Emmen,24,1994,12.0,576,679,84.8,12150,4366,170,179,305,341,91,144,0,0.0,0.1,0.0,1,26,2,0,31,Matches
16,Jafar Arias,cw CUW,FW,Emmen,24,1995,9.0,270,354,76.3,3844,477,164,206,67,90,19,21,1,1.3,0.6,-0.3,14,12,11,0,28,Matches
17,Jonas Arweiler,de GER,"FW,DF",Utrecht,22,1997,0.6,9,18,50.0,82,22,5,10,2,5,0,0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
18,Joel Asoro,se SWE,"FW,MF",Groningen,20,1999,13.1,139,250,55.6,2000,663,83,128,46,76,5,12,2,1.6,1.0,+0.4,11,10,10,3,19,Matches
19,Adil Auassar,nl NED,MF,Sparta R'dam,32,1986,20.0,565,795,71.1,10853,4514,246,308,223,296,86,154,0,0.9,0.9,-0.9,17,102,15,1,127,Matches
20,Yassin Ayoub,nl NED,MF,Feyenoord,25,1994,0.5,18,25,72.0,195,78,12,13,4,6,0,3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
21,Marouan Azarkan,nl NED,FW,Feyenoord,17,2001,0.2,3,5,60.0,31,10,3,3,0,2,0,0,0,0.1,0.1,-0.1,1,0,1,0,1,Matches
22,Ryan Babel,nl NED,FW,Ajax,32,1986,4.3,108,147,73.5,1204,225,70,83,20,32,3,7,0,1.5,1.7,-1.5,10,1,5,1,9,Matches
23,Nikolai Baden Frederiksen,dk DEN,"FW,MF",Fortuna Sittard,19,2000,0.5,5,10,50.0,60,6,4,4,1,2,0,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
24,Jean-Christophe Bahebeck,fr FRA,FW,Utrecht,26,1993,6.5,109,149,73.2,1441,402,62,79,36,44,4,5,1,1.5,1.0,-0.5,5,7,4,0,14,Matches
25,Destan Bajselmani,xk KVX,DF,Zwolle,20,1999,2.3,88,117,75.2,1531,537,40,47,39,50,8,16,0,0.1,0.1,-0.1,1,9,1,1,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Saïd Bakari,km COM,"DF,FW",RKC Waalwijk,24,1994,14.1,690,826,83.5,11278,4731,342,380,283,329,49,77,2,1.8,1.1,+0.2,14,57,9,1,74,Matches
27,Navajo Bakboord,nl NED,DF,Heracles Almelo,20,1999,9.0,391,487,80.3,5896,2302,228,255,135,162,19,47,1,1.6,1.2,-0.6,7,25,6,2,33,Matches
28,Danny Bakker,nl NED,MF,ADO Den Haag,24,1995,16.5,492,646,76.2,9126,2782,196,237,209,253,67,110,1,0.8,0.6,+0.2,9,48,7,1,69,Matches
29,Nick Bakker,nl NED,DF,Emmen,27,1992,7.0,274,330,83.0,5922,2338,74,83,149,165,51,77,0,0.0,0.1,0.0,0,18,2,0,25,Matches
30,Tudor Băluță,ro ROU,MF,ADO Den Haag,20,1999,3.9,124,167,74.3,2400,694,46,62,60,72,16,27,0,0.1,0.1,-0.1,1,20,1,0,20,Matches
31,Naoufal Bannis,nl NED,"FW,MF",Feyenoord,17,2002,0.7,8,10,80.0,78,6,6,6,1,1,0,0,1,0.1,0.1,+0.9,3,0,0,0,0,Matches
32,Aaron Bastiaans,nl NED,FW,VVV-Venlo,17,2002,0.2,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
33,Timo Baumgartl,de GER,DF,PSV Eindhoven,23,1996,12.1,653,741,88.1,12007,4676,246,261,343,371,57,90,0,0.5,0.1,-0.5,3,35,0,0,57,Matches
34,Riechedly Bazoer,cw CUW,MF,Vitesse,22,1996,19.1,742,923,80.4,13817,3765,341,376,276,324,103,188,1,1.9,2.3,-0.9,25,76,15,2,90,Matches
35,Filip Bednarek,pl POL,GK,Heerenveen,26,1992,6.0,142,208,68.3,3908,3160,34,34,56,56,50,115,0,0.0,0.0,0.0,0,0,0,0,0,Matches
36,Donny van de Beek,nl NED,MF,Ajax,22,1997,21.3,756,930,81.3,9782,2521,471,557,198,223,25,39,5,5.1,6.9,-0.1,41,62,20,3,98,Matches
37,Sven van Beek,nl NED,FW,Feyenoord,25,1994,0.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
38,Iliass Bel Hassani,ma MAR,"FW,MF",Zwolle,26,1992,10.8,303,431,70.3,5906,1786,138,166,112,142,46,90,0,1.5,1.5,-1.5,23,40,18,2,50,Matches
39,Hilal Ben Moussa,nl NED,MF,Emmen,27,1992,5.7,312,374,83.4,4969,1423,165,186,119,137,19,34,0,0.0,0.4,0.0,1,34,2,0,29,Matches
40,Charlison Benschop,cw CUW,FW,Groningen,29,1989,9.5,113,190,59.5,1683,285,62,92,38,64,5,12,2,1.1,0.7,+0.9,13,8,5,0,12,Matches
41,Mitchell van Bergen,nl NED,"FW,MF",Heerenveen,19,1999,24.8,583,871,66.9,8554,2277,350,432,151,247,39,104,4,5.8,6.1,-1.8,51,29,39,16,60,Matches
42,Emil Berggreen,dk DEN,FW,Twente,26,1993,4.0,75,108,69.4,1004,140,40,55,30,39,1,2,1,1.2,0.6,-0.2,8,3,2,0,9,Matches
43,Steven Berghuis,nl NED,FW,Feyenoord,27,1991,23.4,1036,1401,73.9,18034,5948,523,588,346,455,131,251,7,8.4,8.1,-1.4,63,107,53,11,160,Matches
44,Emil Bergström,se SWE,DF,Utrecht,26,1993,1.0,48,56,85.7,941,409,11,14,35,36,2,6,0,0.0,0.0,0.0,0,5,0,0,9,Matches
45,Steven Bergwijn,nl NED,"FW,MF",PSV Eindhoven,21,1997,14.8,566,661,85.6,6636,1306,375,409,116,133,16,29,10,5.3,5.8,+4.7,45,19,29,2,64,Matches
46,Matúš Bero,sk SVK,MF,Vitesse,23,1995,20.7,930,1090,85.3,15858,3478,426,481,399,447,77,105,2,2.6,1.2,-0.6,29,71,8,1,95,Matches
47,Jan-Niklas Beste,de GER,DF,Emmen,20,1999,4.5,158,201,78.6,2778,1232,84,92,60,78,14,29,0,0.3,0.4,-0.3,4,13,6,4,17,Matches
