rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
84,Álex Cantero,es ESP,FW,Levante,20,2000,2.6,62,3,4,27,32,8,62,6,4,66.7,2,33.3,42,226,85,5,0,4,8,4,48,13,Matches
85,Ander Capa,es ESP,DF,Athletic Club,28,1992,23.7,1426,67,370,677,394,31,1426,55,29,52.7,26,47.3,628,4225,2714,66,53,2,23,15,717,100,Matches
86,Étienne Capoue,fr FRA,MF,Villarreal,32,1988,13.2,872,40,238,555,83,3,872,18,12,66.7,6,33.3,474,2068,935,10,11,0,10,8,640,4,Matches
87,Isaac Carcelen,es ESP,DF,Cádiz,27,1993,28.7,1423,125,545,578,312,8,1423,40,34,85.0,6,15.0,539,2693,1325,31,26,5,27,25,525,43,Matches
88,Dani Cárdenas,es ESP,GK,Levante,23,1997,8.0,291,235,287,4,0,0,291,0,0,,0,,146,689,439,0,0,0,0,0,112,0,Matches
89,Marc Cardona,es ESP,"FW,DF",Osasuna,25,1995,0.6,31,1,6,19,6,3,31,0,0,,0,,12,50,6,0,0,0,1,0,22,5,Matches
90,Diego Carlos,br BRA,DF,Sevilla,27,1993,31.0,2136,313,1183,914,45,24,2136,8,8,100.0,0,0.0,1384,5039,2047,5,7,1,8,1,1600,2,Matches
91,Juan Carlos,es ESP,"MF,FW",Huesca,29,1991,3.2,138,1,16,68,55,12,138,8,5,62.5,3,37.5,96,767,303,5,7,1,14,11,105,17,Matches
92,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,26,1993,24.2,1333,22,195,466,700,118,1333,120,66,55.0,54,45.0,817,6198,3476,146,85,60,60,51,868,212,Matches
93,Sergio Carreira,es ESP,DF,Celta Vigo,19,2000,2.9,144,10,48,65,31,4,144,1,0,0.0,1,100.0,72,281,118,0,3,0,2,0,84,14,Matches
94,Guido Carrillo,ar ARG,FW,Elche,29,1991,11.1,417,15,26,233,162,39,417,13,8,61.5,5,38.5,195,755,268,9,14,0,28,11,328,30,Matches
95,Dani Carvajal,es ESP,DF,Real Madrid,28,1992,10.6,942,44,279,411,259,18,942,14,8,57.1,6,42.9,497,2116,1098,21,15,5,19,3,605,62,Matches
96,William Carvalho,pt POR,MF,Betis,28,1992,13.6,1078,24,179,758,150,12,1078,24,18,75.0,6,25.0,662,2330,1227,10,12,0,15,12,849,19,Matches
97,Casemiro,br BRA,MF,Real Madrid,28,1992,32.2,2369,122,725,1279,376,59,2369,23,13,56.5,10,43.5,1175,4643,2332,20,28,5,30,28,1601,45,Matches
98,Sofian Chakla,ma MAR,DF,Villarreal,26,1993,0.1,10,1,6,3,1,1,10,0,0,,0,,2,3,0,0,0,0,0,0,5,0,Matches
99,Sofian Chakla,ma MAR,DF,Getafe,26,1993,10.0,342,48,192,143,10,5,342,0,0,,0,,102,518,256,2,2,0,4,1,88,1,Matches
100,Chema,es ESP,"DF,MF",Getafe,28,1992,6.2,224,28,99,115,14,3,224,0,0,,0,,81,394,195,2,1,0,2,0,76,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Denis Cheryshev,ru RUS,MF,Valencia,29,1990,12.2,464,13,76,180,217,43,464,20,8,40.0,12,60.0,264,1706,862,37,27,12,24,10,315,95,Matches
102,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,15.2,728,10,82,239,419,90,728,79,39,49.4,40,50.6,492,4084,2179,84,49,37,46,23,552,177,Matches
103,Víctor Chust,es ESP,DF,Real Madrid,20,2000,1.1,89,14,57,31,1,0,89,1,0,0.0,1,100.0,42,235,90,0,0,0,1,0,56,0,Matches
104,Cifu,es ESP,DF,Elche,29,1990,5.0,274,14,92,125,62,2,274,7,2,28.6,5,71.4,130,671,284,9,7,0,6,3,130,16,Matches
105,Alberto Cifuentes,es ESP,GK,Cádiz,41,1979,2.0,70,49,70,0,0,0,70,0,0,,0,,24,153,93,0,0,0,0,0,18,0,Matches
106,Jasper Cillessen,nl NED,GK,Valencia,31,1989,10.0,349,320,347,2,0,0,349,0,0,,0,,167,884,636,0,0,0,0,0,116,0,Matches
107,Carlos Clerc,es ESP,DF,Levante,28,1992,30.9,1982,83,622,831,551,33,1982,55,36,65.5,19,34.5,1060,5938,3240,87,55,6,36,17,1160,196,Matches
108,Coke,es ESP,DF,Levante,33,1987,9.3,566,42,237,235,96,9,566,7,4,57.1,3,42.9,285,1203,589,10,7,3,8,3,331,23,Matches
109,Francis Coquelin,fr FRA,MF,Villarreal,29,1991,8.2,586,21,129,363,103,13,586,15,12,80.0,3,20.0,329,1254,656,10,9,1,6,6,419,20,Matches
110,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,23,1997,1.1,47,0,10,17,20,2,47,3,2,66.7,1,33.3,19,91,46,1,1,0,2,0,29,7,Matches
111,Iñigo Córdoba,es ESP,MF,Alavés,23,1997,2.4,108,2,24,45,43,3,108,4,4,100.0,0,0.0,53,210,92,2,3,1,8,4,63,15,Matches
112,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,25,1995,26.6,1218,16,157,489,585,147,1218,90,53,58.9,37,41.1,721,3199,1546,64,32,33,77,57,884,186,Matches
113,Rober Correa,es ESP,DF,Eibar,27,1992,12.6,769,32,221,371,183,10,769,17,13,76.5,4,23.5,318,1482,717,15,19,0,18,6,320,26,Matches
114,Thierry Correia,pt POR,DF,Valencia,21,1999,23.7,1481,89,522,622,357,13,1481,45,27,60.0,18,40.0,740,3818,2016,48,32,2,20,12,827,94,Matches
115,Diego Costa,es ESP,FW,Atlético Madrid,31,1988,2.3,94,2,6,40,49,17,93,1,1,100.0,0,0.0,57,228,66,3,5,2,7,6,91,21,Matches
116,Jaume Costa,es ESP,"DF,MF",Villarreal,32,1988,3.9,288,15,85,128,78,4,288,6,3,50.0,3,50.0,151,825,515,9,7,1,3,5,169,20,Matches
117,Thibaut Courtois,be BEL,GK,Real Madrid,28,1992,38.0,1404,1219,1401,3,0,0,1404,0,0,,0,,804,4413,2274,0,0,0,2,0,743,0,Matches
118,Philippe Coutinho,br BRA,"MF,FW",Barcelona,28,1992,7.3,584,7,36,244,310,38,584,15,11,73.3,4,26.7,387,2308,1257,38,35,15,9,7,506,61,Matches
119,Juan Cruz Armada,es ESP,DF,Osasuna,28,1992,21.8,1052,67,347,509,200,3,1052,11,8,72.7,3,27.3,396,1988,836,19,19,1,18,8,456,41,Matches
120,Sergio Cubero Ezcurra,es ESP,MF,Eibar,20,1999,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
121,Cucho,co COL,"FW,MF",Getafe,21,1999,16.3,712,8,46,280,398,53,712,43,30,69.8,13,30.2,452,2673,1226,51,35,17,63,44,557,98,Matches
122,Marc Cucurella,es ESP,MF,Getafe,22,1998,36.0,1738,26,215,687,865,86,1738,59,24,40.7,35,59.3,894,4768,2328,77,53,24,83,42,1031,219,Matches
123,Patrick Cutrone,it ITA,FW,Valencia,22,1998,1.2,31,0,2,18,11,3,31,1,1,100.0,0,0.0,22,76,37,1,1,0,4,0,23,6,Matches
124,Moussa Dembélé,fr FRA,FW,Atlético Madrid,24,1996,1.1,46,0,1,21,25,10,46,2,2,100.0,0,0.0,28,294,93,4,2,2,6,1,38,12,Matches
125,Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,19.7,1258,6,72,376,830,136,1258,99,63,63.6,36,36.4,921,6842,3716,140,100,62,51,31,1041,288,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,21.2,1501,40,300,553,657,77,1501,60,29,48.3,31,51.7,968,4665,2582,74,38,26,34,26,1081,218,Matches
127,Deyverson,br BRA,FW,Alavés,29,1991,9.7,434,13,52,200,187,29,434,18,9,50.0,9,50.0,195,727,246,5,7,1,32,11,290,48,Matches
128,Abdoulay Diaby,ml MLI,DF,Getafe,29,1991,0.2,17,0,0,3,14,4,17,1,0,0.0,1,100.0,10,94,50,2,1,0,0,1,11,4,Matches
129,Mouctar Diakhaby,gn GUI,DF,Valencia,23,1996,23.1,1220,225,748,435,47,22,1220,9,7,77.8,2,22.2,746,3764,1973,7,7,1,11,1,769,8,Matches
130,Víctor Díaz,es ESP,DF,Granada,32,1988,9.2,495,57,202,192,106,2,495,5,1,20.0,4,80.0,199,828,341,8,10,0,4,2,193,9,Matches
131,Papakouli Diop,sn SEN,MF,Eibar,34,1986,25.8,1112,56,214,700,206,26,1112,9,7,77.8,2,22.2,496,1963,700,12,9,3,23,13,540,21,Matches
132,Djené,tg TOG,DF,Getafe,28,1991,32.7,1321,146,573,695,80,8,1321,15,13,86.7,2,13.3,563,3230,1548,11,13,3,19,12,469,11,Matches
133,Marko Dmitrović,rs SRB,GK,Eibar,28,1992,34.7,1149,914,1137,8,4,2,1147,1,1,100.0,0,0.0,553,2993,1764,0,0,0,1,0,417,0,Matches
134,Jaume Doménech,es ESP,GK,Valencia,29,1990,28.0,975,859,968,7,0,0,975,1,1,100.0,0,0.0,425,2361,1492,0,0,0,1,0,345,0,Matches
135,Carlos Dominguez,es ESP,DF,Celta Vigo,19,2001,4.0,202,47,133,64,7,4,202,0,0,,0,,131,670,360,2,0,1,2,0,130,0,Matches
136,John Donald,es ESP,"DF,MF",Elche,19,2000,0.6,20,1,13,7,0,0,20,0,0,,0,,17,131,52,0,0,0,1,0,19,0,Matches
137,Cheick Doukouré,ci CIV,"MF,FW",Levante,27,1992,1.1,57,1,10,36,12,0,57,1,1,100.0,0,0.0,36,142,45,0,1,0,0,2,32,2,Matches
138,Idrissa Doumbia,ci CIV,MF,Huesca,22,1998,8.7,480,22,126,290,69,1,480,13,12,92.3,1,7.7,311,1516,593,8,7,0,11,7,341,4,Matches
139,Domingos Duarte,pt POR,DF,Granada,25,1995,26.3,1165,144,570,564,36,10,1165,2,2,100.0,0,0.0,577,3269,1960,17,10,0,6,4,619,3,Matches
140,Óscar Duarte,cr CRC,DF,Levante,31,1989,22.9,1446,251,816,611,28,15,1446,3,3,100.0,0,0.0,818,3399,1818,6,5,0,5,3,920,3,Matches
141,Rubén Duarte,es ESP,DF,Alavés,24,1995,28.3,1662,93,542,764,359,12,1662,13,5,38.5,8,61.5,659,2703,1383,27,21,0,16,9,762,54,Matches
142,Unai Dufur,es ESP,DF,Eibar,21,1999,0.7,51,1,13,25,13,0,51,0,0,,0,,13,50,19,0,0,0,1,0,21,0,Matches
143,Hugo Duro,es ESP,FW,Real Madrid,20,1999,0.6,12,0,1,3,8,3,12,1,1,100.0,0,0.0,6,20,10,0,0,0,2,0,9,4,Matches
144,Aritz Elustondo,es ESP,DF,Real Sociedad,26,1994,20.9,1401,114,578,769,64,13,1401,8,4,50.0,4,50.0,896,5468,3621,27,14,1,10,2,918,12,Matches
145,Rodrigo Ely,br BRA,DF,Alavés,26,1993,5.2,210,32,128,72,11,8,210,1,1,100.0,0,0.0,89,290,94,1,1,0,3,0,99,0,Matches
146,Emerson,br BRA,DF,Betis,21,1999,33.2,2362,115,636,1018,721,80,2362,47,24,51.1,23,48.9,1183,5785,3241,90,62,19,54,34,1383,186,Matches
