rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
75,Esteban Burgos,ar ARG,DF,Eibar,28,1992,12.3,7,6,4,3,0,1,5,4,8,7,1,23,30,54,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Burgui,es ESP,MF,Alavés,26,1993,0.2,3,1,2,1,0,1,1,0,0,0,0,0,3,0,0,Matches
77,Sergio Busquets,es ESP,MF,Barcelona,32,1988,28.0,63,35,21,29,13,27,76,49,27,4,23,53,116,18,2,Matches
78,Erick Cabaco,uy URU,DF,Getafe,25,1995,14.7,24,14,11,12,1,12,22,10,8,6,2,13,37,51,1,Matches
79,Cala,es ESP,DF,Cádiz,30,1989,25.2,21,12,15,6,0,11,21,10,18,8,10,35,56,91,0,Matches
80,Jonathan Calleri,ar ARG,FW,Osasuna,26,1993,17.2,15,6,2,4,9,3,17,14,18,2,16,1,16,10,1,Matches
81,Dani Calvo,es ESP,DF,Elche,26,1994,19.8,20,13,13,7,0,7,10,3,18,12,6,11,31,71,0,Matches
82,José Campaña,es ESP,MF,Levante,27,1993,8.3,14,6,3,6,5,5,14,9,2,0,2,13,27,4,0,Matches
83,Sergio Canales,es ESP,"MF,FW",Betis,29,1991,27.8,16,9,9,6,1,3,21,18,18,0,18,13,29,5,0,Matches
84,Álex Cantero,es ESP,FW,Levante,20,2000,2.6,2,1,0,2,0,1,2,1,1,0,1,0,2,3,0,Matches
85,Ander Capa,es ESP,DF,Athletic Club,28,1992,23.7,37,18,22,13,2,18,37,19,21,8,13,25,62,57,0,Matches
86,Étienne Capoue,fr FRA,MF,Villarreal,32,1988,13.2,20,10,14,6,0,8,18,10,7,1,6,20,40,23,0,Matches
87,Isaac Carcelen,es ESP,DF,Cádiz,27,1993,28.7,68,43,36,25,7,33,60,27,37,12,25,49,117,89,0,Matches
88,Dani Cárdenas,es ESP,GK,Levante,23,1997,8.0,0,0,0,0,0,0,1,1,0,0,0,3,3,5,1,Matches
89,Marc Cardona,es ESP,"FW,DF",Osasuna,25,1995,0.6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches
90,Diego Carlos,br BRA,DF,Sevilla,27,1993,31.0,22,13,17,4,1,8,16,8,35,27,8,31,53,114,1,Matches
91,Juan Carlos,es ESP,"MF,FW",Huesca,29,1991,3.2,5,3,4,1,0,2,15,13,7,0,7,1,6,1,0,Matches
92,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,26,1993,24.2,27,15,14,6,7,15,34,19,24,0,24,17,44,16,1,Matches
93,Sergio Carreira,es ESP,DF,Celta Vigo,19,2000,2.9,3,0,2,1,0,1,1,0,2,0,2,1,4,7,0,Matches
94,Guido Carrillo,ar ARG,FW,Elche,29,1991,11.1,9,8,1,7,1,2,8,6,2,1,1,4,13,14,0,Matches
95,Dani Carvajal,es ESP,DF,Real Madrid,28,1992,10.6,27,20,12,10,5,11,20,9,19,1,18,13,40,27,0,Matches
96,William Carvalho,pt POR,MF,Betis,28,1992,13.6,19,11,7,11,1,5,21,16,11,3,8,11,30,14,1,Matches
97,Casemiro,br BRA,MF,Real Madrid,28,1992,32.2,84,49,50,30,4,33,73,40,50,17,33,70,154,62,0,Matches
98,Sofian Chakla,ma MAR,DF,Villarreal,26,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
99,Sofian Chakla,ma MAR,DF,Getafe,26,1993,10.0,12,8,10,1,1,5,7,2,3,2,1,14,26,48,1,Matches
100,Chema,es ESP,"DF,MF",Getafe,28,1992,6.2,11,5,6,5,0,5,7,2,1,0,1,10,21,23,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Denis Cheryshev,ru RUS,MF,Valencia,29,1990,12.2,19,15,6,7,6,6,26,20,15,1,14,12,31,15,0,Matches
102,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,15.2,12,7,4,4,4,3,17,14,8,0,8,10,22,3,0,Matches
103,Víctor Chust,es ESP,DF,Real Madrid,20,2000,1.1,1,1,0,1,0,0,2,2,2,2,0,1,2,5,0,Matches
104,Cifu,es ESP,DF,Elche,29,1990,5.0,10,7,7,3,0,7,13,6,5,1,4,8,18,10,0,Matches
105,Alberto Cifuentes,es ESP,GK,Cádiz,41,1979,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
106,Jasper Cillessen,nl NED,GK,Valencia,31,1989,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
107,Carlos Clerc,es ESP,DF,Levante,28,1992,30.9,56,29,33,16,7,22,39,17,26,4,22,37,93,55,1,Matches
108,Coke,es ESP,DF,Levante,33,1987,9.3,24,10,14,7,3,14,27,13,13,1,12,14,38,27,0,Matches
109,Francis Coquelin,fr FRA,MF,Villarreal,29,1991,8.2,19,14,4,12,3,8,19,11,8,2,6,21,40,11,1,Matches
110,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,23,1997,1.1,0,0,0,0,0,0,3,3,4,0,4,2,2,1,0,Matches
111,Iñigo Córdoba,es ESP,MF,Alavés,23,1997,2.4,6,4,1,3,2,2,10,8,7,0,7,3,9,2,0,Matches
112,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,25,1995,26.6,38,21,10,23,5,15,45,30,18,1,17,22,60,16,0,Matches
113,Rober Correa,es ESP,DF,Eibar,27,1992,12.6,16,9,8,6,2,8,12,4,9,1,8,20,36,31,0,Matches
114,Thierry Correia,pt POR,DF,Valencia,21,1999,23.7,47,27,32,10,5,21,43,22,24,6,18,42,89,63,1,Matches
115,Diego Costa,es ESP,FW,Atlético Madrid,31,1988,2.3,1,0,1,0,0,1,3,2,0,0,0,0,1,2,0,Matches
116,Jaume Costa,es ESP,"DF,MF",Villarreal,32,1988,3.9,10,6,4,6,0,7,9,2,7,1,6,6,16,8,0,Matches
117,Thibaut Courtois,be BEL,GK,Real Madrid,28,1992,38.0,0,0,0,0,0,0,1,1,1,0,1,1,1,17,2,Matches
118,Philippe Coutinho,br BRA,"MF,FW",Barcelona,28,1992,7.3,8,6,2,5,1,3,9,6,7,0,7,2,10,1,0,Matches
119,Juan Cruz Armada,es ESP,DF,Osasuna,28,1992,21.8,36,22,17,16,3,19,35,16,19,5,14,15,51,50,0,Matches
120,Sergio Cubero Ezcurra,es ESP,MF,Eibar,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
121,Cucho,co COL,"FW,MF",Getafe,21,1999,16.3,19,10,1,14,4,2,23,21,18,1,17,6,25,8,0,Matches
122,Marc Cucurella,es ESP,MF,Getafe,22,1998,36.0,64,51,19,40,5,25,66,41,45,4,41,40,104,27,0,Matches
123,Patrick Cutrone,it ITA,FW,Valencia,22,1998,1.2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,Matches
124,Moussa Dembélé,fr FRA,FW,Atlético Madrid,24,1996,1.1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,Matches
125,Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,19.7,14,9,4,9,1,6,17,11,10,0,10,9,23,3,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,21.2,31,16,23,6,2,18,32,14,25,4,21,10,41,24,1,Matches
127,Deyverson,br BRA,FW,Alavés,29,1991,9.7,6,4,3,1,2,2,13,11,9,0,9,9,15,13,0,Matches
128,Abdoulay Diaby,ml MLI,DF,Getafe,29,1991,0.2,2,0,0,2,0,0,0,0,2,0,2,0,2,0,0,Matches
129,Mouctar Diakhaby,gn GUI,DF,Valencia,23,1996,23.1,16,8,10,6,0,8,12,4,28,21,7,27,43,102,1,Matches
130,Víctor Díaz,es ESP,DF,Granada,32,1988,9.2,21,10,13,6,2,10,19,9,14,8,6,16,37,39,0,Matches
131,Papakouli Diop,sn SEN,MF,Eibar,34,1986,25.8,43,29,15,22,6,12,41,29,23,5,18,39,82,34,1,Matches
132,Djené,tg TOG,DF,Getafe,28,1991,32.7,61,39,31,26,4,26,34,8,24,11,13,42,103,96,0,Matches
133,Marko Dmitrović,rs SRB,GK,Eibar,28,1992,34.7,4,3,4,0,0,2,4,2,0,0,0,0,4,16,2,Matches
134,Jaume Doménech,es ESP,GK,Valencia,29,1990,28.0,1,1,1,0,0,1,2,1,1,0,1,0,1,16,2,Matches
135,Carlos Dominguez,es ESP,DF,Celta Vigo,19,2001,4.0,5,4,4,1,0,3,6,3,5,3,2,6,11,24,0,Matches
136,John Donald,es ESP,"DF,MF",Elche,19,2000,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
137,Cheick Doukouré,ci CIV,"MF,FW",Levante,27,1992,1.1,5,4,2,1,2,3,4,1,2,0,2,3,8,0,0,Matches
138,Idrissa Doumbia,ci CIV,MF,Huesca,22,1998,8.7,15,8,6,7,2,5,13,8,6,3,3,7,22,9,0,Matches
139,Domingos Duarte,pt POR,DF,Granada,25,1995,26.3,32,20,18,12,2,14,21,7,29,20,9,29,61,86,0,Matches
140,Óscar Duarte,cr CRC,DF,Levante,31,1989,22.9,22,13,17,5,0,10,18,8,23,15,8,36,58,97,1,Matches
141,Rubén Duarte,es ESP,DF,Alavés,24,1995,28.3,55,30,28,21,6,23,52,29,44,6,38,67,122,72,0,Matches
142,Unai Dufur,es ESP,DF,Eibar,21,1999,0.7,2,2,2,0,0,2,4,2,0,0,0,1,3,0,0,Matches
143,Hugo Duro,es ESP,FW,Real Madrid,20,1999,0.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
144,Aritz Elustondo,es ESP,DF,Real Sociedad,26,1994,20.9,30,16,21,7,2,18,22,4,12,5,7,15,45,63,0,Matches
145,Rodrigo Ely,br BRA,DF,Alavés,26,1993,5.2,5,2,3,2,0,3,4,1,2,1,1,7,12,23,1,Matches
146,Emerson,br BRA,DF,Betis,21,1999,33.2,91,52,62,25,4,43,78,35,33,6,27,61,152,102,2,Matches
147,Youssef En-Nesyri,ma MAR,FW,Sevilla,23,1997,25.7,17,11,2,9,6,4,21,17,15,0,15,8,25,23,0,Matches
148,Sergi Enrich,es ESP,FW,Eibar,30,1990,15.6,21,15,6,7,8,9,22,13,11,0,11,6,27,5,0,Matches
149,Aarón Escandell,es ESP,GK,Granada,24,1995,5.0,1,1,1,0,0,1,1,0,0,0,0,0,1,6,0,Matches
150,Dani Escriche,es ESP,"FW,MF",Huesca,22,1998,9.5,9,7,5,2,2,3,10,7,11,0,11,8,17,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Sergio Escudero,es ESP,DF,Sevilla,30,1989,6.3,12,8,6,5,1,6,12,6,5,2,3,9,21,7,0,Matches
152,Alfonso Espino,uy URU,DF,Cádiz,28,1992,28.9,92,48,63,28,1,43,85,42,30,5,25,41,133,74,0,Matches
153,Vicente Esquerdo,es ESP,MF,Valencia,21,1999,2.6,7,4,5,2,0,4,6,2,4,2,2,8,15,1,0,Matches
154,Pervis Estupiñán,ec ECU,DF,Villarreal,22,1998,13.0,37,17,23,12,2,14,23,9,10,2,8,35,72,14,2,Matches
155,Xabier Etxeita,es ESP,DF,Getafe,32,1987,9.8,8,4,5,3,0,7,14,7,6,3,3,13,21,38,0,Matches
156,Edu Expósito,es ESP,MF,Eibar,23,1996,27.3,51,30,16,31,4,20,66,46,25,4,21,22,73,17,0,Matches
157,Jokin Ezkieta,es ESP,GK,Athletic Club,23,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
158,Fali,es ESP,"DF,MF",Cádiz,26,1993,29.3,42,25,24,15,3,16,37,21,28,15,13,32,74,119,0,Matches
159,Ansu Fati,es ESP,FW,Barcelona,17,2002,4.8,9,4,2,4,3,2,10,8,4,0,4,3,12,1,0,Matches
160,Nabil Fekir,fr FRA,"MF,FW",Betis,27,1993,29.1,46,24,9,22,15,7,43,36,31,2,29,8,54,2,0,Matches
161,Felipe,br BRA,DF,Atlético Madrid,31,1989,22.9,29,17,19,10,0,18,23,5,30,15,15,36,65,128,2,Matches
162,João Félix,pt POR,"FW,MF",Atlético Madrid,20,1999,17.5,8,4,1,6,1,4,17,13,3,0,3,5,13,2,0,Matches
163,Aitor Fernández,es ESP,GK,Levante,29,1991,29.0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,1,Matches
164,Álex Fernández,es ESP,MF,Cádiz,27,1992,21.6,19,9,8,8,3,8,30,22,14,1,13,22,41,15,0,Matches
165,Álvaro Fernández,es ESP,GK,Huesca,22,1998,22.0,1,1,0,1,0,1,3,2,0,0,0,2,3,7,0,Matches
166,Andrés Fernández,es ESP,GK,Huesca,33,1986,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,Matches
167,Augusto Fernández,ar ARG,MF,Cádiz,34,1986,4.1,11,3,5,6,0,2,13,11,5,1,4,9,20,5,0,Matches
168,Carlos Fernández,es ESP,FW,Sevilla,24,1996,1.6,1,0,1,0,0,0,2,2,3,1,2,1,2,0,0,Matches
169,Carlos Fernández,es ESP,"FW,MF",Real Sociedad,24,1996,4.3,3,2,0,2,1,1,8,7,6,1,5,0,3,6,0,Matches
170,Joaquín Fernández,es ESP,DF,Valladolid,24,1996,23.0,30,16,21,8,1,12,21,9,24,15,9,43,73,113,0,Matches
171,Fernando,br BRA,MF,Sevilla,33,1987,28.3,54,28,24,25,5,23,43,20,25,11,14,41,95,70,0,Matches
172,David Ferreiro,es ESP,"MF,FW",Huesca,32,1988,28.1,25,12,12,8,5,8,49,41,22,1,21,25,50,15,0,Matches
173,Facundo Ferreyra,ar ARG,FW,Celta Vigo,29,1991,3.3,4,3,1,2,1,0,2,2,5,0,5,2,6,2,0,Matches
174,Fidel,es ESP,"MF,DF",Elche,30,1989,26.6,46,30,28,15,3,25,64,39,22,2,20,16,62,14,0,Matches
175,Junior Firpo,do DOM,"DF,MF",Barcelona,23,1996,3.2,1,1,1,0,0,0,1,1,5,3,2,4,5,7,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Kingsley Fobi,gh GHA,DF,Granada,21,1998,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Matches
177,Ramón Folch,es ESP,MF,Elche,30,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
178,José Fontán,es ESP,DF,Celta Vigo,20,2000,7.2,12,9,8,4,0,5,11,6,4,3,1,13,25,27,0,Matches
179,Dimitri Foulquier,fr FRA,DF,Granada,27,1993,29.6,35,21,20,12,3,15,26,11,24,7,17,26,61,60,0,Matches
180,Juan Foyth,ar ARG,"DF,MF",Villarreal,22,1998,13.0,40,22,22,14,4,12,29,17,21,6,15,19,59,24,1,Matches
181,Jorge de Frutos,es ESP,MF,Levante,23,1997,24.3,48,24,21,21,6,11,41,30,25,2,23,16,64,17,0,Matches
182,Ramiro Funes Mori,ar ARG,DF,Villarreal,29,1991,8.1,12,8,7,5,0,7,11,4,7,5,2,8,20,42,1,Matches
183,Javi Galán,es ESP,DF,Huesca,25,1994,34.1,88,54,47,35,6,46,72,26,30,4,26,39,127,61,0,Matches
184,Enric Gallego,es ESP,FW,Osasuna,33,1986,9.0,6,3,2,2,2,2,14,12,5,1,4,1,7,9,0,Matches
185,Kévin Gameiro,fr FRA,FW,Valencia,33,1987,12.0,7,4,3,2,2,3,11,8,10,0,10,0,7,3,0,Matches
186,Aleix García,es ESP,MF,Eibar,23,1997,4.9,5,4,2,2,1,1,10,9,5,0,5,8,13,2,0,Matches
187,Borja García,es ESP,"MF,FW",Huesca,29,1990,12.4,13,7,4,6,3,6,12,6,12,0,12,10,23,4,1,Matches
188,Dani García,es ESP,MF,Athletic Club,30,1990,21.3,39,19,10,23,6,15,46,31,20,7,13,33,72,34,0,Matches
189,David García,es ESP,DF,Osasuna,26,1994,35.0,26,17,13,13,0,13,24,11,36,19,17,59,85,171,0,Matches
