rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
49,Antonio Barragán,es ESP,DF,Elche,33,1987,24.8,0,6,0,0.0,0.24,0.00,0.00,,12.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
50,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,19.4,0,0,0,1.9,1.9,0.08,+1.1,+1.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Marc Bartra,es ESP,DF,Betis,29,1991,18.8,0,10,4,40.0,0.53,0.21,0.00,0.00,18.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
52,Álvaro Bastida,es ESP,MF,Cádiz,16,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,Rodrigo Battaglia,ar ARG,MF,Alavés,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.20,16.8,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
54,Jon Bautista,es ESP,FW,Real Sociedad,25,1995,4.1,0,12,3,25.0,2.92,0.73,0.00,0.00,14.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
55,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,22.2,0,0,0,1.2,1.2,0.06,+1.8,+1.8,Matches
56,Sergio Benito,es ESP,FW,Valladolid,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
57,Karim Benzema,fr FRA,FW,Real Madrid,32,1987,32.2,23,122,52,42.6,3.79,1.62,0.18,0.42,15.5,6,1,1,18.5,17.7,0.15,+4.5,+4.3,Matches
58,Yuri Berchiche,es ESP,DF,Athletic Club,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,19.5,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
59,Álex Berenguer,es ESP,"MF,FW",Athletic Club,25,1995,25.3,8,48,15,31.3,1.90,0.59,0.17,0.53,17.4,4,0,0,6.2,6.2,0.13,+1.8,+1.8,Matches
60,Pedro Bigas,es ESP,DF,Eibar,29,1990,17.0,0,10,0,0.0,0.59,0.00,0.00,,13.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
61,Alejandro Blanco,es ESP,MF,Valencia,21,1998,6.4,1,7,2,28.6,1.09,0.31,0.14,0.50,15.3,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
62,Antonio Blanco,es ESP,"MF,FW",Real Madrid,20,2000,2.4,0,2,0,0.0,0.82,0.00,0.00,,32.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
63,Rubén Blanco,es ESP,GK,Celta Vigo,25,1995,18.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
64,Alejandro Blesa,es ESP,MF,Levante,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,Yann Bodiger,fr FRA,MF,Cádiz,25,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
66,Yassine Bounou,ma MAR,GK,Sevilla,29,1991,33.0,1,1,1,100.0,0.03,0.03,1.00,1.00,9.2,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Matches
67,Lucas Boyé,ar ARG,FW,Elche,24,1996,29.9,7,58,22,37.9,1.94,0.73,0.12,0.32,16.6,3,0,0,5.2,5.2,0.09,+1.8,+1.8,Matches
68,Martin Braithwaite,dk DEN,FW,Barcelona,29,1991,13.1,2,22,7,31.8,1.69,0.54,0.09,0.29,12.5,0,0,1,5.4,4.6,0.24,-3.4,-2.6,Matches
69,Darko Brašanac,rs SRB,MF,Osasuna,28,1992,10.1,2,8,4,50.0,0.79,0.40,0.25,0.50,17.2,0,0,0,0.9,0.9,0.12,+1.1,+1.1,Matches
70,Álvaro Bravo,es ESP,MF,Granada,22,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Claudio Bravo,cl CHI,GK,Betis,37,1983,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
72,Yan Brice Eteki,cm CMR,MF,Granada,22,1997,14.7,0,7,3,42.9,0.48,0.20,0.00,0.00,21.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
73,Juan Brunet,ar ARG,MF,Granada,22,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Ante Budimir,hr CRO,FW,Osasuna,29,1991,18.1,11,47,21,44.7,2.60,1.16,0.23,0.52,12.2,0,0,0,9.2,9.2,0.20,+1.8,+1.8,Matches
75,Esteban Burgos,ar ARG,DF,Eibar,28,1992,12.3,3,3,2,66.7,0.24,0.16,0.33,0.50,20.3,0,2,3,3.3,1.0,0.33,-0.3,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Burgui,es ESP,MF,Alavés,26,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77,Sergio Busquets,es ESP,MF,Barcelona,32,1988,28.0,0,3,1,33.3,0.11,0.04,0.00,0.00,16.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
78,Erick Cabaco,uy URU,DF,Getafe,25,1995,14.7,0,5,0,0.0,0.34,0.00,0.00,,10.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
79,Cala,es ESP,DF,Cádiz,30,1989,25.2,3,14,5,35.7,0.55,0.20,0.21,0.60,13.4,0,0,0,1.9,1.9,0.14,+1.1,+1.1,Matches
80,Jonathan Calleri,ar ARG,FW,Osasuna,26,1993,17.2,5,47,16,34.0,2.74,0.93,0.11,0.31,14.4,0,0,0,5.7,5.5,0.12,-0.7,-0.5,Matches
81,Dani Calvo,es ESP,DF,Elche,26,1994,19.8,2,8,4,50.0,0.40,0.20,0.25,0.50,10.4,0,0,0,1.3,1.3,0.16,+0.7,+0.7,Matches
82,José Campaña,es ESP,MF,Levante,27,1993,8.3,1,12,4,33.3,1.44,0.48,0.00,0.00,23.5,1,1,1,1.5,0.7,0.06,-0.5,-0.7,Matches
83,Sergio Canales,es ESP,"MF,FW",Betis,29,1991,27.8,8,44,10,22.7,1.59,0.36,0.14,0.60,22.4,5,2,3,5.3,2.9,0.07,+2.7,+3.1,Matches
84,Álex Cantero,es ESP,FW,Levante,20,2000,2.6,0,3,0,0.0,1.14,0.00,0.00,,19.9,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
85,Ander Capa,es ESP,DF,Athletic Club,28,1992,23.7,2,12,6,50.0,0.51,0.25,0.17,0.33,14.2,0,0,0,1.1,1.1,0.10,+0.9,+0.9,Matches
86,Étienne Capoue,fr FRA,MF,Villarreal,32,1988,13.2,1,8,3,37.5,0.61,0.23,0.13,0.33,20.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
87,Isaac Carcelen,es ESP,DF,Cádiz,27,1993,28.7,0,11,3,27.3,0.38,0.10,0.00,0.00,26.3,6,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
88,Dani Cárdenas,es ESP,GK,Levante,23,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Marc Cardona,es ESP,"FW,DF",Osasuna,25,1995,0.6,0,1,1,100.0,1.70,1.70,0.00,0.00,8.5,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
90,Diego Carlos,br BRA,DF,Sevilla,27,1993,31.0,1,15,5,33.3,0.48,0.16,0.07,0.20,11.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
91,Juan Carlos,es ESP,"MF,FW",Huesca,29,1991,3.2,0,5,1,20.0,1.55,0.31,0.00,0.00,16.5,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
92,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,26,1993,24.2,6,43,24,55.8,1.78,0.99,0.14,0.25,17.2,1,0,0,5.2,5.2,0.12,+0.8,+0.8,Matches
93,Sergio Carreira,es ESP,DF,Celta Vigo,19,2000,2.9,1,2,1,50.0,0.69,0.35,0.50,1.00,6.0,0,0,0,0.8,0.8,0.39,+0.2,+0.2,Matches
94,Guido Carrillo,ar ARG,FW,Elche,29,1991,11.1,3,26,7,26.9,2.34,0.63,0.12,0.43,13.0,0,0,0,2.5,2.5,0.10,+0.5,+0.5,Matches
95,Dani Carvajal,es ESP,DF,Real Madrid,28,1992,10.6,0,9,2,22.2,0.85,0.19,0.00,0.00,26.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
96,William Carvalho,pt POR,MF,Betis,28,1992,13.6,2,15,6,40.0,1.10,0.44,0.13,0.33,18.0,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
97,Casemiro,br BRA,MF,Real Madrid,28,1992,32.2,6,46,11,23.9,1.43,0.34,0.13,0.55,18.2,0,0,0,6.2,6.2,0.13,-0.2,-0.2,Matches
98,Sofian Chakla,ma MAR,DF,Villarreal,26,1993,0.1,0,1,0,0.0,6.92,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
99,Sofian Chakla,ma MAR,DF,Getafe,26,1993,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,10.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
100,Chema,es ESP,"DF,MF",Getafe,28,1992,6.2,0,3,1,33.3,0.48,0.16,0.00,0.00,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Denis Cheryshev,ru RUS,MF,Valencia,29,1990,12.2,0,20,6,30.0,1.63,0.49,0.00,0.00,19.3,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
102,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,15.2,4,31,10,32.3,2.04,0.66,0.13,0.40,17.0,0,0,0,2.4,2.4,0.08,+1.6,+1.6,Matches
103,Víctor Chust,es ESP,DF,Real Madrid,20,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Cifu,es ESP,DF,Elche,29,1990,5.0,0,3,0,0.0,0.60,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
105,Alberto Cifuentes,es ESP,GK,Cádiz,41,1979,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
106,Jasper Cillessen,nl NED,GK,Valencia,31,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
107,Carlos Clerc,es ESP,DF,Levante,28,1992,30.9,0,6,4,66.7,0.19,0.13,0.00,0.00,19.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
108,Coke,es ESP,DF,Levante,33,1987,9.3,0,9,2,22.2,0.97,0.22,0.00,0.00,18.1,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
109,Francis Coquelin,fr FRA,MF,Villarreal,29,1991,8.2,0,4,0,0.0,0.49,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
110,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,23,1997,1.1,0,2,0,0.0,1.89,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
111,Iñigo Córdoba,es ESP,MF,Alavés,23,1997,2.4,0,1,0,0.0,0.42,0.00,0.00,,16.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
112,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,25,1995,26.6,9,52,23,44.2,1.96,0.87,0.17,0.39,17.4,0,0,0,7.8,7.7,0.15,+1.2,+1.3,Matches
113,Rober Correa,es ESP,DF,Eibar,27,1992,12.6,0,6,0,0.0,0.48,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
114,Thierry Correia,pt POR,DF,Valencia,21,1999,23.7,1,8,2,25.0,0.34,0.08,0.13,0.50,16.5,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
115,Diego Costa,es ESP,FW,Atlético Madrid,31,1988,2.3,2,4,2,50.0,1.73,0.87,0.25,0.50,13.4,0,1,1,1.4,0.6,0.15,+0.6,+0.4,Matches
116,Jaume Costa,es ESP,"DF,MF",Villarreal,32,1988,3.9,0,2,0,0.0,0.51,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
117,Thibaut Courtois,be BEL,GK,Real Madrid,28,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
118,Philippe Coutinho,br BRA,"MF,FW",Barcelona,28,1992,7.3,2,28,9,32.1,3.85,1.24,0.07,0.22,17.3,0,0,0,4.0,4.0,0.14,-2.0,-2.0,Matches
119,Juan Cruz Armada,es ESP,DF,Osasuna,28,1992,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
120,Sergio Cubero Ezcurra,es ESP,MF,Eibar,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
121,Cucho,co COL,"FW,MF",Getafe,21,1999,16.3,2,28,11,39.3,1.72,0.68,0.07,0.18,16.0,1,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
122,Marc Cucurella,es ESP,MF,Getafe,22,1998,36.0,3,26,8,30.8,0.72,0.22,0.12,0.38,18.6,0,0,0,1.9,1.8,0.07,+1.1,+1.2,Matches
123,Patrick Cutrone,it ITA,FW,Valencia,22,1998,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,15.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
124,Moussa Dembélé,fr FRA,FW,Atlético Madrid,24,1996,1.1,0,6,2,33.3,5.40,1.80,0.00,0.00,10.5,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
125,Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,19.7,6,55,21,38.2,2.79,1.07,0.11,0.29,17.1,0,0,0,5.6,5.6,0.10,+0.4,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.40,15.3,0,0,0,1.7,1.7,0.12,+0.3,+0.3,Matches
127,Deyverson,br BRA,FW,Alavés,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
128,Abdoulay Diaby,ml MLI,DF,Getafe,29,1991,0.2,0,1,0,0.0,5.00,0.00,0.00,,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
129,Mouctar Diakhaby,gn GUI,DF,Valencia,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,11.7,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
130,Víctor Díaz,es ESP,DF,Granada,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
131,Papakouli Diop,sn SEN,MF,Eibar,34,1986,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,18.7,0,0,0,1.7,1.6,0.06,-0.7,-0.6,Matches
132,Djené,tg TOG,DF,Getafe,28,1991,32.7,0,2,0,0.0,0.06,0.00,0.00,,9.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
133,Marko Dmitrović,rs SRB,GK,Eibar,28,1992,34.7,1,1,0,0.0,0.03,0.00,0.00,,46.8,0,1,2,1.6,0.0,0.04,-0.6,0.0,Matches
134,Jaume Doménech,es ESP,GK,Valencia,29,1990,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
135,Carlos Dominguez,es ESP,DF,Celta Vigo,19,2001,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,8.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
136,John Donald,es ESP,"DF,MF",Elche,19,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Cheick Doukouré,ci CIV,"MF,FW",Levante,27,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,Idrissa Doumbia,ci CIV,MF,Huesca,22,1998,8.7,0,4,0,0.0,0.46,0.00,0.00,,22.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
139,Domingos Duarte,pt POR,DF,Granada,25,1995,26.3,1,6,2,33.3,0.23,0.08,0.17,0.50,8.4,0,0,0,1.4,1.4,0.23,-0.4,-0.4,Matches
140,Óscar Duarte,cr CRC,DF,Levante,31,1989,22.9,1,7,3,42.9,0.31,0.13,0.14,0.33,10.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
141,Rubén Duarte,es ESP,DF,Alavés,24,1995,28.3,1,14,2,14.3,0.50,0.07,0.07,0.50,20.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
142,Unai Dufur,es ESP,DF,Eibar,21,1999,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
