rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
63,Walter Benítez,ar ARG,GK,Nice,27,1993,38.0,1300,1175,1291,10,0,0,1300,0,0,,0,,705,3121,2059,0,0,0,2,0,596,0,Matches
64,Loris Benito,ch SUI,DF,Bordeaux,28,1992,29.5,2023,104,756,1003,286,15,2023,3,2,66.7,1,33.3,1099,5573,2818,57,36,1,13,8,1245,73,Matches
65,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,19,2001,0.8,58,0,4,28,26,2,58,3,2,66.7,1,33.3,33,163,57,0,1,0,6,1,37,9,Matches
66,Djamel Benlamri,dz ALG,DF,Lyon,30,1989,1.7,107,10,56,47,4,0,107,0,0,,0,,52,332,187,3,1,0,1,1,57,1,Matches
67,Yassine Benrahou,fr FRA,MF,Nîmes,21,1999,13.8,742,6,89,343,318,29,742,37,17,45.9,20,54.1,411,2114,808,26,19,7,45,30,499,53,Matches
68,Yassine Benzia,dz ALG,"MF,FW",Dijon,25,1994,4.5,256,0,37,142,81,6,254,12,8,66.7,4,33.3,157,651,259,5,6,1,13,7,167,11,Matches
69,Valon Berisha,xk KVX,MF,Reims,27,1993,18.3,1194,30,196,700,313,23,1194,17,10,58.8,7,41.2,653,3546,2062,48,31,3,28,12,815,51,Matches
70,Paul Bernardoni,fr FRA,GK,Angers,23,1997,38.0,1075,904,1066,9,0,0,1075,0,0,,0,,513,2373,1493,0,0,0,1,1,330,0,Matches
71,Juan Bernat,es ESP,DF,Paris S-G,27,1993,2.2,155,7,33,64,59,1,155,5,3,60.0,2,40.0,77,441,175,4,5,0,4,0,103,16,Matches
72,Dimitry Bertaud,cd COD,GK,Montpellier,22,1998,8.3,330,286,330,0,0,0,330,0,0,,0,,183,978,625,0,0,0,0,0,109,0,Matches
73,Loïc Bessile,tg TOG,DF,Bordeaux,21,1999,1.0,51,4,29,22,0,0,51,0,0,,0,,23,72,40,0,0,0,0,0,41,0,Matches
74,Giulian Biancone,fr FRA,"DF,MF",Monaco,20,2000,1.0,104,4,25,39,42,3,104,3,1,33.3,2,66.7,57,332,151,4,3,1,1,2,65,15,Matches
75,El Bilal Touré,ml MLI,FW,Reims,18,2001,13.8,436,16,51,226,165,43,436,22,10,45.5,12,54.5,192,936,383,13,12,2,43,10,283,65,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Ludovic Blas,fr FRA,"MF,FW",Nantes,22,1997,31.0,1413,16,181,740,522,76,1413,154,94,61.0,60,39.0,904,5789,2609,73,57,19,86,63,941,151,Matches
77,Antonin Bobichon,fr FRA,"MF,FW",Angers,24,1995,10.1,652,6,66,363,230,20,652,26,18,69.2,8,30.8,419,2017,915,20,24,3,17,16,478,58,Matches
78,Sacha Boey,fr FRA,DF,Dijon,19,2000,20.7,1312,76,420,596,305,19,1312,42,22,52.4,20,47.6,579,2513,1136,32,22,2,34,13,632,91,Matches
79,Sacha Boey,fr FRA,DF,Rennes,19,2000,1.4,104,1,30,47,27,1,104,3,0,0.0,3,100.0,35,113,43,1,1,0,3,0,58,7,Matches
80,Quentin Boisgard,fr FRA,"MF,FW",Lorient,23,1997,14.6,717,6,82,292,353,24,717,40,25,62.5,15,37.5,405,2179,930,28,24,5,41,34,453,107,Matches
81,Sven Botman,nl NED,DF,Lille,20,2000,36.8,2906,234,1369,1474,74,35,2906,9,7,77.8,2,22.2,1846,8331,4770,24,19,0,19,3,2078,7,Matches
82,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,25,1994,30.2,1337,45,210,587,559,162,1333,127,57,44.9,70,55.1,745,4923,2498,85,43,40,121,53,896,222,Matches
83,Hicham Boudaoui,dz ALG,MF,Nice,20,1999,19.3,1064,39,228,592,251,27,1064,39,24,61.5,15,38.5,641,3313,1614,33,28,4,38,22,770,70,Matches
84,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,30,1990,7.2,533,1,64,264,216,14,531,24,14,58.3,10,41.7,312,1971,991,20,25,1,16,9,381,36,Matches
85,Sofiane Boufal,ma MAR,"FW,MF",Angers,26,1993,8.1,420,2,57,204,167,28,420,68,34,50.0,34,50.0,280,1952,929,26,20,7,27,21,302,35,Matches
86,Farid Boulaya,dz ALG,"MF,FW",Metz,27,1993,31.3,1878,8,166,1044,704,45,1876,92,58,63.0,34,37.0,1164,8132,3650,120,89,20,73,35,1269,116,Matches
87,Ismaël Boura,km COM,DF,Lens,19,2000,9.2,577,20,143,268,175,5,577,17,11,64.7,6,35.3,318,2064,1033,30,22,2,16,15,341,56,Matches
88,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,26,1994,28.4,2169,39,263,1136,782,55,2169,16,8,50.0,8,50.0,1136,3920,1749,21,31,6,30,15,1493,164,Matches
89,John Boye,gh GHA,DF,Metz,33,1987,33.8,1634,229,987,623,29,17,1634,4,3,75.0,1,25.0,829,2963,1045,4,4,1,14,3,894,0,Matches
90,Umut Bozok,tr TUR,"MF,FW",Lorient,23,1996,0.7,34,0,3,18,15,1,34,5,3,60.0,2,40.0,25,145,35,2,3,0,3,2,31,6,Matches
91,Domagoj Bradarić,hr CRO,DF,Lille,20,1999,14.0,1044,31,249,517,283,14,1044,13,8,61.5,5,38.5,612,2763,1628,42,33,5,21,5,638,93,Matches
92,Lilian Brassier,fr FRA,DF,Brest,20,1999,10.7,824,103,405,382,38,7,824,6,4,66.7,2,33.3,528,2661,1524,2,11,0,17,1,562,15,Matches
93,Anthony Briançon,fr FRA,DF,Nîmes,25,1994,13.6,989,114,597,382,14,6,989,1,1,100.0,0,0.0,581,2812,1637,9,3,0,3,0,638,0,Matches
94,Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,6.3,239,3,19,137,85,21,238,5,2,40.0,3,60.0,118,550,125,3,3,2,30,9,185,22,Matches
95,Dylan Bronn,tn TUN,DF,Metz,25,1995,37.9,2114,193,1045,1005,76,19,2112,19,15,78.9,4,21.1,1274,6385,4032,37,26,2,10,9,1369,7,Matches
96,Lucas Buadés,fr FRA,MF,Nîmes,22,1997,0.2,6,0,1,4,1,0,6,0,0,,0,,1,4,0,0,0,0,0,0,2,0,Matches
97,Patrick Burner,mq MTQ,DF,Nice,24,1996,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
98,Patrick Burner,mq MTQ,DF,Nîmes,24,1996,14.6,821,60,300,394,135,6,821,22,12,54.5,10,45.5,374,1660,887,17,10,5,15,3,415,34,Matches
99,Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1.0,32,29,30,2,0,0,32,0,0,,0,,17,100,68,0,0,0,0,0,15,0,Matches
100,Jimmy Cabot,fr FRA,"FW,MF",Angers,26,1994,10.5,575,4,85,252,249,26,575,56,24,42.9,32,57.1,374,2122,1018,33,25,5,34,12,397,84,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Anthony Caci,fr FRA,DF,Strasbourg,23,1997,31.1,2251,84,742,1145,384,16,2251,42,27,64.3,15,35.7,1154,5628,2749,52,37,4,35,16,1260,86,Matches
102,Mathieu Cafaro,fr FRA,"MF,FW",Reims,23,1997,23.0,1110,13,180,497,454,44,1110,52,21,40.4,31,59.6,660,4307,2159,61,52,14,57,13,767,111,Matches
103,Yannick Cahuzac,fr FRA,MF,Lens,35,1985,25.0,1092,88,249,656,192,22,1092,7,4,57.1,3,42.9,499,2451,1329,28,14,0,18,6,620,50,Matches
104,Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,4.0,115,107,114,1,0,0,115,0,0,,0,,52,249,177,0,0,0,0,0,32,0,Matches
105,Duje Ćaleta-Car,hr CRO,DF,Marseille,23,1996,31.3,2192,268,1165,990,42,19,2192,3,2,66.7,1,33.3,1356,5814,3081,13,10,1,7,3,1507,3,Matches
106,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,22,1998,36.6,2089,82,542,1262,306,31,2089,55,31,56.4,24,43.6,1173,6823,3311,55,46,6,42,21,1325,57,Matches
107,Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,26.7,1926,22,292,1259,405,31,1926,62,43,69.4,19,30.6,1211,7108,3957,85,71,13,63,25,1480,73,Matches
108,Pierrick Capelle,fr FRA,"MF,DF",Angers,33,1987,22.8,1438,54,304,799,352,28,1438,39,22,56.4,17,43.6,809,4234,1744,38,34,3,38,32,915,90,Matches
109,Maxence Caqueret,fr FRA,MF,Lyon,20,2000,19.6,1311,15,193,805,335,25,1311,44,33,75.0,11,25.0,767,3474,1553,24,25,7,39,29,916,44,Matches
110,Irvin Cardona,mt MLT,FW,Brest,22,1997,22.5,719,36,78,262,389,113,719,26,10,38.5,16,61.5,428,2324,953,46,26,23,69,19,513,164,Matches
111,Lionel Carole,fr FRA,DF,Strasbourg,29,1991,14.9,1068,44,366,524,187,7,1068,13,5,38.5,8,61.5,549,2764,1514,29,16,1,17,9,619,38,Matches
112,Moreto Cassamã,gw GNB,MF,Reims,22,1998,22.6,1595,68,532,947,137,2,1595,33,27,81.8,6,18.2,1004,4766,2175,17,17,1,33,11,1141,12,Matches
113,Jean-Charles Castelletto,cm CMR,DF,Nantes,25,1995,21.6,1001,114,505,474,27,12,1001,6,6,100.0,0,0.0,420,1813,927,8,5,0,5,2,500,3,Matches
114,Zeki Çelik,tr TUR,DF,Lille,23,1997,26.5,1942,65,495,987,474,46,1942,40,21,52.5,19,47.5,1046,5119,2871,69,52,11,34,14,1172,119,Matches
115,Bersant Celina,xk KVX,"MF,FW",Dijon,23,1996,25.5,1280,19,183,690,429,24,1280,50,29,58.0,21,42.0,740,3825,2119,68,48,7,41,25,893,120,Matches
116,Fabien Centonze,fr FRA,DF,Metz,24,1996,35.8,2401,155,786,1068,573,33,2401,119,59,49.6,60,50.4,1230,8168,4390,117,80,9,66,32,1246,191,Matches
117,Nassim Chadli,fr FRA,"FW,MF",Nîmes,19,2001,0.3,23,1,3,13,7,1,23,3,1,33.3,2,66.7,11,75,49,1,1,1,1,1,13,1,Matches
118,Fouad Chafik,ma MAR,DF,Dijon,33,1986,18.0,1184,67,399,588,210,3,1184,26,16,61.5,10,38.5,625,3257,1902,41,25,0,18,11,702,51,Matches
119,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,24,1996,8.9,404,6,51,162,199,27,404,44,28,63.6,16,36.4,256,1488,718,24,15,7,32,22,285,77,Matches
120,Aníbal Chalá,ec ECU,DF,Dijon,24,1996,8.3,476,28,163,218,100,3,476,14,7,50.0,7,50.0,261,1324,756,17,16,1,14,3,266,31,Matches
121,Trevoh Chalobah,eng ENG,"DF,MF",Lorient,21,1999,24.9,1486,77,510,861,141,20,1486,52,38,73.1,14,26.9,817,3776,1932,25,26,3,25,9,945,20,Matches
122,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,31,1988,17.4,918,26,91,424,413,72,917,50,32,64.0,18,36.0,546,1832,680,18,21,8,49,28,675,123,Matches
123,Brendan Chardonnet,fr FRA,DF,Brest,25,1994,30.2,2052,308,1158,836,71,35,2052,5,5,100.0,0,0.0,1242,5452,3267,29,11,2,10,2,1359,7,Matches
124,Xavier Chavalerin,fr FRA,MF,Reims,29,1991,28.3,1302,49,421,677,214,25,1302,27,18,66.7,9,33.3,648,2610,1058,11,13,0,23,11,807,44,Matches
125,Pape Cheikh Diop,sn SEN,MF,Dijon,22,1997,12.1,697,18,176,449,77,3,697,17,14,82.4,3,17.6,443,2056,1037,14,11,1,20,8,488,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Rayan Cherki,fr FRA,"FW,MF",Lyon,16,2003,7.8,449,0,26,189,245,41,449,72,49,68.1,23,31.9,337,2714,1646,54,37,14,25,16,380,81,Matches
127,Pedro Chirivella,es ESP,MF,Nantes,23,1997,25.3,1395,26,229,940,232,18,1395,11,6,54.5,5,45.5,793,3582,1623,19,15,0,17,12,953,34,Matches
128,Joris Chotard,fr FRA,MF,Montpellier,18,2001,12.9,461,22,145,243,79,12,461,12,10,83.3,2,16.7,224,966,455,5,7,2,14,7,250,21,Matches
129,Mounir Chouiar,fr FRA,"FW,MF",Dijon,21,1999,14.3,718,12,99,353,282,41,717,81,46,56.8,35,43.2,458,3002,1397,49,28,13,39,41,516,83,Matches
130,Sébastien Cibois,fr FRA,GK,Brest,22,1998,3.0,97,85,95,2,0,0,97,2,1,50.0,1,50.0,53,251,157,0,0,0,0,0,40,0,Matches
131,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,22,1998,21.2,996,12,139,465,414,55,996,73,48,65.8,25,34.2,681,3938,2119,61,45,20,62,43,751,116,Matches
132,Jonathan Clauss,fr FRA,DF,Lens,27,1992,28.0,1713,54,322,679,735,61,1713,49,22,44.9,27,55.1,826,5075,3085,102,69,19,52,13,906,235,Matches
133,Marcus Coco,fr FRA,"MF,FW",Nantes,24,1996,16.4,814,21,121,420,284,33,814,41,23,56.1,18,43.9,449,2578,1069,36,31,6,51,35,574,97,Matches
134,Racine Coly,sn SEN,MF,Nice,24,1995,0.2,21,1,2,16,3,0,21,1,1,100.0,0,0.0,12,77,59,1,0,0,0,0,14,0,Matches
135,Daniel Congré,fr FRA,DF,Montpellier,35,1985,36.6,1885,231,964,877,51,21,1885,6,4,66.7,2,33.3,982,4737,2769,26,6,1,15,3,1106,4,Matches
136,Sébastien Corchia,fr FRA,DF,Nantes,29,1990,23.0,1247,65,315,535,410,16,1247,37,17,45.9,20,54.1,526,2678,1328,39,32,3,26,15,545,96,Matches
137,Maxwel Cornet,ci CIV,"DF,FW",Lyon,23,1996,27.2,2011,78,592,957,476,50,2011,38,23,60.5,15,39.5,1067,5002,2861,73,51,15,36,16,1209,196,Matches
138,David Costa,pt POR,"MF,FW",Lens,19,2001,1.7,66,1,11,30,26,5,66,6,4,66.7,2,33.3,38,230,126,4,4,2,4,1,46,6,Matches
139,Charles Costes,fr FRA,MF,Dijon,17,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
140,Benoît Costil,fr FRA,GK,Bordeaux,33,1987,38.0,1424,1181,1407,17,0,0,1424,3,3,100.0,0,0.0,733,3232,1815,0,1,1,0,0,612,0,Matches
141,Kalifa Coulibaly,ml MLI,FW,Nantes,28,1991,10.9,373,13,20,134,220,52,372,6,3,50.0,3,50.0,164,684,201,7,8,5,27,13,298,72,Matches
142,Lassana Coulibaly,ml MLI,MF,Angers,24,1996,18.7,916,35,202,565,168,12,916,34,15,44.1,19,55.9,486,2852,1127,20,19,2,27,17,497,21,Matches
143,Senou Coulibaly,ml MLI,DF,Dijon,25,1994,21.5,1226,156,754,462,18,6,1226,10,7,70.0,3,30.0,701,3618,2069,8,6,0,9,8,781,1,Matches
