rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
69,Valon Berisha,xk KVX,MF,Reims,27,1993,18.3,40,23,19,17,4,11,47,36,14,2,12,25,65,21,1,Matches
70,Paul Bernardoni,fr FRA,GK,Angers,23,1997,38.0,1,1,1,0,0,1,2,1,0,0,0,2,3,23,1,Matches
71,Juan Bernat,es ESP,DF,Paris S-G,27,1993,2.2,5,3,0,4,1,3,5,2,4,0,4,1,6,6,0,Matches
72,Dimitry Bertaud,cd COD,GK,Montpellier,22,1998,8.3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,Matches
73,Loïc Bessile,tg TOG,DF,Bordeaux,21,1999,1.0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,0,Matches
74,Giulian Biancone,fr FRA,"DF,MF",Monaco,20,2000,1.0,3,3,1,1,1,2,3,1,1,0,1,1,4,4,0,Matches
75,El Bilal Touré,ml MLI,FW,Reims,18,2001,13.8,22,12,3,16,3,8,18,10,8,3,5,6,28,10,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Ludovic Blas,fr FRA,"MF,FW",Nantes,22,1997,31.0,58,30,19,36,3,23,54,31,33,4,29,21,79,19,0,Matches
77,Antonin Bobichon,fr FRA,"MF,FW",Angers,24,1995,10.1,23,14,10,8,5,9,15,6,4,1,3,2,25,1,0,Matches
78,Sacha Boey,fr FRA,DF,Dijon,19,2000,20.7,54,40,30,23,1,27,55,28,25,5,20,41,95,62,0,Matches
79,Sacha Boey,fr FRA,DF,Rennes,19,2000,1.4,3,3,2,1,0,3,4,1,0,0,0,2,5,2,0,Matches
80,Quentin Boisgard,fr FRA,"MF,FW",Lorient,23,1997,14.6,24,17,3,15,6,11,24,13,17,2,15,15,39,1,0,Matches
81,Sven Botman,nl NED,DF,Lille,20,2000,36.8,31,21,18,12,1,14,26,12,31,21,10,57,88,126,2,Matches
82,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,25,1994,30.2,52,28,22,24,6,16,58,42,32,3,29,20,72,36,0,Matches
83,Hicham Boudaoui,dz ALG,MF,Nice,20,1999,19.3,52,35,20,24,8,26,68,42,14,4,10,23,75,26,1,Matches
84,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,30,1990,7.2,9,4,1,7,1,4,8,4,3,0,3,5,14,5,0,Matches
85,Sofiane Boufal,ma MAR,"FW,MF",Angers,26,1993,8.1,17,11,8,6,3,8,28,20,8,0,8,3,20,1,0,Matches
86,Farid Boulaya,dz ALG,"MF,FW",Metz,27,1993,31.3,24,16,4,17,3,13,51,38,19,3,16,12,36,7,0,Matches
87,Ismaël Boura,km COM,DF,Lens,19,2000,9.2,11,7,8,2,1,3,9,6,7,2,5,21,32,12,0,Matches
88,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,26,1994,28.4,40,23,17,16,7,21,71,50,37,1,36,19,59,25,0,Matches
89,John Boye,gh GHA,DF,Metz,33,1987,33.8,58,34,43,13,2,31,54,23,36,20,16,80,138,146,1,Matches
90,Umut Bozok,tr TUR,"MF,FW",Lorient,23,1996,0.7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Matches
91,Domagoj Bradarić,hr CRO,DF,Lille,20,1999,14.0,28,18,11,13,4,12,27,15,14,4,10,26,54,21,0,Matches
92,Lilian Brassier,fr FRA,DF,Brest,20,1999,10.7,19,10,12,4,3,7,11,4,13,6,7,23,42,38,1,Matches
93,Anthony Briançon,fr FRA,DF,Nîmes,25,1994,13.6,12,7,9,3,0,9,19,10,19,12,7,33,45,57,2,Matches
94,Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,6.3,7,3,3,2,2,1,1,0,2,0,2,1,8,3,0,Matches
95,Dylan Bronn,tn TUN,DF,Metz,25,1995,37.9,57,37,38,19,0,24,44,20,31,14,17,44,101,112,0,Matches
96,Lucas Buadés,fr FRA,MF,Nîmes,22,1997,0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Matches
97,Patrick Burner,mq MTQ,DF,Nice,24,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
98,Patrick Burner,mq MTQ,DF,Nîmes,24,1996,14.6,25,11,14,10,1,13,26,13,10,3,7,24,49,41,1,Matches
99,Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
100,Jimmy Cabot,fr FRA,"FW,MF",Angers,26,1994,10.5,26,13,8,14,4,11,36,25,8,0,8,12,38,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Anthony Caci,fr FRA,DF,Strasbourg,23,1997,31.1,80,46,47,27,6,35,69,34,30,4,26,55,135,65,1,Matches
102,Mathieu Cafaro,fr FRA,"MF,FW",Reims,23,1997,23.0,40,17,15,19,6,13,43,30,11,0,11,17,57,12,0,Matches
103,Yannick Cahuzac,fr FRA,MF,Lens,35,1985,25.0,26,12,12,10,4,9,27,18,18,5,13,33,59,72,0,Matches
104,Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
105,Duje Ćaleta-Car,hr CRO,DF,Marseille,23,1996,31.3,29,17,19,9,1,17,30,13,29,22,7,44,73,130,0,Matches
106,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,22,1998,36.6,99,67,43,46,10,33,60,27,50,12,38,78,177,51,0,Matches
107,Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,26.7,98,58,39,48,11,38,77,39,36,2,34,23,121,15,1,Matches
108,Pierrick Capelle,fr FRA,"MF,DF",Angers,33,1987,22.8,53,28,24,17,12,31,79,48,25,1,24,47,100,32,0,Matches
109,Maxence Caqueret,fr FRA,MF,Lyon,20,2000,19.6,72,44,17,39,16,35,106,71,35,3,32,23,95,5,2,Matches
110,Irvin Cardona,mt MLT,FW,Brest,22,1997,22.5,10,5,3,6,1,4,22,18,17,3,14,9,19,23,2,Matches
111,Lionel Carole,fr FRA,DF,Strasbourg,29,1991,14.9,37,25,18,14,5,16,29,13,3,1,2,38,75,28,0,Matches
112,Moreto Cassamã,gw GNB,MF,Reims,22,1998,22.6,49,36,24,23,2,27,49,22,19,6,13,36,85,33,4,Matches
113,Jean-Charles Castelletto,cm CMR,DF,Nantes,25,1995,21.6,31,18,19,11,1,18,31,13,26,19,7,42,73,79,0,Matches
114,Zeki Çelik,tr TUR,DF,Lille,23,1997,26.5,72,33,30,30,12,44,81,37,32,6,26,38,110,52,0,Matches
115,Bersant Celina,xk KVX,"MF,FW",Dijon,23,1996,25.5,20,12,8,8,4,7,38,31,20,2,18,8,28,10,0,Matches
116,Fabien Centonze,fr FRA,DF,Metz,24,1996,35.8,104,68,64,30,10,43,73,30,62,17,45,112,216,119,1,Matches
117,Nassim Chadli,fr FRA,"FW,MF",Nîmes,19,2001,0.3,2,1,2,0,0,0,1,1,1,0,1,0,2,0,0,Matches
118,Fouad Chafik,ma MAR,DF,Dijon,33,1986,18.0,39,24,29,8,2,16,35,19,19,10,9,21,60,41,0,Matches
119,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,24,1996,8.9,18,8,7,5,6,8,20,12,9,0,9,6,24,5,0,Matches
120,Aníbal Chalá,ec ECU,DF,Dijon,24,1996,8.3,10,7,6,3,1,6,12,6,5,3,2,14,24,15,1,Matches
121,Trevoh Chalobah,eng ENG,"DF,MF",Lorient,21,1999,24.9,45,26,32,13,0,24,50,26,20,7,13,69,114,56,0,Matches
122,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,31,1988,17.4,24,15,6,11,7,12,32,20,15,1,14,9,33,19,0,Matches
123,Brendan Chardonnet,fr FRA,DF,Brest,25,1994,30.2,51,29,31,19,1,27,41,14,54,41,13,64,115,151,0,Matches
124,Xavier Chavalerin,fr FRA,MF,Reims,29,1991,28.3,92,50,47,38,7,26,74,48,43,9,34,43,135,29,1,Matches
125,Pape Cheikh Diop,sn SEN,MF,Dijon,22,1997,12.1,24,14,15,6,3,13,33,20,14,2,12,6,30,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Rayan Cherki,fr FRA,"FW,MF",Lyon,16,2003,7.8,5,3,0,3,2,1,11,10,3,0,3,4,9,0,0,Matches
127,Pedro Chirivella,es ESP,MF,Nantes,23,1997,25.3,26,8,7,13,6,14,49,35,23,4,19,41,67,19,0,Matches
128,Joris Chotard,fr FRA,MF,Montpellier,18,2001,12.9,12,8,5,6,1,6,31,25,12,3,9,11,23,15,0,Matches
129,Mounir Chouiar,fr FRA,"FW,MF",Dijon,21,1999,14.3,22,12,10,9,3,6,18,12,10,0,10,11,33,8,0,Matches
130,Sébastien Cibois,fr FRA,GK,Brest,22,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
131,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,22,1998,21.2,40,19,17,14,9,14,48,34,16,2,14,14,54,3,0,Matches
132,Jonathan Clauss,fr FRA,DF,Lens,27,1992,28.0,43,20,12,20,11,17,38,21,24,1,23,45,88,46,0,Matches
133,Marcus Coco,fr FRA,"MF,FW",Nantes,24,1996,16.4,36,21,17,15,4,16,36,20,16,3,13,20,56,17,0,Matches
134,Racine Coly,sn SEN,MF,Nice,24,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
135,Daniel Congré,fr FRA,DF,Montpellier,35,1985,36.6,59,35,45,12,2,36,70,34,50,33,17,69,128,144,3,Matches
136,Sébastien Corchia,fr FRA,DF,Nantes,29,1990,23.0,55,30,29,19,7,33,60,27,28,10,18,38,93,40,1,Matches
137,Maxwel Cornet,ci CIV,"DF,FW",Lyon,23,1996,27.2,70,41,39,24,7,33,58,25,23,5,18,43,113,47,1,Matches
138,David Costa,pt POR,"MF,FW",Lens,19,2001,1.7,4,4,1,2,1,2,3,1,2,0,2,0,4,4,0,Matches
139,Charles Costes,fr FRA,MF,Dijon,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
140,Benoît Costil,fr FRA,GK,Bordeaux,33,1987,38.0,1,1,1,0,0,1,3,2,1,0,1,1,2,17,0,Matches
141,Kalifa Coulibaly,ml MLI,FW,Nantes,28,1991,10.9,3,1,0,1,2,2,8,6,3,1,2,2,5,12,0,Matches
142,Lassana Coulibaly,ml MLI,MF,Angers,24,1996,18.7,78,41,33,34,11,39,75,36,29,4,25,33,111,17,0,Matches
143,Senou Coulibaly,ml MLI,DF,Dijon,25,1994,21.5,33,21,23,10,0,12,24,12,18,12,6,30,63,89,0,Matches
144,Nicolas Cozza,fr FRA,DF,Montpellier,21,1999,15.2,39,30,27,11,1,20,40,20,20,11,9,26,65,62,0,Matches
145,Andrés Cubas,py PAR,MF,Nîmes,24,1996,24.9,80,47,30,44,6,33,74,41,37,10,27,50,130,29,3,Matches
146,Mickaël Cuisance,fr FRA,MF,Marseille,20,1999,11.4,24,11,2,15,7,10,33,23,13,1,12,3,27,4,0,Matches
147,Damien Da Silva,fr FRA,DF,Rennes,32,1988,29.6,22,13,13,8,1,12,18,6,17,13,4,44,66,99,1,Matches
148,Colin Dagba,fr FRA,DF,Paris S-G,21,1998,15.1,23,11,4,17,2,14,19,5,18,5,13,16,39,18,1,Matches
149,Flavius Daniliuc,at AUT,DF,Nice,19,2001,16.4,23,15,15,5,3,10,21,11,17,6,11,14,37,32,0,Matches
150,Dante,br BRA,DF,Nice,36,1983,8.6,10,5,6,4,0,3,7,4,6,4,2,10,20,20,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Jonathan David,ca CAN,FW,Lille,20,2000,26.2,17,10,5,5,7,9,24,15,19,1,18,3,20,9,0,Matches
152,Mattia De Sciglio,it ITA,DF,Lyon,27,1992,16.3,29,17,15,11,3,18,27,9,13,4,9,27,56,45,0,Matches
153,Thibault De Smet,be BEL,DF,Reims,22,1998,5.5,11,6,8,3,0,6,15,9,8,1,7,6,17,16,0,Matches
154,Lucas Deaux,fr FRA,"MF,DF",Nîmes,31,1988,19.5,47,32,20,22,5,16,49,33,20,3,17,20,67,30,4,Matches
155,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,35,1985,23.4,58,33,37,17,4,40,62,22,27,9,18,45,103,61,0,Matches
156,Romain Del Castillo,fr FRA,"MF,FW",Rennes,24,1996,7.2,30,11,5,14,11,5,25,20,6,0,6,3,33,4,1,Matches
157,Thomas Delaine,fr FRA,"DF,FW",Metz,28,1992,19.8,32,18,19,11,2,20,35,15,22,5,17,24,56,30,1,Matches
158,Jonathan Delaplace,fr FRA,DF,Lorient,34,1986,10.1,8,5,5,1,2,7,13,6,12,5,7,17,25,19,1,Matches
159,Sacha Delaye,fr FRA,MF,Montpellier,18,2002,0.1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,Matches
160,Andy Delort,dz ALG,FW,Montpellier,28,1991,27.6,12,7,1,9,2,8,18,10,11,1,10,4,16,34,0,Matches
161,Moussa Dembélé,fr FRA,FW,Lyon,24,1996,7.5,2,2,0,1,1,0,4,4,4,2,2,5,7,9,0,Matches
162,Jason Denayer,be BEL,DF,Lyon,25,1995,29.0,25,16,16,9,0,6,13,7,36,25,11,27,52,91,1,Matches
163,Kévin Denkey,tg TOG,FW,Nîmes,19,2000,5.8,4,2,0,3,1,0,3,3,2,0,2,1,5,2,0,Matches
164,Clément Depres,fr FRA,FW,Nîmes,25,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Ángel Di María,ar ARG,"FW,MF",Paris S-G,32,1988,20.6,26,17,6,8,12,11,45,34,14,1,13,6,32,7,0,Matches
166,Boulaye Dia,sn SEN,"FW,MF",Reims,23,1996,32.6,23,12,3,11,9,4,22,18,19,5,14,12,35,37,1,Matches
167,Abdou Diallo,sn SEN,DF,Paris S-G,24,1996,16.6,16,11,9,5,2,8,13,5,15,8,7,25,41,36,0,Matches
168,Habib Diallo,sn SEN,FW,Strasbourg,25,1995,25.8,11,6,3,6,2,7,18,11,12,2,10,13,24,12,0,Matches
169,Habib Diallo,sn SEN,"FW,MF",Metz,25,1995,1.6,1,1,0,1,0,1,1,0,0,0,0,0,1,5,0,Matches
170,Ibrahima Diallo,fr FRA,MF,Brest,21,1999,4.9,14,9,2,9,3,4,8,4,4,0,4,3,17,3,0,Matches
171,Stéphane Diarra,fr FRA,"MF,FW",Lorient,21,1998,2.2,0,0,0,0,0,0,7,7,6,1,5,4,4,1,0,Matches
172,Krépin Diatta,sn SEN,"MF,DF",Monaco,21,1999,4.3,4,3,1,1,2,1,3,2,5,1,4,4,8,1,0,Matches
173,Bamba Dieng,sn SEN,"FW,DF",Marseille,20,2000,1.4,5,3,3,2,0,2,4,2,2,0,2,0,5,0,0,Matches
174,Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,19,2000,23.8,38,25,14,19,5,15,45,30,17,1,16,14,52,9,0,Matches
175,Tristan Dingomé,cm CMR,MF,Reims,29,1991,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Sinaly Diomande,ci CIV,DF,Lyon,19,2001,12.6,10,7,8,1,1,5,14,9,19,15,4,33,43,53,1,Matches
177,Lois Diony,fr FRA,FW,Angers,27,1992,19.4,15,10,3,9,3,4,18,14,6,3,3,5,20,16,0,Matches
178,Sofiane Diop,fr FRA,"MF,FW",Monaco,20,2000,22.5,49,34,17,25,7,18,53,35,25,1,24,31,80,15,0,Matches
179,Andy Diouf,fr FRA,FW,Rennes,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
180,Yehvann Diouf,sn SEN,GK,Reims,20,1999,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Assane Dioussé,sn SEN,DF,Saint-Étienne,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
182,Axel Disasi,fr FRA,DF,Monaco,22,1998,22.3,29,20,17,12,0,20,35,15,18,11,7,26,55,66,1,Matches
183,Tiago Djaló,pt POR,DF,Lille,20,2000,9.7,22,13,14,5,3,15,23,8,10,4,6,9,31,23,0,Matches
184,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,25,1994,28.4,60,41,45,13,2,32,52,20,28,10,18,91,151,104,0,Matches
185,Mihai Dobre,ro ROU,FW,Dijon,21,1998,5.9,12,5,6,2,4,7,14,7,5,0,5,10,22,3,0,Matches
186,Jeremy Doku,be BEL,"MF,FW",Rennes,18,2002,25.7,44,25,9,24,11,11,26,15,18,1,17,11,55,1,0,Matches
187,Kasper Dolberg,dk DEN,FW,Nice,22,1997,21.4,6,2,1,3,2,2,11,9,11,2,9,6,12,19,1,Matches
