rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Ismael Aaneba,fr FRA,DF,Strasbourg,21,1999,0.1,1,1,100.0,38,8,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2,Yunis Abdelhamid,ma MAR,DF,Reims,32,1987,32.1,1506,1762,85.5,30174,12190,427,483,909,999,154,238,0,0.3,0.3,-0.3,4,76,1,0,99,Matches
3,Mehdi Abeid,dz ALG,MF,Nantes,27,1992,14.7,605,718,84.3,10646,2928,279,298,239,266,70,116,0,0.8,0.7,-0.8,12,64,7,4,65,Matches
4,Laurent Abergel,fr FRA,MF,Lorient,27,1993,32.9,1288,1564,82.4,22633,6551,591,661,524,596,145,224,1,1.7,1.4,-0.7,20,115,13,4,138,Matches
5,Charles Abi,fr FRA,"FW,MF",Saint-Étienne,20,2000,10.1,128,202,63.4,1703,317,81,111,27,44,9,17,2,0.3,0.3,+1.7,6,11,6,0,21,Matches
6,Matthis Abline,fr FRA,FW,Rennes,17,2003,0.0,0,1,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
7,Pape Abou Cissé,sn SEN,DF,Saint-Étienne,24,1995,14.0,521,681,76.5,11246,4984,159,187,262,307,93,169,0,0.1,0.1,-0.1,3,31,1,0,31,Matches
8,Yacine Adli,fr FRA,MF,Bordeaux,20,2000,26.9,1327,1631,81.4,24310,6907,569,643,548,642,167,251,5,4.4,3.0,+0.6,53,158,20,2,188,Matches
9,Nayef Aguerd,ma MAR,DF,Rennes,24,1996,35.0,2449,2712,90.3,45688,18953,976,1021,1198,1282,251,365,1,0.7,0.7,+0.3,5,126,1,0,136,Matches
10,Ruben Aguilar,fr FRA,"DF,MF",Monaco,27,1993,24.7,1265,1568,80.7,19271,5384,721,779,420,535,87,166,3,4.7,5.8,-1.7,41,77,39,21,101,Matches
11,Matteo Ahlinvi,bj BEN,MF,Nîmes,21,1999,10.0,258,322,80.1,4276,822,121,131,116,144,15,25,0,0.2,0.1,-0.2,5,12,2,0,25,Matches
12,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,26,1994,23.8,701,851,82.4,11805,2947,324,367,283,341,68,93,2,1.3,0.8,+0.7,7,59,9,1,92,Matches
13,Jean-Eudes Aholou,ci CIV,MF,Monaco,26,1994,0.4,7,10,70.0,100,26,4,4,3,4,0,2,0,0.0,0.0,0.0,0,0,0,0,1,Matches
14,Rayan Aït-Nouri,dz ALG,DF,Angers,19,2001,2.1,132,147,89.8,1680,637,87,92,36,42,2,4,1,0.3,0.2,+0.7,5,3,4,2,11,Matches
15,Ludovic Ajorque,fr FRA,FW,Strasbourg,26,1994,33.0,620,927,66.9,9736,1641,350,484,192,262,51,78,4,3.9,3.8,+0.1,36,43,19,3,61,Matches
16,Marley Aké,fr FRA,FW,Marseille,19,2001,1.6,22,31,71.0,290,108,15,16,6,7,0,3,0,0.0,0.0,0.0,0,3,1,0,5,Matches
17,Sofiane Alakouch,ma MAR,DF,Nîmes,22,1998,16.7,718,913,78.6,11430,4676,375,414,274,340,52,106,2,1.3,1.1,+0.7,5,64,8,2,65,Matches
18,Mohamed Ali Cho,fr FRA,"FW,MF",Angers,16,2004,3.9,67,111,60.4,894,257,45,60,12,28,5,8,0,0.1,0.2,-0.1,2,3,2,1,4,Matches
19,Rachid Alioui,ma MAR,FW,Angers,28,1992,0.2,8,8,100.0,92,21,6,6,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
