rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
69,David Ayala,mx MEX,MF,UANL,21,2000,2.7,138,156,88.5,2593,531,53,58,66,73,16,20,0,0.2,0.1,-0.2,3,14,0,0,13,Matches
70,Hugo Ayala,mx MEX,DF,UANL,34,1987,13.0,435,522,83.3,9174,3808,155,165,204,227,75,123,0,0.0,0.1,0.0,0,17,0,0,16,Matches
71,Ettson Ayon,mx MEX,FW,Tijuana,20,2001,0.3,4,5,80.0,52,7,3,4,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
72,Rafael Baca,mx MEX,MF,Cruz Azul,31,1989,26.0,934,1136,82.2,17161,5352,385,435,420,500,105,155,1,0.8,1.6,+0.2,12,116,13,1,128,Matches
73,Claudio Baeza,cl CHI,MF,Toluca,27,1993,30.4,1395,1591,87.7,27016,9141,543,591,614,677,214,263,2,0.9,1.1,+1.1,21,149,10,5,159,Matches
74,Kevin Balanta,co COL,"MF,DF",Querétaro,24,1997,20.6,724,897,80.7,14694,5356,239,280,369,434,108,150,0,0.5,0.5,-0.5,9,56,3,0,85,Matches
75,Miguel Barbieri,ar ARG,DF,Toluca,27,1993,6.5,204,273,74.7,4807,2151,50,58,111,129,41,80,1,0.4,0.0,+0.6,4,18,0,0,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,David Barbona,ar ARG,"FW,MF",Tijuana,26,1995,11.9,363,517,70.2,6230,2106,172,210,121,164,47,102,1,3.0,2.8,-2.0,28,45,30,10,63,Matches
77,Diego Barbosa,mx MEX,DF,Atlas,24,1996,22.1,614,945,65.0,11404,4743,281,348,243,353,82,178,2,1.6,3.0,+0.4,23,43,24,12,55,Matches
78,Adam Bareiro,py PAR,FW,Atlético,25,1996,6.8,106,158,67.1,1328,157,71,92,24,39,4,9,2,1.2,0.2,+0.8,12,5,1,1,3,Matches
79,Sergio Bareiro,py PAR,FW,Necaxa,22,1998,2.5,59,83,71.1,1016,176,29,39,23,29,4,6,0,0.1,0.1,-0.1,2,8,1,0,9,Matches
80,Marcelo Barovero,ar ARG,GK,Atlético,37,1984,30.0,598,884,67.6,19753,15282,82,83,236,240,277,553,0,0.1,0.0,-0.1,2,12,1,0,1,Matches
81,Martín Barragán,mx MEX,"MF,DF",Puebla,30,1991,3.0,79,103,76.7,1275,189,46,58,16,20,11,13,0,0.6,0.1,-0.6,3,7,1,0,4,Matches
82,Jaine Barreiro,co COL,DF,León,27,1994,27.0,1197,1444,82.9,25020,10171,348,401,673,736,164,266,0,1.1,0.6,-1.1,8,110,7,1,108,Matches
83,Pablo Barrera,mx MEX,"MF,FW",Querétaro,34,1987,29.2,659,1026,64.2,11543,3777,328,403,231,323,82,219,4,5.2,5.5,-1.2,52,63,45,35,88,Matches
84,Damián Batallini,ar ARG,FW,Atlético,25,1996,2.2,47,66,71.2,792,255,27,32,15,20,5,10,0,0.2,0.3,-0.2,2,5,3,2,6,Matches
85,Facundo Batista,uy URU,"FW,MF",Necaxa,22,1999,3.9,42,67,62.7,586,94,26,31,9,21,3,4,0,0.2,0.4,-0.2,5,2,5,2,5,Matches
86,Cristian Battocchio,it ITA,MF,UNAM,29,1992,7.8,279,350,79.7,4560,1334,143,156,98,121,25,49,1,1.4,0.9,-0.4,16,38,5,2,38,Matches
87,Eduard Bello,ve VEN,"MF,FW",Mazatlán,25,1995,5.4,73,108,67.6,937,242,44,54,18,30,3,6,1,1.2,0.3,-0.2,6,2,1,0,4,Matches
88,Fernando Beltrán,mx MEX,MF,Guadalajara,23,1998,16.9,801,922,86.9,12812,3428,429,461,281,321,67,92,2,1.2,1.5,+0.8,18,81,17,1,98,Matches
89,Nicolás Benedetti,co COL,"MF,FW",América,24,1997,2.7,74,96,77.1,1159,214,43,54,24,30,7,12,1,0.7,0.1,+0.3,6,7,1,1,6,Matches
90,Nicolás Benedetti,co COL,"FW,MF",Mazatlán,24,1997,14.4,329,473,69.6,5427,1648,161,197,119,164,33,73,1,1.8,1.5,-0.8,22,41,16,7,59,Matches
91,Pablo Bennevendo Peña,mx MEX,DF,UNAM,21,2000,2.0,74,86,86.0,1395,428,35,35,26,32,12,16,0,0.1,0.1,-0.1,2,3,1,1,2,Matches
92,Germán Berterame,mx MEX,FW,Atlético,22,1998,31.7,458,690,66.4,6878,1493,258,335,145,212,28,57,4,4.4,2.4,-0.4,39,39,20,8,57,Matches
93,Unai Bilbao,es ESP,DF,Atlético,27,1994,32.6,1017,1261,80.7,23083,8863,260,302,544,600,208,338,1,0.8,0.6,+0.2,8,47,1,0,58,Matches
94,Alfonso Blanco Antúnez,mx MEX,GK,León,34,1987,1.0,36,39,92.3,1024,710,2,2,23,23,11,14,0,0.0,0.0,0.0,0,2,0,0,0,Matches
95,Antonio Briseño,mx MEX,DF,Guadalajara,27,1994,17.3,710,867,81.9,14625,4948,204,239,411,467,89,143,0,0.1,0.2,-0.1,4,27,0,0,42,Matches
96,Isaác Brizuela,mx MEX,"DF,FW",Guadalajara,30,1990,21.2,734,924,79.4,10753,3853,418,483,252,319,36,63,1,2.2,2.3,-1.2,25,57,19,5,80,Matches
97,Gil Burón,mx MEX,"DF,MF",León,27,1994,0.5,21,26,80.8,333,96,14,14,6,6,1,5,0,0.0,0.1,0.0,0,1,1,0,2,Matches
98,Gustavo Cabral,ar ARG,DF,Pachuca,35,1985,29.6,935,1143,81.8,19743,7772,258,313,517,586,146,207,0,0.2,0.3,-0.2,3,61,3,0,74,Matches
99,David Cabrera Pujol,mx MEX,MF,Querétaro,31,1989,8.4,443,589,75.2,9031,3116,159,177,194,234,78,147,0,1.2,1.1,-1.2,12,54,6,1,59,Matches
100,Sebastián Cáceres,uy URU,DF,América,21,1999,17.5,572,698,81.9,11870,4471,151,182,334,366,81,138,0,0.4,0.1,-0.4,4,21,0,0,24,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,José Caicedo,co COL,DF,UNAM,19,2002,1.0,28,37,75.7,563,222,6,6,20,22,1,8,0,0.6,0.2,-0.6,2,2,0,0,2,Matches
102,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,24,1997,12.8,371,500,74.2,5950,1974,195,237,134,165,24,57,2,0.4,0.5,+1.6,7,27,2,1,27,Matches
103,Luis Calzadilla,mx MEX,"MF,FW",Atlético,21,2000,1.0,22,30,73.3,374,134,9,9,11,15,2,5,0,0.0,0.0,0.0,0,3,0,0,3,Matches
104,Joel Campbell,cr CRC,"FW,MF",Monterrey,29,1992,17.0,499,649,76.9,7937,2282,262,300,184,221,37,86,3,4.1,3.5,-1.1,37,46,31,7,82,Matches
105,Karel Campos,mx MEX,"MF,DF",América,18,2003,0.4,17,20,85.0,265,53,9,10,7,7,1,1,0,0.0,0.0,0.0,0,1,0,0,1,Matches
106,Omar Campos,mx MEX,DF,Santos,19,2002,23.3,659,921,71.6,10119,4876,384,449,223,317,42,101,3,2.9,2.2,+0.1,25,35,17,15,54,Matches
107,Alexis Canelo,ar ARG,"FW,MF",Toluca,29,1992,22.8,403,598,67.4,5153,1427,259,328,105,171,9,18,3,2.5,1.3,+0.5,33,40,15,2,54,Matches
108,Luis Cárdenas,mx MEX,GK,Monterrey,27,1993,3.0,67,89,75.3,1900,1376,13,13,29,29,24,46,0,0.0,0.0,0.0,0,1,0,0,0,Matches
109,Ulises Cardona,mx MEX,"FW,MF",Mazatlán,22,1998,0.2,6,7,85.7,67,28,5,5,1,2,0,0,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
110,Rafael Carioca,br BRA,MF,UANL,32,1989,27.7,1394,1596,87.3,27300,7128,492,537,689,746,193,266,1,0.8,1.5,+0.2,30,145,12,4,175,Matches
111,Miguel Carreón,mx MEX,FW,UNAM,17,2004,0.1,1,2,50.0,6,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
112,Jordan Carrillo,mx MEX,"FW,MF",Santos,19,2001,10.2,234,304,77.0,3542,897,131,164,70,86,21,31,0,1.7,0.9,-1.7,10,24,7,4,39,Matches
113,Kevin Castañeda,mx MEX,"MF,FW",Toluca,21,1999,17.7,713,882,80.8,12165,3305,358,394,252,298,79,133,2,3.0,1.7,-1.0,34,82,16,7,91,Matches
114,César Castillo,mx MEX,MF,Tijuana,20,2000,0.5,18,23,78.3,272,27,9,12,6,7,2,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
115,Christian Castillo,mx MEX,"FW,MF",Tijuana,18,2003,1.8,58,69,84.1,862,214,31,35,19,23,5,7,0,0.1,0.1,-0.1,2,5,3,2,7,Matches
116,Erick Castillo,ec ECU,"FW,MF",Tijuana,26,1995,6.6,97,149,65.1,1462,431,52,66,35,56,5,11,0,0.9,0.5,-0.9,7,7,5,1,8,Matches
117,Fabián Castillo,co COL,"MF,FW",FC Juárez,29,1992,17.2,361,482,74.9,5203,1224,216,259,112,139,20,33,2,2.4,2.9,-0.4,24,23,18,5,40,Matches
118,Nicolás Castillo,cl CHI,FW,Necaxa,28,1993,0.6,8,9,88.9,104,0,5,6,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
119,José Castillo Pérez,mx MEX,"DF,MF",Pachuca,19,2001,0.2,7,10,70.0,77,27,5,5,2,4,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
120,Raúl Castillo,mx MEX,"DF,MF",Puebla,19,2001,0.3,12,13,92.3,228,59,5,6,6,6,1,1,0,0.0,0.0,0.0,0,1,1,1,2,Matches
121,Matías Catalán,cl CHI,"DF,FW",Pachuca,28,1992,7.9,213,318,67.0,4353,1899,75,89,93,131,42,91,1,1.2,1.2,-0.2,8,19,6,6,25,Matches
122,Alan Cervantes,mx MEX,MF,Santos,23,1998,23.1,763,909,83.9,12991,3353,372,423,284,331,85,105,0,0.5,0.3,-0.5,13,67,0,0,74,Matches
123,Daniel Cervantes,mx MEX,DF,Querétaro,31,1990,12.7,323,398,81.2,6473,2464,100,111,174,198,43,75,0,0.3,0.2,-0.3,4,19,0,0,27,Matches
124,Pablo César Aguilar,py PAR,DF,Cruz Azul,34,1987,28.1,973,1239,78.5,22422,8446,238,275,505,570,218,360,0,0.4,0.6,-0.4,6,65,9,1,61,Matches
125,Pablo César López,mx MEX,"MF,DF",Pachuca,23,1998,0.8,31,39,79.5,439,141,17,18,8,11,2,4,1,0.1,0.1,+0.9,2,4,1,1,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Aníbal Chalá,ec ECU,"DF,MF",Atlas,25,1996,4.5,109,154,70.8,1713,566,60,70,41,56,5,13,1,0.3,0.3,+0.7,6,13,5,4,11,Matches
127,Diego Chávez,mx MEX,"FW,MF",Toluca,26,1995,3.7,60,86,69.8,875,238,38,45,16,26,3,7,0,0.1,0.1,-0.1,3,8,0,0,9,Matches
128,Luis Chávez,mx MEX,MF,Pachuca,25,1996,25.0,896,1170,76.6,17073,6306,351,409,412,488,117,225,2,3.0,2.2,-1.0,35,145,10,2,152,Matches
129,Ricardo Chávez Soto,mx MEX,DF,Atlético,26,1994,28.2,841,1225,68.7,16108,7493,328,400,375,527,118,229,3,3.1,2.7,-0.1,33,56,30,20,92,Matches
130,Ronaldo Cisneros,mx MEX,FW,Guadalajara,24,1997,0.3,4,5,80.0,55,8,2,2,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
131,José Clemente,mx MEX,"DF,MF",Atlético,22,1999,5.1,143,217,65.9,2478,943,66,90,64,90,10,26,0,1.0,1.2,-1.0,8,12,12,3,21,Matches
132,Léo Coelho,br BRA,DF,Atlético,28,1993,7.1,112,185,60.5,2565,1250,23,33,71,96,18,52,0,0.0,0.0,0.0,1,14,0,0,16,Matches
133,Santiago Colombatto,ar ARG,MF,León,24,1997,21.6,812,968,83.9,14540,4296,362,406,357,401,83,127,0,1.2,1.2,-1.2,15,97,11,4,115,Matches
134,Bryan Colula,mx MEX,"DF,FW",Mazatlán,25,1996,19.1,407,655,62.1,7444,3561,165,228,187,260,46,113,0,0.5,0.6,-0.5,9,30,10,5,55,Matches
135,Francisco Contreras,mx MEX,"DF,MF",FC Juárez,22,1999,5.8,194,261,74.3,3132,1033,102,113,71,92,15,42,0,0.4,0.4,-0.4,6,16,4,3,23,Matches
136,José Corona,mx MEX,GK,Cruz Azul,40,1981,17.0,346,509,68.0,10585,7987,51,53,161,163,134,292,0,0.0,0.0,0.0,0,6,0,0,0,Matches
137,Washington Corozo,ec ECU,"FW,MF",UNAM,23,1998,13.9,243,348,69.8,3744,810,143,169,77,112,16,35,1,1.9,1.7,-0.9,18,19,8,4,23,Matches
138,George Corral,mx MEX,"MF,DF",Puebla,31,1990,18.9,819,979,83.7,15009,4731,374,405,314,369,115,164,3,1.5,1.7,+1.5,28,56,21,13,79,Matches
139,Jordi Cortizo,mx MEX,"MF,FW",Puebla,25,1996,8.1,216,266,81.2,3323,836,110,131,85,95,12,19,1,1.0,0.9,0.0,14,26,10,0,29,Matches
140,Jordi Cortizo,mx MEX,"FW,MF",Tijuana,25,1996,4.3,121,168,72.0,1726,622,80,95,24,40,12,21,0,0.5,0.3,-0.5,8,21,7,2,17,Matches
141,Rodolfo Cota,mx MEX,GK,León,34,1987,31.0,753,937,80.4,18934,12888,158,160,409,414,184,354,0,0.0,0.1,0.0,1,6,1,0,1,Matches
142,Aldo Cruz,mx MEX,"DF,MF",UANL,23,1997,1.9,63,80,78.8,1071,312,34,38,22,26,7,12,0,0.3,0.3,-0.3,3,4,3,3,8,Matches
143,Alessio da Cruz,cv CPV,"FW,MF",Santos,24,1997,6.3,147,190,77.4,2207,334,89,109,39,49,11,19,0,0.6,0.4,-0.6,6,8,7,2,17,Matches
