rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
1,José Abella,mx MEX,DF,Atlas,27,1994,13,11,1041,11.6,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.2,7,36,36,0.00,0.09,0.09,0.00,0.09,0.01,0.10,0.11,0.01,0.11,Matches
2,Diego Abitia,mx MEX,FW,Toluca,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3,Clifford Aboagye,gh GHA,MF,Puebla,26,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.00,0.43,Matches
4,Luis Abram,pe PER,DF,Cruz Azul,25,1996,13,8,753,8.4,2,1,3,2,0,0,0,0,1.2,1.2,0.1,1.3,3,18,1,0.24,0.12,0.36,0.24,0.36,0.14,0.01,0.16,0.14,0.16,Matches
5,Carlos Acevedo,mx MEX,GK,Santos,25,1996,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6,Alonso Aceves,mx MEX,DF,Pachuca,20,2001,16,16,1391,15.5,0,0,0,0,0,0,3,0,0.1,0.1,1.1,1.2,27,52,37,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
7,Sergio Adrián Flores,mx MEX,MF,Guadalajara,26,1995,29,26,2117,23.5,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,4,117,4,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
8,Juan Agüayo,mx MEX,MF,Guadalajara,24,1997,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
9,Juan Agüayo,mx MEX,DF,UNAM,24,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
10,Washington Aguerre,uy URU,GK,Querétaro,28,1993,32,32,2874,31.9,0,0,0,0,0,0,9,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
11,Daniel Aguilar,mx MEX,MF,Puebla,23,1998,4,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
12,Paul Aguilar,mx MEX,"DF,MF",FC Juárez,35,1986,8,6,414,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,25,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
13,Emanuel Aguilera,ar ARG,DF,América,32,1989,11,10,899,10.0,1,0,1,0,1,1,2,2,1.2,0.4,0.0,0.4,2,22,0,0.10,0.00,0.10,0.00,0.00,0.12,0.00,0.12,0.04,0.04,Matches
14,Emanuel Aguilera,ar ARG,DF,Atlas,32,1989,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
15,Eduardo Aguirre,mx MEX,FW,Santos,22,1998,27,22,1832,20.4,4,1,5,4,0,0,3,0,8.0,8.0,1.5,9.5,28,27,107,0.20,0.05,0.25,0.20,0.25,0.39,0.07,0.47,0.39,0.47,Matches
