rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
98,Trevoh Chalobah,eng ENG,DF,Chelsea,24,1999,10.6,700,783,89.4,12088,3518,278,302,377,397,35,70,0,0.1,0.4,-0.1,2,30,2,0,31,Matches
99,Calum Chambers,eng ENG,"MF,DF",Aston Villa,28,1995,1.7,100,113,88.5,1705,512,47,50,45,47,6,10,1,0.1,0.0,+0.9,1,2,0,0,5,Matches
100,Youssef Chermiti,pt POR,FW,Everton,19,2004,2.3,35,58,60.3,486,108,19,32,12,19,1,1,0,0.8,0.3,-0.8,4,1,4,0,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Ben Chilwell,eng ENG,DF,Chelsea,26,1996,8.4,373,495,75.4,5230,1552,230,259,112,143,18,48,1,2.2,1.8,-1.2,14,29,2,2,25,Matches
102,Tawanda Chirewa,zw ZIM,"MF,FW",Wolves,19,2003,1.6,46,58,79.3,664,151,29,31,14,18,2,3,0,0.0,0.1,0.0,1,3,3,2,7,Matches
103,Leon Chiwome,eng ENG,FW,Wolves,17,2006,1.9,19,22,86.4,244,59,12,13,6,6,1,1,0,0.0,0.0,0.0,0,2,0,0,2,Matches
104,Tahith Chong,cw CUW,"MF,FW",Luton Town,23,1999,22.0,428,550,77.8,6679,1643,227,257,149,189,32,54,0,0.5,1.4,-0.5,10,35,20,8,72,Matches
105,Ryan Christie,sct SCO,MF,Bournemouth,28,1995,32.3,988,1300,76.0,18802,5120,399,467,425,510,143,253,5,5.4,5.4,-0.4,55,118,42,7,167,Matches
106,Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,19,2003,2.5,115,134,85.8,1476,266,82,88,26,31,4,5,1,0.3,0.3,+0.7,4,4,6,0,12,Matches
