rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
1,Daniel Bentley,eng ENG,GK,Bristol City,26,1993,42.7,61,4,2,6,3,56.6,0.28,-1.4,-0.03,317,906,35.0,1210,262,52.7,40.3,382,70.2,54.2,748,24,3.2,66,1.55,14.6,Matches
2,Marcus Bettinelli,eng ENG,GK,Fulham,27,1992,13.8,15,1,0,2,0,12.0,0.32,-3.0,-0.22,58,172,33.7,410,55,31.2,30.4,102,43.1,36.7,133,3,2.3,25,1.81,19.1,Matches
3,Bartosz Białkowski,pl POL,GK,Millwall,32,1987,45.5,51,2,1,8,2,55.1,0.28,+6.1,+0.13,345,858,40.2,831,156,65.1,46.5,369,85.9,58.8,658,26,4.0,12,0.26,10.1,Matches
4,Jack Butland,eng ENG,GK,Stoke City,26,1993,35.0,56,4,1,9,2,44.7,0.33,-9.3,-0.26,257,690,37.2,907,133,53.9,41.3,239,84.1,59.6,471,24,5.1,36,1.03,13.7,Matches
5,Rafael Cabral,br BRA,GK,Reading,29,1990,44.0,53,3,2,7,1,56.6,0.28,+4.6,+0.10,244,763,32.0,920,176,51.0,39.4,434,67.7,49.0,684,17,2.5,20,0.45,11.6,Matches
6,Lee Camp,nir NIR,GK,Birmingham City,34,1984,36.0,53,6,1,8,0,48.8,0.31,-4.2,-0.12,363,850,42.7,795,88,72.7,49.1,324,84.0,60.5,518,29,5.6,18,0.50,12.1,Matches
7,Kiko Casilla,es ESP,GK,Leeds United,32,1986,36.0,31,3,0,8,1,29.8,0.27,-0.2,-0.01,116,292,39.7,978,182,20.3,27.8,259,35.9,33.6,363,31,8.5,41,1.14,14.4,Matches
8,Joel Coleman,eng ENG,GK,Huddersfield,23,1995,2.1,7,0,0,1,0,4.2,0.33,-2.8,-1.33,10,39,25.6,46,8,54.3,41.7,20,70.0,57.2,39,0,0.0,0,0.00,18.7,Matches
9,Bradley Collins,eng ENG,GK,Barnsley,22,1997,19.0,31,3,0,2,1,26.6,0.28,-3.4,-0.18,137,437,31.4,519,75,62.0,44.9,147,78.2,58.5,247,13,5.3,59,3.11,19.5,Matches
10,Adam Davies,wls WAL,GK,Stoke City,27,1992,4.0,2,0,0,2,0,4.0,0.47,+2.0,+0.49,45,120,37.5,91,12,85.7,53.8,42,100.0,68.9,58,2,3.4,3,0.75,15.5,Matches
11,Cameron Dawson,eng ENG,GK,Sheffield Weds,24,1995,23.1,34,2,1,5,2,28.5,0.32,-3.5,-0.15,228,616,37.0,573,63,74.5,50.1,202,93.6,63.6,269,21,7.8,19,0.82,14.4,Matches
12,Joe Day,eng ENG,GK,Cardiff City,28,1990,0.4,3,0,0,0,0,1.8,0.45,-1.2,-3.05,7,17,41.2,16,1,93.8,57.4,2,100.0,74.0,3,0,0.0,0,0.00,13.0,Matches
13,Neil Etheridge,ph PHI,GK,Cardiff City,29,1990,15.6,24,1,1,5,1,17.7,0.28,-5.3,-0.34,136,455,29.9,354,19,84.2,52.3,157,100.0,66.1,246,14,5.7,11,0.70,12.8,Matches
14,Adam Federici,au AUS,GK,Stoke City,34,1985,7.0,10,1,0,0,0,10.0,0.28,0.0,+0.01,53,129,41.1,167,19,49.7,38.5,55,83.6,55.3,85,3,3.5,4,0.57,15.3,Matches
15,Frank Fielding,eng ENG,GK,Millwall,31,1988,0.5,,,,,,0.0,,,,5,9,55.6,9,3,55.6,47.3,4,100.0,56.8,8,2,25.0,,,4.5,Matches
16,Kamil Grabara,pl POL,GK,Huddersfield,20,1999,27.9,45,2,0,11,1,33.6,0.31,-10.4,-0.37,135,467,28.9,636,96,46.1,37.9,256,68.0,50.4,369,20,5.4,28,1.00,13.7,Matches
17,Ben Hamer,eng ENG,GK,Derby County,31,1987,24.8,34,5,0,8,1,30.6,0.26,-2.4,-0.09,146,427,34.2,784,113,39.2,33.6,221,54.3,43.3,462,12,2.6,17,0.68,10.8,Matches
18,Matt Ingram,eng ENG,GK,Hull City,25,1993,1.0,1,0,0,0,0,0.4,0.09,-0.6,-0.64,15,30,50.0,18,1,88.9,51.4,14,100.0,66.7,15,0,0.0,0,0.00,3.0,Matches
19,Sam Johnstone,eng ENG,GK,West Brom,26,1993,46.0,45,4,1,11,4,44.1,0.27,+3.1,+0.07,297,781,38.0,1132,175,51.9,40.4,341,56.9,44.1,574,10,1.7,58,1.26,16.5,Matches
20,Jamie Jones,eng ENG,GK,Wigan Athletic,30,1989,7.0,8,0,0,3,0,6.9,0.31,-1.1,-0.16,43,115,37.4,152,26,57.9,43.4,42,64.3,50.3,93,3,3.2,10,1.43,17.6,Matches
21,Liam Kelly,sct SCO,GK,QPR,23,1996,19.0,29,4,0,5,0,26.9,0.29,-2.1,-0.11,102,315,32.4,633,125,38.5,36.8,153,46.4,41.1,285,9,3.2,12,0.63,12.4,Matches
22,George Long,eng ENG,GK,Hull City,25,1993,45.0,86,8,1,13,3,63.7,0.29,-19.3,-0.43,322,876,36.8,1095,200,54.6,43.1,399,69.7,53.0,714,34,4.8,19,0.42,11.4,Matches
