rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
11,Sammy Ameobi,eng ENG,"FW,MF",Nott'ham Forest,27,1992,34.4,1561,70,246,650,712,93,1561,148,99,66.9,49,33.1,1001,7589,3395,138,93,34,130,102,1128,205,Matches
12,Luke Amos,eng ENG,MF,QPR,22,1997,23.5,1300,51,306,762,247,23,1300,35,20,57.1,15,42.9,627,3449,1323,19,18,1,34,26,870,46,Matches
13,Chuks Aneke,eng ENG,"FW,MF",Charlton Ath,26,1993,6.5,278,14,22,90,174,53,278,23,15,65.2,8,34.8,168,982,453,18,13,10,34,13,208,50,Matches
14,Felipe Araruna,br BRA,"MF,DF",Reading,23,1996,1.8,92,5,18,58,16,2,92,1,1,100.0,0,0.0,45,224,76,2,0,0,2,4,54,4,Matches
15,Adam Armstrong,eng ENG,"FW,MF",Blackburn,22,1997,38.6,1422,11,117,548,774,152,1420,100,40,40.0,60,60.0,867,6349,2806,109,64,42,87,56,1053,281,Matches
16,Harry Arter,ie IRL,MF,Fulham,29,1989,19.2,1398,40,280,904,221,10,1398,11,8,72.7,3,27.3,664,3175,1425,16,20,1,17,16,1034,22,Matches
17,Britt Assombalonga,cd COD,FW,Middlesbrough,26,1992,27.9,633,26,49,263,328,115,631,43,22,51.2,21,48.8,421,2393,788,35,24,19,89,53,496,160,Matches
18,Jean-Kévin Augustin,fr FRA,FW,Leeds United,22,1997,0.6,11,0,0,3,8,5,11,1,0,0.0,1,100.0,7,22,7,1,0,2,1,1,9,4,Matches
19,Charlie Austin,eng ENG,FW,West Brom,30,1989,16.8,517,33,60,224,237,79,513,16,10,62.5,6,37.5,270,1101,246,5,1,2,35,18,355,94,Matches
20,Daniel Ayala,es ESP,DF,Middlesbrough,28,1990,23.1,1004,186,616,346,50,39,1004,8,6,75.0,2,25.0,377,2273,1210,10,5,0,8,5,421,2,Matches
21,André Ayew,gh GHA,FW,Swansea City,29,1989,43.4,2046,75,248,958,871,210,2041,135,87,64.4,48,35.6,1197,7567,3404,129,89,52,103,83,1504,339,Matches
22,Floyd Ayité,tg TOG,MF,Fulham,30,1988,0.2,12,0,1,2,9,3,12,1,1,100.0,0,0.0,8,13,7,0,0,0,0,1,8,3,Matches
23,Luke Ayling,eng ENG,DF,Leeds United,27,1991,35.3,2988,130,1034,1339,641,70,2988,41,33,80.5,8,19.5,1468,9745,6405,105,52,7,43,28,1846,149,Matches
24,Juninho Bacuna,cw CUW,"MF,FW",Huddersfield,21,1997,25.8,1540,30,259,869,441,40,1540,123,69,56.1,54,43.9,851,5375,2652,74,64,17,68,66,978,82,Matches
25,Leandro Bacuna,cw CUW,"MF,DF",Cardiff City,27,1991,35.0,1358,80,307,779,290,28,1358,35,21,60.0,14,40.0,685,3925,1731,29,29,7,34,43,648,48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Mike-Steven Bähre,de GER,MF,Barnsley,23,1995,18.0,1019,24,148,563,328,31,1019,38,23,60.5,15,39.5,562,2638,1136,32,34,10,61,35,655,68,Matches
27,Odin Bailey,eng ENG,"FW,MF",Birmingham City,19,1999,1.0,65,0,1,25,39,8,65,4,1,25.0,3,75.0,47,254,108,5,4,2,3,0,50,11,Matches
28,Geraldo Bajrami,al ALB,DF,Birmingham City,19,1999,2.0,91,10,51,33,7,3,91,0,0,,0,,40,150,60,0,0,0,3,0,45,1,Matches
29,Nathan Baker,eng ENG,DF,Bristol City,28,1991,29.8,1661,232,891,705,73,36,1661,5,5,100.0,0,0.0,614,3340,2043,9,4,0,13,6,836,4,Matches
30,Sam Baldock,eng ENG,FW,Reading,30,1989,12.3,323,7,32,100,199,56,322,21,10,47.6,11,52.4,181,946,317,12,8,7,27,11,212,65,Matches
31,Dominic Ball,eng ENG,MF,QPR,23,1995,27.1,1427,67,348,875,219,15,1427,33,24,72.7,10,30.3,628,3307,1590,17,16,1,34,22,912,21,Matches
32,Norbert Balogh,hu HUN,FW,Hull City,23,1996,0.7,19,2,2,8,9,5,19,1,0,0.0,1,100.0,12,59,19,1,1,0,3,4,13,2,Matches
33,Leon Balogun,ng NGA,DF,Wigan Athletic,31,1988,9.0,453,60,293,151,13,7,453,5,5,100.0,0,0.0,225,1338,704,3,4,3,7,4,246,2,Matches
34,Sol Bamba,ci CIV,DF,Cardiff City,34,1985,1.2,55,15,45,10,1,1,55,0,0,,0,,19,84,48,1,0,0,0,0,17,0,Matches
35,Patrick Bamford,eng ENG,FW,Leeds United,25,1993,38.3,998,35,61,400,546,222,995,29,13,44.8,16,55.2,529,2414,918,35,15,18,100,48,750,257,Matches
36,Barry Bannan,sct SCO,MF,Sheffield Weds,29,1989,42.8,2855,61,469,1674,765,22,2854,54,41,75.9,13,24.1,1574,7569,3212,45,59,4,46,29,1687,62,Matches
37,Shandon Baptiste,gd GRN,MF,Brentford,21,1998,3.7,226,8,47,116,65,9,226,8,5,62.5,3,37.5,143,767,361,7,8,1,11,7,145,23,Matches
38,Yoann Barbet,fr FRA,DF,QPR,26,1993,26.9,1980,176,1075,844,80,19,1980,9,9,100.0,0,0.0,916,5189,3566,22,8,2,9,4,1167,4,Matches
39,Tom Barkhuizen,eng ENG,FW,Preston,26,1993,34.4,1236,41,173,422,670,128,1236,81,40,49.4,41,50.6,583,4621,2156,82,40,52,90,24,721,236,Matches
40,Josh Barrett,ie IRL,"MF,FW",Reading,21,1998,2.0,101,1,16,53,33,6,101,2,2,100.0,0,0.0,61,354,147,5,2,2,3,1,77,12,Matches
41,Modou Barrow,gm GAM,"FW,MF",Reading,26,1992,1.0,28,0,5,9,14,3,28,2,1,50.0,1,50.0,20,115,53,3,2,1,4,2,23,10,Matches
42,Gareth Barry,eng ENG,MF,West Brom,38,1981,1.0,71,6,20,41,11,0,71,1,1,100.0,0,0.0,34,195,84,1,0,0,1,3,42,3,Matches
43,Kyle Bartley,eng ENG,DF,West Brom,28,1991,36.3,2236,291,1205,961,81,46,2236,4,1,25.0,3,75.0,1104,5603,3400,10,4,0,18,6,1262,2,Matches
44,Borja Bastón,es ESP,FW,Swansea City,26,1992,14.0,517,18,48,263,209,68,515,7,1,14.3,6,85.7,282,1307,292,9,9,3,46,30,372,89,Matches
45,Danny Batth,eng ENG,DF,Stoke City,28,1990,41.9,2299,284,1290,939,85,52,2299,8,5,62.5,3,37.5,995,5254,2916,7,5,0,20,3,1221,5,Matches
46,Daniel Batty,eng ENG,MF,Hull City,21,1997,18.7,1031,31,261,606,178,15,1031,27,22,81.5,6,22.2,552,2793,1262,18,11,2,31,19,637,24,Matches
47,Patrick Bauer,de GER,DF,Preston,26,1992,40.2,1971,264,1069,817,89,64,1971,5,4,80.0,1,20.0,745,3562,2211,3,3,0,6,1,948,7,Matches
48,Tom Bayliss,eng ENG,MF,Preston,20,1999,0.2,14,0,0,13,1,0,14,0,0,,0,,7,19,12,0,0,0,0,0,10,0,Matches
49,Mads Bech Sørensen,dk DEN,DF,Brentford,20,1999,0.3,25,0,5,20,0,0,25,0,0,,0,,19,99,61,1,0,0,0,0,20,0,Matches
50,Jérémie Bela,ao ANG,"MF,FW",Birmingham City,26,1993,21.8,924,14,124,362,456,56,924,78,35,44.9,43,55.1,545,3901,1753,64,46,15,55,38,613,131,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Amari'i Bell,jm JAM,DF,Blackburn,25,1994,20.1,1271,58,393,531,359,20,1271,29,19,65.5,10,34.5,545,3578,1860,59,40,3,26,21,624,89,Matches
52,Jude Bellingham,eng ENG,"MF,FW",Birmingham City,16,2003,29.9,1497,44,269,758,490,89,1497,76,46,60.5,30,39.5,797,4880,2388,63,43,17,63,59,897,113,Matches
53,Yohan Benalouane,tn TUN,DF,Nott'ham Forest,32,1987,0.1,6,0,3,3,0,0,6,0,0,,0,,1,11,11,0,0,0,0,0,2,0,Matches
54,Filip Benković,hr CRO,DF,Bristol City,22,1997,7.2,414,48,228,170,17,9,414,0,0,,0,,182,846,508,1,3,0,2,0,208,5,Matches
55,Elliott Bennett,eng ENG,"DF,MF",Blackburn,30,1988,31.1,1879,99,541,833,517,22,1879,13,4,30.8,9,69.2,775,3612,1672,40,27,4,29,21,936,120,Matches
56,Joe Bennett,eng ENG,DF,Cardiff City,29,1990,42.9,2131,154,716,977,459,32,2131,33,20,60.6,13,39.4,837,3556,1566,34,26,7,25,27,848,65,Matches
57,Mason Bennett,eng ENG,"FW,MF",Derby County,23,1996,2.0,89,1,12,26,51,12,89,5,1,20.0,4,80.0,53,302,114,4,4,1,5,8,65,23,Matches
58,Mason Bennett,eng ENG,"FW,MF",Millwall,23,1996,4.8,208,10,30,78,104,12,208,9,7,77.8,2,22.2,115,751,309,13,10,3,14,15,133,32,Matches
59,Saïd Benrahma,dz ALG,FW,Brentford,23,1995,39.4,2376,9,159,923,1343,211,2372,238,132,55.5,106,44.5,1714,12155,6387,217,158,89,135,107,1877,376,Matches
60,Daniel Bentley,eng ENG,GK,Bristol City,26,1993,42.7,1714,1415,1685,31,1,0,1714,0,0,,0,,657,4719,3468,0,0,0,2,0,611,0,Matches
61,Gaetano Berardi,ch SUI,DF,Leeds United,30,1988,12.5,881,74,533,327,23,3,881,3,3,100.0,0,0.0,392,2206,1264,5,0,0,7,2,517,2,Matches
62,James Berry,eng ENG,FW,Hull City,18,2000,0.1,5,0,1,3,2,1,5,1,1,100.0,0,0.0,3,38,28,1,1,0,1,0,2,1,Matches
63,Luke Berry,eng ENG,MF,Luton Town,27,1992,15.1,652,40,139,287,233,26,652,13,8,61.5,5,38.5,256,980,335,8,11,1,26,15,282,35,Matches
64,Faysal Bettache,eng ENG,MF,QPR,19,2000,0.3,33,0,6,16,11,1,33,0,0,,0,,24,135,36,0,1,0,0,1,27,3,Matches
65,Marcus Bettinelli,eng ENG,GK,Fulham,27,1992,13.8,536,464,530,6,0,0,536,1,1,100.0,0,0.0,217,1028,603,0,0,0,0,0,283,0,Matches
66,Bartosz Białkowski,pl POL,GK,Millwall,32,1987,45.5,1291,1107,1279,12,0,0,1291,0,0,,0,,496,3898,2852,0,0,0,1,0,311,0,Matches
67,Jake Bidwell,eng ENG,DF,Swansea City,26,1993,36.2,2429,140,672,1078,691,32,2429,27,10,37.0,17,63.0,1061,4490,2591,77,51,9,25,20,1410,223,Matches
68,Krystian Bielik,pl POL,"MF,DF",Derby County,21,1998,16.5,1174,94,424,689,74,6,1174,30,26,86.7,4,13.3,612,3879,2358,23,16,0,27,17,704,4,Matches
69,Mame Biram Diouf,sn SEN,"FW,MF",Stoke City,31,1987,1.0,53,1,4,19,31,9,53,4,0,0.0,4,100.0,22,191,98,5,2,2,4,1,32,11,Matches
70,Max Bird,eng ENG,MF,Derby County,18,2000,21.2,1440,45,318,904,232,18,1440,17,12,70.6,5,29.4,915,3766,1716,16,21,3,20,15,1059,24,Matches
71,Tyler Blackett,eng ENG,DF,Reading,25,1994,15.4,937,65,344,402,194,20,937,19,13,68.4,6,31.6,469,2375,1350,24,21,5,12,7,523,40,Matches
72,Billy Bodin,wls WAL,"FW,MF",Preston,27,1992,10.4,533,11,63,217,258,37,533,44,21,47.7,23,52.3,259,1642,688,33,18,13,24,16,362,72,Matches
73,Jayden Bogle,eng ENG,DF,Derby County,19,2000,32.2,2057,98,619,949,523,55,2057,111,63,56.8,48,43.2,1136,7261,4062,106,67,25,67,51,1182,177,Matches
74,Omar Bogle,eng ENG,FW,Cardiff City,26,1993,3.6,127,7,14,36,80,22,127,8,6,75.0,2,25.0,74,420,166,6,4,6,22,10,88,24,Matches
75,Mateusz Bogusz,pl POL,MF,Leeds United,17,2001,0.2,12,0,1,3,8,0,12,0,0,,0,,7,33,16,1,0,0,2,0,10,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Marc Bola,eng ENG,DF,Middlesbrough,21,1997,5.7,328,29,116,148,68,3,328,11,7,63.6,4,36.4,150,854,453,12,10,2,5,5,140,15,Matches
77,Luke Bolton,eng ENG,"DF,MF",Luton Town,19,1999,12.2,649,41,278,236,144,7,649,26,13,50.0,13,50.0,250,1903,999,30,19,6,21,22,270,34,Matches
78,Gaëtan Bong,cm CMR,DF,Nott'ham Forest,31,1988,0.6,51,2,12,23,16,0,51,0,0,,0,,28,141,103,3,4,0,3,0,30,4,Matches
79,Macauley Bonne,zw ZIM,FW,Charlton Ath,23,1995,26.1,734,46,77,268,394,106,734,13,6,46.2,7,53.8,333,1452,493,26,8,11,59,26,532,130,Matches
80,Julian Börner,de GER,DF,Sheffield Weds,28,1991,34.1,1798,194,918,797,100,45,1798,14,13,92.9,1,7.1,801,4406,2541,19,12,0,21,9,792,9,Matches
81,John Bostock,tt TRI,MF,Nott'ham Forest,27,1992,1.8,147,5,34,90,24,0,147,1,0,0.0,1,100.0,80,353,195,1,2,0,2,1,100,0,Matches
82,Jarrod Bowen,eng ENG,"MF,FW",Hull City,22,1996,29.0,1141,14,118,424,631,125,1140,98,51,52.0,47,48.0,650,5164,2285,89,56,38,84,64,741,196,Matches
83,Josh Bowler,eng ENG,"FW,MF",Hull City,20,1999,11.6,421,8,61,133,237,55,421,64,24,37.5,40,62.5,304,2700,1261,56,27,29,41,39,300,84,Matches
84,Caolan Boyd-Munce,nir NIR,"MF,FW",Birmingham City,19,2000,0.8,47,7,11,29,9,0,47,1,1,100.0,0,0.0,17,85,41,1,2,0,1,1,23,0,Matches
85,Lucas Boyé,ar ARG,"FW,MF",Reading,23,1996,6.5,350,10,38,155,167,32,350,44,25,56.8,19,43.2,238,1817,764,26,17,7,36,19,240,48,Matches
86,Sonny Bradley,eng ENG,DF,Luton Town,27,1991,39.1,2101,285,1214,803,94,51,2101,9,4,44.4,5,55.6,1114,6204,4116,25,6,1,13,4,1196,3,Matches
87,Tom Bradshaw,wls WAL,FW,Millwall,27,1992,29.6,925,25,61,387,483,133,925,32,16,50.0,16,50.0,499,2006,508,19,11,11,99,34,690,190,Matches
88,James Bree,eng ENG,DF,Luton Town,21,1997,33.8,1905,127,598,763,554,21,1905,26,16,61.5,10,38.5,734,3744,1949,60,45,3,35,14,891,104,Matches
89,Ben Brereton,cl CHI,"FW,MF",Blackburn,20,1999,6.6,204,3,15,66,127,36,204,19,8,42.1,11,57.9,155,1136,426,17,11,13,19,18,166,49,Matches
90,Rhian Brewster,eng ENG,FW,Swansea City,19,2000,18.5,533,2,27,252,259,50,533,30,16,53.3,14,46.7,318,1377,545,14,19,10,51,21,402,103,Matches
91,Izzy Brown,eng ENG,MF,Luton Town,22,1997,16.2,838,11,78,382,394,30,838,76,49,64.5,27,35.5,504,3276,1371,43,38,12,49,37,517,70,Matches
92,Jacob Brown,sct SCO,FW,Barnsley,21,1998,37.1,1532,49,210,588,746,123,1532,79,42,53.2,37,46.8,744,4581,2024,86,41,24,99,78,976,301,Matches
93,Jaden Brown,eng ENG,DF,Huddersfield,20,1999,11.4,664,37,224,315,133,12,664,16,10,62.5,6,37.5,274,1594,849,19,11,4,19,10,359,28,Matches
94,James Brown,mt MLT,DF,Millwall,21,1998,0.7,32,1,13,11,8,1,32,0,0,,0,,17,65,34,1,0,0,0,0,18,2,Matches
95,Jordan Brown,eng ENG,"FW,MF",Derby County,18,2001,0.1,4,1,1,3,0,0,4,0,0,,0,,2,5,0,0,0,0,0,0,3,0,Matches
96,Alan Browne,ie IRL,"MF,DF",Preston,24,1995,35.6,2016,88,400,938,704,95,2016,53,28,52.8,25,47.2,831,4347,1561,37,38,10,90,53,1146,144,Matches
97,Marcus Browne,eng ENG,"FW,MF",Middlesbrough,21,1997,4.7,178,7,34,81,65,8,178,16,3,18.8,13,81.3,104,627,191,6,7,3,9,9,104,28,Matches
98,Josh Brownhill,eng ENG,MF,Bristol City,23,1995,27.3,1727,63,316,964,460,36,1727,32,19,59.4,13,40.6,616,3327,1551,35,19,7,30,14,964,77,Matches
99,Chris Brunt,nir NIR,"MF,FW",West Brom,34,1984,0.9,103,3,16,45,43,2,103,0,0,,0,,45,116,31,0,0,0,0,1,69,6,Matches
100,Joe Bryan,eng ENG,DF,Fulham,25,1993,37.9,2919,111,897,1335,708,45,2919,50,34,68.0,16,32.0,1149,6728,3660,99,61,14,36,32,1631,120,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Lee Buchanan,eng ENG,DF,Derby County,18,2001,3.1,184,12,64,91,32,1,184,2,1,50.0,1,50.0,90,481,287,7,7,1,3,3,97,11,Matches
102,John Buckley,eng ENG,"MF,FW",Blackburn,19,1999,6.8,376,8,57,179,147,19,376,22,15,68.2,7,31.8,228,1341,431,16,15,6,17,12,261,25,Matches
103,Tyler Burey,eng ENG,MF,Millwall,17,2001,0.1,5,0,0,2,4,1,5,1,1,100.0,0,0.0,4,71,44,1,1,0,3,1,3,1,Matches
104,Oliver Burke,sct SCO,"FW,MF",West Brom,22,1997,0.4,15,1,1,6,8,1,15,1,0,0.0,1,100.0,7,39,3,0,0,0,2,1,14,2,Matches
105,Reece Burke,eng ENG,DF,Hull City,22,1996,35.4,1747,248,1087,605,67,22,1747,2,1,50.0,1,50.0,820,4973,3070,21,10,1,9,0,938,9,Matches
106,Ryan Burke,ie IRL,DF,Birmingham City,18,2000,0.2,25,2,9,14,2,0,25,1,0,0.0,1,100.0,10,27,11,0,0,0,1,0,11,0,Matches
107,Jack Butland,eng ENG,GK,Stoke City,26,1993,35.0,1203,971,1194,11,0,0,1203,0,0,,0,,568,4200,2757,0,0,0,1,0,499,0,Matches
108,Jacob Butterfield,eng ENG,MF,Luton Town,29,1990,9.5,575,22,159,333,90,1,575,8,7,87.5,1,12.5,311,1174,505,5,5,0,9,5,344,4,Matches
109,George Byers,sct SCO,MF,Swansea City,23,1996,23.2,1428,28,207,791,438,54,1428,17,12,70.6,5,29.4,622,2696,1199,29,25,4,32,15,934,66,Matches
110,Nathan Byrne,eng ENG,DF,Wigan Athletic,27,1992,38.8,2367,105,727,1047,624,45,2367,84,58,69.0,26,31.0,1145,7347,4164,129,77,17,52,37,1271,138,Matches
111,Ben Cabango,wls WAL,DF,Swansea City,19,2000,19.7,1077,155,646,416,16,8,1077,3,2,66.7,1,33.3,512,2657,1777,8,3,0,6,3,660,1,Matches
112,Rafael Cabral,br BRA,GK,Reading,29,1990,44.0,1453,1321,1449,4,0,0,1453,0,0,,0,,607,3925,2948,0,1,1,1,0,418,0,Matches
113,Tom Cairney,sct SCO,MF,Fulham,28,1991,36.3,2677,34,294,1479,925,73,2677,77,46,59.7,31,40.3,1497,8273,3586,100,73,21,60,47,2144,193,Matches
114,Geoff Cameron,us USA,"MF,DF",QPR,34,1985,33.9,1840,151,663,1037,167,23,1840,22,20,90.9,2,9.1,775,4210,2028,15,17,1,43,31,993,15,Matches
115,Lee Camp,nir NIR,GK,Birmingham City,34,1984,36.0,1202,952,1146,57,0,0,1202,0,0,,0,,476,3666,2656,0,1,1,1,0,344,0,Matches
116,Fraizer Campbell,eng ENG,FW,Huddersfield,31,1987,17.3,434,18,45,211,181,49,434,23,9,39.1,14,60.9,195,1120,359,15,15,5,39,23,274,58,Matches
117,Tyrese Campbell,eng ENG,FW,Stoke City,19,1999,18.0,626,8,51,239,348,80,625,37,14,37.8,23,62.2,367,2395,994,44,26,25,53,34,442,146,Matches
118,Sergi Canós,es ESP,"FW,MF",Brentford,22,1997,11.0,519,2,47,225,262,55,519,46,24,52.2,22,47.8,312,2774,1679,54,34,18,31,20,390,92,Matches
119,Tom Carroll,eng ENG,MF,Swansea City,27,1992,4.3,308,7,44,168,102,10,308,4,4,100.0,0,0.0,140,643,311,10,7,1,7,6,214,19,Matches
120,Hayden Carter,eng ENG,DF,Blackburn,19,1999,2.0,148,18,89,57,2,0,148,1,0,0.0,1,100.0,97,452,194,0,2,0,2,0,102,0,Matches
121,Cameron Carter-Vickers,us USA,DF,Stoke City,21,1997,11.1,668,52,237,324,111,8,668,6,3,50.0,3,50.0,296,1424,772,12,3,4,3,3,383,31,Matches
122,Cameron Carter-Vickers,us USA,DF,Luton Town,21,1997,15.2,747,118,454,284,10,5,747,4,2,50.0,2,50.0,368,1869,1031,6,2,0,4,1,380,2,Matches
123,João Carvalho,pt POR,"MF,FW",Nott'ham Forest,22,1997,9.6,525,8,60,254,222,29,525,35,15,42.9,20,57.1,268,1570,754,18,16,3,24,5,369,46,Matches
124,Oliver Casey,eng ENG,DF,Leeds United,18,2000,0.1,5,0,3,3,0,0,5,0,0,,0,,4,14,6,0,0,0,0,0,2,0,Matches
125,Matty Cash,pl POL,DF,Nott'ham Forest,21,1997,40.2,2581,155,937,1033,643,52,2581,67,43,64.2,24,35.8,1071,7077,4077,105,63,14,51,31,1205,169,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Kiko Casilla,es ESP,GK,Leeds United,32,1986,36.0,1304,1148,1301,4,0,0,1304,3,3,100.0,0,0.0,522,2880,1796,0,2,2,2,0,633,0,Matches
127,Ivan Cavaleiro,pt POR,"FW,MF",Fulham,25,1993,33.6,1844,24,190,676,997,148,1844,121,63,52.1,57,47.1,1095,8060,3650,136,76,53,126,101,1352,397,Matches
128,Dimitri Cavaré,fr FRA,"DF,FW",Barnsley,24,1995,10.6,682,40,201,305,188,12,682,27,18,66.7,9,33.3,300,1984,1067,29,18,5,21,7,291,30,Matches
129,Bersant Celina,xk KVX,"FW,MF",Swansea City,22,1996,27.4,1516,18,138,581,818,83,1516,86,45,52.3,41,47.7,932,6767,4068,147,111,48,62,38,1163,275,Matches
130,Ilias Chair,ma MAR,"MF,FW",QPR,21,1997,27.0,1296,6,128,558,630,102,1296,41,30,73.2,11,26.8,823,5134,2428,85,57,27,65,43,1001,172,Matches
131,Trevoh Chalobah,eng ENG,"MF,DF",Huddersfield,20,1999,30.4,1859,79,383,1130,375,30,1859,56,39,69.6,17,30.4,868,4632,2343,55,43,6,52,18,1128,74,Matches
132,Conor Chaplin,eng ENG,"FW,MF",Barnsley,22,1997,36.7,1469,13,128,572,786,188,1469,40,25,62.5,15,37.5,770,3778,1651,65,36,34,98,45,999,319,Matches
133,Harry Chapman,eng ENG,"MF,FW",Blackburn,21,1997,0.9,51,0,4,16,31,4,51,10,4,40.0,6,60.0,32,365,184,8,8,3,1,0,33,9,Matches
134,Chema,es ESP,DF,Nott'ham Forest,27,1992,6.9,337,29,156,145,39,2,337,3,3,100.0,0,0.0,122,559,352,5,4,0,4,2,159,10,Matches
135,James Chester,wls WAL,DF,Stoke City,30,1989,13.7,612,99,351,250,17,13,612,5,5,100.0,0,0.0,272,1502,886,3,2,1,6,6,291,0,Matches
136,Cyrus Christie,ie IRL,DF,Fulham,26,1992,16.0,1073,62,319,459,302,29,1073,20,13,65.0,7,35.0,469,2695,1522,52,34,13,22,9,581,60,Matches
137,Jack Clarke,eng ENG,FW,Leeds United,18,2000,0.2,8,0,0,1,7,1,8,1,1,100.0,0,0.0,7,49,37,1,1,0,0,0,8,4,Matches
138,Jack Clarke,eng ENG,"FW,MF",QPR,18,2000,1.6,87,3,12,31,44,5,87,4,1,25.0,3,75.0,55,324,164,6,1,4,3,1,62,19,Matches
139,Josh Clarke,eng ENG,MF,Brentford,24,1995,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
140,Matthew Clarke,eng ENG,DF,Derby County,22,1996,33.5,2458,343,1400,984,79,38,2458,17,16,94.1,1,5.9,1460,7210,4311,24,24,4,21,7,1589,8,Matches
141,Tom Clarke,eng ENG,DF,Preston,31,1987,6.7,419,32,106,217,97,4,419,2,1,50.0,1,50.0,109,473,150,4,2,0,2,0,190,13,Matches
142,Jake Clarke-Salter,eng ENG,DF,Birmingham City,21,1997,17.9,738,109,436,285,22,15,738,7,6,85.7,1,14.3,291,1728,971,7,2,0,8,2,312,2,Matches
143,Adam Clayton,eng ENG,MF,Middlesbrough,30,1989,19.1,1044,57,241,695,123,3,1044,17,10,58.8,7,41.2,505,2033,908,8,13,2,14,3,596,7,Matches
144,Sam Clucas,eng ENG,MF,Stoke City,28,1990,43.3,2107,64,350,1113,671,105,2107,40,22,55.0,18,45.0,958,4950,2190,47,32,13,59,41,1237,123,Matches
145,Joel Coleman,eng ENG,GK,Huddersfield,23,1995,2.1,69,59,69,0,0,0,69,0,0,,0,,37,264,175,0,0,0,0,0,28,0,Matches
146,Maxime Colin,fr FRA,DF,Birmingham City,27,1991,44.0,2587,136,758,1233,634,55,2587,53,35,66.0,18,34.0,1085,7658,3907,118,72,21,58,32,1125,155,Matches
