rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Brenden Aaronson,us USA,MF,Leeds United,23,2000,39.5,1028,1293,79.5,13716,3018,627,728,302,366,34,64,2,5.7,6.0,-3.7,73,84,49,10,160,Matches
2,Thelo Aasgaard,no NOR,"MF,FW",Luton Town,22,2002,16.8,328,455,72.1,5421,973,159,193,132,175,24,50,1,1.1,1.4,-0.1,13,26,17,1,46,Matches
3,James Abankwah,ie IRL,DF,Watford,20,2004,15.4,780,925,84.3,13411,4895,342,369,351,394,65,124,0,0.3,0.4,-0.3,6,49,3,0,55,Matches
4,Salis Abdul Samed,gh GHA,MF,Sunderland,24,2000,3.1,145,162,89.5,2464,511,53,59,75,77,9,12,0,0.0,0.1,0.0,1,14,0,0,15,Matches
5,Azeem Abdulai,sct SCO,"FW,MF",Swansea City,21,2002,3.9,102,143,71.3,1534,219,63,76,28,38,9,16,0,0.2,0.5,-0.2,2,2,4,0,10,Matches
6,Ebou Adams,gm GAM,MF,Derby County,28,1996,42.1,914,1296,70.5,16733,4113,370,469,411,537,114,193,1,1.9,1.4,-0.9,18,101,19,4,131,Matches
7,Elijah Adebayo,eng ENG,FW,Luton Town,26,1998,26.9,219,313,70.0,2853,423,144,186,56,78,6,9,0,1.1,1.1,-1.1,16,8,10,1,20,Matches
8,Michael Adu-Poku,eng ENG,FW,Watford,18,2005,0.0,0,1,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
9,Enock Agyei,be BEL,"FW,MF",Burnley,19,2005,0.6,22,29,75.9,362,99,11,11,8,11,2,4,0,0.0,0.1,0.0,1,3,2,0,5,Matches
10,Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,25,1999,34.8,1617,1801,89.8,28771,8771,623,660,865,918,103,180,1,1.2,0.9,-0.2,13,91,9,2,88,Matches
11,Semi Ajayi,ng NGA,DF,West Brom,30,1993,13.6,707,822,86.0,14332,4612,195,223,432,463,76,118,0,0.0,0.1,0.0,1,62,1,0,51,Matches
12,Milan Aleksić,rs SRB,"MF,FW",Sunderland,18,2005,3.2,69,106,65.1,1160,214,35,46,23,33,7,12,0,0.3,0.3,-0.3,3,5,4,2,7,Matches
13,Ajibola Alese,eng ENG,DF,Sunderland,23,2001,7.8,278,349,79.7,5044,1598,111,123,132,153,28,54,0,0.5,0.3,-0.5,3,20,6,2,29,Matches
14,Jamie Allen,eng ENG,MF,Coventry City,29,1995,11.2,364,419,86.9,5853,1384,174,196,154,170,21,28,0,0.1,0.2,-0.1,4,46,4,0,37,Matches
15,Joe Allen,wls WAL,MF,Swansea City,34,1990,7.9,343,400,85.8,5734,1324,160,182,149,165,25,34,1,0.4,0.9,+0.6,7,27,6,1,40,Matches
16,Millenic Alli,ie IRL,"FW,DF",Luton Town,24,2000,8.5,133,220,60.5,2039,474,83,109,33,61,10,19,0,0.3,0.3,-0.3,3,8,6,2,14,Matches
17,Jak Alnwick,eng ENG,GK,Cardiff City,31,1993,29.0,571,908,62.9,16706,12418,81,82,285,290,203,525,0,0.0,0.0,0.0,0,17,1,0,0,Matches
18,Will Alves,eng ENG,"FW,MF",Cardiff City,19,2005,7.4,121,159,76.1,1682,401,75,81,40,52,3,12,3,0.9,1.5,+2.1,11,6,6,1,14,Matches
19,Steven Alzate,co COL,MF,Hull City,25,1998,21.6,915,1093,83.7,14599,3892,471,517,334,390,71,115,1,0.7,0.8,+0.3,14,95,6,2,77,Matches
20,Zeki Amdouni,ch SUI,MF,Burnley,23,2000,0.4,16,19,84.2,288,19,7,9,8,9,1,1,0,0.0,0.0,0.0,0,0,0,0,2,Matches
21,Ethan Ampadu,wls WAL,"DF,MF",Leeds United,23,2000,25.4,1997,2239,89.2,35446,11844,822,872,1001,1062,146,243,0,1.5,1.4,-1.5,14,169,15,2,106,Matches
22,Nordin Amrabat,ma MAR,"FW,MF",Hull City,37,1987,3.2,76,123,61.8,1587,510,38,43,19,42,19,29,1,0.3,0.5,+0.7,6,8,6,1,14,Matches
23,Lucas Andersen,dk DEN,"MF,FW",QPR,29,1994,12.9,348,490,71.0,5788,1843,181,209,104,152,44,93,0,1.8,2.1,-1.8,24,14,11,2,38,Matches
24,Joe Anderson,eng ENG,DF,Sunderland,23,2001,1.1,61,82,74.4,1155,307,20,26,31,36,8,13,0,0.0,0.1,0.0,0,7,2,2,9,Matches
25,Ryan Andrews,eng ENG,"DF,MF",Watford,19,2004,23.2,614,959,64.0,10249,3853,317,380,232,366,51,154,2,2.2,1.8,-0.2,13,46,15,8,56,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Jaidon Anthony,eng ENG,"FW,MF",Burnley,24,1999,40.7,1171,1646,71.1,18570,5001,630,735,396,561,99,231,7,8.1,8.1,-1.1,81,63,67,17,159,Matches
27,Adil Aouchiche,fr FRA,"MF,FW",Portsmouth,22,2002,7.6,161,239,67.4,2398,761,88,113,50,75,11,26,1,0.4,0.9,+0.6,8,23,7,4,18,Matches
28,Adil Aouchiche,fr FRA,"FW,MF",Sunderland,22,2002,3.3,90,142,63.4,1476,568,47,57,26,41,11,32,1,1.6,1.0,-0.6,8,8,8,2,14,Matches
29,Oliver Arblaster,eng ENG,MF,Sheffield Utd,20,2004,10.9,510,599,85.1,8971,2638,219,248,241,260,40,61,1,1.3,1.3,-0.3,22,56,11,2,84,Matches
30,Jordan Archer,sct SCO,GK,Portsmouth,31,1993,1.7,35,57,61.4,925,738,9,9,18,20,8,28,0,0.0,0.0,0.0,0,1,0,0,0,Matches
31,Adam Armstrong,eng ENG,FW,West Brom,27,1997,11.2,151,194,77.8,2293,255,84,102,55,63,9,17,0,0.4,0.5,-0.4,7,6,4,0,11,Matches
32,Harrison Armstrong,eng ENG,MF,Derby County,17,2007,12.3,222,332,66.9,4363,1118,80,107,101,150,35,54,0,0.2,0.4,-0.2,5,32,2,0,39,Matches
33,Sinclair Armstrong,ie IRL,FW,Bristol City,21,2003,17.3,187,242,77.3,2776,287,97,121,77,93,7,10,0,0.8,0.6,-0.8,13,9,7,0,16,Matches
34,Stuart Armstrong,sct SCO,"MF,FW",Sheffield Weds,32,1992,6.0,206,254,81.1,2766,664,133,150,57,67,7,15,1,1.0,0.8,0.0,14,16,13,2,25,Matches
35,Harrison Ashby,sct SCO,"DF,FW",QPR,22,2001,17.6,490,673,72.8,8643,3569,235,276,171,231,68,126,1,1.1,1.1,-0.1,9,38,11,6,38,Matches
36,Cian Ashford,wls WAL,"FW,MF",Cardiff City,19,2004,16.9,285,383,74.4,3850,871,181,212,75,106,11,21,3,2.8,2.1,+0.2,13,11,15,3,35,Matches
37,Robert Atkinson,eng ENG,DF,Portsmouth,26,1998,12.2,364,475,76.6,5971,2259,165,183,168,207,18,56,1,1.0,0.7,0.0,3,25,0,0,39,Matches
38,Luke Ayling,eng ENG,DF,Middlesbrough,32,1991,21.7,1335,1605,83.2,23322,9083,616,670,602,678,107,217,2,2.5,3.0,-0.5,23,123,22,11,143,Matches
39,Finn Azaz,ie IRL,"MF,FW",Middlesbrough,23,2000,39.4,1105,1617,68.3,18623,6706,541,663,411,548,103,258,11,9.7,7.6,+1.3,88,127,81,13,236,Matches
40,Femi Azeez,eng ENG,FW,Millwall,23,2001,21.2,329,570,57.7,4550,1825,202,277,84,152,18,61,5,2.1,2.5,+2.9,26,22,28,11,61,Matches
41,Kwadwo Baah,eng ENG,"MF,FW",Watford,21,2003,16.2,131,257,51.0,1945,544,71,118,47,81,8,17,3,3.0,1.8,0.0,11,6,10,3,17,Matches
42,Daniel Bachmann,at AUT,GK,Watford,30,1994,21.1,453,694,65.3,11688,9049,136,136,188,196,126,351,0,0.0,0.1,0.0,0,10,1,0,0,Matches
43,Joel Bagan,ie IRL,DF,Cardiff City,24,2000,17.9,587,788,74.5,11103,4402,239,269,273,357,68,141,1,0.5,0.6,+0.5,7,48,5,1,44,Matches
44,Michael Baidoo,gh GHA,"MF,FW",Plymouth Argyle,25,1999,5.0,70,107,65.4,1054,332,34,45,26,34,5,10,0,0.3,0.3,-0.3,6,12,5,1,14,Matches
45,Lewis Baker,eng ENG,MF,Stoke City,29,1995,16.4,460,603,76.3,8010,2227,210,243,183,219,49,106,2,1.9,2.1,+0.1,18,41,7,1,57,Matches
46,Lewis Baker,eng ENG,"MF,FW",Blackburn,29,1995,6.6,191,233,82.0,3416,948,78,88,92,105,17,31,0,0.4,0.2,-0.4,5,17,2,0,15,Matches
47,Daniel Ballard,nir NIR,DF,Sunderland,24,1999,12.5,665,759,87.6,13323,4401,167,190,443,469,51,84,1,0.3,0.3,+0.7,6,41,1,0,51,Matches
48,Patrick Bamford,eng ENG,FW,Leeds United,30,1993,2.8,36,59,61.0,403,103,23,34,6,11,1,2,0,0.2,0.1,-0.2,2,4,3,0,7,Matches
49,Raees Bangura-Williams,,"FW,MF",Millwall,,,6.8,99,143,69.2,1403,403,50,63,28,36,8,21,3,0.4,0.4,+2.6,4,10,2,1,17,Matches
50,Barry Bannan,sct SCO,MF,Sheffield Weds,34,1989,38.5,1742,2237,77.9,32110,12531,769,854,667,797,249,479,5,6.5,7.4,-1.5,73,204,80,13,324,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Tammer Bany,dk DEN,"MF,FW",West Brom,20,2003,0.6,18,25,72.0,325,78,9,9,7,9,2,3,1,0.9,0.0,+0.1,2,4,1,0,6,Matches
52,Jamal Baptiste,eng ENG,DF,Sheffield Utd,20,2003,0.1,2,3,66.7,20,20,2,2,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
53,Shandon Baptiste,gd GRN,MF,Luton Town,26,1998,8.0,275,350,78.6,4782,1367,113,134,120,139,27,52,0,1.5,1.5,-1.5,14,28,12,1,34,Matches
54,Tom Barkhuizen,eng ENG,"FW,MF",Derby County,31,1993,4.5,118,165,71.5,1694,311,73,82,34,48,5,16,0,0.2,0.2,-0.2,5,5,3,1,8,Matches
55,Daniel Barlaser,tr TUR,MF,Middlesbrough,27,1997,12.8,876,1035,84.6,15200,4623,418,449,362,413,82,139,1,2.4,2.5,-1.4,24,81,14,1,83,Matches
56,Ashley Barnes,eng ENG,"FW,MF",Norwich City,34,1989,1.9,25,35,71.4,355,150,18,21,3,5,3,4,0,0.0,0.1,0.0,0,2,1,0,8,Matches
57,Ashley Barnes,eng ENG,"FW,MF",Burnley,34,1989,1.5,17,32,53.1,311,75,4,8,9,11,1,3,1,0.3,0.0,+0.7,1,3,0,0,3,Matches
58,Louie Barry,eng ENG,"FW,MF",Hull City,21,2003,1.8,36,60,60.0,505,92,21,25,14,19,0,12,0,0.1,0.1,-0.1,2,2,1,0,3,Matches
59,Kyle Bartley,eng ENG,DF,West Brom,33,1991,29.0,1503,1692,88.8,28047,10961,550,576,810,881,121,191,0,1.0,0.9,-1.0,11,76,0,0,66,Matches
60,Norman Bassette,be BEL,FW,Coventry City,19,2004,10.1,50,83,60.2,740,131,33,48,10,20,4,5,0,0.2,0.6,-0.2,3,3,5,2,6,Matches
61,Danny Batth,eng ENG,DF,Blackburn,33,1990,33.4,1237,1549,79.9,25559,8604,352,414,722,802,148,290,0,0.8,0.9,-0.8,4,49,2,0,59,Matches
62,Patrick Bauer,de GER,DF,Preston,31,1992,0.1,0,2,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
63,Vakoun Bayo,ci CIV,FW,Watford,27,1997,24.9,284,387,73.4,3785,625,175,225,72,86,15,22,0,0.8,0.6,-0.8,15,13,6,1,22,Matches
64,James Beadle,eng ENG,GK,Sheffield Weds,20,2004,38.0,958,1364,70.2,26364,18347,183,184,506,509,266,662,0,0.0,0.3,0.0,0,27,2,0,0,Matches
65,Owen Beck,wls WAL,"DF,FW",Blackburn,21,2002,20.8,670,926,72.4,10402,3962,370,413,235,323,44,136,0,1.4,2.6,-1.4,19,35,12,4,37,Matches
66,Chris Bedia,ci CIV,FW,Hull City,28,1996,10.2,78,92,84.8,1040,183,47,51,25,29,3,3,0,0.7,0.7,-0.7,6,3,4,0,9,Matches
67,Amari'i Bell,jm JAM,DF,Luton Town,30,1994,30.1,920,1230,74.8,15394,7032,449,512,366,473,82,184,0,0.8,1.5,-0.8,14,87,24,5,141,Matches
68,Sam Bell,eng ENG,"FW,DF",Bristol City,22,2002,4.9,102,149,68.5,1391,261,61,77,30,44,5,9,0,0.5,0.3,-0.5,8,4,4,2,6,Matches
69,Jobe Bellingham,eng ENG,MF,Sunderland,18,2005,39.0,1362,1590,85.7,24417,4980,548,639,653,721,127,160,3,2.9,2.5,+0.1,47,148,24,2,193,Matches
70,Bachir Belloumi,dz ALG,"FW,MF",Hull City,22,2002,9.1,216,342,63.2,3619,1252,117,146,70,111,23,60,2,2.3,2.5,-0.3,23,15,26,9,42,Matches
71,Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,23.2,1007,1191,84.6,15533,3454,535,595,397,457,45,70,2,2.7,2.6,-0.7,20,64,28,2,90,Matches
72,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,23,2001,0.5,22,27,81.5,274,54,16,19,6,7,0,0,0,0.1,0.1,-0.1,1,1,1,0,2,Matches
73,Joe Bennett,eng ENG,DF,Oxford United,34,1990,8.3,305,384,79.4,5033,1727,136,149,152,178,13,44,0,0.1,0.2,-0.1,1,12,2,0,21,Matches
74,Daniel Bennie,au AUS,"FW,MF",QPR,18,2006,2.4,45,73,61.6,809,249,18,29,20,29,5,8,0,0.1,0.1,-0.1,1,5,1,0,9,Matches
75,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,33,1990,0.2,5,10,50.0,77,23,3,3,2,6,0,1,0,0.0,0.0,0.0,0,0,0,0,1,Matches
