rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
1,Jak Alnwick,eng ENG,GK,Cardiff City,31,1993,29.0,45,3,0,4,1,43.5,0.32,-0.5,-0.02,131,439,29.8,718,91,46.0,38.3,182,59.9,46.1,384,15,3.9,42,1.45,15.6,Matches
2,Jordan Archer,sct SCO,GK,Portsmouth,31,1993,1.7,2,0,0,0,0,2.9,0.27,+0.9,+0.54,7,26,26.9,50,5,48.0,37.1,7,28.6,36.1,32,0,0.0,3,1.80,16.1,Matches
3,Daniel Bachmann,at AUT,GK,Watford,30,1994,21.1,28,0,0,3,1,27.5,0.31,+0.5,+0.02,89,296,30.1,549,100,42.1,35.8,139,46.8,39.2,315,9,2.9,15,0.71,12.9,Matches
4,James Beadle,eng ENG,GK,Sheffield Weds,20,2004,38.0,59,4,0,9,0,54.6,0.37,-4.4,-0.12,179,562,31.9,1154,122,36.8,34.6,205,66.8,50.3,491,23,4.7,35,0.92,12.9,Matches
5,Jonathan Bond,eng ENG,GK,Watford,31,1993,8.9,14,0,1,0,0,16.8,0.41,+2.8,+0.31,30,85,35.3,202,32,28.2,28.5,67,41.8,33.4,130,5,3.8,14,1.58,15.2,Matches
6,Solomon Brynn,eng ENG,GK,Middlesbrough,23,2000,5.7,9,0,0,3,0,9.4,0.38,+0.4,+0.07,10,38,26.3,140,30,20.7,26.6,29,31.0,30.7,77,10,13.0,5,0.88,13.0,Matches
7,Pierce Charles,nir NIR,GK,Sheffield Weds,19,2005,8.0,10,0,0,1,0,13.5,0.43,+3.5,+0.44,50,110,45.5,298,37,27.9,30.5,39,69.2,52.4,107,11,10.3,5,0.63,10.8,Matches
8,Bradley Collins,eng ENG,GK,Coventry City,27,1997,14.6,23,0,0,5,0,17.2,0.35,-5.8,-0.40,78,220,35.5,415,45,38.1,34.6,90,68.9,53.5,177,5,2.8,22,1.51,17.4,Matches
9,Michael Cooper,eng ENG,GK,Sheffield Utd,24,1999,43.0,33,4,0,6,1,38.5,0.25,+6.5,+0.15,248,662,37.5,1425,182,37.0,35.6,223,60.5,49.3,617,59,9.6,37,0.86,11.9,Matches
10,David Cornell,wls WAL,GK,Preston,33,1991,9.0,16,3,0,2,0,13.3,0.32,-2.7,-0.30,58,161,36.0,261,43,39.1,35.8,75,78.7,55.2,125,8,6.4,10,1.11,14.5,Matches
11,Jamie Cumming,eng ENG,GK,Oxford United,24,1999,45.0,62,2,0,4,2,71.2,0.34,+11.2,+0.25,279,871,32.0,1500,190,42.2,36.1,326,73.0,51.3,791,38,4.8,51,1.13,13.9,Matches
12,Karl Darlow,wls WAL,GK,Leeds United,33,1990,7.0,3,0,0,0,1,2.5,0.23,+0.5,+0.08,25,75,33.3,197,27,31.5,31.0,33,39.4,35.9,66,7,10.6,6,0.86,13.6,Matches
13,Adam Davies,wls WAL,GK,Sheffield Utd,32,1992,3.0,3,0,0,1,0,2.7,0.38,-0.3,-0.11,16,38,42.1,79,16,30.4,32.7,17,82.4,59.6,49,4,8.2,0,0.00,9.2,Matches
14,Seny Dieng,sn SEN,GK,Middlesbrough,29,1994,17.0,21,0,0,1,2,16.4,0.35,-2.6,-0.15,27,118,22.9,469,83,18.6,27.0,77,40.3,37.1,242,12,5.0,24,1.41,15.1,Matches
15,Oliver Dovin,se SWE,GK,Coventry City,22,2002,27.4,30,1,1,3,3,31.3,0.32,+4.3,+0.16,101,318,31.8,797,80,30.0,30.6,150,52.7,41.8,353,11,3.1,37,1.35,15.1,Matches
16,George Evans,eng ENG,GK,Millwall,19,2005,4.0,8,0,1,1,0,4.5,0.24,-3.5,-0.88,37,89,41.6,81,8,79.0,50.5,31,80.6,54.6,70,4,5.7,6,1.50,14.6,Matches
17,Tom Glover,au AUS,GK,Middlesbrough,26,1997,6.3,6,0,0,1,0,3.8,0.29,-2.2,-0.35,25,96,26.0,199,35,35.7,33.3,36,69.4,51.8,75,8,10.7,7,1.10,11.5,Matches
18,Joshua Griffiths,eng ENG,GK,West Brom,22,2001,6.0,11,0,0,3,0,8.8,0.34,-2.2,-0.36,23,74,31.1,171,29,35.1,34.1,26,53.8,45.1,103,2,1.9,6,1.00,13.3,Matches
19,Daniel Grimshaw,eng ENG,GK,Plymouth Argyle,26,1998,21.0,49,3,0,8,0,47.5,0.37,-1.5,-0.07,94,444,21.2,911,94,37.2,35.2,155,67.7,52.2,319,6,1.9,26,1.24,14.9,Matches
20,Angus Gunn,sct SCO,GK,Norwich City,28,1996,34.5,42,4,0,5,2,36.1,0.27,-3.9,-0.11,71,297,23.9,1212,172,20.8,25.9,153,29.4,30.5,469,24,5.1,60,1.74,16.1,Matches
