rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
11,Edson Álvarez,mx MEX,MF,Ajax,23,1997,25.9,2118,85,514,1241,375,43,2118,31,22,71.0,9,29.0,1112,5173,2433,20,17,0,26,22,1345,32,Matches
12,Ben Aissa Ben Amar,ma MAR,DF,Utrecht,24,1997,1.0,96,17,45,51,0,0,96,1,0,0.0,1,100.0,54,181,126,0,0,0,1,0,58,0,Matches
13,Mohamed Amissi,bi BDI,"FW,MF",Heracles Almelo,20,2000,1.4,59,0,8,20,32,7,59,4,3,75.0,1,25.0,36,197,104,3,2,1,5,0,41,12,Matches
14,Djavan Anderson,sr SUR,"DF,MF",Zwolle,26,1995,11.4,529,27,138,224,181,17,529,27,16,59.3,11,40.7,289,2223,992,28,23,3,40,8,299,60,Matches
15,Martin Angha,ch SUI,DF,Fortuna Sittard,27,1994,28.8,1587,240,919,633,44,14,1587,6,4,66.7,2,33.3,810,3724,1863,11,9,0,14,5,887,3,Matches
16,Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,30.3,1383,50,399,828,170,12,1383,30,18,60.0,12,40.0,733,2449,926,11,14,0,35,21,836,27,Matches
17,Antony,br BRA,FW,Ajax,21,2000,19.2,1407,7,80,402,943,109,1407,75,42,56.0,33,44.0,975,5755,2840,82,63,41,47,23,1120,327,Matches
18,Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,2.3,77,1,3,41,33,7,77,7,3,42.9,4,57.1,51,197,33,1,1,0,14,4,64,6,Matches
19,Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,27.5,1404,169,630,683,103,31,1404,17,10,58.8,7,41.2,663,3190,1428,8,6,1,27,17,718,12,Matches
20,Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,1.6,72,5,27,34,11,3,72,3,0,0.0,3,100.0,28,79,31,0,0,0,3,3,31,7,Matches
21,Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,27.6,2387,94,443,1480,489,28,2387,45,34,75.6,11,24.4,1408,6288,3134,47,53,6,42,15,1576,38,Matches
22,Aventis Aventisian,am ARM,DF,Go Ahead Eag,18,2002,0.0,7,0,5,2,0,0,7,0,0,,0,,2,3,0,0,0,0,0,1,1,0,Matches
23,Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,18.6,821,29,215,482,134,13,821,21,8,38.1,13,61.9,379,1712,786,17,4,1,35,12,455,19,Matches
24,Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,23,1998,4.8,248,5,34,114,108,23,248,26,13,50.0,13,50.0,143,754,351,13,11,6,14,18,168,34,Matches
25,Aliou Badara Baldé,gn GUI,FW,Feyenoord,18,2002,0.1,5,0,0,3,2,0,5,1,1,100.0,0,0.0,5,27,14,0,0,0,1,0,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Nikolai Baden Frederiksen,dk DEN,FW,Vitesse,21,2000,14.5,342,4,23,152,174,47,342,13,8,61.5,5,38.5,170,773,317,10,10,6,44,11,217,59,Matches
27,Samy Baghdadi,fr FRA,"FW,MF",Fortuna Sittard,24,1997,4.8,201,5,41,79,84,27,201,17,6,35.3,11,64.7,107,622,281,14,5,5,15,5,115,24,Matches
28,Saïd Bakari,km COM,"DF,MF",RKC Waalwijk,26,1994,26.3,1421,52,341,587,516,54,1421,85,42,49.4,43,50.6,722,3920,1960,60,47,18,53,25,790,167,Matches
29,Johan Bakayoko,be BEL,FW,PSV Eindhoven,18,2003,0.4,28,1,4,8,16,10,28,5,1,20.0,4,80.0,13,63,38,1,0,1,0,0,13,5,Matches
30,Navajo Bakboord,nl NED,DF,Heracles Almelo,22,1999,5.4,319,19,130,150,44,1,319,7,3,42.9,4,57.1,124,581,282,7,7,0,9,6,129,11,Matches
31,Sinan Bakış,tr TUR,FW,Heracles Almelo,27,1994,17.0,547,14,43,288,223,72,547,51,28,54.9,23,45.1,307,1449,444,12,9,7,44,19,389,74,Matches
32,Justin Bakker,nl NED,DF,Go Ahead Eag,23,1998,8.2,561,79,294,228,41,2,560,1,0,0.0,1,100.0,315,1614,962,7,2,0,2,0,339,1,Matches
33,Nick Bakker,nl NED,DF,Heerenveen,29,1992,18.2,977,158,575,381,23,15,977,3,1,33.3,2,66.7,573,3108,1766,12,1,0,3,6,621,2,Matches
34,Remco Balk,nl NED,"FW,MF",Utrecht,20,2001,5.0,189,7,36,66,91,22,189,12,5,41.7,6,50.0,107,664,195,7,5,2,11,4,108,41,Matches
35,Alex Bangura,sl SLE,DF,Cambuur,22,1999,26.8,1547,89,666,615,286,42,1547,38,30,78.9,8,21.1,797,5067,2970,63,42,8,42,14,845,69,Matches
36,Naoufal Bannis,nl NED,"MF,FW",Feyenoord,19,2002,0.2,10,0,0,5,5,2,10,0,0,,0,,6,23,12,1,0,0,1,0,7,0,Matches
37,Yusuf Barasi,tr TUR,FW,AZ Alkmaar,18,2003,0.6,28,2,3,8,18,6,28,2,2,100.0,0,0.0,16,69,28,3,1,2,2,1,18,6,Matches
38,Édgar Barreto,py PAR,"MF,DF",NEC Nijmegen,37,1984,13.8,886,76,292,490,113,24,886,11,8,72.7,3,27.3,408,1281,586,5,9,1,20,15,534,15,Matches
39,Bilal Başaçıkoğlu,tr TUR,"FW,MF",Heracles Almelo,26,1995,16.4,716,14,108,262,360,25,716,61,26,42.6,35,57.4,376,2740,1307,44,30,9,33,20,414,126,Matches
40,Cole Bassett,us USA,"MF,DF",Feyenoord,20,2001,1.0,71,0,6,39,28,1,71,3,1,33.3,2,66.7,38,147,80,1,0,0,2,5,46,4,Matches
41,Riechedly Bazoer,cw CUW,DF,Vitesse,24,1996,21.8,1595,96,626,802,189,7,1595,31,18,58.1,13,41.9,1030,5935,3193,35,21,1,18,16,1089,20,Matches
42,Sven van Beek,nl NED,DF,Heerenveen,27,1994,28.5,1898,291,1121,699,92,45,1898,9,7,77.8,2,22.2,980,5013,2822,10,9,0,20,4,1139,8,Matches
43,Thomas Beekman,nl NED,MF,NEC Nijmegen,21,2000,0.1,4,0,1,2,1,1,4,0,0,,0,,2,3,0,0,0,0,1,0,3,0,Matches
44,Thomas Beelen,nl NED,"MF,DF",Zwolle,20,2001,0.8,50,3,11,24,15,1,50,0,0,,0,,14,65,37,0,3,0,1,2,31,2,Matches
45,Iliass Bel Hassani,ma MAR,"MF,FW",RKC Waalwijk,28,1992,9.3,445,6,58,231,160,16,445,26,20,76.9,6,23.1,269,1355,489,9,11,1,25,14,301,43,Matches
46,Charlison Benschop,cw CUW,FW,Fortuna Sittard,31,1989,6.4,194,9,23,108,64,11,194,5,5,100.0,0,0.0,80,275,80,2,2,1,19,10,127,23,Matches
47,Martijn Berden,nl NED,"FW,MF",Go Ahead Eag,24,1997,6.9,223,5,31,76,124,21,223,24,11,45.8,13,54.2,130,888,421,10,7,1,15,18,151,47,Matches
48,Mitchell van Bergen,nl NED,FW,Heerenveen,21,1999,1.0,50,1,4,12,34,2,50,0,0,,0,,40,291,164,7,4,1,1,0,37,17,Matches
49,Steven Berghuis,nl NED,"MF,FW",Ajax,29,1991,26.5,1838,18,137,703,1005,123,1838,46,21,45.7,25,54.3,1106,4923,2102,48,37,19,47,19,1367,227,Matches
50,Emil Bergström,se SWE,DF,Willem II,28,1993,8.3,481,60,256,206,20,9,481,0,0,,0,,222,959,510,1,2,0,4,1,251,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Matúš Bero,sk SVK,MF,Vitesse,25,1995,24.2,1315,39,199,735,392,52,1314,43,17,39.5,26,60.5,591,2512,1011,19,24,4,80,30,758,95,Matches
52,Tom Beugelsdijk,nl NED,DF,Sparta R'dam,30,1990,17.0,877,114,423,406,56,23,877,9,6,66.7,3,33.3,413,2012,1030,1,5,1,12,1,456,9,Matches
53,Sam Beukema,nl NED,DF,AZ Alkmaar,22,1998,11.0,777,92,381,367,32,15,777,0,0,,0,,383,1886,1089,6,6,0,5,2,453,2,Matches
54,Justin Bijlow,nl NED,GK,Feyenoord,23,1998,22.0,764,640,757,6,1,1,764,1,1,100.0,0,0.0,482,2556,1642,0,0,0,0,0,405,0,Matches
55,Janis Blaswich,de GER,GK,Heracles Almelo,30,1991,22.0,874,675,857,16,1,0,874,1,1,100.0,0,0.0,482,2360,1636,0,0,0,0,0,425,0,Matches
56,Daley Blind,nl NED,DF,Ajax,31,1990,31.2,3375,123,734,1814,849,63,3375,41,27,65.9,14,34.1,2152,9960,5706,66,66,6,45,18,2402,207,Matches
57,Tom Boere,nl NED,FW,Cambuur,28,1992,14.1,430,17,25,248,159,40,430,15,8,53.3,7,46.7,195,752,276,9,6,4,34,24,317,77,Matches
58,Melayro Bogarde,nl NED,MF,Groningen,19,2002,2.7,133,7,32,71,30,0,133,4,2,50.0,2,50.0,58,307,155,3,1,0,7,3,62,3,Matches
59,Wilfried Bony,ci CIV,FW,NEC Nijmegen,32,1988,0.2,7,0,0,2,5,0,7,0,0,,0,,2,3,0,0,0,0,2,0,5,0,Matches
60,Pieter Bos,nl NED,GK,Cambuur,24,1997,5.1,235,211,234,1,0,0,235,0,0,,0,,138,807,494,0,0,0,0,0,106,0,Matches
61,Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,23,1997,26.2,2344,157,862,1355,146,21,2344,17,14,82.4,3,17.6,1354,6225,3763,32,16,0,15,9,1528,12,Matches
62,Jesse Bosch,nl NED,MF,Twente,21,2000,9.7,549,36,126,305,125,11,549,18,9,50.0,9,50.0,264,1073,426,11,10,3,23,3,292,23,Matches
63,Jordan Botaka,cd COD,"MF,DF",Fortuna Sittard,28,1993,1.8,112,1,25,62,27,5,112,10,8,80.0,2,20.0,63,332,163,7,2,2,7,3,63,7,Matches
64,Ioannis-Foivos Botos,gr GRE,"MF,FW",Go Ahead Eag,20,2000,11.5,429,6,39,178,214,70,429,18,5,27.8,13,72.2,220,961,380,13,5,11,40,16,313,84,Matches
65,Achraf El Bouchataoui,nl NED,MF,RKC Waalwijk,21,2000,4.1,353,7,95,180,82,5,353,8,2,25.0,6,75.0,191,857,343,5,3,1,7,3,228,6,Matches
66,Yacine Bourhane,km COM,MF,Go Ahead Eag,22,1998,0.5,30,1,4,22,4,1,30,0,0,,0,,19,104,61,2,2,0,1,1,23,0,Matches
67,Othman Boussaid,be BEL,"FW,MF",Utrecht,21,2000,13.8,727,15,111,309,325,36,727,45,22,48.9,23,51.1,433,2489,1194,36,32,10,32,18,441,101,Matches
68,Róbert Boženík,sk SVK,FW,Feyenoord,21,1999,0.2,3,0,0,3,0,0,3,0,0,,0,,1,12,0,0,0,0,0,0,2,1,Matches
69,Wout Brama,nl NED,MF,Twente,34,1986,7.1,409,29,117,250,43,0,409,6,4,66.7,2,33.3,190,820,359,4,2,0,5,4,247,1,Matches
70,Mattijs Branderhorst,nl NED,GK,NEC Nijmegen,27,1993,34.0,1180,1123,1178,0,2,2,1180,0,0,,0,,620,3298,1905,0,0,0,3,0,423,0,Matches
71,Myron van Brederode,nl NED,FW,AZ Alkmaar,18,2003,0.1,17,0,1,5,11,3,17,1,1,100.0,0,0.0,8,63,38,1,1,0,1,1,8,0,Matches
72,Michael Breij,nl NED,"MF,FW",Cambuur,24,1997,15.5,613,32,122,299,206,37,613,34,17,50.0,17,50.0,366,2231,1204,44,31,14,30,14,372,86,Matches
73,Joshua Brenet,cw CUW,DF,Twente,27,1994,11.1,775,24,182,350,255,47,775,39,14,35.9,25,64.1,367,2320,1241,37,22,10,25,12,396,68,Matches
74,Brian Brobbey,nl NED,FW,Ajax,19,2002,4.4,140,1,9,56,77,40,140,13,5,38.5,8,61.5,87,403,130,7,2,4,14,6,112,43,Matches
75,Jorn Brondeel,be BEL,GK,Willem II,27,1993,1.2,43,39,43,0,0,0,43,0,0,,0,,26,131,83,0,0,0,0,0,15,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Ilias Bronkhorst,nl NED,"DF,FW",NEC Nijmegen,24,1997,2.2,116,5,29,53,35,5,116,0,0,,0,,44,372,224,7,5,0,6,2,59,15,Matches
77,Luuk Brouwers,nl NED,MF,Go Ahead Eag,23,1998,31.9,1845,99,566,1004,292,57,1844,32,23,71.9,9,28.1,882,4181,1993,35,22,10,27,21,1114,51,Matches
78,Jordy Bruijn,nl NED,"MF,FW",NEC Nijmegen,25,1996,20.1,891,34,210,480,210,54,889,47,24,51.1,23,48.9,509,2758,1200,30,24,12,43,33,588,65,Matches
79,Bruma,pt POR,"FW,MF",PSV Eindhoven,26,1994,14.1,937,5,65,345,541,93,937,62,33,53.2,29,46.8,602,3652,1965,64,38,24,54,21,717,172,Matches
80,Max Bruns,nl NED,DF,Twente,18,2002,1.2,46,5,27,18,1,0,46,0,0,,0,,23,128,62,0,1,0,0,0,25,0,Matches
81,Koen Bucker,nl NED,GK,Heracles Almelo,25,1996,12.0,453,428,451,2,0,0,453,0,0,,0,,271,1548,1080,0,0,0,0,0,174,0,Matches
82,Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,12.8,464,12,63,237,175,50,464,28,17,60.7,11,39.3,252,1427,507,17,10,5,38,20,298,63,Matches
83,Wouter Burger,nl NED,DF,Feyenoord,20,2001,0.9,78,4,24,52,3,2,78,0,0,,0,,53,269,137,0,0,0,2,0,61,0,Matches
84,Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,22,1998,12.8,435,7,49,133,260,59,435,38,25,65.8,13,34.2,277,1988,942,36,14,22,47,22,295,98,Matches
85,Alexander Büttner,nl NED,"DF,MF",RKC Waalwijk,32,1989,20.9,1316,30,333,549,444,12,1315,37,16,43.2,21,56.8,616,3209,1440,45,28,2,44,23,646,90,Matches
86,Zico Buurmeester,nl NED,"MF,DF",AZ Alkmaar,19,2002,0.0,1,0,0,1,0,0,1,0,0,,0,,1,2,2,0,0,0,0,0,1,0,Matches
87,Marc Cardona,es ESP,FW,Go Ahead Eag,26,1995,8.8,396,9,42,146,213,65,396,29,12,41.4,17,58.6,224,1118,528,20,15,11,49,32,257,64,Matches
88,João Carlos Teixeira,pt POR,MF,Feyenoord,28,1993,0.1,14,1,2,5,7,4,14,1,1,100.0,0,0.0,8,27,7,0,0,0,2,2,9,1,Matches
89,Gabi Caschili,nl NED,MF,Zwolle,18,2003,0.1,12,0,2,5,5,0,12,0,0,,0,,5,48,22,1,0,0,2,0,5,0,Matches
90,Joel Castro Pereira,pt POR,GK,RKC Waalwijk,25,1996,2.0,90,77,89,1,0,0,90,0,0,,0,,48,240,151,0,0,0,0,0,35,0,Matches
91,Václav Černý,cz CZE,FW,Twente,23,1997,6.0,371,3,33,143,199,24,371,26,9,34.6,17,65.4,208,1171,483,11,15,5,19,12,256,62,Matches
92,Ibrahim Cissoko,nl NED,FW,NEC Nijmegen,18,2003,1.0,57,1,10,14,35,10,57,9,4,44.4,5,55.6,37,246,145,7,4,3,1,1,38,11,Matches
93,Jordy Clasie,nl NED,MF,AZ Alkmaar,30,1991,26.8,2178,52,462,1385,342,10,2178,19,12,63.2,7,36.8,1188,5179,2364,28,42,2,31,19,1480,40,Matches
94,Pelle Clement,nl NED,"MF,FW",Zwolle,25,1996,15.2,833,32,119,361,365,50,833,43,21,48.8,22,51.2,461,2832,1404,48,33,18,38,26,489,98,Matches
95,Denilho Cleonise,nl NED,"FW,MF",Twente,19,2001,2.1,95,2,13,31,52,15,95,19,13,68.4,6,31.6,66,509,245,12,4,7,16,7,59,19,Matches
96,Iñigo Córdoba,es ESP,"FW,MF",Go Ahead Eag,24,1997,25.7,1259,9,175,567,541,89,1259,98,55,56.1,43,43.9,684,4059,1665,67,37,15,99,46,817,198,Matches
97,Tim Coremans,nl NED,GK,Sparta R'dam,30,1991,3.0,103,92,103,0,0,0,103,0,0,,0,,55,232,140,0,0,0,0,0,50,0,Matches
98,Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,9.3,476,44,225,230,26,3,476,7,6,85.7,1,14.3,219,1305,725,9,2,0,6,3,259,4,Matches
99,George Cox,eng ENG,DF,Fortuna Sittard,23,1998,24.4,1411,112,552,557,316,21,1411,24,8,33.3,16,66.7,593,2934,1262,27,16,4,35,7,597,68,Matches
100,Vito van Crooij,nl NED,"MF,FW",Sparta R'dam,25,1996,24.2,991,20,159,457,381,57,990,32,9,28.1,23,71.9,477,2440,833,26,19,10,28,22,578,123,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Daniel Crowley,eng ENG,MF,Willem II,23,1997,9.5,528,11,88,288,159,13,528,29,16,55.2,13,44.8,303,2190,804,25,13,3,15,10,345,19,Matches
102,Adrián Dalmau,es ESP,FW,Sparta R'dam,27,1994,6.5,185,5,16,74,96,30,185,2,0,0.0,2,100.0,103,336,84,2,2,1,29,8,143,38,Matches
103,Adrián Dalmau,es ESP,FW,Utrecht,27,1994,2.7,57,2,3,30,24,10,57,3,1,33.3,2,66.7,28,104,41,2,1,2,5,5,42,11,Matches
104,Wessel Dammers,nl NED,"DF,MF",Groningen,26,1995,13.3,787,120,452,300,40,23,787,3,2,66.7,1,33.3,406,1878,951,1,1,2,6,0,438,1,Matches
105,Wessel Dammers,nl NED,DF,Willem II,26,1995,13.9,745,111,379,346,26,11,745,1,1,100.0,0,0.0,335,2036,1047,7,4,0,4,1,395,2,Matches
106,Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,6.3,288,8,42,85,163,27,288,13,7,53.8,6,46.2,162,1015,343,18,8,9,20,9,173,62,Matches
107,Danilo,br BRA,"FW,MF",Ajax,22,1999,3.1,177,6,14,58,105,39,177,4,0,0.0,4,100.0,88,269,130,2,0,2,9,4,117,21,Matches
108,Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,16.6,1066,50,369,486,220,17,1066,31,16,51.6,15,48.4,540,3110,1671,51,23,3,27,5,548,66,Matches
109,Mohamed Daramy,dk DEN,"FW,MF",Ajax,19,2002,2.3,169,0,4,39,130,47,169,15,7,46.7,8,53.3,107,1045,688,29,12,21,7,13,119,46,Matches
110,Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,6.0,220,8,17,86,118,29,220,11,5,45.5,6,54.5,98,410,189,9,4,3,18,8,153,46,Matches
111,Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,9.7,384,14,30,178,180,47,384,23,8,34.8,15,65.2,188,953,362,14,10,5,38,15,278,70,Matches
112,Eli Dasa,il ISR,"DF,MF",Vitesse,28,1992,29.1,1949,61,458,902,607,22,1949,36,19,52.8,17,47.2,1048,6020,3199,87,63,7,44,35,1193,162,Matches
113,Jeffrey De Lange,nl NED,GK,Twente,23,1998,2.0,89,78,89,0,0,0,89,0,0,,0,,55,322,153,0,0,0,1,0,41,0,Matches
114,Mathias De Wolf,be BEL,FW,NEC Nijmegen,19,2002,0.1,5,0,2,2,1,0,5,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
115,Mats Deijl,nl NED,"DF,MF",Go Ahead Eag,24,1997,27.1,1489,89,452,717,329,33,1489,29,12,41.4,17,58.6,659,3164,1390,29,23,1,36,16,761,86,Matches
116,Thomas van den Belt,nl NED,MF,Zwolle,20,2001,22.9,1362,70,326,788,263,20,1362,14,7,50.0,7,50.0,648,2599,1229,31,24,5,31,14,759,26,Matches
117,Connor van den Berg,nl NED,GK,Willem II,20,2001,0.8,34,33,34,0,0,0,34,0,0,,0,,8,83,30,0,0,0,0,0,2,0,Matches
118,Rav van den Berg,nl NED,DF,Zwolle,17,2004,4.1,270,27,135,128,9,2,270,0,0,,0,,149,750,381,4,1,0,1,1,158,1,Matches
119,Arjen van der Heide,nl NED,"FW,MF",Heerenveen,19,2001,5.5,243,7,36,82,126,31,243,16,5,31.3,11,68.8,131,786,353,13,8,3,12,8,141,46,Matches
120,Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,28.6,1817,243,957,757,110,74,1817,3,1,33.3,2,66.7,936,4023,2304,8,6,0,12,2,1120,10,Matches
121,Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,10.7,681,40,223,290,177,11,681,5,2,40.0,3,60.0,335,2054,878,17,19,1,9,6,349,44,Matches
122,Mark van der Maarel,nl NED,DF,Utrecht,31,1989,22.7,1547,139,671,712,171,19,1547,8,4,50.0,4,50.0,779,3457,1668,14,11,2,12,6,851,35,Matches
123,Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,4.7,304,35,163,123,20,5,304,5,3,60.0,2,40.0,137,755,446,8,3,1,7,1,163,3,Matches
124,Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,15.0,589,24,104,245,249,54,589,24,8,33.3,15,62.5,299,1335,667,21,11,7,37,10,339,71,Matches
125,Maikel van der Werff,nl NED,DF,Zwolle,32,1989,5.5,393,53,200,171,24,5,393,1,1,100.0,0,0.0,187,779,360,6,4,2,6,0,204,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,12.0,369,4,12,115,245,107,368,35,17,48.6,18,51.4,222,1135,487,21,10,21,45,20,277,111,Matches
127,Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,0.2,17,0,0,12,5,0,17,0,0,,0,,10,40,25,0,0,0,1,0,10,3,Matches
128,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,16.8,932,10,88,374,487,90,932,77,37,48.1,40,51.9,582,2961,1467,55,28,26,52,20,693,140,Matches
129,Danilho Doekhi,nl NED,DF,Vitesse,23,1998,28.9,1864,175,850,878,153,56,1864,13,11,84.6,2,15.4,944,4981,2824,34,15,0,16,9,1066,18,Matches
130,Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,11.9,649,18,115,350,190,16,649,24,12,50.0,12,50.0,311,1338,502,14,7,4,20,11,403,50,Matches
131,Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,6.5,232,4,42,80,114,24,232,11,5,45.5,6,54.5,134,825,385,15,3,9,16,8,146,61,Matches
132,Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,26.4,817,26,58,335,436,166,815,80,40,50.0,40,50.0,481,2527,918,47,26,28,120,57,614,178,Matches
133,Augustin Drakpe,tg TOG,DF,Sparta R'dam,19,2001,0.3,11,1,7,4,0,0,11,0,0,,0,,5,16,9,0,0,0,0,0,4,0,Matches
134,Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,22.8,1522,210,849,626,57,13,1522,11,7,63.6,4,36.4,834,4509,2473,4,5,0,17,7,889,7,Matches
135,Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26.0,755,596,748,7,0,0,755,0,0,,0,,479,2560,1452,0,0,0,0,0,371,0,Matches
136,Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,30.0,1279,76,359,663,265,28,1279,37,21,56.8,16,43.2,575,2613,892,24,23,6,46,19,629,54,Matches
137,Laros Duarte,cv CPV,MF,Sparta R'dam,24,1997,2.1,103,4,27,51,27,0,103,5,5,100.0,0,0.0,54,232,88,0,3,0,4,2,69,2,Matches
138,Laros Duarte,cv CPV,MF,Groningen,24,1997,25.4,1302,48,300,775,242,6,1302,26,19,73.1,7,26.9,646,3530,1944,31,20,2,27,13,695,24,Matches
139,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,9.7,486,15,85,244,167,25,486,29,18,62.1,11,37.9,302,1641,581,16,13,4,42,25,351,50,Matches
140,Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,0.2,6,0,1,4,1,0,6,1,1,100.0,0,0.0,3,12,1,0,0,0,0,0,3,0,Matches
141,Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,6.8,293,16,115,146,33,1,293,5,0,0.0,5,100.0,115,550,284,9,3,0,6,2,135,8,Matches
142,Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,0.2,7,0,2,2,3,0,7,0,0,,0,,2,11,0,0,0,0,2,0,5,0,Matches
143,Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,0.3,15,2,12,4,0,0,15,1,1,100.0,0,0.0,4,70,33,0,0,0,0,1,4,0,Matches
144,Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,10.8,382,16,34,146,205,47,382,31,13,41.9,18,58.1,208,1230,504,22,15,14,49,15,285,79,Matches
