rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Trustin van 't Loo,nl NED,MF,Heerenveen,17,2004,0.3,2,7,28.6,23,2,1,3,1,2,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2,Dirk Abels,nl NED,"DF,MF",Sparta R'dam,24,1997,32.2,1049,1460,71.8,18151,8357,469,565,460,602,94,218,0,0.9,1.0,-0.9,12,90,7,3,97,Matches
3,Zakaria Aboukhlal,ma MAR,"FW,MF",AZ Alkmaar,21,2000,9.1,170,249,68.3,2278,616,96,132,56,70,6,10,1,1.0,0.8,0.0,7,6,14,2,27,Matches
4,Paulos Abraham,se SWE,"FW,MF",Groningen,19,2002,15.0,210,310,67.7,3297,877,103,124,75,106,19,39,2,1.3,1.8,+0.7,13,25,12,4,37,Matches
5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,21,2000,19.1,579,748,77.4,11420,3966,187,224,316,366,67,121,0,0.3,0.4,-0.3,6,35,1,0,45,Matches
6,Luka Adžić,rs SRB,"FW,MF",Zwolle,22,1998,8.1,191,298,64.1,3058,1014,99,134,51,80,24,47,1,2.0,1.9,-1.0,22,13,10,8,19,Matches
7,Joost van Aken,nl NED,DF,Heerenveen,27,1994,2.2,90,114,78.9,1674,693,34,40,44,51,11,22,0,0.0,0.0,0.0,1,4,0,0,5,Matches
8,Ali Akman,tr TUR,FW,NEC Nijmegen,19,2002,17.4,374,498,75.1,5166,930,219,270,102,133,23,36,0,2.3,1.7,-2.3,27,22,12,3,38,Matches
9,Hamdi Akujobi,nl NED,"DF,FW",Heerenveen,21,2000,1.6,82,103,79.6,1348,416,39,45,35,39,6,13,0,0.0,0.1,0.0,0,3,1,1,3,Matches
10,Pontus Almqvist,se SWE,"FW,MF",Utrecht,22,1999,2.9,33,48,68.8,484,75,20,28,10,14,1,2,0,0.1,0.1,-0.1,3,1,2,1,3,Matches
11,Edson Álvarez,mx MEX,MF,Ajax,23,1997,25.9,1533,1782,86.0,25731,6988,704,773,683,767,105,146,1,0.4,1.4,+0.6,9,124,12,0,152,Matches
12,Ben Aissa Ben Amar,ma MAR,DF,Utrecht,24,1997,1.0,68,82,82.9,1247,434,27,31,37,42,4,9,0,0.0,0.0,0.0,0,2,0,0,1,Matches
13,Mohamed Amissi,bi BDI,"FW,MF",Heracles Almelo,20,2000,1.4,27,36,75.0,417,54,17,17,6,9,2,3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
14,Djavan Anderson,sr SUR,"DF,MF",Zwolle,26,1995,11.4,258,379,68.1,3941,1152,136,169,92,132,17,41,2,0.7,1.1,+1.3,9,14,7,2,22,Matches
15,Martin Angha,ch SUI,DF,Fortuna Sittard,27,1994,28.8,973,1264,77.0,20218,7109,302,356,522,596,139,271,0,0.1,0.3,-0.1,1,40,4,0,56,Matches
16,Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,30.3,903,1143,79.0,15568,5911,404,474,393,453,76,150,1,1.0,1.5,0.0,13,126,8,1,132,Matches
17,Antony,br BRA,FW,Ajax,21,2000,19.2,898,1156,77.7,13455,4074,494,569,300,377,61,112,4,4.5,6.5,-0.5,37,45,84,20,137,Matches
18,Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,2.3,25,45,55.6,368,115,17,24,5,11,2,5,0,0.3,0.0,-0.3,2,4,1,0,4,Matches
19,Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,27.5,720,1062,67.8,14603,5809,233,297,365,460,107,237,1,1.2,1.2,-0.2,10,64,9,1,74,Matches
20,Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,1.6,34,51,66.7,486,90,19,28,10,15,3,6,0,0.0,0.0,0.0,0,3,0,0,1,Matches
21,Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,27.6,1714,2087,82.1,28914,9670,777,872,706,811,155,260,4,3.1,3.6,+0.9,37,212,36,3,233,Matches
