rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
32,Justin Bakker,nl NED,DF,Go Ahead Eag,23,1998,8.2,7,3,4,2,1,4,7,3,8,6,2,5,12,30,1,Matches
33,Nick Bakker,nl NED,DF,Heerenveen,29,1992,18.2,20,13,15,5,0,13,18,5,24,14,10,22,42,61,0,Matches
34,Remco Balk,nl NED,"FW,MF",Utrecht,20,2001,5.0,8,3,4,2,2,4,8,4,6,0,6,2,10,4,0,Matches
35,Alex Bangura,sl SLE,DF,Cambuur,22,1999,26.8,57,34,40,13,4,24,37,13,22,9,13,29,86,54,0,Matches
36,Naoufal Bannis,nl NED,"MF,FW",Feyenoord,19,2002,0.2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,Matches
37,Yusuf Barasi,tr TUR,FW,AZ Alkmaar,18,2003,0.6,1,0,0,1,0,1,1,0,0,0,0,1,2,2,0,Matches
38,Édgar Barreto,py PAR,"MF,DF",NEC Nijmegen,37,1984,13.8,41,22,27,10,4,30,57,27,28,8,20,27,68,33,1,Matches
39,Bilal Başaçıkoğlu,tr TUR,"FW,MF",Heracles Almelo,26,1995,16.4,42,27,18,17,7,11,45,34,16,3,13,10,52,10,0,Matches
40,Cole Bassett,us USA,"MF,DF",Feyenoord,20,2001,1.0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,Matches
41,Riechedly Bazoer,cw CUW,DF,Vitesse,24,1996,21.8,25,18,18,5,2,13,28,15,11,8,3,43,68,42,1,Matches
42,Sven van Beek,nl NED,DF,Heerenveen,27,1994,28.5,62,40,40,19,3,30,46,16,51,24,27,45,107,124,0,Matches
43,Thomas Beekman,nl NED,MF,NEC Nijmegen,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
44,Thomas Beelen,nl NED,"MF,DF",Zwolle,20,2001,0.8,6,6,2,3,1,2,5,3,0,0,0,0,6,2,0,Matches
45,Iliass Bel Hassani,ma MAR,"MF,FW",RKC Waalwijk,28,1992,9.3,11,7,4,7,0,6,19,13,4,0,4,5,16,1,0,Matches
46,Charlison Benschop,cw CUW,FW,Fortuna Sittard,31,1989,6.4,8,5,1,5,2,4,11,7,10,1,9,1,9,7,0,Matches
47,Martijn Berden,nl NED,"FW,MF",Go Ahead Eag,24,1997,6.9,6,2,3,3,0,2,7,5,4,0,4,1,7,4,0,Matches
48,Mitchell van Bergen,nl NED,FW,Heerenveen,21,1999,1.0,3,1,0,2,1,2,3,1,0,0,0,2,5,0,0,Matches
49,Steven Berghuis,nl NED,"MF,FW",Ajax,29,1991,26.5,29,18,10,10,9,14,43,29,12,1,11,9,38,4,0,Matches
50,Emil Bergström,se SWE,DF,Willem II,28,1993,8.3,12,6,10,2,0,5,10,5,9,5,4,13,25,53,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
51,Matúš Bero,sk SVK,MF,Vitesse,25,1995,24.2,49,21,11,30,8,17,64,47,32,5,27,18,67,18,0,Matches
52,Tom Beugelsdijk,nl NED,DF,Sparta R'dam,30,1990,17.0,16,11,8,8,0,10,18,8,20,9,11,38,54,82,2,Matches
53,Sam Beukema,nl NED,DF,AZ Alkmaar,22,1998,11.0,15,11,9,5,1,6,11,5,12,7,5,20,35,49,0,Matches
54,Justin Bijlow,nl NED,GK,Feyenoord,23,1998,22.0,0,0,0,0,0,0,2,2,2,0,2,1,1,5,1,Matches
55,Janis Blaswich,de GER,GK,Heracles Almelo,30,1991,22.0,1,0,1,0,0,1,1,0,0,0,0,0,1,13,3,Matches
56,Daley Blind,nl NED,DF,Ajax,31,1990,31.2,45,25,11,22,12,25,42,17,32,8,24,44,89,44,0,Matches
57,Tom Boere,nl NED,FW,Cambuur,28,1992,14.1,3,0,1,1,1,1,13,12,6,2,4,0,3,13,0,Matches
58,Melayro Bogarde,nl NED,MF,Groningen,19,2002,2.7,12,5,6,5,1,5,12,7,5,1,4,5,17,1,0,Matches
59,Wilfried Bony,ci CIV,FW,NEC Nijmegen,32,1988,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
60,Pieter Bos,nl NED,GK,Cambuur,24,1997,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
61,Olivier Boscagli,fr FRA,"DF,MF",PSV Eindhoven,23,1997,26.2,45,25,29,12,4,22,44,22,24,13,11,69,114,70,0,Matches
62,Jesse Bosch,nl NED,MF,Twente,21,2000,9.7,20,10,5,13,2,6,21,15,11,1,10,18,38,24,0,Matches
63,Jordan Botaka,cd COD,"MF,DF",Fortuna Sittard,28,1993,1.8,6,3,3,3,0,1,2,1,2,0,2,0,6,0,0,Matches
64,Ioannis-Foivos Botos,gr GRE,"MF,FW",Go Ahead Eag,20,2000,11.5,6,5,3,1,2,3,5,2,9,1,8,1,7,2,0,Matches
65,Achraf El Bouchataoui,nl NED,MF,RKC Waalwijk,21,2000,4.1,8,4,5,2,1,4,8,4,2,0,2,3,11,6,0,Matches
66,Yacine Bourhane,km COM,MF,Go Ahead Eag,22,1998,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
67,Othman Boussaid,be BEL,"FW,MF",Utrecht,21,2000,13.8,15,8,6,9,0,9,20,11,11,0,11,21,36,11,0,Matches
68,Róbert Boženík,sk SVK,FW,Feyenoord,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
69,Wout Brama,nl NED,MF,Twente,34,1986,7.1,8,3,3,4,1,4,12,8,11,4,7,7,15,15,0,Matches
70,Mattijs Branderhorst,nl NED,GK,NEC Nijmegen,27,1993,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,Matches
71,Myron van Brederode,nl NED,FW,AZ Alkmaar,18,2003,0.1,2,1,0,0,2,0,0,0,1,0,1,0,2,0,0,Matches
72,Michael Breij,nl NED,"MF,FW",Cambuur,24,1997,15.5,27,15,8,17,2,8,29,21,25,3,22,11,38,23,0,Matches
73,Joshua Brenet,cw CUW,DF,Twente,27,1994,11.1,23,15,12,9,2,13,21,8,11,2,9,10,33,17,0,Matches
74,Brian Brobbey,nl NED,FW,Ajax,19,2002,4.4,8,7,0,2,6,3,5,2,6,0,6,2,10,1,0,Matches
75,Jorn Brondeel,be BEL,GK,Willem II,27,1993,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Ilias Bronkhorst,nl NED,"DF,FW",NEC Nijmegen,24,1997,2.2,8,5,4,3,1,5,7,2,1,0,1,2,10,5,0,Matches
77,Luuk Brouwers,nl NED,MF,Go Ahead Eag,23,1998,31.9,54,28,22,25,7,16,50,34,47,16,31,33,87,51,0,Matches
78,Jordy Bruijn,nl NED,"MF,FW",NEC Nijmegen,25,1996,20.1,35,18,13,17,5,12,30,18,27,6,21,8,43,22,0,Matches
79,Bruma,pt POR,"FW,MF",PSV Eindhoven,26,1994,14.1,15,6,1,7,7,6,21,15,7,0,7,5,20,5,0,Matches
80,Max Bruns,nl NED,DF,Twente,18,2002,1.2,4,3,4,0,0,2,3,1,0,0,0,1,5,3,0,Matches
81,Koen Bucker,nl NED,GK,Heracles Almelo,25,1996,12.0,1,0,1,0,0,1,2,1,0,0,0,1,2,3,2,Matches
82,Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,12.8,19,16,5,9,5,6,28,22,10,0,10,7,26,8,0,Matches
83,Wouter Burger,nl NED,DF,Feyenoord,20,2001,0.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Matches
84,Delano Burgzorg,sr SUR,"FW,MF",Heracles Almelo,22,1998,12.8,18,15,4,8,6,10,19,9,9,1,8,6,24,4,0,Matches
85,Alexander Büttner,nl NED,"DF,MF",RKC Waalwijk,32,1989,20.9,51,31,23,18,10,21,38,17,16,1,15,36,87,21,1,Matches
86,Zico Buurmeester,nl NED,"MF,DF",AZ Alkmaar,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
87,Marc Cardona,es ESP,FW,Go Ahead Eag,26,1995,8.8,12,7,4,1,7,4,15,11,4,1,3,4,16,7,0,Matches
88,João Carlos Teixeira,pt POR,MF,Feyenoord,28,1993,0.1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,Matches
89,Gabi Caschili,nl NED,MF,Zwolle,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
90,Joel Castro Pereira,pt POR,GK,RKC Waalwijk,25,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
91,Václav Černý,cz CZE,FW,Twente,23,1997,6.0,12,6,4,5,3,5,21,16,8,0,8,5,17,2,0,Matches
92,Ibrahim Cissoko,nl NED,FW,NEC Nijmegen,18,2003,1.0,5,3,2,1,2,4,6,2,1,0,1,0,5,1,0,Matches
93,Jordy Clasie,nl NED,MF,AZ Alkmaar,30,1991,26.8,61,33,16,37,8,14,48,34,24,7,17,43,104,31,1,Matches
94,Pelle Clement,nl NED,"MF,FW",Zwolle,25,1996,15.2,23,12,4,13,6,9,29,20,22,3,19,10,33,18,0,Matches
95,Denilho Cleonise,nl NED,"FW,MF",Twente,19,2001,2.1,0,0,0,0,0,0,1,1,1,0,1,4,4,2,0,Matches
96,Iñigo Córdoba,es ESP,"FW,MF",Go Ahead Eag,24,1997,25.7,57,32,26,20,11,28,71,43,44,0,44,20,77,7,0,Matches
97,Tim Coremans,nl NED,GK,Sparta R'dam,30,1991,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Matches
98,Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,9.3,20,12,15,5,0,9,16,7,8,1,7,12,32,28,0,Matches
99,George Cox,eng ENG,DF,Fortuna Sittard,23,1998,24.4,57,38,27,25,5,26,48,22,39,14,25,40,97,72,0,Matches
100,Vito van Crooij,nl NED,"MF,FW",Sparta R'dam,25,1996,24.2,35,21,15,13,7,17,58,41,44,6,38,14,49,19,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Daniel Crowley,eng ENG,MF,Willem II,23,1997,9.5,11,6,3,6,2,7,18,11,9,0,9,4,15,5,0,Matches
102,Adrián Dalmau,es ESP,FW,Sparta R'dam,27,1994,6.5,1,1,0,1,0,1,7,6,7,1,6,1,2,3,0,Matches
103,Adrián Dalmau,es ESP,FW,Utrecht,27,1994,2.7,2,0,0,1,1,1,3,2,1,0,1,0,2,1,0,Matches
104,Wessel Dammers,nl NED,"DF,MF",Groningen,26,1995,13.3,19,11,13,6,0,8,15,7,26,14,12,24,43,67,1,Matches
105,Wessel Dammers,nl NED,DF,Willem II,26,1995,13.9,20,13,14,6,0,13,17,4,18,14,4,20,40,70,1,Matches
106,Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,6.3,7,2,1,3,3,2,5,3,6,0,6,4,11,8,0,Matches
107,Danilo,br BRA,"FW,MF",Ajax,22,1999,3.1,1,1,0,1,0,1,2,1,6,1,5,2,3,4,0,Matches
108,Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,16.6,46,30,29,14,3,28,60,32,21,2,19,25,71,38,4,Matches
109,Mohamed Daramy,dk DEN,"FW,MF",Ajax,19,2002,2.3,2,1,0,2,0,0,2,2,0,0,0,0,2,0,0,Matches
110,Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,6.0,6,1,1,3,2,0,7,7,1,0,1,2,8,7,0,Matches
111,Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,9.7,8,0,0,5,3,2,4,2,8,3,5,0,8,11,0,Matches
112,Eli Dasa,il ISR,"DF,MF",Vitesse,28,1992,29.1,32,19,10,18,4,11,27,16,21,4,17,27,59,30,2,Matches
113,Jeffrey De Lange,nl NED,GK,Twente,23,1998,2.0,1,0,1,0,0,1,2,1,0,0,0,0,1,3,0,Matches
114,Mathias De Wolf,be BEL,FW,NEC Nijmegen,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,Matches
115,Mats Deijl,nl NED,"DF,MF",Go Ahead Eag,24,1997,27.1,52,29,24,24,4,28,62,34,28,9,19,26,78,63,0,Matches
116,Thomas van den Belt,nl NED,MF,Zwolle,20,2001,22.9,41,22,16,23,2,14,46,32,27,7,20,31,72,45,1,Matches
117,Connor van den Berg,nl NED,GK,Willem II,20,2001,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
118,Rav van den Berg,nl NED,DF,Zwolle,17,2004,4.1,7,2,7,0,0,2,7,5,5,3,2,4,11,16,0,Matches
119,Arjen van der Heide,nl NED,"FW,MF",Heerenveen,19,2001,5.5,15,6,5,6,4,4,13,9,10,0,10,0,15,2,0,Matches
120,Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,28.6,30,16,23,6,1,19,28,9,30,17,13,35,65,99,1,Matches
121,Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,10.7,30,20,16,9,5,15,28,13,13,6,7,14,44,31,0,Matches
122,Mark van der Maarel,nl NED,DF,Utrecht,31,1989,22.7,68,41,42,18,8,42,59,17,19,8,11,32,100,84,0,Matches
123,Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,4.7,10,4,6,4,0,6,8,2,6,2,4,10,20,15,0,Matches
124,Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,15.0,20,16,10,6,4,10,19,9,14,1,13,8,28,15,0,Matches
125,Maikel van der Werff,nl NED,DF,Zwolle,32,1989,5.5,11,6,7,3,1,6,13,7,6,2,4,13,24,19,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,12.0,5,2,1,3,1,2,9,7,3,0,3,1,6,4,0,Matches
127,Mark Diemers,nl NED,"MF,FW",Feyenoord,27,1993,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
128,Ritsu Doan,jp JPN,"FW,MF",PSV Eindhoven,23,1998,16.8,41,30,14,25,2,16,34,18,25,2,23,8,49,6,1,Matches
129,Danilho Doekhi,nl NED,DF,Vitesse,23,1998,28.9,55,37,34,19,2,21,30,9,37,15,22,39,94,106,0,Matches
130,Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,11.9,33,19,6,18,9,6,14,8,10,3,7,11,44,7,0,Matches
131,Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,6.5,5,2,1,3,1,2,7,5,6,0,6,5,10,2,0,Matches
132,Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,26.4,38,20,8,16,14,5,25,20,16,3,13,7,45,22,0,Matches
133,Augustin Drakpe,tg TOG,DF,Sparta R'dam,19,2001,0.3,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,Matches
134,Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,22.8,42,24,30,11,1,20,37,17,39,21,18,36,78,92,2,Matches
135,Joel Drommel,nl NED,GK,PSV Eindhoven,24,1996,26.0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,4,Matches
136,Deroy Duarte,cv CPV,"MF,DF",Fortuna Sittard,22,1999,30.0,59,33,25,23,11,28,70,42,23,7,16,38,97,64,1,Matches
137,Laros Duarte,cv CPV,MF,Sparta R'dam,24,1997,2.1,3,0,2,1,0,0,6,6,0,0,0,0,3,6,0,Matches
138,Laros Duarte,cv CPV,MF,Groningen,24,1997,25.4,39,22,20,18,1,13,40,27,20,6,14,30,69,29,1,Matches
139,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,9.7,20,13,8,10,2,6,13,7,14,1,13,7,27,7,1,Matches
140,Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,0.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
141,Riza Durmisi,dk DEN,DF,Sparta R'dam,27,1994,6.8,9,6,3,6,0,4,5,1,6,2,4,6,15,16,0,Matches
142,Zakaria Eddahchouri,nl NED,FW,Go Ahead Eag,21,2000,0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
143,Rens van Eijden,nl NED,"MF,DF",NEC Nijmegen,33,1988,0.3,3,1,2,1,0,1,3,2,1,1,0,1,4,0,0,Matches
144,Emanuel Emegha,nl NED,"FW,MF",Sparta R'dam,18,2003,10.8,6,4,1,3,2,2,9,7,10,2,8,1,7,13,0,Matches
145,Mario Engels,de GER,FW,Sparta R'dam,27,1993,12.2,9,5,5,3,1,2,13,11,13,2,11,3,12,1,0,Matches
146,Luca Everink,nl NED,DF,Twente,20,2001,1.8,8,2,4,4,0,3,5,2,2,0,2,3,11,7,0,Matches
147,Håkon Evjen,no NOR,"FW,MF",AZ Alkmaar,21,2000,10.1,35,24,12,19,4,11,35,24,21,1,20,11,46,9,0,Matches
148,Milan van Ewijk,nl NED,DF,Heerenveen,20,2000,32.2,104,65,64,34,6,29,57,28,31,8,23,59,163,107,3,Matches
149,Noah Fadiga,sn SEN,DF,Heracles Almelo,21,1999,30.1,40,25,28,7,5,19,43,24,21,4,17,30,70,43,0,Matches
150,Leroy Fer,nl NED,MF,Feyenoord,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Arianit Ferati,xk KVX,"MF,DF",Fortuna Sittard,23,1997,8.2,16,8,10,3,3,7,22,15,13,1,12,9,25,17,0,Matches
152,Leandro Fernandes,nl NED,"FW,MF",Zwolle,21,1999,0.8,0,0,0,0,0,0,5,5,3,1,2,0,0,0,0,Matches
153,Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,27.7,17,9,4,10,3,7,23,16,21,7,14,20,37,57,0,Matches
154,Juriën Gaari,cw CUW,DF,RKC Waalwijk,27,1993,25.8,48,24,32,11,5,30,50,20,33,11,22,35,83,59,3,Matches
155,Cody Gakpo,nl NED,FW,PSV Eindhoven,22,1999,21.2,15,9,5,4,6,7,25,18,22,2,20,16,31,10,0,Matches
156,Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,10.6,13,6,5,5,3,5,13,8,7,0,7,6,19,2,0,Matches
157,Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,19.1,35,22,16,19,0,19,32,13,9,1,8,16,51,34,0,Matches
158,Liam van Gelderen,sr SUR,DF,Ajax,20,2001,0.6,2,1,2,0,0,1,2,1,1,0,1,2,4,2,0,Matches
159,Tristan van Gilst,nl NED,FW,Zwolle,18,2003,0.2,2,2,1,1,0,0,1,1,0,0,0,0,2,0,0,Matches
160,Marco van Ginkel,nl NED,MF,PSV Eindhoven,28,1992,11.0,23,14,7,13,3,10,23,13,9,0,9,11,34,15,0,Matches
161,Paul Gladon,nl NED,FW,Fortuna Sittard,29,1992,6.7,3,0,1,1,1,0,10,10,6,0,6,1,4,5,0,Matches
162,Hilary Gong,ng NGA,"DF,FW",Vitesse,22,1998,0.7,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,Matches
163,Jay Gorter,nl NED,GK,Ajax,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
164,Mario Götze,de GER,MF,PSV Eindhoven,29,1992,24.6,42,21,11,20,11,14,44,30,21,1,20,7,49,2,0,Matches
165,Kenzo Goudmijn,nl NED,"MF,FW",Sparta R'dam,19,2001,2.1,4,1,2,1,1,1,6,5,2,0,2,4,8,2,0,Matches
166,Ryan Gravenberch,nl NED,MF,Ajax,19,2002,24.5,47,25,14,25,8,16,41,25,23,4,19,19,66,21,0,Matches
167,Adrian Grbić,at AUT,"FW,MF",Vitesse,24,1996,8.4,5,4,2,3,0,1,7,6,8,2,6,4,9,8,0,Matches
168,Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,2.7,13,10,7,4,2,7,8,1,5,1,4,1,14,4,0,Matches
169,Maxim Gullit,nl NED,DF,Cambuur,20,2001,1.3,1,1,1,0,0,1,2,1,1,1,0,1,2,8,0,Matches
170,Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,15.0,28,19,11,15,2,9,33,24,22,1,21,10,38,9,1,Matches
171,Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,18.4,28,20,16,9,3,14,26,12,28,16,12,31,59,93,0,Matches
172,Erick Gutiérrez,mx MEX,"MF,DF",PSV Eindhoven,26,1995,19.3,50,31,20,22,8,26,48,22,22,6,16,37,87,24,0,Matches
173,Albert Guðmundsson,is ISL,FW,AZ Alkmaar,24,1997,12.1,12,3,4,4,4,9,25,16,9,0,9,5,17,11,0,Matches
174,Warner Hahn,sr SUR,GK,Go Ahead Eag,29,1992,19.0,1,1,1,0,0,1,2,1,0,0,0,1,2,7,3,Matches
175,Tomáš Hájek,cz CZE,DF,Vitesse,29,1991,10.1,26,15,17,9,0,12,24,12,13,6,7,13,39,45,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Rami Al Hajj,se SWE,"MF,FW",Heerenveen,19,2001,5.2,11,3,8,1,2,5,13,8,8,2,6,3,14,3,0,Matches
177,Tibor Halilović,hr CRO,"MF,FW",Heerenveen,26,1995,28.7,35,19,16,10,9,13,33,20,22,4,18,19,54,16,0,Matches
178,Denzel Hall,nl NED,DF,Feyenoord,20,2001,0.6,3,2,2,1,0,3,3,0,2,1,1,0,3,1,0,Matches
179,Sébastien Haller,ci CIV,FW,Ajax,27,1994,28.5,19,7,1,9,9,4,17,13,19,2,17,2,21,21,0,Matches
180,Mohamed El Hankouri,ma MAR,"MF,DF",Groningen,24,1997,25.8,30,17,13,12,5,10,29,19,25,3,22,18,48,24,2,Matches
181,Emil Hansson,se SWE,"FW,MF",Fortuna Sittard,23,1998,7.2,10,4,7,1,2,6,20,14,2,1,1,1,11,5,0,Matches
182,Emil Hansson,se SWE,"MF,FW",Heracles Almelo,23,1998,6.3,11,4,7,4,0,7,17,10,5,0,5,0,11,1,0,Matches
