rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
28,Yanick van Osch,nl NED,GK,Fortuna Sittard,24,1997,32.0,63,1,1,8,1,60.6,0.31,-1.4,-0.04,246,607,40.5,895,103,47.7,37.7,283,63.6,46.0,550,15,2.7,25,0.78,13.0,Matches
29,Maarten Paes,id IDN,GK,Utrecht,23,1998,17.0,23,1,1,1,1,20.1,0.28,-1.9,-0.11,97,192,50.5,401,91,37.7,33.1,101,40.6,34.3,199,10,5.0,28,1.65,15.3,Matches
30,Remko Pasveer,nl NED,GK,Ajax,37,1983,20.0,4,0,0,0,0,8.3,0.21,+4.3,+0.22,77,176,43.8,674,99,24.3,28.3,70,17.1,26.7,145,6,4.1,24,1.20,18.3,Matches
31,Robbin Ruiter,nl NED,GK,Willem II,34,1987,1.0,4,0,0,0,0,4.4,0.48,+0.4,+0.36,8,17,47.1,28,3,46.4,37.2,8,50.0,41.8,11,0,0.0,0,0.00,12.0,Matches
32,Markus Schubert,de GER,GK,Vitesse,23,1998,19.5,27,3,0,4,1,23.7,0.30,-2.3,-0.12,119,363,32.8,653,122,40.7,36.0,152,63.8,48.7,251,17,6.8,46,2.36,17.0,Matches
33,Maarten Stekelenburg,nl NED,GK,Ajax,38,1982,7.0,3,0,0,0,0,2.9,0.22,-0.1,-0.01,53,99,53.5,238,34,36.1,33.4,35,37.1,35.3,54,3,5.6,5,0.71,16.8,Matches
34,Sonny Stevens,nl NED,GK,Cambuur,29,1992,28.9,59,1,0,9,1,45.5,0.28,-12.5,-0.43,245,567,43.2,1061,145,38.5,34.7,296,53.7,43.8,559,14,2.5,31,1.07,13.9,Matches
35,Lars Unnerstall,de GER,GK,Twente,31,1990,32.0,32,0,1,4,2,35.2,0.28,+5.2,+0.16,182,532,34.2,843,151,47.9,37.9,202,63.4,45.9,432,30,6.9,68,2.13,16.9,Matches
36,Etienne Vaessen,sr SUR,GK,RKC Waalwijk,26,1995,31.0,45,4,0,9,0,46.1,0.27,+1.1,+0.04,310,705,44.0,1048,213,49.8,40.4,267,68.5,51.8,521,38,7.3,54,1.74,15.0,Matches
37,Hobie Verhulst,nl NED,GK,AZ Alkmaar,28,1993,2.0,2,0,0,0,0,1.8,0.46,-0.2,-0.08,7,25,28.0,42,6,42.9,35.5,13,53.8,49.2,17,0,0.0,5,2.50,19.6,Matches
38,Michael Verrips,nl NED,GK,Fortuna Sittard,24,1996,2.0,4,0,0,0,0,4.5,0.45,+0.5,+0.27,12,31,38.7,63,8,41.3,34.3,12,41.7,35.7,23,0,0.0,7,3.50,20.9,Matches
39,Peter Vindahl Jensen,dk DEN,GK,AZ Alkmaar,23,1998,32.0,42,0,2,7,0,36.2,0.28,-5.8,-0.18,208,542,38.4,1083,185,38.0,33.5,228,57.0,45.2,381,29,7.6,55,1.72,16.2,Matches
40,Timon Wellenreuther,de GER,GK,Willem II,25,1995,31.0,52,2,0,12,2,41.9,0.28,-8.1,-0.26,279,699,39.9,1028,137,51.6,40.2,244,69.3,50.8,418,27,6.5,72,2.32,17.4,Matches
