rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
25,William Alarcón,cl CHI,MF,Huracán,23,2000,20.1,3,28,5,17.9,1.40,0.25,0.11,0.60,24.4,9,0,0,1.6,1.6,0.06,+1.4,+1.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Gustavo Albarracín,ar ARG,MF,Talleres,17,2006,2.5,1,2,1,50.0,0.80,0.40,0.50,1.00,25.3,0,0,0,0.2,0.2,0.10,+0.8,+0.8,Matches
27,Brian Alexis Leizza,ar ARG,DF,Tigre,23,2000,11.2,0,2,1,50.0,0.18,0.09,0.00,0.00,23.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
28,Brian Alexis Leizza,ar ARG,DF,Cen. Córdoba–SdE,23,2000,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29,Franco Alfonso,ar ARG,"FW,MF",Huracán,21,2002,2.9,0,7,0,0.0,2.39,0.00,0.00,,25.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
30,Rodrigo Aliendro,ar ARG,MF,River Plate,32,1991,5.7,0,9,2,22.2,1.58,0.35,0.00,0.00,18.5,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
31,Agustín Almendra,ar ARG,MF,Racing Club,23,2000,13.5,2,22,8,36.4,1.62,0.59,0.09,0.25,27.2,2,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
32,Antony Alonso,ar ARG,FW,Deportivo Riestra,25,1998,7.8,3,10,5,50.0,1.28,0.64,0.30,0.60,10.1,0,0,0,1.9,1.9,0.19,+1.1,+1.1,Matches
33,Facundo Altamira,,"MF,FW",Godoy Cruz,,,16.7,3,29,11,37.9,1.74,0.66,0.10,0.27,16.5,0,0,0,3.3,3.3,0.11,-0.3,-0.3,Matches
34,Facundo Altamirano,ar ARG,GK,San Lorenzo,27,1996,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
35,Pablo Altamirano,ar ARG,MF,Newell's OB,19,2005,1.6,0,2,2,100.0,1.22,1.22,0.00,0.00,29.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
36,Fabio Álvarez,ar ARG,"MF,FW",Lanús,31,1993,4.5,0,5,2,40.0,1.12,0.45,0.00,0.00,31.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
37,Francisco Álvarez,ar ARG,DF,Arg Juniors,23,2000,23.2,2,22,2,9.1,0.95,0.09,0.09,1.00,17.9,0,0,0,0.7,0.7,0.03,+1.3,+1.3,Matches
38,Juan Álvarez,ar ARG,"FW,DF",Banfield,27,1996,11.4,0,17,5,29.4,1.49,0.44,0.00,0.00,20.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
39,Gonzalo Álvez,ar ARG,"FW,MF",Ind. Rivadavia,20,2003,2.6,0,3,0,0.0,1.14,0.00,0.00,,17.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
40,Gonzalo Álvez,ar ARG,"DF,FW",Cen. Córdoba–SdE,20,2003,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
41,Lucas Ambrogio,ar ARG,"FW,MF",Atlé Tucumán,24,1999,0.3,0,1,1,100.0,3.00,3.00,0.00,0.00,21.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
42,Santino Andino,ar ARG,"MF,FW",Godoy Cruz,18,2005,11.7,2,16,5,31.3,1.37,0.43,0.13,0.40,15.7,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
43,Juan Andrada,ar ARG,MF,Sarmiento,29,1995,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
44,Federico Andueza,uy URU,DF,Cen. Córdoba–SdE,26,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45,Miguel Ángel Torrén,ar ARG,DF,Unión,35,1988,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
46,Luis Angulo,co COL,"MF,FW",Platense,19,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,19,2004,7.1,3,9,4,44.4,1.26,0.56,0.33,0.75,15.0,0,0,0,2.1,2.1,0.24,+0.9,+0.9,Matches
48,Aaron Anselmino,ar ARG,DF,Boca Juniors,18,2005,9.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
49,Claudio Aquino,ar ARG,MF,Vélez Sarsfield,32,1991,23.5,9,70,22,31.4,2.97,0.93,0.09,0.27,24.7,17,3,3,6.8,4.4,0.07,+2.2,+1.6,Matches
50,Dylan Aquino,ar ARG,"FW,MF",Lanús,18,2005,7.2,1,29,12,41.4,4.04,1.67,0.03,0.08,22.5,1,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Franco Aragón,ar ARG,MF,Cen. Córdoba–SdE,29,1994,1.0,0,1,0,0.0,0.97,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
52,Gabriel Aranda,ar ARG,DF,Banfield,22,2001,5.3,0,2,1,50.0,0.38,0.19,0.00,0.00,11.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
53,Carlos Arce,ar ARG,MF,Barracas Central,33,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Ignacio Arce,ar ARG,GK,Deportivo Riestra,31,1992,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
55,Lucas Arce,ar ARG,DF,Godoy Cruz,26,1997,22.5,0,14,2,14.3,0.62,0.09,0.00,0.00,22.3,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
56,Facundo Ardiles,ar ARG,"DF,FW",Godoy Cruz,25,1998,3.7,0,1,0,0.0,0.27,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
57,Gabriel Arias,cl CHI,GK,Racing Club,36,1987,20.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
58,Oscar Arias,ar ARG,DF,San Lorenzo,19,2005,6.1,0,3,1,33.3,0.49,0.16,0.00,0.00,16.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
59,Ramón Arias,uy URU,DF,Tigre,31,1992,7.4,0,4,3,75.0,0.54,0.40,0.00,0.00,10.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
60,Franco Armani,ar ARG,GK,River Plate,37,1986,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
61,Blas Armoa,py PAR,"FW,MF",Tigre,23,2000,15.2,3,27,11,40.7,1.78,0.72,0.11,0.27,18.4,0,0,0,3.8,3.8,0.14,-0.8,-0.8,Matches
62,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,25,1998,9.3,0,9,2,22.2,0.96,0.21,0.00,0.00,27.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
63,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,26,1997,21.4,4,39,12,30.8,1.82,0.56,0.10,0.33,17.2,0,0,0,2.9,2.9,0.08,+1.1,+1.1,Matches
64,Mauricio Asenjo,ar ARG,FW,Ind. Rivadavia,29,1994,7.6,0,12,4,33.3,1.58,0.53,0.00,0.00,13.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
65,Rodrigo Atencio,ar ARG,"MF,FW",Cen. Córdoba–SdE,21,2002,20.2,4,44,12,27.3,2.18,0.59,0.09,0.33,23.8,10,0,0,3.8,3.8,0.09,+0.2,+0.2,Matches
66,Axel Atum,ar ARG,"FW,MF",Estudiantes–LP,18,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
67,Gabriel Ávalos,py PAR,FW,Independiente,33,1990,23.5,9,55,24,43.6,2.34,1.02,0.13,0.29,15.3,0,2,3,6.1,3.7,0.07,+2.9,+3.3,Matches
68,Thyago Ayala,ar ARG,GK,Sarmiento,22,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
69,Diego Azcurra,ar ARG,"FW,MF",Sarmiento,25,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Tomás Badaloni,ar ARG,FW,Godoy Cruz,23,2000,0.4,0,5,1,20.0,12.16,2.43,0.00,0.00,8.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
71,Elías Báez,ar ARG,DF,San Lorenzo,19,2004,14.4,0,7,2,28.6,0.48,0.14,0.00,0.00,26.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
72,Facundo Báez,ar ARG,"FW,DF",Arg Juniors,19,2004,0.3,0,1,0,0.0,3.91,0.00,0.00,,26.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
73,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,24,1999,20.4,3,43,16,37.2,2.11,0.78,0.07,0.19,16.7,0,0,0,5.5,5.5,0.13,-2.5,-2.5,Matches
74,Adrián Balboa,uy URU,FW,Unión,30,1994,23.4,5,66,19,28.8,2.82,0.81,0.05,0.16,16.7,0,2,2,6.6,5.1,0.08,-1.6,-2.1,Matches
75,Franco Baldassarra,ar ARG,"MF,FW",Platense,25,1998,3.5,0,6,2,33.3,1.73,0.58,0.00,0.00,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Agustín Baldi,ar ARG,DF,Belgrano,21,2002,5.8,0,3,0,0.0,0.52,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
77,Guillermo Balzi,ar ARG,MF,Newell's OB,22,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Éver Banega,ar ARG,"MF,FW",Newell's OB,35,1988,16.9,2,14,3,21.4,0.83,0.18,0.00,0.00,23.9,3,2,2,2.4,0.9,0.06,-0.4,-0.9,Matches
79,Tiago Banega,ar ARG,"MF,DF",Unión,24,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Nahuel Banegas,ar ARG,DF,Tigre,27,1996,15.1,1,33,13,39.4,2.18,0.86,0.03,0.08,18.5,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
81,Lucas Baños,ar ARG,DF,Newell's OB,18,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82,Miguel Barbieri,ar ARG,DF,Rosario Central,30,1993,7.3,0,3,0,0.0,0.41,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
83,David Barbona,ar ARG,"MF,FW",Defensa y Just,28,1995,0.4,0,1,0,0.0,2.65,0.00,0.00,,25.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
84,Esequiel Barco,ar ARG,MF,River Plate,24,1999,4.1,1,9,5,55.6,2.19,1.22,0.11,0.20,20.7,1,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
85,Adam Bareiro,py PAR,FW,San Lorenzo,27,1996,2.5,0,3,1,33.3,1.20,0.40,0.00,0.00,6.5,0,0,0,0.6,0.6,0.22,-0.6,-0.6,Matches
86,Adam Bareiro,py PAR,FW,River Plate,27,1996,4.7,0,5,1,20.0,1.06,0.21,0.00,0.00,12.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
87,Juan Barinaga,ar ARG,"DF,MF",Belgrano,23,2000,7.5,1,3,2,66.7,0.40,0.27,0.33,0.50,18.3,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches
88,Juan Barinaga,ar ARG,DF,Boca Juniors,23,2000,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
89,Marcelo Barovero,ar ARG,GK,Banfield,39,1984,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Daniel Barrea,ar ARG,"MF,FW",Godoy Cruz,22,2001,13.9,3,32,10,31.3,2.30,0.72,0.09,0.30,21.0,0,0,0,1.9,1.9,0.06,+1.1,+1.1,Matches
91,Alan Barrionuevo,ar ARG,DF,Deportivo Riestra,27,1997,24.0,2,22,9,40.9,0.92,0.38,0.09,0.22,14.7,0,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
92,Martín Barrios,uy URU,MF,Racing Club,25,1999,4.7,0,10,0,0.0,2.12,0.00,0.00,,28.1,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
93,Nahuel Barrios,ar ARG,"MF,FW",San Lorenzo,25,1998,7.8,0,14,3,21.4,1.80,0.39,0.00,0.00,25.9,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
94,Pier Barrios,ar ARG,DF,Godoy Cruz,33,1990,21.0,0,6,3,50.0,0.29,0.14,0.00,0.00,15.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
95,Rafael Barrios,ar ARG,"DF,MF",Cen. Córdoba–SdE,30,1993,17.3,1,16,3,18.8,0.93,0.17,0.06,0.33,14.5,0,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
96,Bautista Barros Schelotto,ar ARG,DF,Platense,24,2000,15.3,0,3,0,0.0,0.20,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
97,Bruno Barticciotto,cl CHI,"FW,MF",Talleres,22,2001,11.2,7,30,11,36.7,2.68,0.98,0.23,0.64,18.6,0,0,0,2.3,2.3,0.08,+4.7,+4.7,Matches
98,Damián Batallini,ar ARG,"MF,DF",Arg Juniors,27,1996,0.3,0,2,0,0.0,7.83,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
99,Damián Batallini,ar ARG,"FW,MF",Instituto,27,1996,7.9,0,15,4,26.7,1.89,0.50,0.00,0.00,16.0,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
100,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,25,1998,4.3,0,5,0,0.0,1.16,0.00,0.00,,25.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Jonathan Bay,ar ARG,DF,Instituto,30,1993,9.3,0,5,1,20.0,0.54,0.11,0.00,0.00,19.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
102,Tomás Belmonte,ar ARG,MF,Boca Juniors,25,1998,13.5,0,8,2,25.0,0.59,0.15,0.00,0.00,11.4,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
103,Samuel Beltrán,ar ARG,MF,Rosario Central,19,2004,0.7,0,1,0,0.0,1.43,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
104,Gastón Benavídez,ar ARG,DF,Talleres,28,1995,22.9,1,21,5,23.8,0.92,0.22,0.05,0.20,13.9,0,0,0,2.9,2.9,0.15,-1.9,-1.9,Matches
105,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,22,2001,15.7,1,10,5,50.0,0.64,0.32,0.10,0.20,22.0,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
106,Nehuén Benedetti,ar ARG,MF,Estudiantes–LP,18,2005,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
107,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,27,1996,10.5,3,29,6,20.7,2.75,0.57,0.07,0.33,19.0,0,1,1,2.1,1.3,0.04,+0.9,+0.7,Matches
108,Bernardo Benítez,py PAR,"MF,FW",Tigre,21,2002,4.0,0,6,3,50.0,1.49,0.74,0.00,0.00,25.4,1,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
109,Fernando Benítez,ar ARG,"FW,MF",Cen. Córdoba–SdE,23,2000,6.5,1,12,3,25.0,1.84,0.46,0.08,0.33,21.2,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
110,Guillermo Benítez,ar ARG,DF,Huracán,30,1993,14.0,0,7,1,14.3,0.50,0.07,0.00,0.00,17.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
111,Gustavo Benítez,ar ARG,DF,Deportivo Riestra,37,1986,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
112,Andrés Berizovsky,ar ARG,DF,Defensa y Just,19,2004,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Lucas Bernabéu,ar ARG,DF,Belgrano,20,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Lucas Besozzi,ar ARG,"FW,MF",Newell's OB,21,2003,4.9,0,5,1,20.0,1.01,0.20,0.00,0.00,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
115,Bruno Bianchi,ar ARG,DF,Ind. Rivadavia,34,1989,11.1,0,1,0,0.0,0.09,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
116,Juan Bisanz,ar ARG,"FW,MF",Banfield,22,2001,8.3,0,17,4,23.5,2.06,0.48,0.00,0.00,17.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
117,Lautaro Blanco,ar ARG,DF,Boca Juniors,24,1999,18.0,0,3,1,33.3,0.17,0.06,0.00,0.00,17.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
118,Sebastián Blanco,ar ARG,MF,San Lorenzo,35,1988,1.7,1,4,1,25.0,2.34,0.58,0.25,1.00,18.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
119,Nicolás Blandi,ar ARG,FW,Defensa y Just,34,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Pablo de Blasis,ar ARG,"MF,FW",Gimnasia–LP,35,1988,14.2,2,14,5,35.7,0.98,0.35,0.00,0.00,18.1,1,2,2,3.9,2.3,0.17,-1.9,-2.3,Matches
121,Giovanni Bogado,py PAR,FW,Rosario Central,22,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Rodrigo Bogarín,py PAR,"MF,FW",Defensa y Just,26,1997,10.0,1,21,7,33.3,2.09,0.70,0.05,0.14,27.2,2,0,0,0.7,0.7,0.03,+0.3,+0.3,Matches
123,Luciano Boggio,it ITA,MF,Lanús,24,1999,7.4,0,9,3,33.3,1.21,0.40,0.00,0.00,23.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
124,Agustín Bolívar,ar ARG,MF,Gimnasia–LP,28,1996,2.3,0,2,0,0.0,0.85,0.00,0.00,,29.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
125,Enrique Bologna,ar ARG,GK,Defensa y Just,41,1982,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Francisco Bonfiglio,es ESP,"FW,MF",Atlé Tucumán,22,2002,1.5,0,6,1,16.7,3.88,0.65,0.00,0.00,11.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
127,Ezequiel Bonifacio,ar ARG,DF,Banfield,29,1994,5.1,0,3,0,0.0,0.59,0.00,0.00,,22.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
128,Joaquín Borja,ar ARG,MF,Deportivo Riestra,22,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
129,Miguel Borja,co COL,FW,River Plate,31,1993,14.8,11,60,23,38.3,4.04,1.55,0.13,0.35,13.3,0,3,3,13.0,10.6,0.19,-2.0,-2.6,Matches
130,Benjamín Bosch,ar ARG,"DF,FW",Vélez Sarsfield,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
131,Sebastián Boselli,uy URU,DF,Estudiantes–LP,20,2003,8.9,1,7,3,42.9,0.79,0.34,0.14,0.33,10.7,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
132,Sebastián Boselli,uy URU,DF,River Plate,20,2003,3.0,0,1,0,0.0,0.33,0.00,0.00,,10.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
133,Rubén Botta,ar ARG,"MF,FW",Talleres,34,1990,15.9,2,21,8,38.1,1.32,0.50,0.05,0.13,23.3,3,1,1,2.4,1.7,0.08,-0.4,-0.7,Matches
134,Gustavo Bou,ar ARG,FW,Talleres,33,1990,1.1,0,1,0,0.0,0.89,0.00,0.00,,32.0,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
135,Walter Bou,ar ARG,FW,Lanús,30,1993,16.6,7,43,22,51.2,2.59,1.32,0.14,0.27,17.6,1,1,1,5.8,5.0,0.12,+1.2,+1.0,Matches
136,Agustín Bouzat,ar ARG,"MF,DF",Vélez Sarsfield,29,1994,23.8,0,12,2,16.7,0.50,0.08,0.00,0.00,28.3,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
137,Malcom Braida,ar ARG,DF,San Lorenzo,26,1997,12.4,0,16,4,25.0,1.29,0.32,0.00,0.00,19.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
138,Moisés Brandán,ar ARG,DF,Atlé Tucumán,23,2000,12.8,0,11,2,18.2,0.86,0.16,0.00,0.00,19.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
