rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
42,Santino Andino,ar ARG,"MF,FW",Godoy Cruz,18,2005,11.7,28,15,10,13,5,10,17,7,16,0,16,7,35,4,0,Matches
43,Juan Andrada,ar ARG,MF,Sarmiento,29,1995,2.7,13,7,8,4,1,9,13,4,7,5,2,3,16,9,0,Matches
44,Federico Andueza,uy URU,DF,Cen. Córdoba–SdE,26,1997,0.7,2,0,2,0,0,1,1,0,1,1,0,1,3,4,0,Matches
45,Miguel Ángel Torrén,ar ARG,DF,Unión,35,1988,8.6,7,5,5,2,0,2,5,3,4,2,2,7,14,48,0,Matches
46,Luis Angulo,co COL,"MF,FW",Platense,19,2004,0.7,4,3,3,0,1,2,3,1,3,0,3,0,4,0,0,Matches
47,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,19,2004,7.1,12,8,1,5,6,1,8,7,5,0,5,3,15,2,0,Matches
48,Aaron Anselmino,ar ARG,DF,Boca Juniors,18,2005,9.7,26,17,18,6,2,17,24,7,18,8,10,19,45,37,0,Matches
49,Claudio Aquino,ar ARG,MF,Vélez Sarsfield,32,1991,23.5,21,14,7,10,4,9,29,20,25,2,23,6,27,6,0,Matches
50,Dylan Aquino,ar ARG,"FW,MF",Lanús,18,2005,7.2,15,11,4,9,2,5,8,3,14,0,14,4,19,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
51,Franco Aragón,ar ARG,MF,Cen. Córdoba–SdE,29,1994,1.0,1,0,0,1,0,1,1,0,1,0,1,1,2,2,0,Matches
52,Gabriel Aranda,ar ARG,DF,Banfield,22,2001,5.3,5,1,3,2,0,3,3,0,6,4,2,1,6,32,1,Matches
53,Carlos Arce,ar ARG,MF,Barracas Central,33,1990,0.5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,Matches
54,Ignacio Arce,ar ARG,GK,Deportivo Riestra,31,1992,25.0,1,0,1,0,0,1,2,1,1,0,1,0,1,18,2,Matches
55,Lucas Arce,ar ARG,DF,Godoy Cruz,26,1997,22.5,43,27,30,10,3,31,60,29,35,6,29,20,63,62,0,Matches
56,Facundo Ardiles,ar ARG,"DF,FW",Godoy Cruz,25,1998,3.7,9,6,4,3,2,7,11,4,6,1,5,5,14,12,0,Matches
57,Gabriel Arias,cl CHI,GK,Racing Club,36,1987,20.5,0,0,0,0,0,0,0,0,1,0,1,0,0,9,1,Matches
58,Oscar Arias,ar ARG,DF,San Lorenzo,19,2005,6.1,19,10,10,8,1,8,12,4,8,1,7,12,31,15,0,Matches
59,Ramón Arias,uy URU,DF,Tigre,31,1992,7.4,8,7,5,3,0,4,8,4,4,1,3,12,20,22,0,Matches
60,Franco Armani,ar ARG,GK,River Plate,37,1986,22.0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,0,Matches
61,Blas Armoa,py PAR,"FW,MF",Tigre,23,2000,15.2,12,9,1,10,1,5,14,9,6,1,5,7,19,8,1,Matches
62,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,25,1998,9.3,23,11,16,4,3,11,17,6,9,2,7,13,36,28,0,Matches
63,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,26,1997,21.4,75,45,29,39,7,30,58,28,31,6,25,24,99,32,0,Matches
64,Mauricio Asenjo,ar ARG,FW,Ind. Rivadavia,29,1994,7.6,7,5,2,3,2,2,5,3,6,0,6,0,7,5,0,Matches
65,Rodrigo Atencio,ar ARG,"MF,FW",Cen. Córdoba–SdE,21,2002,20.2,27,17,9,16,2,12,33,21,12,1,11,7,34,9,0,Matches
66,Axel Atum,ar ARG,"FW,MF",Estudiantes–LP,18,2006,0.1,3,2,1,1,1,1,1,0,0,0,0,0,3,0,0,Matches
67,Gabriel Ávalos,py PAR,FW,Independiente,33,1990,23.5,13,7,1,8,4,5,18,13,10,1,9,9,22,20,1,Matches
68,Thyago Ayala,ar ARG,GK,Sarmiento,22,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
69,Diego Azcurra,ar ARG,"FW,MF",Sarmiento,25,1998,0.6,1,0,0,1,0,0,3,3,2,0,2,0,1,0,0,Matches
70,Tomás Badaloni,ar ARG,FW,Godoy Cruz,23,2000,0.4,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,Matches
71,Elías Báez,ar ARG,DF,San Lorenzo,19,2004,14.4,40,24,23,13,4,28,43,15,15,4,11,27,67,50,0,Matches
72,Facundo Báez,ar ARG,"FW,DF",Arg Juniors,19,2004,0.3,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches
73,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,24,1999,20.4,21,14,10,7,4,9,20,11,16,1,15,5,26,23,0,Matches
74,Adrián Balboa,uy URU,FW,Unión,30,1994,23.4,22,16,3,11,8,6,15,9,20,2,18,9,31,28,0,Matches
75,Franco Baldassarra,ar ARG,"MF,FW",Platense,25,1998,3.5,14,12,8,3,3,7,13,6,4,0,4,6,20,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Agustín Baldi,ar ARG,DF,Belgrano,21,2002,5.8,7,4,3,4,0,2,6,4,4,1,3,4,11,15,0,Matches
77,Guillermo Balzi,ar ARG,MF,Newell's OB,22,2001,0.8,2,0,1,1,0,1,3,2,3,1,2,1,3,0,0,Matches
78,Éver Banega,ar ARG,"MF,FW",Newell's OB,35,1988,16.9,31,21,10,15,6,13,30,17,12,1,11,2,33,6,0,Matches
79,Tiago Banega,ar ARG,"MF,DF",Unión,24,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches
80,Nahuel Banegas,ar ARG,DF,Tigre,27,1996,15.1,31,16,21,7,3,16,28,12,26,2,24,21,52,35,0,Matches
81,Lucas Baños,ar ARG,DF,Newell's OB,18,2005,0.3,2,0,1,1,0,1,1,0,0,0,0,1,3,0,0,Matches
82,Miguel Barbieri,ar ARG,DF,Rosario Central,30,1993,7.3,8,4,7,1,0,5,10,5,11,8,3,19,27,34,0,Matches
83,David Barbona,ar ARG,"MF,FW",Defensa y Just,28,1995,0.4,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Matches
84,Esequiel Barco,ar ARG,MF,River Plate,24,1999,4.1,9,6,1,7,1,5,9,4,5,0,5,3,12,2,0,Matches
85,Adam Bareiro,py PAR,FW,San Lorenzo,27,1996,2.5,1,0,0,1,0,0,2,2,0,0,0,0,1,4,0,Matches
86,Adam Bareiro,py PAR,FW,River Plate,27,1996,4.7,4,2,1,3,0,1,3,2,4,0,4,1,5,0,0,Matches
87,Juan Barinaga,ar ARG,"DF,MF",Belgrano,23,2000,7.5,16,10,11,3,2,9,14,5,8,2,6,2,18,8,0,Matches
88,Juan Barinaga,ar ARG,DF,Boca Juniors,23,2000,5.3,8,4,5,3,0,3,7,4,6,2,4,8,16,14,0,Matches
89,Marcelo Barovero,ar ARG,GK,Banfield,39,1984,1.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches
90,Daniel Barrea,ar ARG,"MF,FW",Godoy Cruz,22,2001,13.9,13,9,6,4,3,7,13,6,14,0,14,9,22,16,1,Matches
91,Alan Barrionuevo,ar ARG,DF,Deportivo Riestra,27,1997,24.0,35,21,23,10,2,19,28,9,33,20,13,23,58,163,0,Matches
92,Martín Barrios,uy URU,MF,Racing Club,25,1999,4.7,10,7,2,8,0,3,10,7,8,1,7,4,14,4,0,Matches
93,Nahuel Barrios,ar ARG,"MF,FW",San Lorenzo,25,1998,7.8,17,13,8,6,3,10,17,7,5,1,4,2,19,3,0,Matches
94,Pier Barrios,ar ARG,DF,Godoy Cruz,33,1990,21.0,25,18,18,7,0,14,24,10,21,11,10,23,48,104,1,Matches
95,Rafael Barrios,ar ARG,"DF,MF",Cen. Córdoba–SdE,30,1993,17.3,46,30,22,21,3,19,35,16,30,6,24,12,58,25,0,Matches
96,Bautista Barros Schelotto,ar ARG,DF,Platense,24,2000,15.3,42,30,31,9,2,27,45,18,20,3,17,16,58,50,0,Matches
97,Bruno Barticciotto,cl CHI,"FW,MF",Talleres,22,2001,11.2,13,8,4,6,3,4,12,8,11,3,8,5,18,8,0,Matches
98,Damián Batallini,ar ARG,"MF,DF",Arg Juniors,27,1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
99,Damián Batallini,ar ARG,"FW,MF",Instituto,27,1996,7.9,24,19,5,14,5,9,16,7,13,0,13,5,29,1,0,Matches
100,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,25,1998,4.3,3,3,0,3,0,1,9,8,4,1,3,2,5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Jonathan Bay,ar ARG,DF,Instituto,30,1993,9.3,6,3,4,2,0,2,6,4,9,2,7,13,19,23,0,Matches
102,Tomás Belmonte,ar ARG,MF,Boca Juniors,25,1998,13.5,38,23,14,20,4,17,36,19,15,6,9,15,53,24,0,Matches
103,Samuel Beltrán,ar ARG,MF,Rosario Central,19,2004,0.7,4,2,1,2,1,1,2,1,1,0,1,2,6,2,0,Matches
104,Gastón Benavídez,ar ARG,DF,Talleres,28,1995,22.9,48,34,37,7,4,21,37,16,32,3,29,24,72,58,1,Matches
105,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,22,2001,15.7,32,19,8,21,3,13,25,12,22,4,18,19,51,38,0,Matches
106,Nehuén Benedetti,ar ARG,MF,Estudiantes–LP,18,2005,0.9,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,Matches
107,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,27,1996,10.5,10,7,2,7,1,2,3,1,10,0,10,6,16,4,0,Matches
108,Bernardo Benítez,py PAR,"MF,FW",Tigre,21,2002,4.0,3,2,1,1,1,1,5,4,1,0,1,2,5,2,0,Matches
109,Fernando Benítez,ar ARG,"FW,MF",Cen. Córdoba–SdE,23,2000,6.5,8,5,2,2,4,3,6,3,3,0,3,5,13,2,0,Matches
110,Guillermo Benítez,ar ARG,DF,Huracán,30,1993,14.0,31,14,16,13,2,14,20,6,23,1,22,14,45,34,0,Matches
111,Gustavo Benítez,ar ARG,DF,Deportivo Riestra,37,1986,0.8,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,Matches
112,Andrés Berizovsky,ar ARG,DF,Defensa y Just,19,2004,0.6,2,2,2,0,0,1,1,0,0,0,0,2,4,4,0,Matches
113,Lucas Bernabéu,ar ARG,DF,Belgrano,20,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,Matches
114,Lucas Besozzi,ar ARG,"FW,MF",Newell's OB,21,2003,4.9,4,1,1,2,1,1,7,6,3,0,3,2,6,1,0,Matches
115,Bruno Bianchi,ar ARG,DF,Ind. Rivadavia,34,1989,11.1,20,15,14,5,1,10,15,5,12,5,7,15,35,60,0,Matches
116,Juan Bisanz,ar ARG,"FW,MF",Banfield,22,2001,8.3,17,10,4,10,3,8,20,12,9,1,8,6,23,5,0,Matches
117,Lautaro Blanco,ar ARG,DF,Boca Juniors,24,1999,18.0,49,33,21,21,7,31,49,18,16,5,11,14,63,26,0,Matches
118,Sebastián Blanco,ar ARG,MF,San Lorenzo,35,1988,1.7,1,1,0,0,1,1,3,2,1,0,1,1,2,2,0,Matches
119,Nicolás Blandi,ar ARG,FW,Defensa y Just,34,1990,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
120,Pablo de Blasis,ar ARG,"MF,FW",Gimnasia–LP,35,1988,14.2,28,17,10,15,3,15,32,17,16,1,15,11,39,19,0,Matches
121,Giovanni Bogado,py PAR,FW,Rosario Central,22,2001,0.4,2,2,1,1,0,1,1,0,0,0,0,0,2,0,0,Matches
122,Rodrigo Bogarín,py PAR,"MF,FW",Defensa y Just,26,1997,10.0,24,19,5,10,9,15,24,9,6,1,5,4,28,8,0,Matches
123,Luciano Boggio,it ITA,MF,Lanús,24,1999,7.4,7,4,3,4,0,3,8,5,10,1,9,7,14,11,0,Matches
124,Agustín Bolívar,ar ARG,MF,Gimnasia–LP,28,1996,2.3,10,4,9,1,0,3,6,3,6,2,4,3,13,4,0,Matches
125,Enrique Bologna,ar ARG,GK,Defensa y Just,41,1982,17.0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Francisco Bonfiglio,es ESP,"FW,MF",Atlé Tucumán,22,2002,1.5,4,2,0,2,2,3,6,3,1,1,0,0,4,2,0,Matches
127,Ezequiel Bonifacio,ar ARG,DF,Banfield,29,1994,5.1,8,5,5,3,0,5,6,1,4,2,2,6,14,8,1,Matches
128,Joaquín Borja,ar ARG,MF,Deportivo Riestra,22,2002,0.5,3,1,2,0,1,2,2,0,0,0,0,2,5,1,0,Matches
129,Miguel Borja,co COL,FW,River Plate,31,1993,14.8,16,12,4,6,6,5,9,4,10,1,9,1,17,10,0,Matches
130,Benjamín Bosch,ar ARG,"DF,FW",Vélez Sarsfield,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
131,Sebastián Boselli,uy URU,DF,Estudiantes–LP,20,2003,8.9,17,8,6,11,0,7,11,4,16,8,8,13,30,59,0,Matches
132,Sebastián Boselli,uy URU,DF,River Plate,20,2003,3.0,14,6,10,4,0,9,12,3,7,3,4,7,21,16,0,Matches
133,Rubén Botta,ar ARG,"MF,FW",Talleres,34,1990,15.9,20,12,6,8,6,9,18,9,9,1,8,10,30,6,0,Matches
134,Gustavo Bou,ar ARG,FW,Talleres,33,1990,1.1,1,0,0,1,0,0,0,0,2,0,2,1,2,0,0,Matches
135,Walter Bou,ar ARG,FW,Lanús,30,1993,16.6,11,4,1,8,2,4,12,8,16,0,16,13,24,11,0,Matches
136,Agustín Bouzat,ar ARG,"MF,DF",Vélez Sarsfield,29,1994,23.8,73,41,26,41,6,33,69,36,38,7,31,45,118,47,0,Matches
137,Malcom Braida,ar ARG,DF,San Lorenzo,26,1997,12.4,37,24,20,13,4,18,35,17,16,0,16,16,53,33,0,Matches
138,Moisés Brandán,ar ARG,DF,Atlé Tucumán,23,2000,12.8,37,29,14,16,7,19,32,13,19,6,13,16,53,58,0,Matches
139,Gonzalo Bravo,ar ARG,"MF,FW",Deportivo Riestra,33,1990,4.0,13,9,3,8,2,6,8,2,1,0,1,0,13,3,0,Matches
140,Néstor Breitenbruch,ar ARG,DF,Atlé Tucumán,28,1995,10.4,27,18,15,12,0,17,28,11,13,3,10,7,34,46,0,Matches
141,Leandro Brey,ar ARG,GK,Boca Juniors,21,2002,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,Matches
142,Norberto Briasco,am ARM,"MF,FW",Boca Juniors,27,1996,0.5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Matches
143,Norberto Briasco,am ARM,FW,Gimnasia–LP,27,1996,4.9,9,6,4,2,3,3,6,3,6,0,6,1,10,3,0,Matches
144,Enzo Briones,ar ARG,MF,Godoy Cruz,19,2004,0.3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
145,Maximiliano Brito,uy URU,FW,Deportivo Riestra,32,1991,0.7,0,0,0,0,0,0,2,2,2,1,1,1,1,3,0,Matches
146,Miguel Brizuela,ar ARG,DF,Instituto,27,1997,5.9,6,4,3,3,0,3,4,1,9,2,7,4,10,30,0,Matches
147,Lucas Brochero,ar ARG,"DF,FW",Barracas Central,25,1999,11.2,16,10,7,3,6,12,25,13,10,0,10,11,27,37,0,Matches
148,Jorge Broun,ar ARG,GK,Rosario Central,37,1986,24.0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,2,Matches
149,Facundo Bruera,ar ARG,FW,Barracas Central,25,1998,8.5,6,3,0,3,3,0,3,3,8,3,5,0,6,13,0,Matches
150,Facundo Bruera,ar ARG,DF,San Lorenzo,25,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Ivan Buhajeruk,ar ARG,FW,Deportivo Riestra,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
152,Guillermo Burdisso,ar ARG,DF,Huracán,35,1988,3.9,2,1,2,0,0,1,4,3,3,3,0,10,12,23,0,Matches
153,Valentín Burgoa,ar ARG,"FW,MF",Sarmiento,24,2000,11.7,22,16,9,6,7,11,32,21,9,3,6,8,30,7,0,Matches
154,Esteban Burgos,ar ARG,DF,Ind. Rivadavia,32,1992,8.5,7,5,5,2,0,3,7,4,13,7,6,8,15,37,0,Matches
155,Esteban Burgos,ar ARG,DF,Defensa y Just,32,1992,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,0,Matches
156,Joaquín Burgos,ar ARG,FW,Estudiantes–LP,19,2004,6.3,5,5,1,2,2,2,6,4,5,1,4,4,9,2,0,Matches
157,Lautaro Bursich,ar ARG,GK,Cen. Córdoba–SdE,21,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
158,Fabricio Bustos,ar ARG,DF,River Plate,27,1996,13.1,24,15,14,9,1,14,18,4,6,2,4,16,40,19,0,Matches
159,Lucas Bustos,ar ARG,MF,Belgrano,18,2005,0.9,1,0,0,1,0,1,1,0,1,0,1,3,4,0,0,Matches
160,Nahuel Bustos,ar ARG,MF,San Lorenzo,25,1998,9.0,8,5,0,6,2,4,5,1,5,0,5,3,11,5,0,Matches
161,Nahuel Bustos,ar ARG,FW,Talleres,25,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
162,Facundo Butti,ar ARG,DF,Godoy Cruz,23,2000,1.1,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,Matches
163,Bryan Cabezas,ec ECU,"FW,DF",Sarmiento,26,1997,0.5,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,Matches
164,Favio Cabral,ar ARG,FW,Cen. Córdoba–SdE,22,2001,6.2,4,3,2,2,0,0,4,4,9,1,8,1,5,9,0,Matches
165,Rodrigo Cabral,ar ARG,FW,Huracán,23,2000,15.4,37,22,12,22,3,19,42,23,28,1,27,11,48,3,0,Matches
166,Yonathan Cabral,ar ARG,DF,Gimnasia–LP,31,1992,24.5,61,43,40,21,0,34,65,31,37,15,22,58,119,106,1,Matches
167,Bruno Cabrera,ar ARG,"FW,MF",Lanús,20,2003,1.7,2,2,1,1,0,2,6,4,4,1,3,1,3,5,0,Matches
168,Elías Cabrera,ar ARG,"MF,FW",Cen. Córdoba–SdE,20,2003,10.8,28,17,8,13,7,14,31,17,11,0,11,11,39,3,0,Matches
169,Víctor Cabrera,ar ARG,DF,Instituto,30,1993,2.2,1,0,0,1,0,0,1,1,1,1,0,0,1,12,0,Matches
170,Jerónimo Cacciabue,ar ARG,MF,Newell's OB,26,1998,4.2,7,7,2,5,0,4,7,3,6,1,5,3,10,7,0,Matches
171,Darío Cáceres,py PAR,"DF,MF",Defensa y Just,26,1998,4.5,9,7,4,4,1,4,6,2,6,2,4,1,10,15,0,Matches
172,Juan Cáceres,py PAR,DF,Lanús,23,2000,13.0,47,35,28,16,3,25,46,21,16,5,11,13,60,43,0,Matches
173,Diego Calcaterra,ar ARG,MF,Sarmiento,22,2001,1.0,1,1,0,1,0,1,1,0,1,0,1,1,2,0,0,Matches
174,Brian Calderara,ar ARG,DF,Newell's OB,25,1998,2.9,2,1,1,1,0,1,5,4,3,1,2,0,2,13,0,Matches
175,Yvo Calleros,uy URU,MF,Banfield,25,1998,1.4,8,1,2,6,0,2,7,5,6,3,3,0,8,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Facundo Cambeses,ar ARG,GK,Racing Club,26,1997,6.5,0,0,0,0,0,0,2,2,0,0,0,0,0,3,1,Matches
177,Juan Camilo Portilla,co COL,MF,Talleres,25,1998,15.6,38,25,20,17,1,20,31,11,24,9,15,30,68,27,0,Matches
178,Jaminton Campaz,co COL,"FW,MF",Rosario Central,23,2000,12.2,28,19,10,15,3,12,21,9,14,1,13,7,35,5,0,Matches
179,Gastón Campi,ar ARG,DF,San Lorenzo,32,1991,23.6,27,20,21,5,1,15,27,12,19,14,5,34,61,92,1,Matches
