rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
38,Juan Álvarez,ar ARG,"FW,DF",Banfield,27,1996,11.4,405,10,55,135,225,27,405,39,16,41.0,23,59.0,203,1567,705,36,20,7,16,11,228,93,Matches
39,Gonzalo Álvez,ar ARG,"FW,MF",Ind. Rivadavia,20,2003,2.6,126,2,15,54,61,10,126,9,5,55.6,4,44.4,70,454,193,7,9,1,12,4,79,26,Matches
40,Gonzalo Álvez,ar ARG,"DF,FW",Cen. Córdoba–SdE,20,2003,1.2,56,0,4,33,21,4,56,3,1,33.3,2,66.7,29,170,56,3,1,0,7,2,39,11,Matches
41,Lucas Ambrogio,ar ARG,"FW,MF",Atlé Tucumán,24,1999,0.3,19,0,3,8,9,0,19,1,0,0.0,1,100.0,6,54,11,1,0,0,0,0,10,0,Matches
42,Santino Andino,ar ARG,"MF,FW",Godoy Cruz,18,2005,11.7,390,6,53,130,215,41,390,57,23,40.4,33,57.9,256,1908,1052,47,22,22,53,16,257,111,Matches
43,Juan Andrada,ar ARG,MF,Sarmiento,29,1995,2.7,110,11,42,57,14,0,110,4,1,25.0,2,50.0,40,151,53,0,0,0,6,1,41,1,Matches
44,Federico Andueza,uy URU,DF,Cen. Córdoba–SdE,26,1997,0.7,41,7,22,20,0,0,41,0,0,,0,,25,142,95,0,0,0,1,0,26,0,Matches
45,Miguel Ángel Torrén,ar ARG,DF,Unión,35,1988,8.6,421,67,280,140,2,0,421,2,2,100.0,0,0.0,198,1003,575,0,1,1,8,1,214,0,Matches
46,Luis Angulo,co COL,"MF,FW",Platense,19,2004,0.7,33,0,5,8,20,1,33,5,2,40.0,3,60.0,24,155,50,2,0,1,4,5,22,1,Matches
47,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,19,2004,7.1,266,2,24,108,144,23,266,42,14,33.3,26,61.9,166,1193,521,25,15,9,18,16,183,80,Matches
48,Aaron Anselmino,ar ARG,DF,Boca Juniors,18,2005,9.7,662,59,311,340,18,2,662,9,4,44.4,5,55.6,323,1793,1167,9,2,0,12,2,411,1,Matches
49,Claudio Aquino,ar ARG,MF,Vélez Sarsfield,32,1991,23.5,1736,3,97,842,817,64,1733,70,39,55.7,27,38.6,948,5427,3179,102,77,17,70,25,1202,159,Matches
50,Dylan Aquino,ar ARG,"FW,MF",Lanús,18,2005,7.2,361,4,33,138,198,28,361,45,22,48.9,22,48.9,221,1424,628,21,15,12,27,13,248,60,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Franco Aragón,ar ARG,MF,Cen. Córdoba–SdE,29,1994,1.0,55,1,10,43,2,0,55,1,0,0.0,1,100.0,29,162,71,0,1,0,0,0,32,0,Matches
52,Gabriel Aranda,ar ARG,DF,Banfield,22,2001,5.3,244,43,146,91,7,7,244,3,3,100.0,0,0.0,106,596,302,3,0,0,2,1,129,0,Matches
53,Carlos Arce,ar ARG,MF,Barracas Central,33,1990,0.5,41,0,8,31,4,0,41,2,1,50.0,1,50.0,25,143,84,0,1,0,0,0,30,0,Matches
54,Ignacio Arce,ar ARG,GK,Deportivo Riestra,31,1992,25.0,936,674,885,52,1,1,936,3,3,100.0,0,0.0,433,3469,2241,0,0,0,2,0,174,0,Matches
55,Lucas Arce,ar ARG,DF,Godoy Cruz,26,1997,22.5,1497,53,379,732,397,22,1497,23,10,43.5,12,52.2,587,2633,1592,42,29,4,29,11,749,94,Matches
56,Facundo Ardiles,ar ARG,"DF,FW",Godoy Cruz,25,1998,3.7,220,10,59,113,50,4,220,6,2,33.3,4,66.7,76,457,275,6,3,1,8,5,109,16,Matches
57,Gabriel Arias,cl CHI,GK,Racing Club,36,1987,20.5,625,531,623,2,0,0,625,0,0,,0,,333,1757,1290,0,0,0,0,0,254,0,Matches
58,Oscar Arias,ar ARG,DF,San Lorenzo,19,2005,6.1,377,19,125,189,68,8,377,10,5,50.0,5,50.0,161,747,272,3,4,0,11,4,168,23,Matches
59,Ramón Arias,uy URU,DF,Tigre,31,1992,7.4,425,55,227,181,19,7,425,2,0,0.0,2,100.0,249,1351,779,5,2,0,5,4,269,2,Matches
60,Franco Armani,ar ARG,GK,River Plate,37,1986,22.0,583,504,581,2,0,0,583,0,0,,0,,274,1101,625,0,0,0,0,0,222,0,Matches
61,Blas Armoa,py PAR,"FW,MF",Tigre,23,2000,15.2,426,9,46,154,237,47,426,32,6,18.8,22,68.8,274,1728,722,36,21,14,38,30,297,118,Matches
62,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,25,1998,9.3,542,27,149,269,129,11,542,12,7,58.3,5,41.7,238,1133,620,18,13,3,22,10,275,40,Matches
63,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,26,1997,21.4,1498,40,247,965,296,51,1498,23,12,52.2,11,47.8,667,2567,1269,20,20,3,29,17,910,47,Matches
64,Mauricio Asenjo,ar ARG,FW,Ind. Rivadavia,29,1994,7.6,259,3,17,126,120,24,259,9,3,33.3,6,66.7,117,543,177,3,6,2,28,10,195,26,Matches
65,Rodrigo Atencio,ar ARG,"MF,FW",Cen. Córdoba–SdE,21,2002,20.2,1129,14,130,634,382,29,1129,76,34,44.7,40,52.6,666,3625,1680,50,40,11,45,39,811,115,Matches
66,Axel Atum,ar ARG,"FW,MF",Estudiantes–LP,18,2006,0.1,10,1,3,5,2,0,10,1,0,0.0,1,100.0,3,12,1,0,0,0,1,1,4,1,Matches
67,Gabriel Ávalos,py PAR,FW,Independiente,33,1990,23.5,749,20,36,337,382,134,746,30,14,46.7,16,53.3,379,1656,615,26,16,14,83,26,561,125,Matches
68,Thyago Ayala,ar ARG,GK,Sarmiento,22,2001,1.0,25,22,25,0,0,0,25,0,0,,0,,13,114,68,0,0,0,0,0,3,0,Matches
69,Diego Azcurra,ar ARG,"FW,MF",Sarmiento,25,1998,0.6,28,0,1,16,11,3,28,2,0,0.0,1,50.0,16,65,24,1,0,1,4,1,15,5,Matches
70,Tomás Badaloni,ar ARG,FW,Godoy Cruz,23,2000,0.4,16,0,2,4,11,7,16,1,0,0.0,1,100.0,7,17,0,0,0,0,2,1,9,2,Matches
71,Elías Báez,ar ARG,DF,San Lorenzo,19,2004,14.4,863,45,283,419,165,6,863,21,8,38.1,13,61.9,284,1518,819,19,16,0,14,7,329,44,Matches
72,Facundo Báez,ar ARG,"FW,DF",Arg Juniors,19,2004,0.3,24,0,3,6,15,4,24,0,0,,0,,14,113,70,1,0,0,3,1,15,4,Matches
73,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,24,1999,20.4,813,26,100,359,367,64,813,56,23,41.1,28,50.0,425,2204,962,31,32,8,66,20,556,120,Matches
74,Adrián Balboa,uy URU,FW,Unión,30,1994,23.4,695,26,59,282,362,104,693,37,17,45.9,19,51.4,337,1707,542,19,19,9,79,31,454,127,Matches
75,Franco Baldassarra,ar ARG,"MF,FW",Platense,25,1998,3.5,176,8,40,86,51,6,176,7,4,57.1,3,42.9,75,319,110,3,1,2,9,6,91,10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Agustín Baldi,ar ARG,DF,Belgrano,21,2002,5.8,322,17,108,183,34,3,322,5,1,20.0,3,60.0,132,705,475,8,4,1,2,1,173,1,Matches
77,Guillermo Balzi,ar ARG,MF,Newell's OB,22,2001,0.8,35,1,4,20,11,0,35,1,1,100.0,0,0.0,13,30,7,0,0,0,1,0,20,5,Matches
78,Éver Banega,ar ARG,"MF,FW",Newell's OB,35,1988,16.9,1103,16,134,664,327,21,1101,46,31,67.4,14,30.4,647,3635,1981,38,27,3,31,26,755,69,Matches
79,Tiago Banega,ar ARG,"MF,DF",Unión,24,1999,0.2,16,0,1,8,7,1,16,1,0,0.0,1,100.0,5,39,0,0,0,0,0,1,6,1,Matches
80,Nahuel Banegas,ar ARG,DF,Tigre,27,1996,15.1,1016,44,317,445,269,36,1016,38,20,52.6,18,47.4,503,2488,1404,26,28,5,26,9,551,95,Matches
81,Lucas Baños,ar ARG,DF,Newell's OB,18,2005,0.3,29,0,10,18,1,0,29,0,0,,0,,11,85,60,1,0,0,1,0,12,0,Matches
82,Miguel Barbieri,ar ARG,DF,Rosario Central,30,1993,7.3,387,46,244,134,14,9,387,2,2,100.0,0,0.0,170,643,355,3,3,2,5,0,192,0,Matches
83,David Barbona,ar ARG,"MF,FW",Defensa y Just,28,1995,0.4,27,0,1,16,10,0,27,1,1,100.0,0,0.0,14,113,55,1,1,0,1,1,20,2,Matches
84,Esequiel Barco,ar ARG,MF,River Plate,24,1999,4.1,289,1,26,152,116,9,289,9,5,55.6,4,44.4,207,1356,774,26,15,6,7,4,211,39,Matches
85,Adam Bareiro,py PAR,FW,San Lorenzo,27,1996,2.5,58,4,5,28,26,5,58,1,1,100.0,0,0.0,32,112,48,1,2,1,4,0,44,9,Matches
86,Adam Bareiro,py PAR,FW,River Plate,27,1996,4.7,198,0,11,91,97,18,198,9,5,55.6,4,44.4,126,541,169,3,7,3,16,7,154,43,Matches
87,Juan Barinaga,ar ARG,"DF,MF",Belgrano,23,2000,7.5,403,13,87,162,162,12,403,34,14,41.2,19,55.9,192,1254,578,20,12,4,13,9,212,57,Matches
88,Juan Barinaga,ar ARG,DF,Boca Juniors,23,2000,5.3,387,19,113,187,89,1,387,19,6,31.6,12,63.2,156,699,329,8,5,1,17,12,217,23,Matches
89,Marcelo Barovero,ar ARG,GK,Banfield,39,1984,1.3,48,43,47,1,0,0,48,0,0,,0,,32,165,109,0,0,0,0,0,25,0,Matches
90,Daniel Barrea,ar ARG,"MF,FW",Godoy Cruz,22,2001,13.9,484,18,75,206,217,36,484,50,22,44.0,27,54.0,271,1910,834,32,25,9,45,20,324,81,Matches
91,Alan Barrionuevo,ar ARG,DF,Deportivo Riestra,27,1997,24.0,826,181,452,311,73,40,826,8,5,62.5,3,37.5,200,1301,872,9,2,0,7,4,241,9,Matches
92,Martín Barrios,uy URU,MF,Racing Club,25,1999,4.7,286,5,45,176,70,6,286,9,6,66.7,3,33.3,142,730,256,7,6,2,6,7,174,16,Matches
93,Nahuel Barrios,ar ARG,"MF,FW",San Lorenzo,25,1998,7.8,470,1,53,226,200,15,470,60,27,45.0,31,51.7,310,1996,955,29,25,8,26,15,342,67,Matches
94,Pier Barrios,ar ARG,DF,Godoy Cruz,33,1990,21.0,1044,129,565,450,35,9,1044,3,0,0.0,3,100.0,463,2574,1410,12,6,1,6,1,539,5,Matches
95,Rafael Barrios,ar ARG,"DF,MF",Cen. Córdoba–SdE,30,1993,17.3,1145,38,286,551,319,29,1145,28,9,32.1,18,64.3,510,2818,1617,40,29,6,30,9,615,120,Matches
96,Bautista Barros Schelotto,ar ARG,DF,Platense,24,2000,15.3,655,35,253,250,153,4,655,7,2,28.6,5,71.4,164,637,270,3,7,0,10,3,205,29,Matches
97,Bruno Barticciotto,cl CHI,"FW,MF",Talleres,22,2001,11.2,474,11,46,209,224,41,474,29,17,58.6,12,41.4,273,1403,451,17,16,3,32,21,335,66,Matches
98,Damián Batallini,ar ARG,"MF,DF",Arg Juniors,27,1996,0.3,19,0,1,0,18,2,19,0,0,,0,,12,111,81,3,3,0,0,1,14,5,Matches
99,Damián Batallini,ar ARG,"FW,MF",Instituto,27,1996,7.9,323,2,27,164,138,22,323,17,5,29.4,12,70.6,193,950,314,9,10,2,22,8,211,43,Matches
100,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,25,1998,4.3,195,0,9,95,94,6,195,5,1,20.0,4,80.0,110,631,184,9,5,1,14,4,127,29,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Jonathan Bay,ar ARG,DF,Instituto,30,1993,9.3,478,26,123,197,159,6,478,13,8,61.5,5,38.5,165,584,220,4,5,1,10,2,197,41,Matches
102,Tomás Belmonte,ar ARG,MF,Boca Juniors,25,1998,13.5,809,32,208,516,92,10,809,11,4,36.4,5,45.5,356,1249,633,5,6,0,16,6,484,14,Matches
103,Samuel Beltrán,ar ARG,MF,Rosario Central,19,2004,0.7,41,2,11,22,8,0,41,1,1,100.0,0,0.0,16,80,25,1,0,0,4,1,12,1,Matches
104,Gastón Benavídez,ar ARG,DF,Talleres,28,1995,22.9,1501,58,397,664,450,46,1501,24,10,41.7,10,41.7,722,3687,2123,60,46,9,25,9,817,134,Matches
105,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,22,2001,15.7,1094,37,300,521,281,15,1094,29,17,58.6,10,34.5,525,2454,1273,28,30,1,22,12,620,73,Matches
106,Nehuén Benedetti,ar ARG,MF,Estudiantes–LP,18,2005,0.9,59,0,9,33,18,2,59,2,0,0.0,2,100.0,37,131,44,2,0,0,4,2,46,8,Matches
107,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,27,1996,10.5,386,5,22,157,213,47,385,28,12,42.9,16,57.1,203,1127,421,16,15,5,43,27,279,63,Matches
108,Bernardo Benítez,py PAR,"MF,FW",Tigre,21,2002,4.0,228,3,21,74,138,18,228,29,14,48.3,14,48.3,146,1129,668,30,16,9,10,3,156,44,Matches
109,Fernando Benítez,ar ARG,"FW,MF",Cen. Córdoba–SdE,23,2000,6.5,276,3,25,100,154,23,276,30,13,43.3,17,56.7,184,1419,548,22,16,7,30,11,212,75,Matches
110,Guillermo Benítez,ar ARG,DF,Huracán,30,1993,14.0,663,39,176,299,192,14,663,27,11,40.7,15,55.6,241,1213,695,23,19,3,18,12,291,67,Matches
111,Gustavo Benítez,ar ARG,DF,Deportivo Riestra,37,1986,0.8,16,4,9,6,1,0,16,0,0,,0,,1,5,0,0,0,0,1,0,2,1,Matches
112,Andrés Berizovsky,ar ARG,DF,Defensa y Just,19,2004,0.6,25,1,11,14,0,0,25,0,0,,0,,12,46,7,0,0,0,0,0,12,1,Matches
113,Lucas Bernabéu,ar ARG,DF,Belgrano,20,2004,0.2,28,1,11,12,5,1,28,0,0,,0,,16,81,12,0,0,0,0,0,17,1,Matches
114,Lucas Besozzi,ar ARG,"FW,MF",Newell's OB,21,2003,4.9,196,1,21,67,111,5,196,32,16,50.0,14,43.8,137,1147,556,25,10,1,16,11,141,58,Matches
115,Bruno Bianchi,ar ARG,DF,Ind. Rivadavia,34,1989,11.1,511,77,337,172,5,3,511,2,1,50.0,1,50.0,204,957,385,1,1,1,5,1,251,0,Matches
116,Juan Bisanz,ar ARG,"FW,MF",Banfield,22,2001,8.3,264,3,35,105,129,25,264,29,14,48.3,15,51.7,142,878,353,14,11,4,26,15,158,45,Matches
117,Lautaro Blanco,ar ARG,DF,Boca Juniors,24,1999,18.0,1306,32,308,597,410,8,1306,38,18,47.4,18,47.4,597,3307,1714,57,34,2,23,10,764,129,Matches
118,Sebastián Blanco,ar ARG,MF,San Lorenzo,35,1988,1.7,87,1,4,47,38,7,87,2,1,50.0,1,50.0,43,289,185,8,3,1,5,2,60,17,Matches
119,Nicolás Blandi,ar ARG,FW,Defensa y Just,34,1990,0.5,11,2,2,5,4,1,11,0,0,,0,,1,4,0,0,0,0,0,0,6,0,Matches
120,Pablo de Blasis,ar ARG,"MF,FW",Gimnasia–LP,35,1988,14.2,886,21,106,512,280,24,884,21,10,47.6,10,47.6,442,1825,861,21,19,1,28,12,557,78,Matches
121,Giovanni Bogado,py PAR,FW,Rosario Central,22,2001,0.4,25,1,10,10,6,0,25,0,0,,0,,14,91,28,1,1,0,0,1,17,1,Matches
122,Rodrigo Bogarín,py PAR,"MF,FW",Defensa y Just,26,1997,10.0,622,7,63,349,218,17,622,33,12,36.4,20,60.6,331,1574,707,13,15,1,14,6,447,47,Matches
123,Luciano Boggio,it ITA,MF,Lanús,24,1999,7.4,414,8,66,247,109,10,414,10,6,60.0,4,40.0,178,962,394,11,7,1,10,9,248,15,Matches
124,Agustín Bolívar,ar ARG,MF,Gimnasia–LP,28,1996,2.3,112,5,34,66,12,0,112,1,0,0.0,0,0.0,51,162,46,0,1,0,2,2,52,0,Matches
125,Enrique Bologna,ar ARG,GK,Defensa y Just,41,1982,17.0,601,516,600,1,0,0,601,1,1,100.0,0,0.0,296,1793,1360,0,0,0,0,0,229,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Francisco Bonfiglio,es ESP,"FW,MF",Atlé Tucumán,22,2002,1.5,59,4,9,20,31,7,59,0,0,,0,,27,111,26,1,3,1,8,4,40,4,Matches
127,Ezequiel Bonifacio,ar ARG,DF,Banfield,29,1994,5.1,260,10,80,117,65,2,260,7,4,57.1,3,42.9,107,574,294,7,7,0,11,2,128,10,Matches
128,Joaquín Borja,ar ARG,MF,Deportivo Riestra,22,2002,0.5,16,1,7,7,3,0,16,1,1,100.0,0,0.0,2,11,0,0,0,0,0,0,1,0,Matches
129,Miguel Borja,co COL,FW,River Plate,31,1993,14.8,490,11,23,205,265,95,487,20,11,55.0,9,45.0,243,1086,369,14,7,12,41,15,371,94,Matches
130,Benjamín Bosch,ar ARG,"DF,FW",Vélez Sarsfield,18,2005,0.0,6,0,0,1,5,1,6,0,0,,0,,5,11,9,0,0,0,1,0,5,1,Matches
131,Sebastián Boselli,uy URU,DF,Estudiantes–LP,20,2003,8.9,512,68,240,250,25,9,512,3,2,66.7,1,33.3,226,1237,824,6,5,1,4,2,254,1,Matches
132,Sebastián Boselli,uy URU,DF,River Plate,20,2003,3.0,220,20,122,88,12,4,220,0,0,,0,,105,515,242,3,0,0,4,1,111,1,Matches
133,Rubén Botta,ar ARG,"MF,FW",Talleres,34,1990,15.9,876,4,48,469,371,34,875,55,28,50.9,22,40.0,580,3390,1507,47,25,9,40,38,684,126,Matches
134,Gustavo Bou,ar ARG,FW,Talleres,33,1990,1.1,48,0,1,15,32,2,48,1,0,0.0,1,100.0,27,140,65,2,2,0,1,0,32,12,Matches
135,Walter Bou,ar ARG,FW,Lanús,30,1993,16.6,652,14,33,304,321,72,651,33,17,51.5,16,48.5,363,1507,430,11,11,5,55,34,483,133,Matches
136,Agustín Bouzat,ar ARG,"MF,DF",Vélez Sarsfield,29,1994,23.8,1370,63,324,827,232,15,1370,22,7,31.8,13,59.1,540,2832,1559,30,24,1,29,9,658,33,Matches
137,Malcom Braida,ar ARG,DF,San Lorenzo,26,1997,12.4,780,27,190,355,247,25,780,41,19,46.3,19,46.3,369,1786,936,23,22,6,28,17,381,66,Matches
138,Moisés Brandán,ar ARG,DF,Atlé Tucumán,23,2000,12.8,680,47,220,297,171,20,680,11,4,36.4,7,63.6,177,644,250,3,5,1,17,5,222,27,Matches
139,Gonzalo Bravo,ar ARG,"MF,FW",Deportivo Riestra,33,1990,4.0,148,0,11,74,68,14,148,18,10,55.6,8,44.4,79,381,155,6,7,0,14,8,96,23,Matches
140,Néstor Breitenbruch,ar ARG,DF,Atlé Tucumán,28,1995,10.4,578,46,250,254,80,11,578,9,7,77.8,2,22.2,230,999,520,6,7,0,11,0,267,14,Matches
141,Leandro Brey,ar ARG,GK,Boca Juniors,21,2002,11.1,336,295,335,1,0,0,336,0,0,,0,,150,674,395,0,0,0,0,0,112,0,Matches
142,Norberto Briasco,am ARM,"MF,FW",Boca Juniors,27,1996,0.5,14,0,1,10,4,1,14,2,0,0.0,1,50.0,9,59,9,0,0,1,1,2,10,1,Matches
143,Norberto Briasco,am ARM,FW,Gimnasia–LP,27,1996,4.9,209,3,20,82,111,16,209,15,4,26.7,11,73.3,113,614,111,4,5,1,26,11,144,43,Matches
144,Enzo Briones,ar ARG,MF,Godoy Cruz,19,2004,0.3,6,0,1,4,1,0,6,0,0,,0,,1,4,0,0,0,0,0,1,2,1,Matches
