rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Matías Abaldo,uy URU,FW,Gimnasia–LP,19,2004,11.4,227,356,63.8,3714,1282,138,178,54,90,28,55,2,2.5,1.6,-0.5,21,23,21,12,39,Matches
2,Lucas Abascia,ar ARG,DF,Cen. Córdoba–SdE,28,1995,16.8,737,978,75.4,15278,6144,207,241,426,487,99,212,0,0.2,0.3,-0.2,4,79,3,0,89,Matches
3,Luciano Abecasis,ar ARG,DF,Ind. Rivadavia,33,1990,10.4,282,412,68.4,5318,1926,131,158,103,145,43,82,1,0.7,0.5,+0.3,7,18,7,6,33,Matches
4,Ramón Ábila,ar ARG,FW,Huracán,34,1989,8.2,97,162,59.9,1511,387,48,72,36,66,7,9,0,0.7,0.8,-0.7,9,9,10,2,17,Matches
5,Gonzalo Abrego,ar ARG,MF,Godoy Cruz,24,2000,14.6,414,558,74.2,7132,2249,203,248,148,178,47,89,0,0.6,0.7,-0.6,10,52,8,0,69,Matches
6,Jonás Acevedo,ar ARG,"MF,FW",Instituto,26,1997,16.6,474,669,70.9,7800,2461,243,291,154,198,53,117,1,1.7,2.1,-0.7,27,69,15,5,76,Matches
7,Matías Acevedo,ar ARG,MF,Racing Club,15,2008,0.2,5,6,83.3,78,9,3,3,2,3,0,0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
8,Guillermo Acosta,ar ARG,MF,Atlé Tucumán,35,1988,23.0,708,999,70.9,12271,4967,318,397,309,399,66,135,2,2.4,2.5,-0.4,25,89,15,5,113,Matches
9,Lautaro Acosta,ar ARG,"MF,FW",Lanús,35,1988,8.3,157,218,72.0,2017,566,98,125,45,61,3,7,0,0.2,0.3,-0.2,5,12,3,1,20,Matches
10,Lucas Acosta,ar ARG,GK,Sarmiento,28,1995,23.0,344,656,52.4,13575,11088,24,24,140,141,180,487,0,0.0,0.1,0.0,1,22,1,0,0,Matches
11,Marcos Acuña,ar ARG,DF,River Plate,32,1991,8.6,512,643,79.6,8548,3199,253,285,209,252,45,84,0,1.9,1.5,-1.9,26,33,11,8,44,Matches
12,Valentino Acuña,ar ARG,MF,Newell's OB,18,2006,1.8,49,61,80.3,730,159,25,33,21,22,1,2,0,0.0,0.0,0.0,1,4,0,0,5,Matches
13,Walter Acuña,ar ARG,"FW,MF",Deportivo Riestra,31,1992,1.3,17,40,42.5,324,157,5,10,7,11,4,9,0,0.1,0.4,-0.1,1,2,5,1,5,Matches
14,Luis Advíncula,pe PER,DF,Boca Juniors,33,1990,16.0,622,761,81.7,10566,3261,302,342,250,291,56,97,2,0.7,0.5,+1.3,12,45,12,5,62,Matches
15,Alan Aguerre,ar ARG,GK,Lanús,33,1990,10.0,176,299,58.9,6401,5515,22,22,62,63,92,211,0,0.0,0.0,0.0,0,6,0,0,1,Matches
16,Felipe Aguilar,co COL,DF,Independiente,31,1993,0.5,7,8,87.5,100,53,3,3,3,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
17,Emanuel Aguilera,ar ARG,DF,Defensa y Just,34,1989,20.4,828,990,83.6,17210,6998,267,297,433,486,120,185,0,0.0,0.3,0.0,0,58,3,0,54,Matches
18,Braian Aguirre,ar ARG,DF,Lanús,23,2000,6.2,180,268,67.2,3439,1629,67,83,86,118,24,51,0,0.1,0.2,-0.1,3,18,4,2,27,Matches
19,Brian Aguirre,ar ARG,"FW,MF",Boca Juniors,20,2003,9.9,197,309,63.8,3169,990,109,131,54,82,23,51,1,2.0,0.9,-1.0,16,16,16,3,40,Matches
20,Brian Aguirre,ar ARG,"MF,FW",Newell's OB,20,2003,2.8,42,74,56.8,705,259,21,30,14,25,6,11,0,0.0,0.2,0.0,1,5,5,2,6,Matches
21,Federico Aguirre,ar ARG,FW,Barracas Central,21,2002,3.0,41,55,74.5,582,117,22,29,14,17,1,1,0,0.1,0.1,-0.1,5,4,0,0,5,Matches
22,Manuel Agustín Duarte,ar ARG,"MF,FW",Barracas Central,22,2001,5.7,138,190,72.6,2412,678,70,88,48,57,16,31,1,0.9,0.5,+0.1,10,20,7,3,24,Matches
23,Gabriel Alanís,ar ARG,"FW,MF",Defensa y Just,29,1994,9.5,184,270,68.1,3105,719,89,113,69,102,21,31,3,2.0,2.0,+1.0,10,15,12,6,25,Matches
24,Fernando Alarcón,ar ARG,DF,Instituto,29,1994,18.6,593,815,72.8,12512,6738,194,232,280,335,102,214,0,0.2,0.3,-0.2,5,71,1,0,51,Matches
25,William Alarcón,cl CHI,MF,Huracán,23,2000,20.1,697,867,80.4,12559,3601,327,359,251,302,103,167,3,1.2,2.4,+1.8,20,70,17,5,109,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
