rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
188,Yusuf Erdoğan,tr TUR,MF,Kasımpaşa,26,1992,9.1,4,24,10,41.7,2.64,1.10,0.17,0.40,,0,0,Matches
189,Caner Erkin,tr TUR,"DF,MF",Beşiktaş,30,1988,27.4,3,20,6,30.0,0.73,0.22,0.10,0.33,,1,1,Matches
190,Oscar Estupiñan,co COL,"FW,MF",Denizlispor,22,1996,12.0,7,38,18,47.4,3.18,1.50,0.18,0.39,,0,0,Matches
191,Radamel Falcao,co COL,FW,Galatasaray,33,1986,12.3,10,41,18,43.9,3.34,1.46,0.20,0.44,,2,2,Matches
192,Simon Falette,gn GUI,DF,Fenerbahçe,27,1992,7.9,0,4,0,0.0,0.50,0.00,0.00,,,0,0,Matches
193,Fabien Farnolle,bj BEN,GK,Yeni Mal'spor,34,1984,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
194,Ömer Faruk Beyaz,tr TUR,MF,Fenerbahçe,15,2003,1.6,0,0,0,,0.00,0.00,,,,0,0,Matches
195,Ricardo Faty,sn SEN,MF,Ankaragücü,32,1986,22.9,0,33,7,21.2,1.44,0.31,0.00,0.00,,0,0,Matches
196,Sofiane Feghouli,dz ALG,MF,Galatasaray,29,1989,24.3,6,61,19,31.1,2.51,0.78,0.10,0.32,,0,0,Matches
197,Ivanildo Fernandes,cv CPV,DF,Trabzonspor,23,1996,2.5,0,3,0,0.0,1.21,0.00,0.00,,,0,0,Matches
198,Ivanildo Fernandes,cv CPV,DF,Rizespor,23,1996,10.6,1,5,3,60.0,0.47,0.28,0.20,0.33,,0,0,Matches
199,Jorge Filipe Oliveira Fernandes,pt POR,DF,Kasımpaşa,22,1997,13.6,0,3,1,33.3,0.22,0.07,0.00,0.00,,0,0,Matches
200,Junior Fernándes,cl CHI,MF,Alanyaspor,31,1988,20.7,9,68,29,42.6,3.29,1.40,0.13,0.31,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
201,Fernando,br BRA,"MF,FW",Sivasspor,26,1993,16.5,6,49,13,26.5,2.96,0.79,0.12,0.46,,0,0,Matches
202,Volkan Fındıklı,tr TUR,MF,Konyaspor,28,1990,7.9,0,9,1,11.1,1.14,0.13,0.00,0.00,,0,0,Matches
203,Moryké Fofana,ci CIV,"MF,FW",Yeni Mal'spor,27,1991,17.1,1,21,6,28.6,1.22,0.35,0.05,0.17,,0,0,Matches
204,Fredy,ao ANG,"MF,FW",Antalyaspor,29,1990,14.9,3,30,10,33.3,2.01,0.67,0.10,0.30,,0,0,Matches
205,Kerim Frei,tr TUR,"FW,MF",Başakşehir,25,1993,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
206,Lamine Gassama,sn SEN,DF,Göztepe,29,1989,25.3,0,2,0,0.0,0.08,0.00,0.00,,,0,0,Matches
207,Gelson,ao ANG,FW,Antalyaspor,23,1996,1.8,0,2,1,50.0,1.10,0.55,0.00,0.00,,0,0,Matches
208,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,22,1997,8.6,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
209,Gerard Gohou,rw RWA,FW,Kasımpaşa,30,1988,2.2,0,4,0,0.0,1.83,0.00,0.00,,,0,0,Matches
210,Marcelo Goiano,br BRA,DF,Sivasspor,31,1987,28.5,0,6,0,0.0,0.21,0.00,0.00,,,0,0,Matches
211,Cenk Gönen,tr TUR,GK,Alanyaspor,31,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
212,Gökhan Gönül,tr TUR,DF,Beşiktaş,34,1985,28.4,4,28,10,35.7,0.99,0.35,0.14,0.40,,0,0,Matches
213,Lokman Gör,tr TUR,DF,Alanyaspor,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
214,Zafer Görgen,,GK,Rizespor,19,2000,2.4,0,0,0,,0.00,0.00,,,,0,0,Matches
215,Guilherme,br BRA,MF,Yeni Mal'spor,28,1991,14.6,5,34,12,35.3,2.33,0.82,0.15,0.42,,0,0,Matches
216,Guilherme,br BRA,MF,Trabzonspor,28,1991,7.4,0,10,1,10.0,1.35,0.13,0.00,0.00,,0,0,Matches
217,Fredrik Gulbrandsen,no NOR,"MF,FW",Başakşehir,26,1992,8.4,3,22,9,40.9,2.61,1.07,0.14,0.33,,0,0,Matches
218,Levent Gülen,ch SUI,DF,Kayserispor,25,1994,0.9,0,2,0,0.0,2.20,0.00,0.00,,,0,0,Matches
219,Ceyhun Gülselam,tr TUR,MF,Alanyaspor,31,1987,23.6,3,33,13,39.4,1.40,0.55,0.09,0.23,,0,0,Matches
220,Ersan Gülüm,tr TUR,DF,Antalyaspor,32,1987,2.6,1,1,1,100.0,0.38,0.38,1.00,1.00,,0,0,Matches
221,Sinan Gümüş,de GER,"MF,FW",Antalyaspor,25,1994,8.0,5,25,11,44.0,3.11,1.37,0.16,0.36,,1,1,Matches
222,Muhammed Gümüskaya,tr TUR,MF,Fenerbahçe,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
223,Umut Güneş,tr TUR,MF,Alanyaspor,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
224,Mert Günok,tr TUR,GK,Başakşehir,30,1989,33.0,0,0,0,,0.00,0.00,,,,0,0,Matches
225,Berke Gürbüz,,MF,Ankaragücü,16,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
226,Serdar Gürler,tr TUR,MF,Göztepe,27,1991,23.8,7,48,24,50.0,2.01,1.01,0.15,0.29,,0,1,Matches
227,Luiz Gustavo,br BRA,"MF,DF",Fenerbahçe,32,1987,28.0,3,42,12,28.6,1.50,0.43,0.07,0.25,,0,0,Matches
228,Yiğithan Güveli,,DF,Yeni Mal'spor,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
229,Günay Güvenç,tr TUR,GK,Gaziantep FK,28,1991,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
230,Oussama Haddadi,tn TUN,DF,Kasımpaşa,27,1992,16.0,0,5,0,0.0,0.31,0.00,0.00,,,0,0,Matches
231,Teenage Hadebe,zw ZIM,DF,Yeni Mal'spor,23,1995,21.2,0,2,1,50.0,0.09,0.05,0.00,0.00,,0,0,Matches
232,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,25,1994,12.7,0,1,0,0.0,0.08,0.00,0.00,,,0,0,Matches
233,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,22,1997,15.9,1,30,6,20.0,1.88,0.38,0.03,0.17,,0,0,Matches
234,Karim Hafez,eg EGY,DF,Yeni Mal'spor,23,1996,10.9,0,6,2,33.3,0.55,0.18,0.00,0.00,,0,0,Matches
235,Karim Hafez,eg EGY,DF,Kasımpaşa,23,1996,11.5,0,7,0,0.0,0.61,0.00,0.00,,,0,0,Matches
236,Haris Hajradinović,ba BIH,MF,Kasımpaşa,25,1994,27.1,4,59,25,42.4,2.18,0.92,0.07,0.16,,0,0,Matches
237,Ahmet Hakan Demirli,,FW,Kasımpaşa,18,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
238,Mevlüt Han Ekelik,,MF,Antalyaspor,14,2004,0.1,0,1,0,0.0,10.00,0.00,0.00,,,0,0,Matches
239,Denys Harmash,ua UKR,"MF,FW",Rizespor,29,1990,7.5,3,20,10,50.0,2.67,1.33,0.15,0.30,,0,0,Matches
240,Dogucan Haspolat,tr TUR,DF,Kasımpaşa,19,2000,1.1,0,1,0,0.0,0.87,0.00,0.00,,,0,0,Matches
241,Tobias Heintz,no NOR,MF,Kasımpaşa,21,1998,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,,0,0,Matches
242,Pedro Henrique,br BRA,MF,Kayserispor,29,1990,22.4,10,52,23,44.2,2.32,1.03,0.17,0.39,,1,1,Matches
243,Majid Hosseini,ir IRN,"DF,MF",Trabzonspor,23,1996,12.4,1,5,2,40.0,0.40,0.16,0.00,0.00,,1,2,Matches
244,Paolo Hurtado,pe PER,"MF,FW",Konyaspor,29,1990,2.7,0,8,2,25.0,2.91,0.73,0.00,0.00,,0,0,Matches
245,Hasan Hüseyin Acar,tr TUR,MF,Kayserispor,24,1994,20.1,3,24,9,37.5,1.19,0.45,0.13,0.33,,0,0,Matches
246,Atiba Hutchinson,ca CAN,MF,Beşiktaş,36,1983,28.7,6,22,11,50.0,0.77,0.38,0.23,0.45,,1,1,Matches
247,Ahmed Ildiz,tr TUR,MF,Yeni Mal'spor,22,1996,3.1,0,6,0,0.0,1.93,0.00,0.00,,,0,0,Matches
248,Sitki İmdat,,FW,Ankaragücü,17,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
249,Selçuk İnan,tr TUR,MF,Galatasaray,34,1985,3.3,0,6,2,33.3,1.79,0.60,0.00,0.00,,0,1,Matches
250,Gökhan Inler,ch SUI,MF,Başakşehir,35,1984,3.1,0,5,2,40.0,1.62,0.65,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
251,Mauricio Isla,cl CHI,DF,Fenerbahçe,31,1988,18.0,0,4,0,0.0,0.22,0.00,0.00,,,0,0,Matches
252,Adis Jahović,mk MKD,FW,Yeni Mal'spor,32,1987,17.6,11,54,24,44.4,3.07,1.37,0.13,0.29,,4,4,Matches
253,Adis Jahović,mk MKD,FW,Antalyaspor,32,1987,12.2,6,30,14,46.7,2.47,1.15,0.13,0.29,,2,2,Matches
254,Jefferson,br BRA,MF,Gaziantep FK,25,1994,14.1,1,22,5,22.7,1.56,0.35,0.05,0.20,,0,0,Matches
255,Cameron Jerome,eng ENG,FW,Göztepe,32,1986,18.4,3,40,11,27.5,2.18,0.60,0.08,0.27,,0,0,Matches
256,Marko Jevtović,rs SRB,MF,Konyaspor,26,1993,18.3,3,25,10,40.0,1.37,0.55,0.04,0.10,,2,3,Matches
257,Juanfran,es ESP,DF,Alanyaspor,30,1988,11.9,0,8,3,37.5,0.67,0.25,0.00,0.00,,0,0,Matches
258,Jens Jønsson,dk DEN,MF,Konyaspor,26,1993,30.7,1,24,3,12.5,0.78,0.10,0.04,0.33,,0,0,Matches
259,Mathias Jørgensen,dk DEN,DF,Fenerbahçe,29,1990,13.7,2,6,3,50.0,0.44,0.22,0.33,0.67,,0,0,Matches
260,Moestafa El Kabir,ma MAR,FW,Rizespor,30,1988,1.1,0,2,2,100.0,1.76,1.76,0.00,0.00,,0,0,Matches
261,Deniz Kadah,de GER,"MF,FW",Göztepe,33,1986,5.4,0,6,1,16.7,1.11,0.18,0.00,0.00,,0,0,Matches
262,Ferdi Kadioglu,tr TUR,MF,Fenerbahçe,19,1999,10.2,4,17,6,35.3,1.67,0.59,0.24,0.67,,0,0,Matches
263,Oğuz Kağan Güçtekin,tr TUR,MF,Rizespor,20,1999,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,,0,0,Matches
264,İrfan Kahveci,tr TUR,MF,Başakşehir,24,1995,26.8,4,48,14,29.2,1.79,0.52,0.08,0.29,,0,0,Matches
265,Jean-Armel Kana-Biyik,cm CMR,DF,Gaziantep FK,30,1989,32.9,1,9,2,22.2,0.27,0.06,0.11,0.50,,0,0,Matches
266,Kaan Kanak,tr TUR,DF,Alanyaspor,28,1990,5.0,0,3,0,0.0,0.60,0.00,0.00,,,0,0,Matches
267,Ferhat Kaplan,tr TUR,GK,Antalyaspor,30,1989,11.0,0,0,0,,0.00,0.00,,,,0,0,Matches
268,Aytaç Kara,tr TUR,MF,Kasımpaşa,26,1993,31.8,5,62,22,35.5,1.95,0.69,0.08,0.23,,0,0,Matches
269,Aydın Karabulut,tr TUR,MF,Ankaragücü,31,1988,8.1,1,13,4,30.8,1.61,0.50,0.08,0.25,,0,0,Matches
270,Efecan Karaca,tr TUR,MF,Alanyaspor,29,1989,28.5,2,26,9,34.6,0.91,0.32,0.08,0.22,,0,0,Matches
271,İlker Karakaş,tr TUR,FW,Gençlerbirliği,20,1999,1.7,0,8,3,37.5,4.74,1.78,0.00,0.00,,0,0,Matches
272,Cebrail Karayel,tr TUR,DF,Ankaragücü,24,1994,9.9,0,3,0,0.0,0.30,0.00,0.00,,,0,0,Matches
273,Erce Kardeşler,tr TUR,GK,Trabzonspor,25,1994,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
274,Loris Karius,de GER,GK,Beşiktaş,26,1993,25.0,0,0,0,,0.00,0.00,,,,0,0,Matches
275,Erkan Kaş,tr TUR,DF,Yeni Mal'spor,27,1991,3.9,0,2,1,50.0,0.51,0.25,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
276,Erdogan Kaya,tr TUR,DF,Beşiktaş,18,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
277,Hasan Kaya,,MF,Ankaragücü,23,1995,5.0,0,6,1,16.7,1.20,0.20,0.00,0.00,,0,0,Matches
278,Yalçın Kayan,tr TUR,MF,Göztepe,20,1999,3.9,0,2,1,50.0,0.51,0.25,0.00,0.00,,0,0,Matches
279,Olarenwaju Kayode,ng NGA,FW,Gaziantep FK,26,1993,25.0,10,43,19,44.2,1.72,0.76,0.16,0.37,,3,4,Matches
280,Abdul Khalili,se SWE,MF,Kasımpaşa,27,1992,11.4,2,14,9,64.3,1.23,0.79,0.14,0.22,,0,0,Matches
281,Marc Kibong Mbamba,cm CMR,MF,Denizlispor,30,1988,4.6,0,1,0,0.0,0.22,0.00,0.00,,,0,0,Matches
282,Emre Kılınç,tr TUR,"MF,FW",Sivasspor,24,1994,25.9,8,62,22,35.5,2.40,0.85,0.13,0.36,,0,1,Matches
283,Koray Kilinc,,FW,Trabzonspor,19,2000,0.8,0,2,1,50.0,2.40,1.20,0.00,0.00,,0,0,Matches
284,Batuhan Kırdaroğlu,,FW,Göztepe,18,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
285,Serkan Kırıntılı,tr TUR,GK,Konyaspor,34,1985,25.0,0,0,0,,0.00,0.00,,,,0,0,Matches
286,Stelios Kitsiou,gr GRE,"DF,MF",Ankaragücü,25,1993,30.8,2,31,9,29.0,1.01,0.29,0.06,0.22,,0,0,Matches
287,Arda Kızıldağ,tr TUR,DF,Gençlerbirliği,20,1998,2.9,0,0,0,,0.00,0.00,,,,0,0,Matches
288,Alberk Koç,,MF,Rizespor,22,1997,1.2,0,5,1,20.0,4.17,0.83,0.00,0.00,,0,0,Matches
289,Anıl Koç,tr TUR,MF,Kasımpaşa,24,1995,1.1,1,4,2,50.0,3.64,1.82,0.25,0.50,,0,0,Matches
290,Okan Kocuk,tr TUR,GK,Galatasaray,24,1995,8.7,0,0,0,,0.00,0.00,,,,0,0,Matches
291,Bengali-Fodé Koita,gn GUI,"FW,MF",Kasımpaşa,28,1990,21.2,12,53,26,49.1,2.50,1.22,0.23,0.46,,0,0,Matches
292,Emir Köksal,,DF,Fenerbahçe,17,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
293,Arouna Koné,ci CIV,FW,Sivasspor,35,1983,11.7,7,34,12,35.3,2.90,1.02,0.15,0.42,,2,2,Matches
294,Nurettin Korkmaz,tr TUR,MF,Kayserispor,17,2002,1.5,0,1,0,0.0,0.69,0.00,0.00,,,0,0,Matches
295,Ramazan Köse,tr TUR,GK,Kasımpaşa,31,1988,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
296,Artem Kravets,ua UKR,"FW,MF",Kayserispor,30,1989,14.9,8,50,20,40.0,3.35,1.34,0.14,0.35,,1,1,Matches
297,Max Kruse,de GER,MF,Fenerbahçe,31,1988,18.8,7,54,19,35.2,2.88,1.01,0.07,0.21,,3,3,Matches
298,Alihan Kubalas,tr TUR,DF,Ankaragücü,27,1991,7.4,1,3,1,33.3,0.40,0.13,0.33,1.00,,0,0,Matches
299,Fyodor Kudryashov,ru RUS,DF,Antalyaspor,32,1987,17.0,0,3,1,33.3,0.18,0.06,0.00,0.00,,0,0,Matches
300,Mert Kula,tr TUR,DF,Kayserispor,24,1995,5.7,0,4,1,25.0,0.70,0.17,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
301,Ante Kulušić,hr CRO,DF,Ankaragücü,33,1986,30.5,0,8,2,25.0,0.26,0.07,0.00,0.00,,0,0,Matches
302,Yekta Kurtuluş,tr TUR,MF,Antalyaspor,33,1985,4.1,1,4,1,25.0,0.98,0.24,0.25,1.00,,0,0,Matches
303,Zoran Kvržić,ba BIH,DF,Kayserispor,30,1988,9.1,0,3,0,0.0,0.33,0.00,0.00,,,0,0,Matches
304,Joseph Larweh Attamah,gh GHA,MF,Rizespor,25,1994,11.2,0,3,1,33.3,0.27,0.09,0.00,0.00,,0,0,Matches
305,Mario Lemina,ga GAB,"MF,DF",Galatasaray,25,1993,17.0,0,20,5,25.0,1.17,0.29,0.00,0.00,,0,0,Matches
306,Jeremain Lens,nl NED,"MF,DF",Beşiktaş,31,1987,15.1,2,15,10,66.7,0.99,0.66,0.13,0.20,,0,0,Matches
307,Martin Linnes,no NOR,DF,Galatasaray,27,1991,8.0,0,7,3,42.9,0.87,0.37,0.00,0.00,,0,0,Matches
308,Adem Ljajić,rs SRB,MF,Beşiktaş,27,1991,17.7,5,51,15,29.4,2.88,0.85,0.10,0.33,,0,0,Matches
309,Saba Lobzhanidze,ge GEO,"MF,FW",Ankaragücü,24,1994,11.2,1,22,6,27.3,1.97,0.54,0.05,0.17,,0,0,Matches
310,Yuri Lodygin,ru RUS,GK,Gaziantep FK,29,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
311,Miguel Lopes,pt POR,DF,Kayserispor,32,1986,23.4,0,19,4,21.1,0.81,0.17,0.00,0.00,,0,0,Matches
312,Tiago Jorge Oliveira Lopes,pt POR,DF,Denizlispor,30,1989,18.8,0,8,1,12.5,0.43,0.05,0.00,0.00,,0,0,Matches
313,Silviu Lung Jr.,ro ROU,GK,Kayserispor,30,1989,29.0,0,0,0,,0.00,0.00,,,,0,0,Matches
314,Christian Luyindama,cd COD,DF,Galatasaray,25,1994,9.8,0,9,3,33.3,0.92,0.31,0.00,0.00,,0,0,Matches
315,Róbert Mak,sk SVK,MF,Konyaspor,28,1991,2.2,0,6,1,16.7,2.67,0.45,0.00,0.00,,0,0,Matches
316,Marcão,br BRA,DF,Galatasaray,23,1996,27.5,0,8,2,25.0,0.29,0.07,0.00,0.00,,0,0,Matches
317,Mariano,br BRA,DF,Galatasaray,33,1986,25.8,0,8,1,12.5,0.31,0.04,0.00,0.00,,0,0,Matches
318,Alexandru Maxim,ro ROU,"MF,FW",Gaziantep FK,29,1990,14.3,7,36,14,38.9,2.53,0.98,0.11,0.29,,3,3,Matches
319,Gary Medel,cl CHI,MF,Beşiktaş,31,1987,1.4,0,2,0,0.0,1.42,0.00,0.00,,,0,0,Matches
320,Dario Melnjak,hr CRO,DF,Rizespor,26,1992,33.5,3,24,7,29.2,0.72,0.21,0.13,0.43,,0,0,Matches
321,Bernard Mensah,gh GHA,MF,Kayserispor,24,1994,23.6,5,61,21,34.4,2.59,0.89,0.03,0.10,,3,4,Matches
322,Yassine Meriah,tn TUN,DF,Kasımpaşa,26,1993,15.0,0,2,1,50.0,0.13,0.07,0.00,0.00,,0,0,Matches
323,Muris Mešanović,ba BIH,"FW,MF",Kayserispor,29,1990,12.8,3,32,14,43.8,2.50,1.09,0.09,0.21,,0,0,Matches
324,Konrad Michalak,pl POL,"MF,FW",Ankaragücü,21,1997,9.1,0,9,4,44.4,0.99,0.44,0.00,0.00,,0,0,Matches
325,Deni Milošević,ba BIH,MF,Konyaspor,24,1995,29.8,5,66,22,33.3,2.22,0.74,0.08,0.23,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
326,Arturo Mina,ec ECU,DF,Yeni Mal'spor,28,1990,20.2,0,11,2,18.2,0.55,0.10,0.00,0.00,,0,0,Matches
327,Farouk Miya,ug UGA,"FW,MF",Konyaspor,21,1997,17.3,8,42,15,35.7,2.42,0.87,0.14,0.40,,2,2,Matches
328,Wilfred Moke,cd COD,MF,Ankaragücü,31,1988,12.6,0,7,2,28.6,0.56,0.16,0.00,0.00,,0,0,Matches
329,Emre Mor,tr TUR,MF,Galatasaray,22,1997,4.1,0,11,4,36.4,2.68,0.97,0.00,0.00,,0,0,Matches
330,Júnior Morais,br BRA,"DF,MF",Gaziantep FK,33,1986,29.0,0,19,7,36.8,0.66,0.24,0.00,0.00,,0,0,Matches
331,Mykola Morozyuk,ua UKR,DF,Rizespor,31,1988,22.3,0,13,1,7.7,0.58,0.04,0.00,0.00,,0,0,Matches
332,Victor Moses,ng NGA,"MF,FW",Fenerbahçe,28,1990,5.4,1,13,3,23.1,2.40,0.55,0.00,0.00,,1,2,Matches
333,Mossoró,br BRA,MF,Göztepe,36,1983,15.5,1,15,5,33.3,0.97,0.32,0.07,0.20,,0,0,Matches
334,Mossoró,br BRA,MF,Başakşehir,36,1983,1.0,0,1,0,0.0,1.00,0.00,0.00,,,0,0,Matches
335,Paul Mukairu,ng NGA,"MF,FW",Antalyaspor,19,2000,14.4,3,23,6,26.1,1.59,0.42,0.13,0.50,,0,0,Matches
336,Radosław Murawski,pl POL,MF,Denizlispor,25,1994,31.2,4,25,8,32.0,0.80,0.26,0.04,0.13,,3,3,Matches
337,Vedat Muriqi,xk KVX,FW,Fenerbahçe,25,1994,29.7,15,115,47,40.9,3.87,1.58,0.10,0.26,,3,3,Matches
338,Fernando Muslera,uy URU,GK,Galatasaray,33,1986,25.3,0,0,0,,0.00,0.00,,,,0,0,Matches
339,Delvin N'Dinga,cg CGO,MF,Antalyaspor,31,1988,3.7,0,1,0,0.0,0.27,0.00,0.00,,,0,0,Matches
340,Georges-Kévin N'Koudou,cm CMR,MF,Beşiktaş,24,1995,20.4,3,37,13,35.1,1.82,0.64,0.08,0.23,,0,0,Matches
341,Fabrice N'Sakala,cd COD,DF,Alanyaspor,29,1990,28.6,0,7,3,42.9,0.25,0.11,0.00,0.00,,0,0,Matches
342,Yuto Nagatomo,jp JPN,DF,Galatasaray,32,1986,13.3,1,9,5,55.6,0.68,0.37,0.11,0.20,,0,0,Matches
343,Stefano Napoleoni,it ITA,"MF,FW",Göztepe,33,1986,22.6,6,33,12,36.4,1.46,0.53,0.15,0.42,,1,1,Matches
344,Emre Nasuh,tr TUR,MF,Fenerbahçe,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
345,Umut Nayir,tr TUR,FW,Beşiktaş,26,1993,5.1,4,18,7,38.9,3.56,1.38,0.22,0.57,,0,0,Matches
346,Youssouf Ndayishimiye,bi BDI,"MF,DF",Yeni Mal'spor,20,1998,2.5,1,2,1,50.0,0.81,0.41,0.50,1.00,,0,0,Matches
347,Badou Ndiaye,sn SEN,MF,Trabzonspor,28,1990,13.0,1,12,4,33.3,0.92,0.31,0.08,0.25,,0,0,Matches
348,Dieumerci Ndongala,cd COD,MF,Kasımpaşa,28,1991,8.1,2,6,3,50.0,0.74,0.37,0.33,0.67,,0,0,Matches
349,Recep Niyaz,tr TUR,MF,Denizlispor,23,1995,13.7,1,30,9,30.0,2.19,0.66,0.03,0.11,,0,0,Matches
350,Kristoffer Nordfeldt,se SWE,GK,Gençlerbirliği,30,1989,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
351,Filip Novák,cz CZE,DF,Trabzonspor,29,1990,29.3,7,27,12,44.4,0.92,0.41,0.26,0.58,,0,0,Matches
352,Paul-Georges Ntep,cm CMR,"MF,FW",Kayserispor,27,1992,1.6,0,2,1,50.0,1.28,0.64,0.00,0.00,,0,0,Matches
353,Atınç Nukan,tr TUR,DF,Göztepe,26,1993,4.0,0,3,1,33.3,0.74,0.25,0.00,0.00,,0,0,Matches
354,Anthony Nwakaeme,ng NGA,MF,Trabzonspor,30,1989,25.0,11,79,29,36.7,3.16,1.16,0.14,0.38,,0,0,Matches
355,Steven Nzonzi,fr FRA,MF,Galatasaray,30,1988,10.0,0,5,1,20.0,0.50,0.10,0.00,0.00,,0,0,Matches
356,John Obi Mikel,ng NGA,MF,Trabzonspor,32,1987,16.5,0,9,2,22.2,0.55,0.12,0.00,0.00,,0,0,Matches
357,Ahmet Oğuz,tr TUR,DF,Gençlerbirliği,26,1993,11.2,0,7,0,0.0,0.63,0.00,0.00,,,0,0,Matches
358,Muhayer Oktay,tr TUR,MF,Beşiktaş,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
359,Paweł Olkowski,pl POL,"DF,MF",Gaziantep FK,29,1990,5.6,0,3,1,33.3,0.54,0.18,0.00,0.00,,0,0,Matches
360,Abdülkadir Ömür,tr TUR,MF,Trabzonspor,20,1999,11.7,3,26,10,38.5,2.23,0.86,0.12,0.30,,0,0,Matches
361,Alper Önal,tr TUR,MF,Ankaragücü,23,1996,1.3,0,5,2,40.0,3.78,1.51,0.00,0.00,,0,0,Matches
362,Ogenyi Onazi,ng NGA,MF,Denizlispor,26,1992,3.6,0,1,0,0.0,0.28,0.00,0.00,,,0,0,Matches
363,Henry Onyekuru,ng NGA,MF,Galatasaray,22,1997,8.2,1,19,11,57.9,2.32,1.35,0.05,0.09,,0,0,Matches
364,Dever Orgill,jm JAM,FW,Ankaragücü,29,1990,27.7,5,53,16,30.2,1.91,0.58,0.09,0.31,,0,1,Matches
365,Viðar Örn Kjartansson,is ISL,FW,Yeni Mal'spor,29,1990,6.5,2,19,10,52.6,2.92,1.54,0.11,0.20,,0,0,Matches
366,Caner Osmanpaşa,tr TUR,DF,Sivasspor,31,1988,31.5,0,13,1,7.7,0.41,0.03,0.00,0.00,,0,0,Matches
367,Orhan Ovacıklı,tr TUR,"DF,MF",Rizespor,30,1988,9.3,0,0,0,,0.00,0.00,,,,0,0,Matches
368,Şener Özbayraklı,tr TUR,DF,Galatasaray,29,1990,3.7,0,1,1,100.0,0.27,0.27,0.00,0.00,,0,0,Matches
369,Ertaç Özbir,tr TUR,GK,Gençlerbirliği,29,1989,15.5,0,0,0,,0.00,0.00,,,,0,0,Matches
370,Berkay Özcan,tr TUR,MF,Başakşehir,21,1998,4.9,0,7,1,14.3,1.42,0.20,0.00,0.00,,0,0,Matches
371,Berat Özdemir,tr TUR,MF,Gençlerbirliği,21,1998,22.3,2,27,5,18.5,1.21,0.22,0.07,0.40,,0,0,Matches
372,Özer Özdemir,,DF,Yeni Mal'spor,21,1998,6.1,0,3,0,0.0,0.49,0.00,0.00,,,0,0,Matches
373,Kenan Özer,tr TUR,FW,Gaziantep FK,31,1987,12.9,3,29,13,44.8,2.25,1.01,0.10,0.23,,0,0,Matches
374,Erdem Özgenç,tr TUR,DF,Gençlerbirliği,34,1984,18.1,0,7,2,28.6,0.39,0.11,0.00,0.00,,0,0,Matches
