rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
82,Murtadah Al Burayh,sa KSA,DF,Al-Adalah,32,1990,14,7,705,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
83,Felipe Caicedo,ec ECU,FW,Abha,33,1988,23,15,1303,14.5,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
84,Haroune Camara,sa KSA,MF,Al-Ittihad,24,1998,18,4,498,5.5,4,1,5,4,0,0,0,0,0.72,0.18,0.90,0.72,0.90,Matches
85,Martín Campaña,uy URU,GK,Al-Batin,33,1989,23,23,2001,22.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
86,Carlos,br BRA,"MF,FW",Al-Shabab,26,1995,22,20,1657,18.4,12,2,14,12,0,0,1,0,0.65,0.11,0.76,0.65,0.76,Matches
87,André Carrillo,pe PER,MF,Al-Hilal,31,1991,30,25,2159,24.0,1,5,6,0,1,1,2,0,0.04,0.21,0.25,0.00,0.21,Matches
88,Farouk Chafaï,dz ALG,DF,Damac,32,1990,27,27,2430,27.0,3,4,7,3,0,0,4,0,0.11,0.15,0.26,0.11,0.26,Matches
89,Sokol Cikalleshi,al ALB,FW,Al-Khaleej,32,1990,29,29,2596,28.8,10,3,13,5,5,6,2,0,0.35,0.10,0.45,0.17,0.28,Matches
90,Igor Coronado,br BRA,MF,Al-Ittihad,29,1992,28,28,2447,27.2,6,13,19,5,1,1,3,0,0.22,0.48,0.70,0.18,0.66,Matches
91,Hélder Costa,ao ANG,"MF,FW",Al-Ittihad,28,1994,18,16,1318,14.6,3,1,4,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,Matches
92,Gustavo Cuellar,co COL,MF,Al-Hilal,29,1992,24,24,2058,22.9,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches
93,Christian Cueva,pe PER,MF,Al-Fateh,30,1991,9,8,671,7.5,0,3,3,0,0,1,0,0,0.00,0.40,0.40,0.00,0.40,Matches
94,Ammar Al-Daheem,sa KSA,DF,Al-Fateh,28,1993,12,8,821,9.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Faisel Darwish,sa KSA,"DF,MF",Al-Taawoun,31,1991,6,0,130,1.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
96,Malek Darwish,sa KSA,MF,Al-Khaleej,22,1999,3,1,109,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
97,Khalifah Al Dawsari,sa KSA,DF,Al-Hilal,23,1999,11,9,771,8.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
98,Nasser Al-Dawsari,sa KSA,"DF,MF",Al-Hilal,23,1998,22,12,1219,13.5,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
99,Salem Al-Dawsari,sa KSA,"MF,FW",Al-Hilal,30,1991,14,12,1094,12.2,4,2,6,1,3,3,0,0,0.33,0.16,0.49,0.08,0.25,Matches
100,Yacouba Dembélé,ml MLI,MF,Al-Taawoun,21,2001,3,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Dener,br BRA,MF,Al-Ta'ee,30,1992,24,22,1964,21.8,3,0,3,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
102,Turki Al Dhafeeri,sa KSA,DF,Al-Batin,19,2002,5,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
103,Abdulrahman Al Dhaferi,sa KSA,"MF,FW",Al-Batin,,,16,10,918,10.2,1,0,1,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
104,Tristan Dingomé,cm CMR,MF,Al-Fateh,31,1991,8,4,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
105,Mohammed Al Dosari,sa KSA,DF,Al-Ettifaq,19,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
106,Rakan Al Dosari,sa KSA,FW,Al-Raed,20,2002,1,0,9,0.1,1,0,1,1,0,0,0,0,10.00,0.00,10.00,10.00,10.00,Matches
107,Fahad Al Dossari,sa KSA,MF,Al-Ettifaq,20,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
108,Mohammed Al Dossary,sa KSA,DF,Al-Raed,23,1999,20,18,1648,18.3,0,3,3,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,Matches
109,Bruno Duarte,br BRA,FW,Damac,26,1996,18,17,1378,15.3,4,0,4,4,0,1,2,0,0.26,0.00,0.26,0.26,0.26,Matches
110,Óscar Duarte,cr CRC,DF,Al-Wehda,33,1989,27,27,2406,26.7,2,0,2,2,0,0,4,1,0.07,0.00,0.07,0.07,0.07,Matches
111,Hisham Al Dubais,sa KSA,FW,Al-Khaleej,20,2001,4,0,43,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
112,Mikael Dyrestam,gn GUI,DF,Al-Adalah,30,1991,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
113,Edson,br BRA,MF,Al-Adalah,31,1991,17,16,1314,14.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
114,Abdulaziz Al Elewai,sa KSA,FW,Al-Nassr,18,2004,1,1,67,0.7,0,1,1,0,0,0,0,0,0.00,1.34,1.34,0.00,1.34,Matches
115,Devis Epassy,cm CMR,GK,Abha,29,1993,29,29,2610,29.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
116,Hussain Al Essa,sa KSA,"FW,MF",Al-Wehda,21,2000,9,3,332,3.7,1,0,1,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches
117,Pedro Eugénio,pt POR,"FW,MF",Al-Adalah,32,1990,14,14,1254,13.9,4,1,5,4,0,0,2,0,0.29,0.07,0.36,0.29,0.36,Matches
118,Muath Fagihy,sa KSA,MF,Al-Hilal,20,2002,4,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
119,Abdullah Al-Fahad,sa KSA,DF,Al-Raed,28,1994,20,18,1530,17.0,0,0,0,0,0,1,5,0,0.00,0.00,0.00,0.00,0.00,Matches
120,Sultan Fahran,sa KSA,MF,Al-Raed,25,1996,22,18,1644,18.3,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches
121,Collins Fai,cm CMR,DF,Al-Ta'ee,29,1992,25,25,2144,23.8,0,5,5,0,0,0,7,0,0.00,0.21,0.21,0.00,0.21,Matches
122,Fayçal Fajr,ma MAR,"MF,FW",Al-Wehda,33,1988,27,27,2386,26.5,3,8,11,1,2,2,3,0,0.11,0.30,0.41,0.04,0.34,Matches
123,Abdulmohsen Fallatah,sa KSA,DF,Al-Ta'ee,28,1994,3,2,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
124,Salman Al-Faraj,sa KSA,MF,Al-Hilal,32,1989,8,7,579,6.4,0,4,4,0,0,0,0,0,0.00,0.62,0.62,0.00,0.62,Matches
125,Mohammed Al Fatil,sa KSA,DF,Al-Nassr,30,1992,7,0,37,0.4,1,0,1,1,0,0,0,0,2.43,0.00,2.43,2.43,2.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Yousef Fawaz,,"MF,FW",Al-Batin,,,22,14,1315,14.6,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
127,Flávio,br BRA,MF,Al-Taawoun,26,1996,11,10,878,9.8,1,1,2,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,Matches
128,Mohamed Fouzair,ma MAR,"MF,FW",Al-Raed,30,1991,27,26,2287,25.4,11,6,17,8,3,3,7,0,0.43,0.24,0.67,0.31,0.55,Matches
129,Moslem Al Freej,sa KSA,GK,Al-Fayha,34,1988,5,3,328,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Douglas Friedrich,br BRA,GK,Al-Khaleej,33,1988,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Mohammed Al-Fuhaid,sa KSA,MF,Al-Fateh,32,1990,25,16,1176,13.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
132,Ahmed Al Ghamdi,sa KSA,"MF,FW",Al-Ettifaq,20,2001,24,7,821,9.1,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
133,Faisal Al Ghamdi,sa KSA,MF,Al-Ettifaq,20,2001,23,14,1154,12.8,0,1,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,Matches
134,Hamed Al-Ghamdi,sa KSA,MF,Al-Ettifaq,23,1999,19,5,554,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.49,0.32,0.49,Matches
135,Hazzaa Al Ghamdi,sa KSA,"MF,FW",Al-Wehda,21,2001,19,10,839,9.3,2,0,2,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
136,Khalid Al-Ghamdi,sa KSA,DF,Al-Shabab,34,1988,3,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
137,Mohammed Al Ghamdi,sa KSA,DF,Al-Taawoun,30,1992,20,12,1112,12.4,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
138,Raed Al-Ghamdi,sa KSA,FW,Al-Raed,28,1994,18,3,470,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
139,Sultan Al-Ghanam,sa KSA,DF,Al-Nassr,28,1994,27,26,2103,23.4,1,3,4,1,0,0,1,0,0.04,0.13,0.17,0.04,0.17,Matches
140,Khalid Al Ghannam,sa KSA,MF,Al-Nassr,21,2000,7,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Khalid Al Ghannam,sa KSA,MF,Al-Fateh,21,2000,15,6,684,7.6,3,2,5,3,0,0,0,0,0.39,0.26,0.66,0.39,0.66,Matches
142,Abdulrahman Ghareeb,sa KSA,"MF,FW",Al-Nassr,25,1997,27,22,1856,20.6,6,7,13,6,0,0,0,0,0.29,0.34,0.63,0.29,0.63,Matches
143,Fahad Ghazi,sa KSA,DF,Al-Ettifaq,28,1994,6,0,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
144,Hassan Ghazwani,sa KSA,MF,Al-Batin,26,1996,4,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
145,Boris Godál,sk SVK,DF,Al-Adalah,35,1987,15,15,1339,14.9,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
146,Christofer Gonzáles,pe PER,"MF,FW",Al-Adalah,29,1992,26,25,2207,24.5,4,5,9,3,1,1,2,1,0.16,0.20,0.37,0.12,0.33,Matches
147,Álvaro González,es ESP,DF,Al-Nassr,32,1990,22,22,1918,21.3,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
148,Marcelo Grohe,br BRA,GK,Al-Ittihad,35,1987,30,30,2664,29.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Cristian Guanca,ar ARG,"FW,MF",Al-Shabab,29,1993,29,29,2403,26.7,13,3,16,7,6,6,2,1,0.49,0.11,0.60,0.26,0.37,Matches
150,Luiz Gustavo,br BRA,MF,Al-Nassr,35,1987,29,29,2513,27.9,5,4,9,5,0,0,5,0,0.18,0.14,0.32,0.18,0.32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Hassan Al-Habib,sa KSA,MF,Al-Adalah,27,1994,23,5,698,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
152,Abdullah Hadhariti,sa KSA,FW,Al-Adalah,29,1992,6,0,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Nasser Hadhood,sa KSA,DF,Al-Hilal,20,2002,1,1,59,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Abdullah Al-Hafith,sa KSA,DF,Al-Wehda,29,1992,20,18,1605,17.8,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
