rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
14,Thiago Acosta,ar ARG,MF,River Plate,20-245,2005,1.0,0,2,1,50.0,2.02,1.01,0.00,0.00,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
15,Marcos Acuña,ar ARG,DF,River Plate,34-000,1991,18.0,0,15,2,13.3,0.83,0.11,0.00,0.00,23.7,1,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
16,Valentino Acuña,ar ARG,"MF,FW",Newell's OB,19-274,2006,2.7,1,4,1,25.0,1.49,0.37,0.25,1.00,16.5,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
17,Tomás Adoryán,am ARM,"MF,FW",Banfield,24-036,2001,11.0,1,25,6,24.0,2.27,0.55,0.04,0.17,22.2,1,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
18,Luis Advíncula,pe PER,DF,Boca Juniors,35-240,1990,11.4,1,6,1,16.7,0.53,0.09,0.17,1.00,20.9,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
19,Alan Aguerre,ar ARG,GK,Cen. Córdoba–SdE,35-066,1990,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
20,Mateo Aguiar,ar ARG,"MF,DF",Defensa y Just,18-224,2007,0.4,0,2,2,100.0,4.50,4.50,0.00,0.00,23.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
21,Emanuel Aguilera,ar ARG,DF,Defensa y Just,36-139,1989,13.1,0,2,1,50.0,0.15,0.08,0.00,0.00,13.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
22,Brian Aguirre,ar ARG,"MF,FW",Boca Juniors,22-149,2003,8.1,1,13,5,38.5,1.60,0.61,0.08,0.20,19.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
23,Manuel Agustín Duarte,ar ARG,"MF,FW",Barracas Central,24-066,2001,6.7,1,13,3,23.1,1.95,0.45,0.08,0.33,22.8,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
24,Gabriel Alanís,ar ARG,FW,Huracán,31-226,1994,11.9,0,11,3,27.3,0.93,0.25,0.00,0.00,12.6,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
25,Agustín Alaniz,uy URU,"FW,MF",Banfield,23-165,2002,12.1,2,28,7,25.0,2.31,0.58,0.07,0.29,19.8,3,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Fernando Alarcón,ar ARG,DF,Instituto,31-134,1994,27.9,0,20,2,10.0,0.72,0.07,0.00,0.00,11.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
27,William Alarcón,cl CHI,MF,Boca Juniors,24-342,2000,8.8,0,12,2,16.7,1.37,0.23,0.00,0.00,27.3,3,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
28,Lucas Alario,ar ARG,FW,Estudiantes–LP,33-020,1992,10.3,1,16,4,25.0,1.55,0.39,0.00,0.00,13.2,0,1,1,2.0,1.2,0.08,-1.0,-1.2,Matches
29,Ignacio Alastra,ar ARG,"DF,FW",Talleres,17-364,2007,0.6,0,2,0,0.0,3.60,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
30,Lorenzo Albarracín,ar ARG,MF,Instituto,18-253,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
31,Franco Alfonso,ar ARG,"MF,FW",Cen. Córdoba–SdE,23-177,2002,3.5,0,8,2,25.0,2.30,0.58,0.00,0.00,16.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
32,Rodrigo Aliendro,ar ARG,MF,Vélez Sarsfield,34-254,1991,6.8,0,6,0,0.0,0.88,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
33,Rodrigo Aliendro,ar ARG,MF,River Plate,34-254,1991,5.4,1,10,3,30.0,1.87,0.56,0.10,0.33,15.7,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
34,Agustín Almendra,ar ARG,MF,Racing Club,25-259,2000,13.6,0,20,5,25.0,1.47,0.37,0.00,0.00,27.6,1,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
35,Antony Alonso,ar ARG,"MF,FW",Deportivo Riestra,27-170,1998,15.8,5,17,10,58.8,1.08,0.63,0.29,0.50,14.5,0,0,0,2.2,2.2,0.13,+2.8,+2.8,Matches
36,Facundo Altamira,,"FW,MF",Godoy Cruz,,,12.9,2,16,6,37.5,1.24,0.47,0.13,0.33,22.0,0,0,0,1.7,1.7,0.11,+0.3,+0.3,Matches
37,Facundo Altamirano,ar ARG,GK,San Lorenzo,29-221,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
38,Pablo Altamirano,ar ARG,MF,Newell's OB,20-271,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
39,Emiliano Álvarez,uy URU,"MF,FW",Unión,24-264,2001,0.5,0,1,0,0.0,2.09,0.00,0.00,,20.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
40,Federico Álvarez,ar ARG,DF,Tigre,31-082,1994,5.4,0,1,0,0.0,0.19,0.00,0.00,,8.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
41,Francisco Álvarez,ar ARG,DF,Arg Juniors,25-244,2000,25.8,0,22,3,13.6,0.85,0.12,0.00,0.00,18.2,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
42,Franco Amarfil,ar ARG,MF,Ind. Rivadavia,24-231,2001,26.5,1,26,6,23.1,0.98,0.23,0.04,0.17,21.6,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
43,Fabricio Amato,ar ARG,MF,Ind. Rivadavia,21-146,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
44,Mikel Amondarain,ar ARG,MF,Estudiantes–LP,20-295,2005,5.9,0,8,0,0.0,1.36,0.00,0.00,,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
45,Santino Andino,ar ARG,"FW,MF",Godoy Cruz,20-003,2005,13.1,2,18,7,38.9,1.37,0.53,0.11,0.29,20.8,0,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
46,Isaías Andrada,ar ARG,"DF,MF",Vélez Sarsfield,22-258,2003,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Juan Andrada,ar ARG,MF,Sarmiento,30-297,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
48,Tobías Andrada,ar ARG,MF,Vélez Sarsfield,18-268,2007,4.2,0,4,1,25.0,0.94,0.24,0.00,0.00,21.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
49,Álvaro Angulo,co COL,DF,Independiente,28-147,1997,8.7,3,15,6,40.0,1.73,0.69,0.20,0.50,17.8,0,0,0,1.1,1.1,0.07,+1.9,+1.9,Matches
50,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,21-219,2004,11.0,1,18,10,55.6,1.64,0.91,0.06,0.10,14.2,0,0,0,3.3,3.3,0.18,-2.3,-2.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Luis Angulo,co COL,"FW,MF",Talleres,21-219,2004,2.4,0,3,0,0.0,1.25,0.00,0.00,,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
52,Federico Anselmo,ar ARG,FW,San Martín de San Juan,31-194,1994,10.2,1,27,7,25.9,2.65,0.69,0.04,0.14,13.9,0,0,0,3.1,3.1,0.11,-2.1,-2.1,Matches
53,Mateo Antoni,uy URU,DF,Arg Juniors,22-189,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Dylan Aquino,ar ARG,"FW,MF",Lanús,20-146,2005,10.6,0,28,6,21.4,2.63,0.56,0.00,0.00,21.6,2,0,0,1.9,1.9,0.07,-1.9,-1.9,Matches
55,Danilo Arboleda,co COL,DF,Banfield,30-165,1995,1.0,0,1,0,0.0,1.00,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
56,Alex Arce,py PAR,FW,Ind. Rivadavia,30-134,1995,6.8,2,17,7,41.2,2.50,1.03,0.12,0.29,15.0,1,0,0,3.1,3.1,0.18,-1.1,-1.1,Matches
57,Ignacio Arce,ar ARG,GK,Deportivo Riestra,33-203,1992,29.0,0,2,1,50.0,0.07,0.03,0.00,0.00,37.4,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches
58,Lucas Arce,ar ARG,DF,Godoy Cruz,28-075,1997,17.8,0,15,3,20.0,0.84,0.17,0.00,0.00,22.2,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
59,Joaquín Ardaiz,uy URU,"FW,MF",Arg Juniors,26-290,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,Joaquín Ardaiz,uy URU,"FW,MF",Sarmiento,26-290,1999,6.1,3,11,4,36.4,1.81,0.66,0.27,0.75,14.4,0,0,0,2.3,2.3,0.21,+0.7,+0.7,Matches
61,Facundo Ardiles,ar ARG,DF,Godoy Cruz,27-036,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
62,Gabriel Arias,cl CHI,GK,Racing Club,38-045,1987,17.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
63,Matías Arias,ar ARG,"MF,FW",Vélez Sarsfield,18-173,2007,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,19.5,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
64,Ramón Arias,uy URU,"DF,MF",Tigre,33-093,1992,7.3,0,5,2,40.0,0.69,0.27,0.00,0.00,12.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
65,Franco Armani,ar ARG,GK,River Plate,39-012,1986,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
66,Blas Armoa,py PAR,FW,Tigre,25-267,2000,4.8,0,12,3,25.0,2.48,0.62,0.00,0.00,15.9,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
67,Marcos Arturia,ar ARG,FW,Banfield,27-262,1998,5.2,1,14,3,21.4,2.68,0.57,0.07,0.33,19.5,1,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
68,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,27-176,1998,20.2,2,26,10,38.5,1.29,0.50,0.08,0.20,22.7,2,0,0,1.5,1.5,0.06,+0.5,+0.5,Matches
69,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,28-245,1997,24.6,4,29,15,51.7,1.18,0.61,0.14,0.27,18.4,0,0,0,3.7,3.7,0.13,+0.3,+0.3,Matches
70,Jorge de Asís,ar ARG,"FW,MF",Gimnasia–LP,19-272,2006,0.3,0,1,0,0.0,3.60,0.00,0.00,,20.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
71,Agustín Auzmendi,ar ARG,FW,Godoy Cruz,28-269,1997,13.0,5,35,10,28.6,2.70,0.77,0.11,0.40,12.8,0,1,1,4.2,3.4,0.10,+0.8,+0.6,Matches
72,Rodrigo Auzmendi,ar ARG,FW,Banfield,24-299,2001,10.3,3,31,11,35.5,3.00,1.07,0.10,0.27,17.5,3,0,0,3.2,3.2,0.10,-0.2,-0.2,Matches
73,Carlos Auzqui,ar ARG,MF,Atlé Tucumán,34-226,1991,9.3,1,10,1,10.0,1.07,0.11,0.10,1.00,19.5,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
74,Gabriel Ávalos,py PAR,FW,Independiente,35-016,1990,17.6,10,32,17,53.1,1.82,0.97,0.25,0.47,14.2,0,2,2,6.1,4.5,0.15,+3.9,+3.5,Matches
75,Elías Báez,ar ARG,DF,San Lorenzo,21-010,2004,28.2,1,21,6,28.6,0.74,0.21,0.05,0.17,23.6,1,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Gabriel Báez,ar ARG,DF,Talleres,30-099,1995,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,21.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
77,Claudio Baeza,cl CHI,MF,Vélez Sarsfield,31-309,1993,12.6,0,5,0,0.0,0.40,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
78,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,26-086,1999,14.6,2,27,13,48.1,1.85,0.89,0.07,0.15,17.5,0,0,0,3.2,3.2,0.12,-1.2,-1.2,Matches
79,Kevin Balanta,co COL,DF,Defensa y Just,28-183,1997,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Adrián Balboa,uy URU,"FW,MF",Racing Club,31-282,1994,11.9,5,29,9,31.0,2.43,0.75,0.17,0.56,14.8,0,0,0,4.7,4.7,0.16,+0.3,+0.3,Matches
81,Franco Baldassarra,ar ARG,MF,Platense,27-029,1998,9.7,1,15,2,13.3,1.55,0.21,0.07,0.50,27.2,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
82,Agustín Baldi,ar ARG,DF,Belgrano,23-170,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
83,Éver Banega,ar ARG,MF,Newell's OB,37-121,1988,25.0,3,23,7,30.4,0.92,0.28,0.13,0.43,27.6,9,0,1,2.2,1.4,0.06,+0.8,+1.6,Matches
84,Nahuel Banegas,ar ARG,DF,Tigre,29-022,1996,13.4,0,17,6,35.3,1.27,0.45,0.00,0.00,17.4,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
85,Juan Barbieri,ar ARG,"FW,MF",Ind. Rivadavia,29-041,1996,6.0,2,13,4,30.8,2.18,0.67,0.15,0.50,11.4,0,0,0,1.4,1.4,0.11,+0.6,+0.6,Matches
86,Miguel Barbieri,ar ARG,DF,Deportivo Riestra,32-065,1993,6.5,0,5,2,40.0,0.77,0.31,0.00,0.00,9.1,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
87,David Barbona,ar ARG,"MF,FW",Defensa y Just,30-248,1995,6.1,0,10,7,70.0,1.64,1.15,0.00,0.00,24.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
88,Juan Barinaga,ar ARG,DF,Boca Juniors,25-018,2000,12.1,0,5,1,20.0,0.41,0.08,0.00,0.00,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
89,Williams Barlasina,ar ARG,GK,Newell's OB,27-121,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Williams Barlasina,ar ARG,GK,Aldosivi,27-121,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
91,Daniel Barrea,ar ARG,"FW,MF",Godoy Cruz,24-098,2001,7.6,1,26,6,23.1,3.41,0.79,0.04,0.17,19.6,0,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches
92,Diego Barrera,ar ARG,"MF,FW",Cen. Córdoba–SdE,21-128,2004,7.6,3,18,6,33.3,2.36,0.79,0.17,0.50,18.0,0,0,0,2.4,2.4,0.13,+0.6,+0.6,Matches
93,Santiago Barrera,ar ARG,"FW,MF",San Martín de San Juan,22-290,2003,1.1,0,2,1,50.0,1.75,0.87,0.00,0.00,22.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
94,Alan Barrionuevo,ar ARG,DF,Tigre,28-299,1997,8.1,0,1,1,100.0,0.12,0.12,0.00,0.00,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
95,Enzo Barrionuevo,ar ARG,"MF,FW",Godoy Cruz,19-303,2005,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
96,Martín Barrios,uy URU,MF,Racing Club,26-277,1999,6.2,1,7,1,14.3,1.13,0.16,0.14,1.00,26.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
97,Nahuel Barrios,ar ARG,"MF,FW",Barracas Central,27-174,1998,8.0,0,9,4,44.4,1.13,0.50,0.00,0.00,21.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
98,Rafael Barrios,ar ARG,"DF,MF",Barracas Central,32-158,1993,15.4,0,5,0,0.0,0.32,0.00,0.00,,15.0,0,0,0,0.9,0.9,0.17,-0.9,-0.9,Matches
99,Bautista Barros Schelotto,ar ARG,DF,Platense,25-288,2000,6.3,0,1,1,100.0,0.16,0.16,0.00,0.00,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
100,Damián Batallini,ar ARG,"MF,FW",Instituto,29-126,1996,8.0,2,11,5,45.5,1.38,0.63,0.18,0.40,17.3,0,0,0,1.1,1.1,0.10,+0.9,+0.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Rodrigo Battaglia,ar ARG,"DF,MF",Boca Juniors,34-108,1991,21.9,4,22,8,36.4,1.01,0.37,0.18,0.50,11.8,0,0,0,2.8,2.6,0.12,+1.2,+1.4,Matches
102,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,27-236,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
103,Jonathan Bay,ar ARG,DF,Platense,32-269,1993,5.3,0,3,0,0.0,0.56,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
104,Tomás Belmonte,ar ARG,MF,Boca Juniors,27-154,1998,10.8,0,9,0,0.0,0.83,0.00,0.00,,19.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
105,Emanuel Beltrán,uy URU,"FW,DF",Instituto,27-278,1998,5.9,0,2,0,0.0,0.34,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
106,Gastón Benavídez,ar ARG,DF,Talleres,30-005,1995,9.8,2,4,3,75.0,0.41,0.30,0.50,0.67,13.6,0,0,0,1.0,1.0,0.25,+1.0,+1.0,Matches
107,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,24-213,2001,8.5,0,10,2,20.0,1.17,0.23,0.00,0.00,26.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
108,Darío Benedetto,ar ARG,FW,Newell's OB,35-164,1990,3.5,0,8,2,25.0,2.26,0.56,0.00,0.00,24.1,0,0,1,1.4,0.6,0.08,-1.4,-0.6,Matches
109,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-241,1996,13.2,2,27,3,11.1,2.04,0.23,0.07,0.67,17.2,0,0,0,2.9,2.9,0.11,-0.9,-0.9,Matches
110,Rubén Bentancourt,uy URU,"FW,MF",Arg Juniors,32-240,1993,1.4,0,7,2,28.6,5.00,1.43,0.00,0.00,13.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
111,Matías Bergara,ar ARG,FW,Ind. Rivadavia,21-287,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
112,Lucas Besozzi,ar ARG,FW,Tigre,22-279,2003,0.5,1,2,1,50.0,3.83,1.91,0.50,1.00,11.9,0,0,0,0.7,0.7,0.35,+0.3,+0.3,Matches
113,Lucas Besozzi,ar ARG,"MF,FW",Cen. Córdoba–SdE,22-279,2003,5.5,2,9,4,44.4,1.64,0.73,0.22,0.50,18.1,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
114,Juan Bisanz,ar ARG,"FW,MF",Banfield,24-061,2001,5.7,0,7,0,0.0,1.23,0.00,0.00,,16.2,1,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
115,Juan Bisanz,ar ARG,FW,Huracán,24-061,2001,9.5,0,20,5,25.0,2.10,0.53,0.00,0.00,17.4,0,0,0,1.9,1.9,0.10,-1.9,-1.9,Matches
116,Lautaro Blanco,ar ARG,DF,Boca Juniors,26-251,1999,23.8,1,6,3,50.0,0.25,0.13,0.17,0.33,18.3,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
117,Nicolás Blandi,ar ARG,MF,Barracas Central,35-288,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
118,Pablo de Blasis,ar ARG,MF,Gimnasia–LP,37-266,1988,7.7,1,2,0,0.0,0.26,0.00,0.00,,25.6,0,1,1,0.9,0.1,0.05,+0.1,-0.1,Matches
119,Lucas Blondel,ch SUI,"DF,MF",Boca Juniors,29-044,1996,6.1,0,9,0,0.0,1.49,0.00,0.00,,20.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
120,Roberto Bochi,ar ARG,MF,Aldosivi,35-316,1989,21.5,0,4,1,25.0,0.19,0.05,0.00,0.00,30.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
121,Luciano Boggio,it ITA,MF,Lanús,26-232,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Enrique Bologna,ar ARG,GK,Defensa y Just,43-257,1982,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Ezequiel Bonifacio,ar ARG,"DF,FW",Ind. Rivadavia,31-172,1994,5.0,0,1,0,0.0,0.20,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
124,Matías Borgogno,ar ARG,GK,San Martín de San Juan,27-068,1998,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Miguel Borja,co COL,FW,River Plate,32-275,1993,16.7,7,47,23,48.9,2.82,1.38,0.13,0.26,14.0,0,1,2,10.5,8.9,0.19,-3.5,-2.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,20-135,2005,1.2,0,2,1,50.0,1.70,0.85,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
127,Sebastián Boselli,uy URU,DF,Estudiantes–LP,21-328,2003,11.6,0,5,0,0.0,0.43,0.00,0.00,,13.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
128,Sebastián Boselli,uy URU,DF,River Plate,21-328,2003,2.2,0,1,0,0.0,0.45,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
129,Rubén Botta,ar ARG,"MF,FW",Talleres,35-270,1990,13.3,0,22,4,18.2,1.65,0.30,0.00,0.00,23.3,3,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
130,Tomás Bottari,ar ARG,MF,Ind. Rivadavia,24-185,2001,19.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
131,Walter Bou,ar ARG,FW,Lanús,32-064,1993,16.6,6,40,16,40.0,2.40,0.96,0.13,0.31,15.4,0,1,1,5.3,4.5,0.11,+0.7,+0.5,Matches
132,Gastón Bouhier,ar ARG,MF,Arg Juniors,17-300,2008,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
133,Agustín Bouzat,ar ARG,MF,Vélez Sarsfield,31-214,1994,21.9,0,11,5,45.5,0.50,0.23,0.00,0.00,28.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
134,Mariano Bracamonte,ar ARG,"DF,MF",Deportivo Riestra,26-187,1999,7.5,0,3,1,33.3,0.40,0.13,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
