rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
41,Francisco Álvarez,ar ARG,DF,Arg Juniors,25-244,2000,25.8,1916,187,992,850,81,26,1916,13,7,53.8,6,46.2,1129,6632,3999,32,15,1,12,6,1325,8,Matches
42,Franco Amarfil,ar ARG,MF,Ind. Rivadavia,24-231,2001,26.5,1291,65,308,787,207,22,1291,34,21,61.8,13,38.2,647,3083,1678,24,12,3,49,18,735,50,Matches
43,Fabricio Amato,ar ARG,MF,Ind. Rivadavia,21-146,2004,0.3,13,1,4,9,0,0,13,0,0,,0,,5,29,16,0,0,0,0,1,6,0,Matches
44,Mikel Amondarain,ar ARG,MF,Estudiantes–LP,20-295,2005,5.9,393,7,71,283,41,6,393,10,6,60.0,4,40.0,234,1211,543,8,7,1,17,9,263,9,Matches
45,Santino Andino,ar ARG,"FW,MF",Godoy Cruz,20-003,2005,13.1,500,2,63,177,271,40,500,72,26,36.1,45,62.5,332,2545,1233,49,26,18,44,27,326,123,Matches
46,Isaías Andrada,ar ARG,"DF,MF",Vélez Sarsfield,22-258,2003,2.7,171,8,68,69,34,3,171,3,2,66.7,1,33.3,68,256,146,2,1,0,6,0,73,11,Matches
47,Juan Andrada,ar ARG,MF,Sarmiento,30-297,1995,1.1,76,6,18,47,12,0,76,2,1,50.0,1,50.0,48,199,92,3,4,0,1,2,48,1,Matches
48,Tobías Andrada,ar ARG,MF,Vélez Sarsfield,18-268,2007,4.2,229,6,50,117,67,3,229,15,7,46.7,8,53.3,117,497,218,4,5,1,12,4,141,15,Matches
49,Álvaro Angulo,co COL,DF,Independiente,28-147,1997,8.7,522,20,144,223,160,26,522,18,12,66.7,6,33.3,276,1368,830,25,18,8,13,6,306,72,Matches
50,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,21-219,2004,11.0,413,2,22,161,240,61,413,58,25,43.1,33,56.9,299,2141,1116,43,18,30,30,19,320,105,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Luis Angulo,co COL,"FW,MF",Talleres,21-219,2004,2.4,97,1,14,36,48,12,97,11,4,36.4,7,63.6,57,397,170,7,3,6,10,4,63,30,Matches
52,Federico Anselmo,ar ARG,FW,San Martín de San Juan,31-194,1994,10.2,240,15,25,102,114,34,240,11,2,18.2,9,81.8,112,526,146,5,5,2,30,10,162,14,Matches
53,Mateo Antoni,uy URU,DF,Arg Juniors,22-189,2003,0.2,9,1,5,4,0,0,9,0,0,,0,,2,4,0,0,0,0,0,0,4,0,Matches
54,Dylan Aquino,ar ARG,"FW,MF",Lanús,20-146,2005,10.6,557,7,59,251,258,31,557,58,33,56.9,25,43.1,327,2139,1062,35,27,9,43,23,366,95,Matches
55,Danilo Arboleda,co COL,DF,Banfield,30-165,1995,1.0,28,5,12,13,4,0,28,1,1,100.0,0,0.0,10,117,100,2,2,0,0,0,12,0,Matches
56,Alex Arce,py PAR,FW,Ind. Rivadavia,30-134,1995,6.8,256,10,23,129,106,27,256,11,3,27.3,8,72.7,116,531,221,7,7,4,20,10,171,38,Matches
57,Ignacio Arce,ar ARG,GK,Deportivo Riestra,33-203,1992,29.0,1068,781,996,71,2,1,1068,5,5,100.0,0,0.0,512,4326,2867,0,0,0,3,0,176,0,Matches
58,Lucas Arce,ar ARG,DF,Godoy Cruz,28-075,1997,17.8,1094,44,267,490,343,12,1094,18,9,50.0,9,50.0,446,2047,1196,29,20,2,16,13,548,73,Matches
59,Joaquín Ardaiz,uy URU,"FW,MF",Arg Juniors,26-290,1999,0.1,3,0,0,1,2,0,3,0,0,,0,,1,0,0,0,0,0,0,0,1,0,Matches
60,Joaquín Ardaiz,uy URU,"FW,MF",Sarmiento,26-290,1999,6.1,159,15,22,59,81,19,159,12,5,41.7,7,58.3,69,326,164,5,4,0,17,3,96,15,Matches
61,Facundo Ardiles,ar ARG,DF,Godoy Cruz,27-036,1998,0.5,25,1,9,10,7,0,25,0,0,,0,,5,26,8,1,1,0,0,1,8,2,Matches
62,Gabriel Arias,cl CHI,GK,Racing Club,38-045,1987,17.3,585,482,584,1,0,0,585,0,0,,0,,276,1502,931,0,0,0,0,0,209,0,Matches
63,Matías Arias,ar ARG,"MF,FW",Vélez Sarsfield,18-173,2007,0.6,63,0,3,32,30,1,63,10,4,40.0,6,60.0,42,246,92,3,2,0,1,4,39,4,Matches
64,Ramón Arias,uy URU,"DF,MF",Tigre,33-093,1992,7.3,376,51,191,174,13,7,376,1,1,100.0,0,0.0,163,819,448,1,1,0,3,0,190,2,Matches
65,Franco Armani,ar ARG,GK,River Plate,39-012,1986,27.0,716,613,710,7,0,0,716,1,1,100.0,0,0.0,302,1332,784,0,0,0,0,0,250,0,Matches
66,Blas Armoa,py PAR,FW,Tigre,25-267,2000,4.8,145,3,6,45,95,18,145,11,5,45.5,6,54.5,84,568,248,13,7,5,20,3,110,35,Matches
67,Marcos Arturia,ar ARG,FW,Banfield,27-262,1998,5.2,168,2,9,81,83,21,168,9,1,11.1,8,88.9,98,553,212,7,11,3,26,12,109,23,Matches
68,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,27-176,1998,20.2,1428,66,385,719,332,34,1428,16,7,43.8,9,56.3,690,3019,1666,38,27,3,26,7,776,103,Matches
69,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,28-245,1997,24.6,1576,45,299,1016,268,46,1576,26,13,50.0,13,50.0,779,3332,1790,31,21,8,27,17,1011,69,Matches
70,Jorge de Asís,ar ARG,"FW,MF",Gimnasia–LP,19-272,2006,0.3,9,0,0,2,7,0,9,0,0,,0,,5,24,6,0,1,0,1,0,7,2,Matches
71,Agustín Auzmendi,ar ARG,FW,Godoy Cruz,28-269,1997,13.0,362,9,23,149,195,77,361,9,3,33.3,6,66.7,149,493,168,4,5,3,32,9,259,57,Matches
72,Rodrigo Auzmendi,ar ARG,FW,Banfield,24-299,2001,10.3,334,14,25,148,165,48,334,14,5,35.7,9,64.3,148,524,181,5,7,1,23,5,227,48,Matches
73,Carlos Auzqui,ar ARG,MF,Atlé Tucumán,34-226,1991,9.3,468,9,81,233,160,15,468,11,3,27.3,8,72.7,195,819,370,10,8,1,16,9,271,48,Matches
74,Gabriel Ávalos,py PAR,FW,Independiente,35-016,1990,17.6,471,18,23,206,246,84,469,11,4,36.4,7,63.6,228,939,283,11,14,4,56,23,340,80,Matches
75,Elías Báez,ar ARG,DF,San Lorenzo,21-010,2004,28.2,1713,71,486,868,377,25,1713,41,19,46.3,21,51.2,642,3001,1655,37,38,7,45,17,713,101,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Gabriel Báez,ar ARG,DF,Talleres,30-099,1995,6.0,323,16,86,159,83,7,323,9,5,55.6,3,33.3,138,713,355,8,2,0,1,4,172,24,Matches
77,Claudio Baeza,cl CHI,MF,Vélez Sarsfield,31-309,1993,12.6,828,28,232,514,91,4,828,13,9,69.2,4,30.8,346,1468,674,5,7,2,16,8,436,11,Matches
78,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,26-086,1999,14.6,555,8,57,252,253,49,555,44,19,43.2,24,54.5,334,1798,713,27,19,5,45,19,412,96,Matches
79,Kevin Balanta,co COL,DF,Defensa y Just,28-183,1997,4.7,264,29,163,101,0,0,264,0,0,,0,,127,686,401,2,0,0,0,1,155,0,Matches
80,Adrián Balboa,uy URU,"FW,MF",Racing Club,31-282,1994,11.9,335,14,28,154,153,50,335,18,6,33.3,12,66.7,157,656,194,6,3,3,28,21,217,47,Matches
81,Franco Baldassarra,ar ARG,MF,Platense,27-029,1998,9.7,502,18,114,326,70,4,502,9,4,44.4,5,55.6,243,1371,783,17,7,0,15,8,267,9,Matches
82,Agustín Baldi,ar ARG,DF,Belgrano,23-170,2002,0.5,29,4,12,13,4,0,29,0,0,,0,,8,20,0,0,0,0,2,0,8,0,Matches
83,Éver Banega,ar ARG,MF,Newell's OB,37-121,1988,25.0,1770,27,294,1053,455,15,1769,68,44,64.7,23,33.8,991,5753,3361,57,39,3,37,37,1167,55,Matches
84,Nahuel Banegas,ar ARG,DF,Tigre,29-022,1996,13.4,799,34,204,368,233,26,799,30,14,46.7,16,53.3,333,1978,1184,26,24,6,28,12,385,84,Matches
85,Juan Barbieri,ar ARG,"FW,MF",Ind. Rivadavia,29-041,1996,6.0,174,9,14,89,71,20,174,4,1,25.0,3,75.0,92,366,140,4,3,0,13,6,123,29,Matches
86,Miguel Barbieri,ar ARG,DF,Deportivo Riestra,32-065,1993,6.5,246,62,157,80,13,6,246,1,1,100.0,0,0.0,35,180,51,0,0,0,2,1,36,1,Matches
87,David Barbona,ar ARG,"MF,FW",Defensa y Just,30-248,1995,6.1,362,0,17,173,176,5,362,14,8,57.1,6,42.9,245,1426,695,25,16,1,16,8,300,53,Matches
88,Juan Barinaga,ar ARG,DF,Boca Juniors,25-018,2000,12.1,841,30,243,380,226,14,841,34,12,35.3,21,61.8,409,2129,1091,27,24,1,19,9,498,72,Matches
89,Williams Barlasina,ar ARG,GK,Newell's OB,27-121,1998,4.0,108,94,108,0,0,0,108,0,0,,0,,46,350,279,0,0,0,0,0,21,0,Matches
90,Williams Barlasina,ar ARG,GK,Aldosivi,27-121,1998,4.0,105,83,105,0,0,0,105,1,1,100.0,0,0.0,47,310,215,0,0,0,0,0,29,0,Matches
91,Daniel Barrea,ar ARG,"FW,MF",Godoy Cruz,24-098,2001,7.6,285,3,24,116,148,26,285,23,11,47.8,12,52.2,173,1053,378,12,7,3,32,15,208,56,Matches
92,Diego Barrera,ar ARG,"MF,FW",Cen. Córdoba–SdE,21-128,2004,7.6,348,4,42,137,173,29,348,25,10,40.0,15,60.0,216,1288,561,29,14,9,18,13,235,91,Matches
93,Santiago Barrera,ar ARG,"FW,MF",San Martín de San Juan,22-290,2003,1.1,29,2,7,12,10,1,29,3,3,100.0,0,0.0,19,63,12,1,0,0,4,2,19,5,Matches
94,Alan Barrionuevo,ar ARG,DF,Tigre,28-299,1997,8.1,390,69,211,174,9,4,390,2,2,100.0,0,0.0,154,741,493,2,0,0,2,1,179,2,Matches
95,Enzo Barrionuevo,ar ARG,"MF,FW",Godoy Cruz,19-303,2005,0.6,14,0,0,6,8,1,14,2,0,0.0,2,100.0,9,33,9,0,0,0,0,0,11,4,Matches
96,Martín Barrios,uy URU,MF,Racing Club,26-277,1999,6.2,333,7,73,200,65,7,333,9,4,44.4,5,55.6,173,939,345,7,6,1,9,6,188,12,Matches
97,Nahuel Barrios,ar ARG,"MF,FW",Barracas Central,27-174,1998,8.0,427,4,51,233,161,12,427,55,22,40.0,32,58.2,273,1999,1054,34,24,6,22,15,321,34,Matches
98,Rafael Barrios,ar ARG,"DF,MF",Barracas Central,32-158,1993,15.4,627,45,199,235,202,18,627,32,14,43.8,18,56.3,266,1553,686,23,14,3,37,12,293,67,Matches
99,Bautista Barros Schelotto,ar ARG,DF,Platense,25-288,2000,6.3,316,18,101,156,60,1,316,0,0,,0,,108,347,148,0,2,0,5,1,122,15,Matches
100,Damián Batallini,ar ARG,"MF,FW",Instituto,29-126,1996,8.0,319,6,40,131,154,18,319,11,8,72.7,2,18.2,173,909,402,17,6,1,21,13,185,46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Rodrigo Battaglia,ar ARG,"DF,MF",Boca Juniors,34-108,1991,21.9,1513,126,578,814,130,28,1513,5,3,60.0,2,40.0,722,3956,2494,26,24,2,15,9,1036,13,Matches
102,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,27-236,1998,0.8,36,1,9,19,9,0,36,1,0,0.0,1,100.0,21,90,40,1,0,0,2,0,19,2,Matches
103,Jonathan Bay,ar ARG,DF,Platense,32-269,1993,5.3,249,15,102,103,51,3,249,6,5,83.3,1,16.7,80,376,245,5,2,0,6,4,74,5,Matches
104,Tomás Belmonte,ar ARG,MF,Boca Juniors,27-154,1998,10.8,568,24,152,344,73,14,568,9,3,33.3,5,55.6,213,757,274,1,5,1,13,5,341,14,Matches
105,Emanuel Beltrán,uy URU,"FW,DF",Instituto,27-278,1998,5.9,277,11,51,138,91,10,277,6,2,33.3,4,66.7,107,561,287,9,3,3,6,6,131,26,Matches
106,Gastón Benavídez,ar ARG,DF,Talleres,30-005,1995,9.8,591,18,151,289,155,15,591,14,5,35.7,9,64.3,281,1308,743,21,10,4,9,2,327,54,Matches
107,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,24-213,2001,8.5,611,18,143,321,152,12,611,9,2,22.2,7,77.8,336,1881,1046,26,16,3,10,4,400,48,Matches
108,Darío Benedetto,ar ARG,FW,Newell's OB,35-164,1990,3.5,86,1,1,41,45,11,85,2,2,100.0,0,0.0,50,218,26,0,1,0,12,6,63,25,Matches
109,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-241,1996,13.2,550,17,45,234,282,59,550,49,21,42.9,26,53.1,284,1421,503,17,15,6,67,31,373,78,Matches
110,Rubén Bentancourt,uy URU,"FW,MF",Arg Juniors,32-240,1993,1.4,48,1,2,18,28,11,48,3,1,33.3,2,66.7,21,69,26,1,0,0,3,2,29,8,Matches
111,Matías Bergara,ar ARG,FW,Ind. Rivadavia,21-287,2004,0.1,10,0,1,3,6,0,10,0,0,,0,,4,17,0,0,0,0,0,0,5,0,Matches
112,Lucas Besozzi,ar ARG,FW,Tigre,22-279,2003,0.5,45,1,6,23,18,4,45,9,2,22.2,7,77.8,24,169,90,5,2,1,6,3,33,12,Matches
113,Lucas Besozzi,ar ARG,"MF,FW",Cen. Córdoba–SdE,22-279,2003,5.5,291,3,31,131,136,15,291,37,12,32.4,22,59.5,179,1592,903,37,21,5,16,10,211,60,Matches
114,Juan Bisanz,ar ARG,"FW,MF",Banfield,24-061,2001,5.7,175,4,19,71,88,18,175,21,9,42.9,11,52.4,102,666,310,8,10,1,13,10,120,29,Matches
115,Juan Bisanz,ar ARG,FW,Huracán,24-061,2001,9.5,333,2,39,147,164,23,333,35,16,45.7,17,48.6,224,1550,846,29,28,5,29,12,247,81,Matches
116,Lautaro Blanco,ar ARG,DF,Boca Juniors,26-251,1999,23.8,1580,53,424,698,464,25,1580,40,19,47.5,21,52.5,740,3596,1845,56,40,7,30,8,971,162,Matches
117,Nicolás Blandi,ar ARG,MF,Barracas Central,35-288,1990,0.1,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1,Matches
118,Pablo de Blasis,ar ARG,MF,Gimnasia–LP,37-266,1988,7.7,513,15,113,308,94,8,512,12,4,33.3,8,66.7,218,789,378,6,4,0,10,12,281,18,Matches
119,Lucas Blondel,ch SUI,"DF,MF",Boca Juniors,29-044,1996,6.1,400,14,98,201,104,10,400,11,5,45.5,5,45.5,192,814,478,9,12,1,11,2,253,34,Matches
120,Roberto Bochi,ar ARG,MF,Aldosivi,35-316,1989,21.5,969,56,279,626,69,6,969,4,3,75.0,1,25.0,357,1350,617,3,4,0,13,7,452,7,Matches
121,Luciano Boggio,it ITA,MF,Lanús,26-232,1999,0.1,10,1,1,5,4,1,10,1,0,0.0,1,100.0,4,26,3,0,0,0,0,0,4,1,Matches
122,Enrique Bologna,ar ARG,GK,Defensa y Just,43-257,1982,29.0,920,789,919,1,0,0,920,0,0,,0,,454,2523,1846,0,0,0,2,0,334,0,Matches
123,Ezequiel Bonifacio,ar ARG,"DF,FW",Ind. Rivadavia,31-172,1994,5.0,201,13,56,83,62,7,201,2,1,50.0,1,50.0,77,412,170,5,1,0,4,3,86,18,Matches
124,Matías Borgogno,ar ARG,GK,San Martín de San Juan,27-068,1998,29.0,956,735,948,8,0,0,956,1,1,100.0,0,0.0,425,2699,1599,0,0,0,1,0,295,0,Matches
125,Miguel Borja,co COL,FW,River Plate,32-275,1993,16.7,542,17,33,225,286,98,540,18,6,33.3,12,66.7,260,998,402,18,5,12,55,17,385,111,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,20-135,2005,1.2,58,1,7,28,23,2,58,6,3,50.0,3,50.0,40,205,110,2,2,1,4,2,44,11,Matches
127,Sebastián Boselli,uy URU,DF,Estudiantes–LP,21-328,2003,11.6,632,80,304,308,24,5,632,2,1,50.0,1,50.0,308,1442,843,7,3,0,4,1,351,5,Matches
128,Sebastián Boselli,uy URU,DF,River Plate,21-328,2003,2.2,150,14,59,89,3,1,150,0,0,,0,,68,292,158,4,0,0,0,1,85,0,Matches
129,Rubén Botta,ar ARG,"MF,FW",Talleres,35-270,1990,13.3,790,3,45,400,352,31,790,34,14,41.2,20,58.8,452,2537,1018,30,23,8,44,24,568,97,Matches
130,Tomás Bottari,ar ARG,MF,Ind. Rivadavia,24-185,2001,19.2,953,48,276,641,47,0,953,6,5,83.3,1,16.7,350,1500,762,9,5,0,15,16,426,6,Matches
131,Walter Bou,ar ARG,FW,Lanús,32-064,1993,16.6,605,19,42,288,284,69,604,38,18,47.4,20,52.6,323,1198,379,8,14,4,67,28,420,111,Matches
132,Gastón Bouhier,ar ARG,MF,Arg Juniors,17-300,2008,0.0,3,0,0,1,2,0,3,1,1,100.0,0,0.0,1,3,0,0,0,0,1,1,2,0,Matches
133,Agustín Bouzat,ar ARG,MF,Vélez Sarsfield,31-214,1994,21.9,1395,52,308,835,265,12,1395,35,19,54.3,16,45.7,698,3813,2036,41,32,4,27,24,789,39,Matches
134,Mariano Bracamonte,ar ARG,"DF,MF",Deportivo Riestra,26-187,1999,7.5,313,30,123,111,85,2,313,5,2,40.0,3,60.0,66,382,194,8,6,1,9,4,58,8,Matches
135,Malcom Braida,ar ARG,"FW,MF",San Lorenzo,28-164,1997,14.8,610,13,93,262,265,33,610,54,25,46.3,28,51.9,364,1645,706,27,17,8,43,30,408,88,Matches
136,Malcom Braida,ar ARG,"FW,MF",Boca Juniors,28-164,1997,2.5,78,1,17,37,25,1,78,3,0,0.0,3,100.0,27,86,19,1,0,0,6,3,38,12,Matches
137,Moisés Brandán,ar ARG,DF,Atlé Tucumán,25-262,2000,3.4,164,6,55,84,26,4,164,1,0,0.0,1,100.0,44,141,64,2,1,1,0,2,56,9,Matches
138,Agustin Bravo,ar ARG,"DF,FW",Rosario Central,24-170,2001,2.2,98,26,79,19,0,0,98,1,0,0.0,1,100.0,43,176,52,0,0,0,1,0,53,0,Matches
139,Claudio Bravo,ar ARG,"MF,DF",Arg Juniors,28-229,1997,1.0,79,1,18,36,25,2,79,5,1,20.0,4,80.0,38,245,151,5,3,0,1,0,48,7,Matches
140,Gonzalo Bravo,ar ARG,"MF,FW",Deportivo Riestra,35-163,1990,1.4,42,1,5,10,27,10,42,3,1,33.3,1,33.3,22,56,18,1,1,1,2,0,23,5,Matches
141,Néstor Breitenbruch,ar ARG,DF,Aldosivi,30-045,1995,14.9,776,100,431,324,27,8,776,8,5,62.5,3,37.5,375,1732,963,4,2,0,4,1,410,3,Matches
