rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
101,Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,24.8,3,12,5,41.7,0.48,0.20,0.25,0.60,19.2,0,0,0,2.3,2.3,0.19,+0.7,+0.7,Matches
102,Thomas Delaney,dk DEN,MF,Dortmund,27,1991,9.2,0,3,1,33.3,0.33,0.11,0.00,0.00,10.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
103,Kerem Demirbay,de GER,MF,Leverkusen,26,1993,17.5,1,30,8,26.7,1.72,0.46,0.03,0.13,21.4,2,0,0,3.2,3.2,0.11,-2.2,-2.2,Matches
104,Diego Demme,de GER,MF,RB Leipzig,27,1991,13.5,0,4,2,50.0,0.30,0.15,0.00,0.00,21.3,0,0,0,0.8,0.8,0.19,-0.8,-0.8,Matches
105,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,20,1999,19.7,5,41,23,56.1,2.08,1.17,0.12,0.22,18.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1,Matches
106,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,21,1998,14.5,4,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3,0,0,2.8,2.8,0.15,+1.2,+1.2,Matches
107,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,28,1991,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Bas Dost,nl NED,FW,Eint Frankfurt,30,1989,16.4,8,32,17,53.1,1.95,1.04,0.25,0.47,9.5,0,0,0,7.8,7.8,0.24,+0.2,+0.2,Matches
109,Mamadou Doucouré,fr FRA,MF,Gladbach,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
110,Mohamed Dräger,tn TUN,DF,Paderborn 07,23,1996,16.2,1,14,2,14.3,0.87,0.12,0.07,0.50,21.4,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
111,Aleksandar Dragović,at AUT,DF,Leverkusen,28,1991,11.4,0,2,0,0.0,0.17,0.00,0.00,,6.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7,Matches
112,Dominick Drexler,de GER,"MF,FW",Köln,29,1990,17.6,3,20,8,40.0,1.13,0.45,0.15,0.38,18.9,0,0,0,1.9,1.9,0.10,+1.1,+1.1,Matches
113,Ondrej Duda,sk SVK,MF,Hertha BSC,24,1994,5.0,0,7,5,71.4,1.41,1.01,0.00,0.00,21.4,2,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
114,Erik Durm,de GER,"DF,FW",Eint Frankfurt,27,1992,5.7,0,14,3,21.4,2.47,0.53,0.00,0.00,20.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
115,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,21,1998,5.7,1,15,6,40.0,2.65,1.06,0.07,0.17,18.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
116,Maximilian Eggestein,de GER,MF,Werder Bremen,22,1996,31.7,1,45,11,24.4,1.42,0.35,0.02,0.09,22.3,0,0,0,2.6,2.6,0.06,-1.6,-1.6,Matches
117,Kingsley Ehizibue,nl NED,DF,Köln,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,20.5,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
118,Ilay Elmkies,il ISR,MF,Hoffenheim,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Nico Elvedi,ch SUI,DF,Gladbach,22,1996,29.1,1,9,1,11.1,0.31,0.03,0.11,1.00,9.2,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
120,Breel Embolo,ch SUI,"FW,MF",Gladbach,22,1997,17.2,8,45,18,40.0,2.61,1.05,0.18,0.44,12.4,0,0,1,10.4,9.6,0.22,-2.4,-1.6,Matches
121,Alexander Esswein,de GER,"FW,MF",Hertha BSC,29,1990,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,32.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
122,Antony Evans,eng ENG,"MF,DF",Paderborn 07,20,1998,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
123,Simon Falette,gn GUI,DF,Eint Frankfurt,27,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
124,Ohis Felix Uduokhai,de GER,DF,Augsburg,21,1997,21.8,0,4,0,0.0,0.18,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
125,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,23,1996,16.5,1,23,2,8.7,1.39,0.12,0.04,0.50,26.1,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,32,1986,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
127,Oliver Fink,de GER,"MF,FW",Düsseldorf,37,1982,7.5,0,8,0,0.0,1.07,0.00,0.00,,14.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
128,Alfreð Finnbogason,is ISL,FW,Augsburg,30,1989,10.7,3,17,7,41.2,1.58,0.65,0.12,0.29,14.0,0,1,1,4.0,3.2,0.19,-1.0,-1.2,Matches
129,Mark Flekken,nl NED,GK,Freiburg,26,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Emil Forsberg,se SWE,MF,RB Leipzig,27,1991,12.7,5,24,8,33.3,1.89,0.63,0.13,0.38,21.4,3,2,2,3.6,2.0,0.08,+1.4,+1.0,Matches
131,Raphael Framberger,de GER,DF,Augsburg,23,1995,13.1,0,1,0,0.0,0.08,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
132,Mike Frantz,de GER,MF,Freiburg,32,1986,3.9,0,4,1,25.0,1.03,0.26,0.00,0.00,13.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
133,Marco Friedl,at AUT,"DF,MF",Werder Bremen,21,1998,24.3,1,12,3,25.0,0.49,0.12,0.08,0.33,18.2,1,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
