rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Chris Basham,eng ENG,DF,Sheffield Utd,34,1988,19.3,766,995,77.0,13112,5152,362,415,328,403,65,142,2,0.9,1.0,+1.1,10,56,8,4,73,Matches
52,Samuel Bastien,cd COD,"MF,FW",Burnley,25,1996,6.1,229,260,88.1,3543,599,114,123,90,98,13,17,1,0.5,0.4,+0.5,5,21,5,0,24,Matches
53,Danny Batth,eng ENG,DF,Sunderland,31,1990,38.5,1485,1836,80.9,30702,11170,390,449,907,1042,177,308,1,0.5,0.4,+0.5,2,30,0,0,52,Matches
54,Patrick Bauer,de GER,DF,Preston,29,1992,3.9,141,170,82.9,3030,1046,32,36,87,101,21,29,0,0.0,0.1,0.0,2,5,1,0,7,Matches
55,Nathan Baxter,eng ENG,GK,Hull City,23,1998,12.0,320,434,73.7,7727,5288,76,76,184,185,59,170,0,0.0,0.0,0.0,0,6,0,0,0,Matches
56,Vakoun Bayo,ci CIV,FW,Watford,25,1997,10.4,144,204,70.6,1976,413,89,119,32,44,12,18,1,1.2,1.3,-0.2,16,7,8,2,15,Matches
57,Jake Beesley,eng ENG,"MF,FW",Blackpool,25,1996,2.2,31,52,59.6,385,77,21,34,8,14,0,0,0,0.0,0.1,0.0,2,3,0,0,4,Matches
58,Amari'i Bell,jm JAM,DF,Luton Town,28,1994,42.9,1251,1792,69.8,21668,9707,626,752,492,697,112,251,1,2.5,3.2,-1.5,29,148,44,14,209,Matches
59,Sam Bell,eng ENG,FW,Bristol City,20,2002,12.8,142,227,62.6,1748,455,94,132,35,57,2,9,1,2.0,2.6,-1.0,8,8,7,4,20,Matches
60,Jobe Bellingham,eng ENG,"MF,FW",Birmingham City,16,2005,6.8,151,192,78.6,2385,405,76,92,68,81,5,10,0,0.3,0.1,-0.3,7,21,1,0,12,Matches
61,Steven Benda,de GER,GK,Swansea City,23,1998,20.7,479,650,73.7,10793,7976,150,150,233,240,88,247,0,0.0,0.0,0.0,1,8,0,0,0,Matches
62,Joe Bennett,eng ENG,DF,Wigan Athletic,32,1990,8.3,395,494,80.0,6263,2255,222,243,136,161,29,69,0,0.4,0.5,-0.4,7,17,6,5,26,Matches
63,Mason Bennett,eng ENG,FW,Millwall,26,1996,6.3,95,166,57.2,1181,396,66,88,21,41,5,12,1,1.8,1.3,-0.8,10,9,6,3,15,Matches
64,Jewison Bennette,cr CRC,"FW,MF",Sunderland,18,2004,2.8,72,93,77.4,1120,162,34,39,27,33,5,6,1,0.2,0.5,+0.8,3,3,4,3,3,Matches
65,Daniel Bentley,eng ENG,GK,Bristol City,29,1993,13.0,233,432,53.9,7702,6321,45,45,78,79,108,305,0,0.0,0.0,0.0,0,6,0,0,1,Matches
66,Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,31,1990,21.8,659,855,77.1,11826,2859,291,333,269,320,82,153,6,5.3,4.3,+0.7,48,46,16,9,83,Matches
67,Sander Berge,no NOR,MF,Sheffield Utd,24,1998,34.5,1089,1402,77.7,18707,4640,515,619,438,522,104,154,5,5.7,4.1,-0.7,39,121,50,8,158,Matches
68,Luke Berry,eng ENG,MF,Luton Town,30,1992,7.5,111,176,63.1,1786,569,60,84,37,58,9,17,0,0.2,0.2,-0.2,4,13,1,0,20,Matches
69,Jordan Beyer,de GER,DF,Burnley,22,2000,28.1,2075,2269,91.4,40048,10293,633,678,1233,1297,200,256,2,1.5,0.6,+0.5,8,96,2,0,107,Matches
70,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10.0,147,269,54.6,5938,5202,18,19,32,34,95,214,0,0.0,0.0,0.0,0,9,0,0,0,Matches
71,Jake Bidwell,eng ENG,DF,Coventry City,29,1993,38.7,1198,1691,70.8,18253,7140,711,826,383,579,80,209,4,2.5,3.4,+1.5,36,79,26,16,97,Matches
72,Krystian Bielik,pl POL,MF,Birmingham City,24,1998,32.3,982,1236,79.4,17240,4783,444,546,399,472,102,138,1,1.4,2.0,-0.4,14,106,10,1,123,Matches
73,Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,5.3,78,175,44.6,2626,2106,10,10,29,32,39,133,1,0.1,0.0,+0.9,1,2,0,0,0,Matches
74,Tyler Blackett,eng ENG,DF,Rotherham Utd,28,1994,3.5,66,108,61.1,1524,665,18,25,32,42,16,39,0,0.1,0.1,-0.1,1,9,2,1,12,Matches
75,Adrian Blake,eng ENG,MF,Watford,17,2005,0.1,2,2,100.0,50,22,0,0,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Jayden Bogle,eng ENG,DF,Sheffield Utd,22,2000,15.4,477,709,67.3,7266,3026,274,335,165,244,28,83,1,2.0,2.5,-1.0,14,43,26,6,71,Matches
77,Marc Bola,eng ENG,"DF,FW",Middlesbrough,24,1997,11.3,656,823,79.7,10600,3624,333,360,272,332,39,93,0,0.6,1.2,-0.6,8,76,16,2,85,Matches
78,Tolaji Bola,eng ENG,FW,Rotherham Utd,23,1999,0.4,4,9,44.4,98,42,1,1,1,3,2,4,1,1.2,0.8,-0.2,2,1,1,1,1,Matches
79,Jack Bonham,ie IRL,GK,Stoke City,28,1993,22.5,537,763,70.4,15141,11433,117,119,238,242,181,397,0,0.0,0.0,0.0,0,14,1,0,0,Matches
80,Macauley Bonne,zw ZIM,"FW,DF",QPR,26,1995,0.7,15,20,75.0,245,96,8,12,3,4,3,3,0,0.2,0.3,-0.2,3,0,0,0,2,Matches
81,Dean Bouzanis,au AUS,GK,Reading,31,1990,4.7,66,152,43.4,3065,2696,5,5,13,13,48,134,0,0.0,0.0,0.0,0,8,0,0,0,Matches
82,Josh Bowler,eng ENG,"FW,MF",Blackpool,23,1999,19.4,280,389,72.0,4798,1394,128,163,122,148,23,36,2,1.6,1.9,+0.4,14,28,25,1,72,Matches
83,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1.0,27,48,56.3,819,625,5,5,9,9,12,31,0,0.0,0.0,0.0,0,0,0,0,0,Matches
84,Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,0.0,2,3,66.7,27,5,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
85,Will Boyle,eng ENG,DF,Huddersfield,26,1995,9.0,317,433,73.2,5809,2650,124,151,160,194,30,72,1,0.2,0.0,+0.8,2,17,0,0,23,Matches
86,Sonny Bradley,eng ENG,DF,Luton Town,30,1991,13.6,421,572,73.6,9244,3467,92,118,274,327,53,110,0,0.6,0.4,-0.6,5,22,1,0,25,Matches
87,Tom Bradshaw,wls WAL,FW,Millwall,30,1992,33.9,286,535,53.5,3678,661,169,268,94,159,5,23,4,2.3,1.7,+1.7,31,13,8,3,36,Matches
88,Robbie Brady,ie IRL,"FW,DF",Preston,30,1992,23.3,887,1383,64.1,15965,6968,444,523,294,439,125,328,6,4.9,4.9,+1.1,45,111,46,21,133,Matches
89,Cohen Bramall,eng ENG,"DF,FW",Rotherham Utd,26,1996,28.6,666,1035,64.3,10906,4823,373,442,222,338,61,195,0,2.6,3.4,-2.6,24,49,20,11,62,Matches
90,James Bree,eng ENG,DF,Luton Town,24,1997,27.0,802,1249,64.2,15004,7139,354,432,313,449,116,299,4,7.6,7.5,-3.6,60,69,43,23,117,Matches
91,Ben Brereton,cl CHI,"FW,MF",Blackburn,23,1999,38.4,790,1062,74.4,11783,2788,469,561,233,307,54,104,4,4.0,4.3,0.0,37,47,30,5,88,Matches
92,Rhian Brewster,eng ENG,FW,Sheffield Utd,22,2000,6.3,69,106,65.1,996,249,39,48,20,32,5,9,1,0.3,0.1,+0.7,5,4,3,1,8,Matches
93,Liam Bridcutt,sct SCO,MF,Blackpool,33,1989,2.0,52,72,72.2,800,243,34,37,13,20,4,10,0,0.0,0.0,0.0,2,2,1,0,6,Matches
94,Callum Brittain,eng ENG,DF,Blackburn,24,1998,15.8,719,935,76.9,12597,3597,342,382,294,366,70,132,1,1.7,1.6,-0.7,11,46,13,4,56,Matches
95,Nathan Broadhead,wls WAL,"FW,MF",Wigan Athletic,24,1998,11.9,183,227,80.6,2717,363,100,115,64,75,9,13,0,0.6,0.8,-0.6,7,8,5,1,16,Matches
96,Andre Brooks,eng ENG,MF,Sheffield Utd,18,2003,0.0,2,2,100.0,20,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
97,Jacob Brown,sct SCO,"FW,DF",Stoke City,24,1998,30.8,461,761,60.6,6607,1422,271,389,137,224,26,58,1,3.2,2.5,-2.2,26,18,19,10,38,Matches
98,Alan Browne,ie IRL,"MF,DF",Preston,27,1995,29.2,811,1181,68.7,14151,5032,380,472,297,401,102,210,2,2.3,2.6,-0.3,24,74,18,10,98,Matches
99,Josh Brownhill,eng ENG,MF,Burnley,26,1995,39.7,1699,2145,79.2,25878,5526,949,1075,576,712,107,220,8,6.8,6.7,+1.2,72,128,45,13,190,Matches
100,John Buckley,eng ENG,MF,Blackburn,22,1999,16.3,690,909,75.9,12285,4164,331,377,255,310,83,171,1,0.8,1.4,+0.2,11,77,13,1,79,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Tyler Burey,eng ENG,FW,Millwall,20,2001,10.2,113,162,69.8,1519,237,71,80,36,54,3,7,1,1.0,0.8,0.0,13,3,7,4,7,Matches
102,Oliver Burke,sct SCO,FW,Millwall,25,1997,8.5,194,294,66.0,2583,592,126,166,44,68,8,18,2,0.8,1.1,+1.2,7,16,6,3,13,Matches
103,Reece Burke,eng ENG,DF,Luton Town,25,1996,14.5,451,698,64.6,9292,4431,152,194,213,306,79,169,0,0.1,1.0,-0.1,3,80,5,2,84,Matches
104,Jack Burroughs,sct SCO,"DF,MF",Coventry City,21,2001,4.9,125,180,69.4,2228,803,63,77,46,61,16,34,0,0.4,0.4,-0.4,7,9,4,4,11,Matches
105,Josef Bursik,eng ENG,GK,Stoke City,22,2000,16.0,334,530,63.0,9645,7595,71,71,140,143,121,313,0,0.2,0.1,-0.2,2,12,1,0,0,Matches
106,David Button,eng ENG,GK,West Brom,33,1989,13.0,284,419,67.8,8138,5425,50,50,134,135,98,230,0,0.0,0.0,0.0,0,12,0,0,0,Matches
107,Jili Buyabu,eng ENG,DF,Sheffield Utd,20,2001,0.2,1,3,33.3,5,3,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
108,Sam Byram,eng ENG,DF,Norwich City,28,1993,12.0,649,832,78.0,10979,4073,310,351,279,334,48,109,0,0.4,0.6,-0.4,8,53,8,1,78,Matches
109,Ben Cabango,wls WAL,DF,Swansea City,22,2000,41.6,2906,3265,89.0,47752,18271,1394,1483,1303,1399,166,292,0,0.5,1.2,-0.5,9,195,10,0,197,Matches
110,Etienne Camara,fr FRA,MF,Huddersfield,19,2003,13.9,456,588,77.6,7529,1630,212,265,190,221,35,56,0,0.5,0.6,-0.5,7,39,1,1,34,Matches
111,Mamadi Camará,gw GNB,MF,Reading,18,2003,1.2,25,39,64.1,427,159,13,18,9,12,2,6,0,0.0,0.0,0.0,1,1,2,0,4,Matches
112,Allan Campbell,sct SCO,MF,Luton Town,24,1998,36.1,575,791,72.7,8094,2359,324,407,192,247,26,52,2,0.9,1.3,+1.1,15,54,16,2,93,Matches
113,Tate Campbell,eng ENG,DF,Birmingham City,20,2002,0.0,3,5,60.0,61,20,1,1,1,1,1,3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
114,Tyrese Campbell,eng ENG,FW,Stoke City,22,1999,29.5,452,757,59.7,6764,1710,248,366,146,235,28,57,5,4.7,4.3,+0.3,30,37,37,14,72,Matches
115,Andy Cannon,eng ENG,MF,Hull City,26,1996,2.1,41,58,70.7,592,60,18,20,14,20,3,7,0,0.3,0.4,-0.3,2,2,0,0,3,Matches
116,Thomas Cannon,ie IRL,FW,Preston,19,2002,18.6,165,257,64.2,2374,386,97,148,51,67,9,18,1,2.4,1.1,-1.4,14,13,9,1,19,Matches
117,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24,1998,9.6,387,505,76.6,6979,1672,198,222,115,149,58,104,0,1.1,1.7,-1.1,19,29,15,0,45,Matches
118,Sonny Carey,eng ENG,MF,Blackpool,21,2001,27.2,542,787,68.9,9499,2759,242,305,214,292,62,130,1,3.4,2.8,-2.4,31,57,16,6,74,Matches
119,Álvaro Carreras,es ESP,"DF,FW",Preston,19,2003,29.5,852,1266,67.3,13777,5174,445,543,297,422,77,186,4,3.8,2.7,+0.2,34,70,34,16,94,Matches
120,Andy Carroll,eng ENG,FW,Reading,33,1989,21.6,278,544,51.1,4185,1090,153,267,91,185,22,42,2,1.3,0.8,+0.7,15,37,6,1,46,Matches
121,Hayden Carter,eng ENG,DF,Blackburn,22,1999,25.0,1218,1464,83.2,24529,7649,372,420,683,762,149,243,0,0.8,0.6,-0.8,9,50,5,2,64,Matches
122,Cesare Casadei,it ITA,MF,Reading,19,2003,12.3,309,415,74.5,5230,1219,133,164,127,164,29,46,0,0.3,0.7,-0.3,6,29,5,0,34,Matches
123,Craig Cathcart,nir NIR,DF,Watford,33,1989,25.2,1218,1544,78.9,24809,10700,363,422,687,779,157,307,1,0.5,0.7,+0.5,9,103,10,4,125,Matches
124,Steven Caulker,sl SLE,DF,Wigan Athletic,30,1991,5.5,128,169,75.7,2335,918,54,67,60,71,10,18,0,0.2,0.3,-0.2,2,2,0,0,1,Matches
125,Bersant Celina,xk KVX,FW,Stoke City,25,1996,2.9,137,180,76.1,1827,373,92,101,38,51,4,19,0,0.3,0.3,-0.3,4,15,4,2,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Ilias Chair,ma MAR,"MF,FW",QPR,24,1997,36.3,1229,1724,71.3,19367,6194,668,757,366,507,122,300,9,10.0,11.3,-1.0,96,118,69,21,172,Matches
127,Nathaniel Chalobah,eng ENG,MF,West Brom,27,1994,6.8,201,269,74.7,3212,967,97,122,76,93,15,30,0,0.1,0.1,-0.1,3,17,1,1,26,Matches
128,Alfie Chang,eng ENG,MF,Birmingham City,19,2002,7.7,163,217,75.1,2798,872,75,91,70,86,14,28,0,0.1,0.3,-0.1,3,13,2,0,13,Matches
129,Ismaila Cheick Coulibaly,ml MLI,MF,Sheffield Utd,21,2000,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
130,Youssef Chentouf,eng ENG,DF,Wigan Athletic,18,2004,0.0,1,1,100.0,14,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
131,Tahith Chong,cw CUW,"MF,FW",Birmingham City,22,1999,31.5,553,807,68.5,8998,2665,277,342,189,242,57,153,5,4.4,3.6,+0.6,45,44,22,11,70,Matches
132,Hamza Choudhury,bd BAN,MF,Watford,24,1997,33.7,1242,1499,82.9,21182,5760,560,631,551,627,97,152,0,0.8,1.4,-0.8,10,109,13,0,127,Matches
133,Cyrus Christie,ie IRL,"DF,FW",Hull City,29,1992,23.1,1108,1480,74.9,17264,5776,609,695,385,503,77,184,1,2.3,3.1,-1.3,22,67,33,12,100,Matches
134,Darko Churlinov,mk MKD,FW,Burnley,22,2000,2.2,62,89,69.7,894,141,35,44,21,31,3,8,0,0.5,0.3,-0.5,4,0,2,0,5,Matches
135,Dennis Cirkin,eng ENG,DF,Sunderland,20,2002,20.5,709,914,77.6,11053,3785,357,410,304,369,29,75,1,0.7,0.7,+0.3,8,42,2,1,61,Matches
136,Ciaran Clark,ie IRL,DF,Sheffield Utd,32,1989,7.4,242,349,69.3,4113,1895,109,132,101,141,22,55,0,0.0,0.1,0.0,1,24,0,0,22,Matches
137,Jordan Clark,eng ENG,MF,Luton Town,28,1993,34.4,809,1194,67.8,14581,5421,356,458,325,453,104,201,4,4.0,3.9,0.0,41,98,24,5,154,Matches
138,Harry Clarke,eng ENG,DF,Stoke City,21,2001,10.9,282,460,61.3,5391,2040,103,142,142,205,34,87,0,0.8,1.0,-0.8,10,28,8,1,45,Matches
139,Jack Clarke,eng ENG,"FW,DF",Sunderland,21,2000,42.1,962,1340,71.8,17236,3868,433,529,395,484,111,225,11,6.8,5.9,+4.2,75,48,38,6,98,Matches
140,John Clarke,ie IRL,"DF,FW",Reading,18,2004,0.3,2,4,50.0,27,19,1,1,1,2,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
141,Matthew Clarke,eng ENG,DF,Middlesbrough,25,1996,5.1,189,252,75.0,3426,1299,83,90,88,107,17,48,0,0.1,0.2,-0.1,2,16,3,1,14,Matches
142,Jake Clarke-Salter,eng ENG,DF,QPR,24,1997,12.6,613,794,77.2,11548,5233,235,264,298,357,71,138,0,0.4,0.3,-0.4,3,40,3,1,42,Matches
143,Reyes Cleary,eng ENG,FW,West Brom,18,2004,0.6,8,17,47.1,163,36,5,6,1,6,2,2,0,0.1,0.0,-0.1,1,1,1,0,2,Matches
