rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
1,Ryan Allsop,eng ENG,GK,Cardiff City,30,1992,42.7,53,2,1,6,0,45.6,0.30,-7.4,-0.17,319,1009,31.6,1368,130,55.8,41.8,347,70.9,54.5,588,20,3.4,74,1.73,18.6,Matches
2,Jak Alnwick,eng ENG,GK,Cardiff City,29,1993,3.3,4,0,0,0,1,2.0,0.23,-1.0,-0.29,23,90,25.6,89,8,75.3,52.6,24,95.8,70.1,52,0,0.0,3,0.92,13.4,Matches
3,Jordan Amissah,gh GHA,GK,Sheffield Utd,20,2001,0.1,0,0,0,0,0,0.3,0.33,+0.3,+2.32,0,6,0.0,6,1,66.7,45.5,2,100.0,67.5,6,1,16.7,0,0.00,9.0,Matches
4,Ben Amos,eng ENG,GK,Wigan Athletic,32,1990,28.6,35,2,3,5,0,28.0,0.30,-7.0,-0.24,182,518,35.1,659,128,58.0,41.9,233,58.4,42.9,398,24,6.0,22,0.77,12.6,Matches
5,Daniel Bachmann,at AUT,GK,Watford,28,1994,45.0,51,2,1,8,1,52.4,0.28,+2.4,+0.05,144,516,27.9,1026,255,37.0,34.7,329,41.3,35.9,658,28,4.3,30,0.67,12.8,Matches
6,Nathan Baxter,eng ENG,GK,Hull City,23,1998,12.0,21,1,0,1,5,15.6,0.32,-0.4,-0.03,41,147,27.9,353,62,30.0,30.8,79,51.9,45.1,187,14,7.5,13,1.08,14.0,Matches
7,Steven Benda,de GER,GK,Swansea City,23,1998,20.7,27,0,1,6,0,21.8,0.31,-5.2,-0.25,52,198,26.3,529,113,29.7,31.1,116,35.3,34.0,245,21,8.6,28,1.35,15.6,Matches
8,Daniel Bentley,eng ENG,GK,Bristol City,29,1993,13.0,21,1,0,5,0,18.4,0.34,-2.6,-0.20,85,273,31.1,344,55,63.1,43.8,87,64.4,47.8,164,6,3.7,8,0.62,13.9,Matches
9,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10.0,13,0,0,2,0,14.9,0.31,+1.9,+0.19,78,190,41.1,197,31,66.0,44.0,72,83.3,55.5,100,5,5.0,6,0.60,13.6,Matches
10,Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,5.3,13,0,0,2,0,10.9,0.33,-2.1,-0.39,25,109,22.9,119,19,52.9,42.8,56,82.1,59.3,84,5,6.0,3,0.56,13.3,Matches
11,Jack Bonham,ie IRL,GK,Stoke City,28,1993,22.5,26,1,0,3,1,21.4,0.29,-3.6,-0.16,118,332,35.5,595,136,42.0,36.3,165,49.7,40.1,307,23,7.5,28,1.24,14.8,Matches
12,Dean Bouzanis,au AUS,GK,Reading,31,1990,4.7,9,2,0,1,0,7.1,0.31,-1.9,-0.41,45,131,34.4,122,5,82.8,53.4,30,100.0,70.2,67,4,6.0,7,1.50,18.5,Matches
13,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1.0,2,0,0,0,0,2.1,0.35,+0.1,+0.08,7,23,30.4,37,5,37.8,34.6,10,90.0,58.9,13,1,7.7,4,4.00,17.2,Matches
14,Josef Bursik,eng ENG,GK,Stoke City,22,2000,16.0,22,0,0,6,1,16.4,0.29,-4.6,-0.29,81,267,30.3,409,80,46.2,38.6,120,65.0,48.2,235,16,6.8,16,1.00,15.7,Matches
15,David Button,eng ENG,GK,West Brom,33,1989,13.0,19,1,1,4,0,13.0,0.31,-6.0,-0.46,53,181,29.3,336,45,40.8,37.9,81,54.3,45.6,111,4,3.6,21,1.62,19.5,Matches
16,Karl Darlow,wls WAL,GK,Hull City,31,1990,12.0,14,2,0,0,0,15.7,0.29,+1.7,+0.14,51,164,31.1,527,53,27.5,28.7,65,29.2,28.8,216,15,6.9,9,0.75,12.3,Matches
17,Adam Davies,wls WAL,GK,Sheffield Utd,30,1992,6.8,7,2,0,0,0,7.6,0.17,+0.6,+0.08,38,100,38.0,117,21,59.0,41.7,51,60.8,48.4,94,5,5.3,14,2.06,19.4,Matches
18,Seny Dieng,sn SEN,GK,QPR,27,1994,46.0,71,4,1,8,1,66.4,0.34,-3.6,-0.08,262,702,37.3,1088,193,46.4,38.0,330,59.7,45.8,671,65,9.7,55,1.20,14.1,Matches
19,Neil Etheridge,ph PHI,GK,Birmingham City,32,1990,3.6,5,1,0,0,0,6.0,0.33,+1.0,+0.28,36,94,38.3,95,11,72.6,48.9,32,78.1,54.5,57,5,8.8,5,1.39,15.1,Matches
20,Andy Fisher,eng ENG,GK,Swansea City,24,1998,25.3,37,2,0,6,3,29.6,0.29,-4.4,-0.17,65,279,23.3,765,154,27.2,28.5,163,43.6,35.1,327,24,7.3,37,1.46,15.4,Matches
21,Wes Foderingham,eng ENG,GK,Sheffield Utd,31,1991,39.0,32,0,0,6,1,31.8,0.29,+0.8,+0.02,174,508,34.3,788,153,47.2,38.6,269,50.6,42.4,542,45,8.3,35,0.90,13.2,Matches
22,Joshua Griffiths,eng ENG,GK,West Brom,20,2001,10.0,12,0,1,1,1,9.5,0.26,-1.5,-0.15,32,112,28.6,309,52,26.5,27.8,63,47.6,39.4,149,10,6.7,10,1.00,14.2,Matches
23,Daniel Grimshaw,eng ENG,GK,Blackpool,24,1998,18.0,24,1,0,2,1,26.0,0.31,+3.0,+0.17,123,325,37.8,478,101,43.1,38.1,186,64.0,48.3,292,7,2.4,7,0.39,10.4,Matches
24,Angus Gunn,sct SCO,GK,Norwich City,26,1996,30.0,36,2,1,3,2,42.2,0.33,+8.2,+0.27,125,360,34.7,947,160,29.6,31.4,229,34.9,34.7,407,17,4.2,61,2.03,18.8,Matches
25,Ben Hamer,eng ENG,GK,Watford,34,1987,1.0,2,0,0,0,0,2.1,0.35,+0.1,+0.10,4,13,30.8,16,7,18.8,30.7,15,66.7,45.7,14,1,7.1,0,0.00,7.5,Matches
