rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,José Abella,mx MEX,"DF,MF",Atlas,28,1994,20.9,672,922,72.9,13640,5527,253,289,297,369,116,228,1,0.7,1.5,+0.3,12,62,15,9,81,Matches
2,Clifford Aboagye,gh GHA,MF,Querétaro,27,1995,6.5,241,308,78.2,4393,1169,113,128,98,117,29,45,2,0.6,0.8,+1.4,12,27,11,3,32,Matches
3,Luis Abram,pe PER,DF,Cruz Azul,26,1996,10.0,270,346,78.0,5820,2558,73,77,159,178,38,82,0,0.0,0.1,0.0,0,11,1,0,15,Matches
4,Carlos Acevedo,mx MEX,GK,Santos,26,1996,33.0,642,950,67.6,20557,15968,110,111,248,253,277,577,0,0.0,0.1,0.0,1,18,0,0,0,Matches
5,Sergio Adrián Flores,mx MEX,MF,Guadalajara,27,1995,11.2,417,525,79.4,8106,3574,146,177,213,242,52,81,1,0.7,0.5,+0.3,8,58,3,0,46,Matches
6,Washington Aguerre,uy URU,GK,Querétaro,29,1993,9.0,168,267,62.9,5751,4432,21,21,75,76,70,167,0,0.0,0.0,0.0,1,7,2,0,0,Matches
7,Eduardo Águila,mx MEX,DF,Atlético,20,2002,2.4,90,123,73.2,1695,629,28,32,51,66,8,20,0,0.0,0.0,0.0,1,10,0,0,7,Matches
8,Daniel Aguilar,mx MEX,"DF,MF",Puebla,24,1998,7.9,285,367,77.7,4925,1829,143,166,112,141,26,41,0,0.1,0.3,-0.1,6,18,2,1,20,Matches
9,Manuel Aguilar,mx MEX,DF,UANL,19,2003,0.5,16,18,88.9,243,78,10,10,4,5,1,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
10,Emanuel Aguilera,ar ARG,DF,Atlas,33,1989,11.5,455,548,83.0,9860,3232,141,149,232,265,80,123,0,0.1,0.3,-0.1,2,41,0,0,40,Matches
11,Eduardo Aguirre,mx MEX,FW,Santos,23,1998,12.7,156,224,69.6,2111,412,107,134,36,52,8,13,1,0.5,0.5,+0.5,10,15,5,0,18,Matches
12,Érick Aguirre,mx MEX,DF,Monterrey,25,1997,15.6,519,684,75.9,9579,4123,248,282,201,265,67,121,2,2.5,1.9,-0.5,17,41,21,14,47,Matches
13,Gaddi Aguirre,mx MEX,DF,Atlas,26,1996,15.8,632,783,80.7,13069,5290,201,223,332,380,96,168,1,0.8,0.1,+0.2,3,47,0,0,45,Matches
14,Rodrigo Aguirre,uy URU,"FW,MF",Monterrey,27,1994,22.3,275,417,65.9,4152,1235,150,192,92,139,20,41,4,3.9,2.3,+0.1,27,30,15,4,37,Matches
15,Manuel Agustín Duarte,ar ARG,MF,Querétaro,20,2001,4.6,143,199,71.9,2275,706,83,97,44,63,13,24,1,0.9,0.5,+0.1,8,10,6,1,20,Matches
16,Arnaud Ake,ci CIV,FW,Mazatlán,24,1998,8.6,106,150,70.7,1510,206,64,88,35,44,4,8,2,0.6,0.3,+1.4,7,10,4,0,13,Matches
17,Edgar Alaffita,mx MEX,MF,UNAM,25,1996,1.4,40,55,72.7,642,211,24,28,13,19,3,6,0,0.2,0.3,-0.2,3,1,4,1,6,Matches
18,Oswaldo Alanís,mx MEX,DF,Mazatlán,33,1989,19.1,793,962,82.4,16721,6826,235,264,425,480,127,195,0,0.0,0.1,0.0,1,41,0,0,49,Matches
19,Jesús Alberto Angulo,mx MEX,DF,UANL,24,1998,29.2,1364,1753,77.8,24961,10961,565,615,640,777,137,284,3,1.8,2.3,+1.2,27,173,33,22,208,Matches
20,Gil Alcalá,mx MEX,GK,Querétaro,30,1992,17.0,364,533,68.3,12835,10245,38,38,153,156,170,335,0,0.0,0.0,0.0,0,15,0,0,0,Matches
21,Gil Alcalá,mx MEX,GK,UNAM,30,1992,2.0,33,50,66.0,1303,1157,4,4,13,13,16,33,0,0.0,0.0,0.0,0,1,0,0,0,Matches
22,Adrián Aldrete,mx MEX,DF,UNAM,34,1988,16.0,515,711,72.4,10539,4527,178,209,246,317,86,162,2,0.8,0.7,+1.2,11,55,6,3,47,Matches
