rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
86,Facundo Batista,uy URU,FW,Necaxa,23,1999,28,21,1777,19.7,9,0,9,7,2,2,2,0,7.3,5.8,1.4,7.2,20,29,100,0.46,0.00,0.46,0.35,0.35,0.37,0.07,0.44,0.29,0.36,Matches
87,Eduard Bello,ve VEN,"FW,MF",Mazatlán,26,1995,24,13,1214,13.5,4,1,5,4,0,0,4,0,1.9,1.9,0.9,2.9,22,37,90,0.30,0.07,0.37,0.30,0.37,0.14,0.07,0.21,0.14,0.21,Matches
88,Paul Bellón,mx MEX,DF,León,25,1997,27,19,1815,20.2,2,0,2,2,0,0,8,2,1.6,1.6,1.1,2.6,18,51,6,0.10,0.00,0.10,0.10,0.10,0.08,0.05,0.13,0.08,0.13,Matches
89,Fernando Beltrán,mx MEX,MF,Guadalajara,24,1998,31,29,2436,27.1,3,4,7,3,0,0,6,1,1.7,1.7,1.7,3.4,75,173,101,0.11,0.15,0.26,0.11,0.26,0.06,0.06,0.12,0.06,0.12,Matches
90,Nicolás Benedetti,co COL,"MF,FW",Mazatlán,25,1997,29,26,2104,23.4,7,5,12,7,0,1,3,1,5.3,4.6,4.4,9.0,99,101,167,0.30,0.21,0.51,0.30,0.51,0.23,0.19,0.42,0.19,0.38,Matches
91,Pablo Bennevendo Peña,mx MEX,DF,UNAM,22,2000,28,22,2068,23.0,0,1,1,0,0,0,2,0,0.1,0.1,1.3,1.4,27,72,45,0.00,0.04,0.04,0.00,0.04,0.00,0.06,0.06,0.00,0.06,Matches
92,Germán Berterame,mx MEX,"FW,MF",Monterrey,23,1998,31,26,2343,26.0,10,5,15,10,0,1,2,0,10.2,9.5,6.1,15.5,46,68,168,0.38,0.19,0.58,0.38,0.58,0.39,0.23,0.63,0.36,0.60,Matches
93,Unai Bilbao,es ESP,DF,Atlético,28,1994,15,15,1299,14.4,2,0,2,2,0,0,3,0,1.2,1.2,0.2,1.3,2,33,0,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,Matches
94,Léo Bonatini,br BRA,FW,Atlético,28,1994,17,12,909,10.1,3,2,5,3,0,1,1,0,4.0,3.2,0.5,3.7,13,18,54,0.30,0.20,0.50,0.30,0.50,0.39,0.05,0.44,0.32,0.37,Matches
95,Antonio Briseño,mx MEX,DF,Guadalajara,28,1994,10,3,373,4.1,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,2,16,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
96,Isaác Brizuela,mx MEX,"FW,MF",Guadalajara,31,1990,20,9,812,9.0,1,1,2,1,0,0,1,0,0.3,0.3,1.6,1.9,33,37,70,0.11,0.11,0.22,0.11,0.22,0.04,0.17,0.21,0.04,0.21,Matches
97,Juan Brunetta,ar ARG,"MF,FW",Santos,25,1997,32,31,2528,28.1,9,7,16,8,1,1,5,0,10.2,9.4,5.8,15.2,116,209,156,0.32,0.25,0.57,0.28,0.53,0.36,0.21,0.57,0.33,0.54,Matches
98,Gustavo Cabral,ar ARG,DF,Pachuca,36,1985,30,30,2685,29.8,2,1,3,1,1,1,6,0,1.6,0.8,0.3,1.1,8,92,2,0.07,0.03,0.10,0.03,0.07,0.05,0.01,0.06,0.03,0.04,Matches
99,David Cabrera Pujol,mx MEX,MF,Querétaro,32,1989,2,0,31,0.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
100,Sebastián Cáceres,uy URU,DF,América,22,1999,25,23,2078,23.1,1,1,2,1,0,0,4,0,0.8,0.8,0.3,1.1,11,48,2,0.04,0.04,0.09,0.04,0.09,0.03,0.01,0.05,0.03,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Jordy Caicedo,ec ECU,"FW,MF",UANL,24,1997,13,4,520,5.8,1,0,1,1,0,0,1,1,1.5,1.5,0.4,1.9,10,8,33,0.17,0.00,0.17,0.17,0.17,0.26,0.07,0.34,0.26,0.34,Matches
102,José Caicedo,co COL,"MF,DF",UNAM,20,2002,14,11,1017,11.3,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,12,60,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
103,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,25,1997,29,21,1908,21.2,1,1,2,1,0,1,2,0,3.8,3.0,1.9,4.9,23,60,79,0.05,0.05,0.09,0.05,0.09,0.18,0.09,0.27,0.14,0.23,Matches
