rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
33,Ventura Alvarado,us USA,DF,FC Juárez,29,1992,5.2,0,2,0,0.0,0.39,0.00,0.00,,11.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
34,Alek Álvarez,mx MEX,"DF,MF",UNAM,19,2003,5.3,0,1,0,0.0,0.19,0.00,0.00,,25.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
35,Daniel Álvarez,mx MEX,"FW,MF",Toluca,28,1994,3.1,1,8,5,62.5,2.58,1.61,0.13,0.20,19.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
36,Daniel Álvarez,mx MEX,"MF,DF",Puebla,28,1994,3.7,0,5,1,20.0,1.36,0.27,0.00,0.00,27.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
37,Kevin Álvarez,mx MEX,DF,Pachuca,23,1999,31.4,3,30,6,20.0,0.96,0.19,0.10,0.50,21.7,0,0,0,2.2,2.2,0.07,+0.8,+0.8,Matches
38,Dani Alves,br BRA,"MF,DF",UNAM,39,1983,12.5,0,14,2,14.3,1.12,0.16,0.00,0.00,28.1,5,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
39,Fidel Ambríz,mx MEX,"MF,DF",León,19,2003,23.6,3,25,11,44.0,1.06,0.47,0.12,0.27,21.8,0,0,0,2.1,2.1,0.09,+0.9,+0.9,Matches
40,Esteban Andrada,ar ARG,GK,Monterrey,31,1991,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
41,Alejandro Andrade,mx MEX,MF,Necaxa,20,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
42,Luis Ángel Malagón,mx MEX,GK,América,25,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
43,Luis Ángel Malagón,mx MEX,GK,Necaxa,25,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
44,Miguel Ángel Ponce,mx MEX,"DF,FW",Guadalajara,33,1989,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45,Brayan Angulo,co COL,DF,Toluca,32,1989,25.3,1,14,7,50.0,0.55,0.28,0.07,0.14,17.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
46,Jesús Angulo,mx MEX,"DF,MF",Guadalajara,25,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Jesús Angulo,mx MEX,MF,León,25,1997,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,20.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
48,Francisco Antonio Figueroa,mx MEX,"FW,MF",Pachuca,23,1999,5.6,0,14,6,42.9,2.50,1.07,0.00,0.00,21.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
49,Francisco Antonio Figueroa,mx MEX,"MF,FW",Querétaro,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50,Jorge Antonio Padilla,mx MEX,DF,Mazatlán,28,1993,12.9,0,7,0,0.0,0.54,0.00,0.00,,20.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,José Antonio Rodríguez,mx MEX,GK,Tijuana,30,1992,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,José Antonio Rodríguez,mx MEX,GK,Querétaro,30,1992,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,24,1997,28.9,8,37,13,35.1,1.28,0.45,0.22,0.62,16.4,0,0,0,4.4,4.4,0.12,+3.6,+3.6,Matches
54,Javier Aquino,mx MEX,"DF,FW",UANL,32,1990,21.4,0,15,4,26.7,0.70,0.19,0.00,0.00,23.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
55,Pedro Aquino,pe PER,MF,América,27,1995,9.3,0,7,2,28.6,0.75,0.22,0.00,0.00,26.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
56,Cristian Arango,co COL,"FW,MF",Pachuca,27,1995,5.3,4,21,10,47.6,3.93,1.87,0.10,0.20,19.4,2,2,2,3.5,1.9,0.09,+0.5,+0.1,Matches
57,Ángelo Araos,cl CHI,MF,Necaxa,25,1997,10.4,1,14,4,28.6,1.34,0.38,0.07,0.25,20.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
58,Maximiliano Araújo,uy URU,"MF,DF",Toluca,22,2000,16.2,6,33,15,45.5,2.04,0.93,0.18,0.40,14.2,0,0,0,4.4,4.4,0.13,+1.6,+1.6,Matches
59,Maximiliano Araújo,uy URU,"MF,DF",Puebla,22,2000,14.6,1,28,10,35.7,1.91,0.68,0.04,0.10,16.3,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
60,Néstor Araujo,mx MEX,DF,América,30,1991,20.1,0,9,0,0.0,0.45,0.00,0.00,,12.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
61,Fernando Arce Jr.,us USA,MF,FC Juárez,25,1996,4.9,0,4,1,25.0,0.81,0.20,0.00,0.00,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
62,Fernando Arce Jr.,us USA,MF,Puebla,25,1996,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,9.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
63,Fernando Aristeguieta,ve VEN,FW,Puebla,30,1992,2.8,1,11,4,36.4,3.96,1.44,0.09,0.25,17.8,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
64,Rodrigo Armando González,mx MEX,DF,Atlético,27,1995,12.1,0,1,0,0.0,0.08,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
65,Daniel Armando Ríos,mx MEX,FW,Guadalajara,27,1995,5.8,1,14,4,28.6,2.42,0.69,0.07,0.25,15.0,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
66,Eduardo Armenta,mx MEX,MF,Tijuana,20,2001,5.3,0,4,2,50.0,0.76,0.38,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
67,Alejandro Arribas,es ESP,DF,FC Juárez,33,1989,23.0,0,14,5,35.7,0.61,0.22,0.00,0.00,12.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
68,José Ávila,mx MEX,"MF,DF",Santos,24,1998,0.8,0,1,0,0.0,1.22,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
69,David Ayala,mx MEX,MF,UANL,22,2000,0.2,0,1,0,0.0,5.63,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
70,Hugo Ayala,mx MEX,"DF,FW",UANL,35,1987,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Ettson Ayon,mx MEX,"FW,MF",Querétaro,21,2001,7.9,4,20,12,60.0,2.54,1.53,0.20,0.33,13.3,0,0,0,2.8,2.8,0.15,+1.2,+1.2,Matches
72,Rafael Baca,mx MEX,MF,Cruz Azul,32,1989,11.3,1,4,1,25.0,0.35,0.09,0.25,1.00,23.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
73,Claudio Baeza,cl CHI,MF,Toluca,28,1993,24.7,0,5,1,20.0,0.20,0.04,0.00,0.00,29.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
74,Kevin Balanta,co COL,DF,Querétaro,25,1997,22.3,0,6,0,0.0,0.27,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
75,Carlos Baltazar,mx MEX,MF,Puebla,25,1997,0.1,0,1,0,0.0,9.00,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Miguel Barbieri,ar ARG,DF,Querétaro,28,1993,12.3,2,11,3,27.3,0.90,0.24,0.18,0.67,10.3,0,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
77,David Barbona,ar ARG,"MF,FW",Querétaro,27,1995,6.3,0,16,3,18.8,2.53,0.47,0.00,0.00,20.1,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
78,Diego Barbosa,mx MEX,DF,Atlas,25,1996,12.4,0,15,4,26.7,1.21,0.32,0.00,0.00,21.7,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
79,Marcelo Barovero,ar ARG,GK,Atlético,38,1984,32.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Martín Barra,mx MEX,"MF,FW",FC Juárez,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81,Martín Barragán,mx MEX,FW,Puebla,31,1991,25.9,11,56,17,30.4,2.16,0.66,0.14,0.47,16.2,0,3,3,9.4,7.0,0.13,+1.6,+1.0,Matches
82,Jaine Barreiro,co COL,DF,León,28,1994,27.5,0,24,4,16.7,0.87,0.15,0.00,0.00,16.9,0,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
83,Pablo Barrera,mx MEX,"MF,FW",Querétaro,35,1987,31.9,3,37,12,32.4,1.16,0.38,0.05,0.17,25.0,6,1,2,3.1,1.5,0.04,-0.1,+0.5,Matches
84,Abraham Bass,mx MEX,MF,Atlas,20,2001,0.8,0,2,0,0.0,2.40,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
85,Damián Batallini,ar ARG,"MF,FW",Necaxa,26,1996,8.3,1,15,6,40.0,1.80,0.72,0.07,0.17,19.6,3,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
86,Facundo Batista,uy URU,FW,Necaxa,23,1999,19.7,9,58,22,37.9,2.94,1.11,0.12,0.32,17.0,1,2,2,7.3,5.8,0.10,+1.7,+1.2,Matches
87,Eduard Bello,ve VEN,"FW,MF",Mazatlán,26,1995,13.5,4,24,9,37.5,1.78,0.67,0.17,0.44,19.5,3,0,0,1.9,1.9,0.08,+2.1,+2.1,Matches
88,Paul Bellón,mx MEX,DF,León,25,1997,20.2,2,13,6,46.2,0.64,0.30,0.15,0.33,9.1,0,0,0,1.6,1.6,0.12,+0.4,+0.4,Matches
89,Fernando Beltrán,mx MEX,MF,Guadalajara,24,1998,27.1,3,34,9,26.5,1.26,0.33,0.09,0.33,23.1,0,0,0,1.7,1.7,0.05,+1.3,+1.3,Matches
90,Nicolás Benedetti,co COL,"MF,FW",Mazatlán,25,1997,23.4,7,49,20,40.8,2.10,0.86,0.14,0.35,20.9,2,0,1,5.3,4.6,0.09,+1.7,+2.4,Matches
91,Pablo Bennevendo Peña,mx MEX,DF,UNAM,22,2000,23.0,0,2,0,0.0,0.09,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
92,Germán Berterame,mx MEX,"FW,MF",Monterrey,23,1998,26.0,10,92,34,37.0,3.53,1.31,0.11,0.29,16.8,0,0,1,10.2,9.5,0.10,-0.2,+0.5,Matches
93,Unai Bilbao,es ESP,DF,Atlético,28,1994,14.4,2,9,4,44.4,0.62,0.28,0.22,0.50,12.3,0,0,0,1.2,1.2,0.13,+0.8,+0.8,Matches
94,Léo Bonatini,br BRA,FW,Atlético,28,1994,10.1,3,28,9,32.1,2.77,0.89,0.11,0.33,18.2,0,0,1,4.0,3.2,0.11,-1.0,-0.2,Matches
95,Antonio Briseño,mx MEX,DF,Guadalajara,28,1994,4.1,0,2,0,0.0,0.48,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
96,Isaác Brizuela,mx MEX,"FW,MF",Guadalajara,31,1990,9.0,1,5,1,20.0,0.55,0.11,0.20,1.00,17.7,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
97,Juan Brunetta,ar ARG,"MF,FW",Santos,25,1997,28.1,9,114,41,36.0,4.06,1.46,0.07,0.20,21.8,10,1,1,10.2,9.4,0.08,-1.2,-1.4,Matches
98,Gustavo Cabral,ar ARG,DF,Pachuca,36,1985,29.8,2,14,1,7.1,0.47,0.03,0.07,1.00,11.6,0,1,1,1.6,0.8,0.06,+0.4,+0.2,Matches
99,David Cabrera Pujol,mx MEX,MF,Querétaro,32,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
100,Sebastián Cáceres,uy URU,DF,América,22,1999,23.1,1,9,3,33.3,0.39,0.13,0.11,0.33,17.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Jordy Caicedo,ec ECU,"FW,MF",UANL,24,1997,5.8,1,14,7,50.0,2.42,1.21,0.07,0.14,16.9,0,0,0,1.5,1.5,0.11,-0.5,-0.5,Matches
102,José Caicedo,co COL,"MF,DF",UNAM,20,2002,11.3,0,12,3,25.0,1.06,0.27,0.00,0.00,27.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
103,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,25,1997,21.2,1,47,9,19.1,2.22,0.42,0.02,0.11,21.5,3,0,1,3.8,3.0,0.06,-2.8,-2.0,Matches
104,Luis Calzadilla,mx MEX,MF,Pachuca,22,2000,0.3,0,2,0,0.0,6.21,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
105,Raúl Camacho,mx MEX,"FW,MF",Mazatlán,20,2002,0.7,0,1,1,100.0,1.45,1.45,0.00,0.00,12.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
106,Joel Campbell,cr CRC,"MF,FW",León,30,1992,17.3,2,19,5,26.3,1.10,0.29,0.11,0.40,17.5,0,0,0,2.3,2.3,0.12,-0.3,-0.3,Matches
107,Omar Campos,mx MEX,DF,Santos,20,2002,32.6,1,27,4,14.8,0.83,0.12,0.04,0.25,23.0,0,0,0,1.0,1.0,0.04,0.0,0.0,Matches
108,Alexis Canelo,ar ARG,FW,Tijuana,30,1992,32.0,6,70,18,25.7,2.19,0.56,0.06,0.22,17.7,0,2,2,8.9,7.3,0.10,-2.9,-3.3,Matches
109,Luis Cárdenas,mx MEX,GK,Monterrey,28,1993,8.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
110,Ulises Cardona,mx MEX,"MF,FW",Necaxa,23,1998,0.7,0,1,0,0.0,1.50,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
111,Rafael Carioca,br BRA,MF,UANL,33,1989,21.5,0,23,6,26.1,1.07,0.28,0.00,0.00,29.3,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
112,Gonzalo Carneiro,uy URU,FW,Cruz Azul,26,1995,11.1,4,31,12,38.7,2.80,1.09,0.10,0.25,14.0,0,1,1,4.2,3.4,0.11,-0.2,-0.4,Matches
113,Ramiro Carrera,ar ARG,"MF,FW",Cruz Azul,28,1993,3.0,0,14,3,21.4,4.67,1.00,0.00,0.00,21.0,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
114,Jordan Carrillo,mx MEX,"MF,DF",Santos,20,2001,1.2,0,1,1,100.0,0.83,0.83,0.00,0.00,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
115,Kevin Castañeda,mx MEX,MF,Tijuana,22,1999,3.9,0,14,2,14.3,3.63,0.52,0.00,0.00,28.4,1,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
116,Byron Castillo,ec ECU,DF,León,23,1998,15.7,1,8,4,50.0,0.51,0.26,0.13,0.25,18.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
117,Fabián Castillo,co COL,FW,Tijuana,30,1992,2.4,0,3,1,33.3,1.27,0.42,0.00,0.00,16.5,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
118,José Castillo Pérez,mx MEX,DF,Pachuca,20,2001,13.3,2,4,3,75.0,0.30,0.22,0.50,0.67,9.5,0,0,0,0.9,0.9,0.23,+1.1,+1.1,Matches
119,Raúl Castillo,mx MEX,MF,Puebla,20,2001,0.7,0,1,0,0.0,1.53,0.00,0.00,,32.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
120,Lucas Cavallini,ca CAN,FW,Tijuana,29,1992,8.0,2,27,9,33.3,3.37,1.12,0.07,0.22,14.3,0,0,0,2.9,2.9,0.11,-0.9,-0.9,Matches
121,Enrique Cedillo,mx MEX,DF,Mazatlán,26,1996,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Julien Celestine,fr FRA,DF,León,25,1997,3.3,0,2,0,0.0,0.61,0.00,0.00,,8.6,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
123,Alan Cervantes,mx MEX,MF,Santos,24,1998,24.2,0,8,2,25.0,0.33,0.08,0.00,0.00,22.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
124,Daniel Cervantes,mx MEX,DF,Querétaro,32,1990,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Luís Cervantes,mx MEX,DF,León,21,2001,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Aníbal Chalá,ec ECU,"DF,MF",Atlas,26,1996,11.3,0,7,3,42.9,0.62,0.26,0.00,0.00,13.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
127,Diego Chávez,mx MEX,"FW,MF",FC Juárez,27,1995,2.3,1,6,2,33.3,2.57,0.86,0.17,0.50,12.6,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
128,Luis Chávez,mx MEX,MF,Pachuca,26,1996,31.1,3,85,27,31.8,2.73,0.87,0.04,0.11,29.5,28,0,0,2.7,2.7,0.03,+0.3,+0.3,Matches
129,Ricardo Chávez Soto,mx MEX,DF,Atlético,27,1994,31.2,0,16,9,56.3,0.51,0.29,0.00,0.00,19.2,2,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
130,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,25,1997,9.6,2,14,7,50.0,1.46,0.73,0.14,0.29,14.1,0,0,0,1.6,1.6,0.11,+0.4,+0.4,Matches
131,Josué Colmán,py PAR,"MF,FW",Mazatlán,24,1998,11.6,0,21,9,42.9,1.81,0.78,0.00,0.00,23.8,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
132,Bryan Colula,mx MEX,DF,Mazatlán,26,1996,21.5,2,14,4,28.6,0.65,0.19,0.14,0.50,20.7,0,0,0,1.5,1.5,0.11,+0.5,+0.5,Matches
133,Francisco Contreras,mx MEX,"DF,MF",Tijuana,23,1999,7.8,0,7,1,14.3,0.89,0.13,0.00,0.00,20.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
134,José Corona,mx MEX,GK,Cruz Azul,41,1981,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
135,George Corral,mx MEX,"DF,MF",Puebla,32,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Rogelio Cortéz Pineda,mx MEX,MF,Necaxa,18,2004,1.6,0,5,2,40.0,3.17,1.27,0.00,0.00,24.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
137,Jordi Cortizo,mx MEX,"MF,FW",Puebla,26,1996,13.5,4,27,11,40.7,2.00,0.82,0.15,0.36,18.3,0,0,0,2.3,2.3,0.09,+1.7,+1.7,Matches
138,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,26,1996,4.2,1,10,4,40.0,2.40,0.96,0.10,0.25,25.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
139,Rodolfo Cota,mx MEX,GK,León,35,1987,34.0,0,1,1,100.0,0.03,0.03,0.00,0.00,9.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
