rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
29,Miguel Ortega,mx MEX,GK,UANL,27,1995,1.0,3,1,0,0,0,2.6,0.40,-0.4,-0.40,2,10,20.0,24,2,37.5,35.7,4,25.0,34.5,4,0,0.0,0,0.00,15.0,Matches
30,Rafael Ramírez,mx MEX,GK,Necaxa,29,1992,1.0,3,2,0,0,0,2.7,0.18,-0.3,-0.34,5,11,45.5,17,2,52.9,42.7,7,28.6,33.4,11,0,0.0,3,3.00,24.3,Matches
31,Jesús Rodríguez,mx MEX,GK,Puebla,29,1993,3.0,2,0,0,0,0,3.0,0.22,+1.0,+0.34,14,36,38.9,75,7,25.3,29.0,26,65.4,48.5,49,1,2.0,3,1.00,12.3,Matches
32,Andrés Sánchez,mx MEX,GK,Atlético,24,1997,1.0,3,0,0,0,0,2.0,0.40,-1.0,-1.01,4,9,44.4,24,10,33.3,30.7,3,33.3,18.3,6,2,33.3,5,5.00,21.0,Matches
33,José Santiago Hernández,mx MEX,GK,Atlas,25,1997,4.9,9,0,0,1,0,6.8,0.23,-2.2,-0.44,32,104,30.8,144,24,46.5,39.0,50,74.0,57.2,94,5,5.3,8,1.64,13.8,Matches
34,Antony Silva,py PAR,GK,Puebla,38,1984,31.0,53,5,4,9,4,46.5,0.25,-2.5,-0.08,136,353,38.5,517,128,43.9,38.7,308,40.9,37.6,466,11,2.4,12,0.39,10.5,Matches
35,Sebastián Sosa,uy URU,GK,UNAM,35,1986,12.0,24,2,1,2,1,21.3,0.32,-1.7,-0.14,65,172,37.8,289,60,38.1,34.6,102,60.8,47.7,206,12,5.8,12,1.00,15.2,Matches
36,Alfredo Talavera,mx MEX,GK,FC Juárez,39,1982,34.0,43,9,0,3,1,44.4,0.25,+2.4,+0.07,184,412,44.7,775,184,31.7,33.7,281,59.1,49.0,452,36,8.0,17,0.50,12.5,Matches
37,Óscar Ustari,ar ARG,GK,Pachuca,36,1986,30.5,34,3,0,5,0,35.0,0.25,+1.0,+0.03,191,454,42.1,651,157,47.2,39.5,253,58.1,44.4,324,27,8.3,37,1.21,15.9,Matches
38,Camilo Vargas,co COL,GK,Atlas,33,1989,29.1,40,2,0,5,0,37.0,0.25,-3.0,-0.10,217,542,40.0,853,89,45.0,38.5,266,59.4,49.3,350,14,4.0,39,1.34,16.9,Matches
39,Nicolás Vikonis,uy URU,GK,Mazatlán,38,1984,21.5,38,2,0,7,1,35.8,0.29,-1.2,-0.05,143,324,44.1,503,96,40.8,36.4,198,60.1,46.1,345,18,5.2,20,0.93,13.4,Matches
40,Tiago Volpi,br BRA,GK,Toluca,31,1990,32.0,40,3,2,8,1,43.2,0.26,+4.2,+0.13,226,500,45.2,932,108,37.9,37.8,246,59.8,50.8,502,20,4.0,47,1.47,15.4,Matches
